,SN,0,1,2,3
1122,SN2007qf,2.0446181,-4.492889,0.6919136,-3.157457
1123,SN2007qg,1.7821988,-7.270661,-0.59970313,-0.39356136
1124,SN2007qh,2.94287,-7.947528,-0.83975697,-1.7043443
1125,SN2007qm,-1.0798721,-5.0655947,1.3258748,-2.4244518
1126,SN2007qp,2.2406807,-1.8432816,2.208612,-2.8735569
1127,SN2007qq,-2.980113,-7.2540665,0.42927822,1.494537
1128,SN2007qr,1.9513341,-7.1500783,-0.073871,-0.9725641
1129,SN2007qy,2.8431273,-7.9884424,-0.74654156,-3.2041445
1130,SN2007rd,5.515503,-2.9247165,0.5189447,-2.0590837
1131,SN2007rl,3.058441,-6.7951126,-0.16520329,-3.9591498
1132,SN2007rp,2.7740731,-6.248363,0.012412073,-2.9891992
1133,SN2007sb,0.09566521,-7.016654,-1.0665804,-1.5964113
1134,SN2007sd,2.3635826,-3.9313612,1.0210624,-3.0959125
1135,SN2007tr,-3.8766732,-6.8292108,1.1524996,1.8021935
1136,SN2008fq,4.4716873,-4.18978,1.7929858,2.848681
1137,SDSS-II SN 1592,-5.072445,-5.5478044,2.1824927,2.5854945
1138,SN2005iw,5.161724,-0.09153464,1.0602064,1.0097058
1139,SN2006bo,2.7718315,-4.7171755,2.0663674,-2.2277176
1140,PS1-12bku,2.6715178,-3.5665965,7.2181106,1.6587417
1141,PS1-14vk,2.0994878,-3.299824,6.766423,-0.45771846
1142,SDSS-II SN 11316,-6.773826,4.6774807,0.999055,3.4752333
1143,SDSS-II SN 12827,2.4537265,-3.6572514,7.0668178,2.5780284
1144,SDSS-II SN 13148,0.7646199,-1.4558015,-1.2510988,1.5948848
1145,SDSS-II SN 13247,2.7737248,-4.8589725,7.9279666,2.6015317
1146,SDSS-II SN 13277,2.6534507,-4.0082827,7.322588,3.03836
1147,SDSS-II SN 13515,2.6907926,3.7344716,2.9653797,1.8819367
1148,SDSS-II SN 13628,4.669028,3.6860619,-0.95101047,2.7937865
1149,SDSS-II SN 13657,2.4497652,-3.2117398,7.0810432,3.0149229
1150,SDSS-II SN 13815,2.3992474,-0.6197492,3.0365257,6.5196304
1151,SDSS-II SN 13861,2.4506183,-3.4393973,7.084577,2.6048365
1152,SDSS-II SN 13904,3.90021,-0.841888,2.1820652,3.6358278
1153,SDSS-II SN 13946,2.7105403,3.7481627,2.8769877,1.3000793
1154,SDSS-II SN 14065,2.483745,0.49052298,2.2872772,6.04868
1155,SDSS-II SN 14074,1.438522,-4.911778,7.355604,2.2008665
1156,SDSS-II SN 14357,2.5703757,-3.2799685,7.0130825,2.873814
1157,SDSS-II SN 14539,2.282364,-4.3482037,7.2014313,1.7489052
1158,SDSS-II SN 14588,2.4405122,0.3624181,2.3331103,6.2222075
1159,SDSS-II SN 14638,1.6201979,-0.06292338,1.5762212,2.5042498
1160,SDSS-II SN 14907,1.2338355,4.915127,2.7939405,-1.4661024
1161,SDSS-II SN 14978,2.1195927,-1.6562837,5.563364,3.1902945
1162,SDSS-II SN 15294,1.5478088,-4.684416,7.389009,2.6338346
1163,SDSS-II SN 1536,2.1066217,-2.8249397,6.51636,1.6682758
1164,SDSS-II SN 15526,2.6949794,-4.5782986,7.650588,2.3760161
1165,SDSS-II SN 15593,2.6854985,-4.2193093,7.29744,1.8568531
1166,SDSS-II SN 15913,2.3311727,-0.73986,2.3343923,6.4148684
1167,SDSS-II SN 16360,1.8256028,-1.5361229,2.2883203,4.2490406
1168,SDSS-II SN 16652,-1.1992693,-0.11699865,0.014678126,2.0172863
1169,SDSS-II SN 16849,1.6870377,1.5852817,0.6234366,-0.79722416
1170,SDSS-II SN 17322,2.3729882,-4.040077,6.765453,1.3843524
1171,SDSS-II SN 17793,2.942373,2.9465685,1.9266722,4.6052623
1172,SDSS-II SN 1783,2.113078,-3.8551612,6.7102365,1.3581797
1173,SDSS-II SN 18392,1.9666469,0.47426528,1.2464395,3.8564284
1174,SDSS-II SN 18459,0.5488531,-2.9662511,6.237989,-0.49496484
1175,SDSS-II SN 18478,2.25393,1.7005012,1.4934425,3.335876
1176,SDSS-II SN 1848,1.2558181,4.2985415,0.286389,1.2357905
1177,SDSS-II SN 19190,2.4667203,-3.4211018,7.1086416,2.7923844
1178,SDSS-II SN 19221,1.649856,-2.3449793,2.912128,4.6642623
1179,SDSS-II SN 19325,2.607658,3.7107322,2.9341424,0.87326145
1180,SDSS-II SN 19339,2.9836202,-4.7022705,7.313771,-0.48225036
1181,SDSS-II SN 19524,2.3235714,2.3016818,1.3999643,2.9276476
1182,SDSS-II SN 19555,2.4692812,2.2013187,1.8337221,0.13786477
1183,SDSS-II SN 19645,2.8197014,-1.0550398,2.2092671,3.791552
1184,SDSS-II SN 20323,2.4587684,3.98863,3.1270306,0.36372468
1185,SDSS-II SN 20435,2.4355047,-4.072678,6.4597974,1.1217935
1186,SDSS-II SN 2050,1.5710337,-3.1149788,6.063709,-0.32108718
1187,SDSS-II SN 20517,1.9650643,1.974729,0.3239443,1.1179744
1188,SDSS-II SN 20542,0.84945357,-1.3613875,-1.1393086,1.2647353
1189,SDSS-II SN 2060,2.4099329,-2.8250492,6.8931108,3.2259915
1190,SDSS-II SN 20947,0.8842279,-1.2726605,-1.0229009,1.3956442
1191,SDSS-II SN 20965,2.2757416,3.8411906,3.2286959,-0.25782186
1192,SDSS-II SN 21478,2.3377929,-1.1054423,3.0862005,6.547781
1193,SDSS-II SN 2551,1.8253076,0.8711313,0.93370694,3.2944038
1194,SDSS-II SN 3543,1.709292,-2.9963124,6.314242,0.2698663
1195,SDSS-II SN 3669,2.153987,-1.4030906,5.2352767,3.547791
1196,SDSS-II SN 3945,1.7631835,-2.7017589,6.4814944,-0.78324205
1197,SDSS-II SN 4229,2.0705738,2.9038954,2.0806997,-0.50018865
1198,SDSS-II SN 4638,1.8703548,-3.6038797,5.8899384,-0.19707184
1199,SDSS-II SN 5403,-0.19493178,6.9075856,-1.5725251,0.96152395
1200,SDSS-II SN 7654,2.712727,-5.000177,7.9141817,2.3355954
1201,SDSS-II SN 7699,2.4429271,-2.7825692,7.0133553,3.4868133
1202,SDSS-II SN 7794,2.2102594,0.5489019,1.4235872,4.824739
1203,SDSS-II SN 7839,2.6267288,3.62004,2.9368105,0.9809141
1204,SDSS-II SN 8062,2.5456822,-3.6355114,7.3218164,3.1563025
1205,SDSS-II SN 919,1.9720342,-2.2220728,6.2374115,1.8633696
1206,SDSS-II SN 9268,2.6326776,-4.1857457,7.207252,1.8003445
1207,SN2006ew,3.576032,-9.877251,-2.1339083,-3.875196
1208,SN2007my,2.802736,-3.0500739,7.2121983,1.0542513
1209,SN2007oq,0.31100866,-1.2395939,0.6270573,4.4846363
1210,SN2007qk,2.2787442,0.006735662,1.6555471,5.0536456
1211,SDSS-II SN 14589,1.9293715,-1.9273582,5.9811525,2.0580475
1212,SN2005fd,-2.4425979,1.6989669,-0.45617762,-1.6502137
1213,SDSS-II SN 13314,3.1500182,4.2619042,1.6101731,1.5852703
1214,SDSS-II SN 13476,3.42185,2.209981,1.2557296,-0.2287688
1215,SDSS-II SN 13477,3.2261243,0.9133856,1.4792292,6.0580783
1216,SDSS-II SN 13896,-2.7832544,-0.42342946,3.2990894,-2.4177084
1217,SDSS-II SN 15569,2.6115952,2.8131094,2.269579,-0.9127635
1218,SDSS-II SN 15900,1.1482481,-1.203287,-0.6301154,-0.6087632
1219,SDSS-II SN 17829,2.1830106,-1.1787106,0.194186,3.4948356
1220,SDSS-II SN 18291,2.7424524,0.52518886,0.7775284,5.4086304
1221,SDSS-II SN 19034,3.3164852,2.3271358,1.6408128,5.707844
1222,SDSS-II SN 19308,2.6563625,1.9799422,1.2753812,-0.4766468
1223,SDSS-II SN 20334,3.0859156,3.5393002,2.384822,-0.16872124
1224,SDSS-II SN 20771,2.5517669,0.44008115,0.3069662,4.03722
1225,SDSS-II SN 4059,3.2681782,3.23547,2.1824462,0.15403025
1226,SDSS-II SN 4110,1.5301986,-1.2420015,-0.33997512,2.453711
1227,SDSS-II SN 6433,-2.3145707,-0.18835299,5.253593,-1.4563813
1228,SDSS-II SN 789,3.0606887,-0.050620064,1.0857204,6.652912
1229,SN2005gx,-2.066773,-0.881984,3.4891217,-2.4426816
1230,SN2006hh,-2.608144,0.2731737,3.8520095,-3.0981746
1231,SN2006hs,-2.3075955,0.14169195,4.2502446,-1.0566689
1232,SN2006kt,-0.5926532,5.8558655,-2.0641634,0.20166852
1233,SN2006mu,-2.2719035,-0.18608251,5.244185,-1.2958454
1234,SN2006ng,-2.2915807,-0.18829393,5.2350163,-1.4103013
1235,SN2007ka,-3.0592043,-5.912358,1.6921515,-1.271694
1236,SN2007ko,-0.104289286,6.0146656,-2.3587487,-0.3772569
1237,SN2006gb,-0.25952363,6.79889,-1.6591452,0.8757217
1238,SDSS-II SN 13145,0.20651098,0.089359745,0.67506164,5.8219233
1239,SDSS-II SN 13496,3.9988925,-0.46169043,2.3601987,4.0526996
1240,SDSS-II SN 1367,3.2289677,3.9670923,2.1211085,1.619964
1241,SDSS-II SN 13729,1.1690782,2.1882203,0.686643,-1.8839022
1242,SDSS-II SN 13742,2.3741264,2.7857893,1.4135175,1.5225353
1243,SDSS-II SN 14469,5.7195225,-2.153553,0.5270052,0.52696097
1244,SDSS-II SN 14639,3.0215929,2.5834825,1.9672066,4.888587
1245,SDSS-II SN 14751,2.4960039,2.769705,-6.061559,-1.1184517
1246,SDSS-II SN 14827,2.4229293,3.0896637,2.5089633,-0.6854069
1247,SDSS-II SN 15258,3.9598947,-7.6176567,-0.7836636,-5.715055
1248,SDSS-II SN 15303,1.107438,-1.6517103,-0.5462132,-1.0306096
1249,SDSS-II SN 16472,-0.39849406,-2.0353503,0.36028683,3.821256
1250,SDSS-II SN 17292,-8.500898,4.647341,-2.9559002,1.9465328
1251,SDSS-II SN 17781,3.1665578,-7.8495784,-0.92849475,-1.0148797
1252,SDSS-II SN 17996,3.0216665,2.459881,1.9981756,5.010389
1253,SDSS-II SN 18111,2.3938448,4.494982,3.1756778,0.38467374
1254,SDSS-II SN 19346,2.1211107,3.707831,3.086376,-1.136675
1255,SDSS-II SN 19438,-1.3419387,4.8688283,0.9821618,-2.2615662
1256,SDSS-II SN 2527,2.8435836,3.4378748,2.7896242,2.8291762
1257,SDSS-II SN 3112,2.2938366,-0.3405484,1.439511,4.9013176
1258,SDSS-II SN 3957,0.7413496,-0.052867483,-0.20916912,1.0005921
1259,SDSS-II SN 4465,7.188449,4.912618,-5.4843597,2.7138822
1260,SDSS-II SN 5943,-4.8804317,-5.9473524,1.914305,-2.5864427
1261,SDSS-II SN 6635,2.068668,4.7905393,0.16176854,1.3761672
1262,SDSS-II SN 6877,-0.26860172,-1.2727023,0.4544151,4.910201
1263,SDSS-II SN 7003,0.8882929,-0.052016947,0.5220941,-0.56263906
1264,SN2006hi,2.8293152,3.5121315,2.699004,0.6092103
1265,SN2006nh,-4.294283,3.1280477,0.47665054,-0.85364175
1266,SN2006pz,2.5452352,3.1900442,2.5971081,-0.421277
1267,SN2006sv,1.4891789,-7.359187,-0.25021568,-1.7552682
1268,SN2007mx,2.355372,-1.1214244,3.1359634,6.629937
1269,SN2007sg,1.801391,-4.328397,0.48706397,-2.867148
1270,SN2007sk,1.5485649,-0.3401988,1.5439723,-1.2645935
1271,SDSS-II SN 19487,2.150445,1.282799,1.2648115,1.8183272
1272,SDSS-II SN 20932,2.2569895,-0.5782208,1.584651,4.8531647
1273,SDSS-II SN 7575,2.8496976,3.0221803,2.392305,2.1557937
