,SN,0,1,2,3,4
948,SDSS-II SN 2063,0.888693,0.038918793,1.0162382,-4.750503,-3.7433388
949,SDSS-II SN 20727,1.8710554,0.8566867,3.91951,1.2963853,0.8251815
950,SDSS-II SN 20860,-1.8839165,-2.0472553,-1.339636,-2.6246085,0.21531309
951,SDSS-II SN 20928,-1.4727097,-1.4787444,0.9084605,0.6669571,3.0705304
952,SDSS-II SN 20968,1.6423995,0.86685526,3.570393,1.1151059,0.70666945
953,SDSS-II SN 20990,-2.2578173,2.6997383,0.19944754,-1.5581948,-1.8941311
954,SDSS-II SN 20998,1.1412423,-1.339105,3.1124146,-2.548685,-1.8413646
955,SDSS-II SN 21407,1.6990695,0.7279304,3.7403328,1.0533502,0.8844522
956,SDSS-II SN 2306,-1.1440072,2.02233,-0.5531022,-2.767902,-4.395727
957,SDSS-II SN 2319,-1.732896,-1.2862856,1.0621873,-2.6734183,-0.65794504
958,SDSS-II SN 2423,0.8880564,-2.1268716,2.1800694,-4.405756,-1.1262821
959,SDSS-II SN 2537,-1.0060174,0.75977695,0.91793495,-2.0713353,-3.5323095
960,SDSS-II SN 2538,-1.7313095,1.1629605,-0.65673786,-3.8107815,-3.823246
961,SDSS-II SN 2545,0.21455956,0.07392049,1.4574487,0.33220255,2.6361532
962,SDSS-II SN 2746,-2.326817,5.2503405,1.1302463,-1.3700339,-1.3781247
963,SDSS-II SN 2855,-1.2619158,-0.08519045,0.3784065,-3.82426,-3.296442
964,SDSS-II SN 2926,1.1396675,-1.277705,3.1164093,-2.506715,-1.9361888
965,SDSS-II SN 3068,-0.73472726,-0.043068804,0.60511863,0.4954856,1.7322404
966,SDSS-II SN 3077,-1.3594928,0.94614047,0.38949558,-2.540401,-3.6625202
967,SDSS-II SN 3175,-0.65490365,1.2532716,0.53985566,-2.1287537,-4.1166673
968,SDSS-II SN 3184,-1.760917,3.6378613,-2.2166617,-1.5953085,-4.254445
969,SDSS-II SN 3506,-2.5639899,1.9831126,0.32558677,-1.5871614,-0.573458
970,SDSS-II SN 3881,1.0458384,-2.215744,2.306864,-4.341087,-0.8706243
971,SDSS-II SN 3897,1.1877933,-0.0627457,2.8576045,-0.69243664,-1.4860154
972,SDSS-II SN 3908,2.2904506,0.5081896,3.5815341,0.22511436,-0.8775261
973,SDSS-II SN 4048,-2.8016107,2.9476452,1.797514,0.36303678,2.0011618
974,SDSS-II SN 4236,-1.949265,4.0371003,2.0445223,0.36036193,1.3924887
975,SDSS-II SN 4397,-0.5003191,-0.04018782,0.6185226,-4.0991354,-3.6465178
976,SDSS-II SN 4484,1.6452373,1.5365138,1.465251,0.6187471,-0.41135156
977,SDSS-II SN 4627,-2.2713645,5.5381994,1.3550025,-1.5175519,-1.3950008
978,SDSS-II SN 4640,-1.243592,2.6568983,1.2430516,-1.9720627,-1.5156552
979,SDSS-II SN 4664,-1.6778289,3.6878076,2.4365795,0.5919581,1.6982645
980,SDSS-II SN 4669,-2.69466,5.0592427,1.4070523,0.87470543,1.1341964
981,SDSS-II SN 5552,-0.88226295,2.7224672,0.44332978,-0.5546545,0.18778032
982,SDSS-II SN 5702,-2.5515242,3.8680158,-1.9169407,-2.3958678,-3.9805143
983,SDSS-II SN 5735,-2.3035486,0.93378246,0.7479264,-1.1665372,1.1894957
984,SDSS-II SN 5802,0.08570547,-1.3674394,1.6840059,-4.08853,-2.6249187
985,SDSS-II SN 5917,-0.75737715,-1.8576189,1.2580014,-3.4787557,-1.2838796
986,SDSS-II SN 6502,1.0725447,-1.3369302,3.1366854,-2.4072833,-1.705488
987,SDSS-II SN 6520,0.61754864,-1.3051072,1.7713456,-4.747621,-2.6978757
988,SDSS-II SN 6535,0.40327725,-0.043645617,1.6876438,-3.1580935,-3.793386
989,SDSS-II SN 6709,2.294244,-0.017044919,4.673778,1.3666757,2.0235288
990,SDSS-II SN 6851,0.7439504,0.6606686,3.0004723,0.9540907,1.9250077
991,SDSS-II SN 6854,-2.3221872,3.857186,0.15500249,-0.71833605,-0.88654065
992,SDSS-II SN 6973,-0.648971,1.1173917,0.75334805,-1.9781303,-3.9538062
993,SDSS-II SN 716,0.4535942,-2.135269,2.8075747,-4.3624945,-1.436087
994,SDSS-II SN 7205,2.3646448,-1.4949838,3.2423496,-3.1594443,-1.7182971
995,SDSS-II SN 7231,0.3262322,0.30556872,1.8303121,0.57267964,2.4477756
996,SDSS-II SN 7304,-1.3373575,-0.73052895,1.262047,-4.500102,-3.0919628
997,SDSS-II SN 7444,0.41618258,-1.0584714,1.7243348,-4.447026,-3.0328722
998,SDSS-II SN 8127,1.7755053,1.5629723,1.8378408,0.69530946,-0.45145878
999,SDSS-II SN 822,-1.4958882,-0.81284857,0.35472995,-3.9793863,-2.8142104
1000,SDSS-II SN 8297,-2.606661,2.152281,0.35660455,-1.4629817,-0.2106373
1001,SDSS-II SN 841,-0.007267466,-0.1120516,2.2426789,-1.3434521,-2.3284688
1002,SDSS-II SN 859,1.3297971,-1.8223307,2.3104858,-4.401629,-1.9553624
1003,SDSS-II SN 8742,0.29387134,-0.44166428,1.8587394,-3.354017,-3.4433565
1004,SDSS-II SN 9109,-0.7846172,2.1579256,-0.17264277,-1.0346622,-4.0673404
1005,SDSS-II SN 9954,-2.4168317,0.79263717,-0.039405,-2.7853606,-2.889625
1006,SN1000+0216,0.60981,-0.08338255,2.3357832,-2.0201645,-3.3077636
1007,SN2005gj,-2.9537036,2.954079,3.0688272,-1.9870244,-1.0925953
1008,SN2005hm,-1.8358316,3.3084385,0.94658756,-0.8734079,1.9904822
1009,SN2005in,-1.5809276,2.9996476,-1.1181056,-2.2103262,-4.2352386
1010,SN2005iv,-2.5225847,4.3481674,1.0866576,-0.015249208,0.49091497
1011,SN2005jm,-2.405168,0.46646667,0.789384,-0.92776865,0.89463574
1012,SN2005ju,-1.8275367,3.8024352,2.1782892,0.38359296,1.5559578
1013,SN2005jx,-1.7001357,-2.1399746,-1.4697144,-2.527082,0.2254812
1014,SN2005lb,-1.2173426,3.2962523,3.8552914,0.04841856,0.3440012
1015,SN2005lc,-2.5572963,2.5068135,2.124629,-1.155798,-3.2478924
1016,SN2005mj,-0.83667415,1.9745358,0.46029606,-0.7489656,-1.0431718
1017,SN2006aa,-1.1202389,2.6862724,2.4060493,0.5553149,-2.837785
1018,SN2006er,-2.5589366,-0.5426168,1.7620858,-0.6384494,-1.5334351
1019,SN2006ex,-2.7785037,0.06016114,0.76276886,-2.1143641,-2.1272888
1020,SN2006ez,-2.3173926,3.960096,-3.207664,-1.4015244,-4.1071167
1021,SN2006fb,0.33031252,-1.4885738,1.7100474,-4.4793315,-2.4424822
1022,SN2006fj,-1.3763038,0.68918145,0.9870508,-1.0044198,0.77629346
1023,SN2006fl,-3.001791,0.39213112,0.30094144,-2.2198646,0.46346384
1024,SN2006fs,-1.8288778,3.4175775,-1.6102996,-2.1402485,-4.2569976
1025,SN2006fu,-2.745376,1.1220756,0.53527445,-1.5507782,1.0232555
1026,SN2006gg,-1.6659342,3.1732976,-1.330094,-2.2200124,-4.281823
1027,SN2006gh,-1.603645,-1.2613995,1.0665396,-2.71322,-1.0572163
1028,SN2006hd,0.926947,-1.6538904,3.012192,-2.75379,-1.3614302
1029,SN2006he,-2.1849792,0.7646986,0.004626219,-2.925072,-3.1051695
1030,SN2006hf,-1.4905868,0.20012972,0.19863129,-3.6760404,-3.333519
1031,SN2006hg,0.6461059,-1.0724288,2.0239055,-4.2421074,-2.989358
1032,SN2006hp,-1.8291647,-1.0287734,0.39791304,-3.5005713,-1.8819207
1033,SN2006hr,-1.0127697,2.052549,0.5118634,-0.6837917,-0.5854818
1034,SN2006hu,-1.7198095,3.212104,0.30725253,-0.78655446,0.12657204
1035,SN2006hv,-2.7626648,-0.23130067,0.34603196,-2.6502805,-1.5527716
1036,SN2006hy,-0.53714645,2.6878998,-1.4166479,-0.51875347,-4.086979
1037,SN2006hz,-2.3088856,4.562565,0.81464756,-0.90299374,-0.9779021
1038,SN2006ix,-0.84273946,2.061643,-0.18846998,-0.72728306,-4.2743316
1039,SN2006iy,-2.0423083,1.019367,0.75242686,-1.1721694,0.5313349
1040,SN2006jh,-1.6129783,3.3007631,-1.5410634,-1.9888853,-4.307527
1041,SN2006jj,-1.6745299,1.9418215,0.48718536,-1.1048472,-0.81986046
1042,SN2006jk,-2.108814,3.986631,1.9297979,0.33117685,1.372247
1043,SN2006jn,-2.3572724,0.39216518,0.5304178,-2.294109,-2.5568073
1044,SN2006jr,-2.4336522,3.4338038,0.28249604,-0.93096626,-0.3193301
1045,SN2006ju,-0.75621563,2.4104967,0.73855245,-0.5064324,0.7228087
1046,SN2006jy,-1.4313083,3.0286868,0.42000464,-0.70444876,0.35865498
1047,SN2006ka,-1.7659202,-1.1011997,0.72442,-3.100293,-1.6617302
1048,SN2006kb,-3.0107875,0.80070806,-0.41661885,-2.405945,-2.5056808
1049,SN2006kc,-2.285278,-0.46301997,0.61418587,-2.623488,-1.9903159
1050,SN2006kl,-1.9526992,0.07797828,-0.0029989467,-3.6529727,-2.9337153
1051,SN2006km,0.96802175,-1.295284,1.8320332,-5.2489576,-2.4697165
1052,SN2006ko,-1.9786484,4.150933,2.1244748,0.50081587,1.3851123
1053,SN2006ky,-0.99273944,2.549576,-0.4735573,-0.9906,-3.8982122
1054,SN2006kz,-1.4396328,1.4980738,0.665516,-0.877116,-1.0150678
1055,SN2006lb,-1.2569971,3.8946724,-0.19358645,-0.12775749,-0.8188931
1056,SN2006lj,0.07064724,0.6607358,1.8514526,-0.5905953,-1.9588536
1057,SN2006ln,-2.3758962,4.1225147,0.13357371,-0.5808486,-1.0033052
1058,SN2006lo,-1.4836254,1.8473717,0.5401569,-0.97545236,-0.82777685
1059,SN2006lp,-2.0082328,4.1989727,2.0908303,0.16636285,0.91078925
1060,SN2006mv,-1.7107855,0.18613657,1.2629329,-1.2771393,-1.955975
1061,SN2006na,1.3087155,2.563386,2.432736,1.1668888,0.6074848
1062,SN2006nb,-2.3965707,3.7405016,-1.7627059,-2.4150035,-4.045641
1063,SN2006nd,-1.8944659,3.7096503,-3.069993,-1.396953,-4.3165298
1064,SN2006ni,-0.92390424,1.3134193,-0.08275685,-2.6516128,-4.5377393
1065,SN2006nj,-0.71939903,1.2817545,1.6893154,0.11510059,2.213543
1066,SN2006nk,-2.0169625,3.8922153,-0.08093569,-0.52928567,-1.3481007
1067,SN2006nl,-0.6863343,-0.24764946,1.5837656,-2.4492173,-3.228862
1068,SN2006nn,-1.911256,3.7140272,-2.7436013,-1.5200514,-4.2695436
1069,SN2006nv,-0.79994136,-0.30182686,1.5166088,-2.5331118,-3.1901236
1070,SN2006nx,0.17952847,-1.6906636,0.9187288,-3.9316254,-3.0812502
1071,SN2006od,-1.4770925,3.017138,-0.6871293,-1.3898088,-3.7565205
1072,SN2006of,-1.4270312,3.5044277,-2.1287758,-1.272614,-4.299462
1073,SN2006oh,-2.4789577,3.7179143,-0.41756406,-1.142751,-2.5272994
1074,SN2006oi,-1.842287,3.1245656,0.3201755,-0.8672379,0.08788873
1075,SN2006ol,-1.9472958,0.91515774,0.8175382,-0.9171924,-0.6802215
1076,SN2006om,-2.0243108,-0.14349993,1.0775272,-2.0402813,-2.2962341
1077,SN2006pa,-2.7905402,1.5527245,0.42344552,-1.5676905,0.60885674
1078,SN2006pf,-0.66471195,-0.92124355,2.156081,-1.5812563,-1.6290554
1079,SN2006pq,-1.9616821,2.1354868,0.12576248,-1.1730549,-2.9952438
1080,SN2006qg,-2.589843,2.6485863,0.356566,-1.4590557,-1.3904134
1081,SN2007id,-1.7815623,3.6932228,-3.393426,-1.1797878,-4.418723
1082,SN2007je,-1.8546427,0.5326794,-0.34965912,-3.9771185,-3.4246905
1083,SN2007jh,-3.256675,0.2902475,1.5297971,0.002845226,-2.5014153
1084,SN2007jl,-0.9052534,-1.430537,1.707738,-2.3067043,-0.5554706
1085,SN2007jm,3.000866,0.25440285,4.685227,0.58017224,0.5441126
1086,SN2007jw,-1.8524995,0.87063634,-0.5201634,-3.8656206,-3.60324
1087,SN2007kr,-2.6108842,4.876587,1.4052281,0.7031683,1.0809888
1088,SN2007kt,-1.6551208,-1.4336084,0.31346035,-3.994803,-1.4932647
1089,SN2007kv,-1.9969918,3.1178813,0.31638727,-0.897154,0.2284341
1090,SN2007kx,-2.774596,1.0150762,0.47890866,-1.6647083,0.82238317
1091,SN2007lb,-2.8946936,5.4422936,1.3310483,1.1863424,1.2028264
1092,SN2007lc,-1.5804384,0.7366184,1.0685502,-0.39217895,-1.2993097
1093,SN2007lh,-0.87018174,-1.6803436,0.837695,-4.188222,-1.7930177
1094,SN2007ll,-2.7836297,0.35832116,0.71971,-1.9001229,-2.116056
1095,SN2007ln,-2.3632627,-0.4952566,0.364841,-3.0679564,-1.9364827
1096,SN2007lo,-2.8743644,-0.33449695,0.063091695,-2.9818988,-1.0545781
1097,SN2007lp,-1.8318713,-1.0285448,0.566327,-3.255198,-1.818502
1098,SN2007lt,-3.0937865,0.38837633,0.24598832,-2.3019767,0.48873034
1099,SN2007mc,-1.6812869,3.132548,-0.2242738,-0.8306323,-2.8022199
1100,SN2007me,-2.6185641,-0.23586583,0.3271738,-2.750981,-1.8481526
1101,SN2007mj,-0.99333495,2.832369,1.5867418,-2.228296,-1.5330565
1102,SN2007mk,-1.3762016,3.1287563,-0.37596202,-1.2299167,-3.5431604
1103,SN2007ml,-1.7318892,-0.122502655,1.2608643,-1.8176118,-2.188361
1104,SN2007mv,-0.4388689,-1.6903442,1.9181964,-2.7929409,-1.0025221
1105,SN2007mz,-2.4355402,2.8039234,0.19893236,-1.4157871,-1.5481635
1106,SN2007ne,-2.3568115,0.2682016,0.7161199,-2.1120527,-2.4047005
1107,SN2007nh,-1.3379896,1.145103,0.24786738,-2.5042439,-3.7678945
1108,SN2007ni,-2.2286794,3.6343822,-1.7078797,-2.3733876,-4.123633
1109,SN2007nj,-1.3765166,3.1343596,-1.0884882,-1.4739721,-4.0386643
1110,SN2007nu,0.039350823,0.593773,1.8928039,-0.67290914,-2.0089574
1111,SN2007oe,-0.9943801,-1.4880512,1.607004,-2.4373562,-0.47512683
1112,SN2007oj,-2.824622,-0.2770766,0.29161093,-2.6782792,-0.84940356
1113,SN2007ok,-2.6814952,2.041849,0.37511665,-1.4697181,0.25742963
1114,SN2007ot,-1.4215099,3.105713,-0.91489184,-1.4409817,-3.916177
1115,SN2007ou,-2.2892146,-0.0278337,0.95472217,-2.0931375,-2.2405326
1116,SN2007ow,-2.5067046,4.5631766,1.3434217,0.3545069,0.8828126
1117,SN2007ph,-1.164831,2.1298356,-0.72414523,-2.8183603,-4.564416
1118,SN2007pn,-0.4724369,1.5058736,1.337714,-0.26596114,1.5950739
1119,SN2007po,-1.1879947,3.0806434,0.33468404,-0.623282,0.21560106
1120,SN2007pp,0.44799292,-1.4241694,2.5851588,-2.9137566,-2.0590596
1121,SN2007pw,1.8230163,-0.4321905,3.2469153,-0.4312969,-0.686329
1122,SN2007qf,-2.5326395,2.5988798,0.15896076,-1.5786669,-1.6713444
1123,SN2007qg,-0.15764974,1.9378493,-0.050531335,-0.9334932,-4.270292
1124,SN2007qh,-0.7828762,2.8908327,-1.4155877,-0.83081686,-4.199246
1125,SN2007qm,-2.5980408,0.26464206,0.60085386,-2.1855247,-2.210256
1126,SN2007qp,-2.6491983,1.2555217,0.505342,-1.5217317,0.61722225
1127,SN2007qq,0.58373535,-0.9421064,1.8573759,-4.268338,-3.1467376
1128,SN2007qr,-0.7512708,2.1455107,-0.16467059,-0.86965084,-4.1412573
1129,SN2007qy,-1.7163371,3.549524,-1.6272637,-1.5652845,-4.066387
1130,SN2007rd,-2.4637063,4.394824,1.2365601,0.12884623,0.7355687
1131,SN2007rl,-2.6015103,3.8664453,-1.065291,-1.4532593,-3.1760774
1132,SN2007rp,-2.0642068,3.405243,-0.46387774,-1.1159372,-2.9660738
1133,SN2007sb,-0.75367993,1.9560311,0.5199614,-2.6752412,-3.9637907
1134,SN2007sd,-2.6754842,2.6832361,0.5816719,-1.2497519,-1.1451436
1135,SN2007tr,0.6784832,-1.5805771,1.908515,-4.573508,-2.312115
1136,SN2008fq,-0.45362085,2.4297547,5.017348,-1.0879091,0.38704616
1137,SDSS-II SN 1592,0.97620046,-2.3853073,2.0880253,-4.609236,-0.5160193
1138,SN2005iw,-0.7619692,2.3470893,2.9499843,1.0900017,2.5840428
1139,SN2006bo,-2.8215818,2.9694695,1.528631,-2.0893707,-1.6942304
1140,PS1-12bku,-3.1472242,0.14213745,6.3780265,-0.31872416,-0.21718158
1141,PS1-14vk,-4.1243105,0.12377614,4.6885433,-0.79224324,0.008189483
1142,SDSS-II SN 11316,2.7221982,-5.819141,-2.0722592,2.1215143,-1.0398948
1143,SDSS-II SN 12827,-2.5275562,-0.16030923,6.8120804,-0.14929818,-0.39211676
1144,SDSS-II SN 13148,1.8341044,1.5090822,1.2610424,0.61917734,-0.68606085
1145,SDSS-II SN 13247,-2.8785439,0.32245502,7.549704,-0.8619982,-1.0145767
1146,SDSS-II SN 13277,-2.4068482,-0.076616764,7.297969,-0.22008131,-0.56797916
1147,SDSS-II SN 13515,-0.15121916,-1.7570466,1.8956438,1.5104064,3.9148946
1148,SDSS-II SN 13628,1.3539793,0.28754067,1.5843345,2.5870419,4.0167866
1149,SDSS-II SN 13657,-2.2663872,-0.36627555,6.9849653,0.1265975,-0.15323813
1150,SDSS-II SN 13815,4.074133,0.6176489,4.7382903,2.6078777,1.8474345
1151,SDSS-II SN 13861,-2.500215,-0.22774181,6.7991514,-0.058029007,-0.26488703
1152,SDSS-II SN 13904,1.959124,2.1151254,3.279047,2.3727598,1.9571297
1153,SDSS-II SN 13946,-0.44618016,-1.7209368,1.5876509,1.2212541,3.8142884
1154,SDSS-II SN 14065,3.235846,0.100761265,4.447876,2.246304,2.559597
1155,SDSS-II SN 14074,-2.6981657,-0.45612717,6.6319213,-1.2494929,-1.393939
1156,SDSS-II SN 14357,-2.337462,-0.25919154,6.922074,0.11751509,-0.16006723
1157,SDSS-II SN 14539,-3.035369,0.08965165,6.4433813,-0.74526834,-0.8138391
1158,SDSS-II SN 14588,3.3789706,0.1287075,4.5694284,2.244368,2.4949172
1159,SDSS-II SN 14638,1.4022899,0.25977263,2.044302,1.8621659,1.0598946
1160,SDSS-II SN 14907,-1.5661352,-2.4493976,-0.7211655,-0.20461701,3.232507
1161,SDSS-II SN 14978,-1.4011823,-0.74797976,5.8528247,1.1200944,0.6985656
1162,SDSS-II SN 15294,-2.482436,-0.5285792,6.905716,-1.0155603,-1.2597908
1163,SDSS-II SN 1536,-2.808557,-0.40635908,5.7227235,0.07404993,0.074877195
1164,SDSS-II SN 15526,-2.893586,0.2562042,7.2034655,-0.7264116,-0.8665825
1165,SDSS-II SN 15593,-3.0517716,0.29930493,6.6398444,-0.56778866,-0.64755607
1166,SDSS-II SN 15913,3.7022839,0.49265233,4.8716125,2.2363143,1.6566836
1167,SDSS-II SN 16360,3.0211046,1.0416868,3.0835435,2.0502212,0.52081335
1168,SDSS-II SN 16652,2.6304975,-0.4886862,1.0317962,0.04307025,-0.15077156
1169,SDSS-II SN 16849,-0.24474111,0.18767476,-0.0075102975,0.304335,1.6745772
1170,SDSS-II SN 17322,-3.1350856,0.18399896,5.987894,-0.49975014,-0.6367823
1171,SDSS-II SN 17793,1.7976757,-0.67897314,3.0900457,2.1941378,4.1110687
1172,SDSS-II SN 1783,-3.0880408,-0.041472394,5.833307,-0.50008386,-0.5663885
1173,SDSS-II SN 18392,2.0136468,0.074521326,2.9432275,1.5291857,1.8377452
1174,SDSS-II SN 18459,-3.6362886,-0.90668935,3.8239386,-1.1434443,-0.13175729
1175,SDSS-II SN 18478,1.5727093,-0.30895653,2.3938987,1.6500721,2.7539706
1176,SDSS-II SN 1848,1.0932615,-0.89061844,-0.086111434,-0.068057045,3.8958917
1177,SDSS-II SN 19190,-2.4054067,-0.26160076,6.9164424,-0.011209348,-0.2587437
1178,SDSS-II SN 19221,3.5386026,1.4020848,2.692763,2.141714,-0.094895855
1179,SDSS-II SN 19325,-0.6083969,-1.810976,1.3366212,0.93393594,3.6385126
1180,SDSS-II SN 19339,-4.328227,1.182236,5.385305,-1.4467847,-0.63169557
1181,SDSS-II SN 19524,1.3671577,-0.48086232,2.0260758,1.4263991,3.1455367
1182,SDSS-II SN 19555,-0.521219,-0.6542964,1.0255845,1.1145633,2.2696557
1183,SDSS-II SN 19645,2.4304988,1.5069729,3.1029425,2.2832913,1.3003995
1184,SDSS-II SN 20323,-1.0274249,-1.9993762,1.0019255,0.9599403,3.638244
1185,SDSS-II SN 20435,-3.1889012,0.34019154,5.673981,-0.4090952,-0.7011214
1186,SDSS-II SN 2050,-3.8167531,-0.28675386,4.2227216,-0.5139808,-0.15213455
1187,SDSS-II SN 20517,0.81409603,0.26788798,0.84921956,0.3120817,2.5618975
1188,SDSS-II SN 20542,1.6029103,1.5317506,1.1098639,0.54314685,-0.54273987
1189,SDSS-II SN 2060,-2.0533798,-0.52045274,6.9275756,0.38251916,0.056951165
1190,SDSS-II SN 20947,1.6707827,1.4692659,1.1994582,0.58383095,-0.41413411
1191,SDSS-II SN 20965,-1.3701427,-2.034204,0.69778144,0.7363281,3.3141303
1192,SDSS-II SN 21478,4.211262,0.78773326,4.785958,2.6243186,1.5207325
1193,SDSS-II SN 2551,1.7526261,-0.08133303,2.4447408,1.2937227,1.9482582
1194,SDSS-II SN 3543,-3.5347867,-0.34509763,4.709268,-0.40209964,-0.023217237
1195,SDSS-II SN 3669,-1.0159674,-0.77030283,5.8380537,1.3573414,0.8487231
1196,SDSS-II SN 3945,-4.171428,-0.20424502,4.153839,-0.69071954,0.35662812
1197,SDSS-II SN 4229,-0.90962464,-1.2178851,0.4246193,0.88771266,2.4484913
1198,SDSS-II SN 4638,-3.7528849,0.031038031,4.3709517,-0.36095226,-0.5255012
1199,SDSS-II SN 5403,-0.6342149,0.4619863,0.1684719,-1.6513395,4.5982704
1200,SDSS-II SN 7654,-3.015447,0.3779378,7.3989654,-1.0058589,-1.0919708
1201,SDSS-II SN 7699,-1.9516407,-0.58219856,7.1531377,0.4408681,0.08195396
1202,SDSS-II SN 7794,2.364205,-0.012885691,3.696298,1.6863313,2.1454997
1203,SDSS-II SN 7839,-0.64294845,-1.74211,1.4613255,1.1572022,3.6211991
1204,SDSS-II SN 8062,-2.2945714,-0.24546343,7.262165,-0.059576042,-0.37168756
1205,SDSS-II SN 919,-2.5560062,-0.68891346,5.5278463,0.4400376,0.3758161
1206,SDSS-II SN 9268,-3.0475936,0.2715694,6.5416737,-0.56238097,-0.6344349
1207,SN2006ew,-1.3630422,3.091485,-3.6834655,-0.9479562,-4.201895
1208,SN2007my,-3.546877,0.18743572,6.0063233,-0.22774304,0.28422225
1209,SN2007oq,2.7296216,-0.35397106,3.4029803,0.39858183,0.1384346
1210,SN2007qk,2.6225193,0.25842053,3.9188669,1.8577256,1.8512937
1211,SDSS-II SN 14589,-2.3143823,-0.77619034,5.4361787,0.6610747,0.53268796
1212,SN2005fd,1.195075,-0.90135705,-1.6008804,-1.848305,-0.15915348
1213,SDSS-II SN 13314,0.27378723,-1.0470932,1.261423,0.7469701,4.5245667
1214,SDSS-II SN 13476,-0.8646493,-0.014813329,0.9655666,1.6811887,2.291332
1215,SDSS-II SN 13477,2.3628118,-0.22889616,4.8800125,2.1558957,2.793461
1216,SDSS-II SN 13896,-2.039829,-1.1046306,-1.2598978,1.1212713,-1.2365955
1217,SDSS-II SN 15569,-1.4285417,-0.8948515,0.4815966,0.8050725,2.5494807
1218,SDSS-II SN 15900,0.3242711,1.5263625,0.081220925,0.018969439,0.01957003
1219,SDSS-II SN 17829,1.4498442,0.9440492,3.3685133,1.0851897,0.5065712
1220,SDSS-II SN 18291,2.016932,-0.11447007,4.49663,1.4661573,2.2246535
1221,SDSS-II SN 19034,2.0183113,-0.6988213,4.297015,2.1656513,3.8657465
1222,SDSS-II SN 19308,-0.66314065,-0.19720486,0.6637501,1.2250719,1.9485301
1223,SDSS-II SN 20334,-1.3494283,-1.031651,0.86672974,0.9994697,3.4358203
1224,SDSS-II SN 20771,1.3480685,0.13119349,3.5660017,1.006123,1.8965317
1225,SDSS-II SN 4059,-1.128566,-0.76561725,1.1304256,1.1426909,3.3824153
1226,SDSS-II SN 4110,1.7710869,1.3388741,2.2457027,0.88145185,0.098429255
1227,SDSS-II SN 6433,-2.800799,-1.208694,-0.62701356,2.7843504,-0.72158366
1228,SDSS-II SN 789,2.6387284,-0.012582717,5.5506043,1.8741106,2.0743752
1229,SN2005gx,-2.4288492,-0.8046136,-0.8083378,1.0143546,-1.0347729
1230,SN2006hh,-1.9058452,-0.17183146,-2.0051227,1.578802,-0.79407626
1231,SN2006hs,-1.8261257,-1.1769426,-0.62877566,2.5666525,-0.7494579
1232,SN2006kt,-0.60966754,0.7726586,-0.35553557,-1.6408919,3.4414225
1233,SN2006mu,-2.7522712,-1.2523075,-0.5282112,2.8378952,-0.70891213
1234,SN2006ng,-2.7638245,-1.2115909,-0.60368294,2.7955332,-0.7189693
1235,SN2007ka,-1.5999994,-1.1513095,0.35809395,-3.500726,-1.9829055
1236,SN2007ko,-0.68177736,0.8927382,-1.0434879,-1.693296,3.6907585
1237,SN2006gb,-0.6242116,0.51643455,0.12597999,-1.653817,4.474897
1238,SDSS-II SN 13145,3.317861,-1.3165264,4.0450606,0.7894961,1.0859185
1239,SDSS-II SN 13496,2.10503,1.859221,3.5294597,2.5571613,2.326049
1240,SDSS-II SN 1367,0.003543023,-1.1905578,1.6035755,0.9390679,4.281898
1241,SDSS-II SN 13729,-0.9001338,-0.2923871,-0.73275495,-0.15959184,1.6923014
1242,SDSS-II SN 13742,0.49308556,-0.6649488,1.3580073,0.8038484,3.1828747
1243,SDSS-II SN 14469,-1.2462138,3.728897,3.1567469,0.5128059,1.2299165
1244,SDSS-II SN 14639,1.9402635,-0.63412595,3.4524171,2.2527943,3.9085932
1245,SDSS-II SN 14751,0.029768528,3.050522,-2.5531259,3.0243475,1.2592461
1246,SDSS-II SN 14827,-1.3437153,-1.2523904,0.53959584,0.7473845,2.7301772
1247,SDSS-II SN 15258,-3.5385904,4.3264046,-2.8388953,-1.7613543,-3.0613515
1248,SDSS-II SN 15303,0.04454981,1.6416284,-0.20417672,-0.241579,-0.27860406
1249,SDSS-II SN 16472,2.2216713,-0.4398334,3.172541,-0.20192792,-0.53014576
1250,SDSS-II SN 17292,2.3449244,-4.5706916,-4.325834,2.12576,-3.7835155
1251,SDSS-II SN 17781,-0.18792105,2.2730703,-1.8034148,-0.25799096,-3.9652226
1252,SDSS-II SN 17996,2.0231652,-0.60044026,3.5708833,2.2706752,3.8444157
1253,SDSS-II SN 18111,-1.0708997,-2.1614156,0.7997768,1.0860444,3.9608216
1254,SDSS-II SN 19346,-1.7343439,-1.7879431,0.26123288,0.22431809,2.8793485
1255,SDSS-II SN 19438,-1.0403723,-2.3109152,-1.6347809,-1.3045385,1.6291609
1256,SDSS-II SN 2527,0.45414597,-1.4497312,2.4829192,1.8557273,3.950308
1257,SDSS-II SN 3112,2.4726396,0.39636195,3.9539416,1.7603989,1.5334865
1258,SDSS-II SN 3957,1.6263139,0.8650306,0.6693361,0.48485336,0.7032752
1259,SDSS-II SN 4465,1.5903362,2.117275,-0.06218205,6.4632926,4.3048615
1260,SDSS-II SN 5943,-1.5897342,-2.1491468,-1.5997094,-2.4557326,0.24463499
1261,SDSS-II SN 6635,1.0111629,-0.7542968,-0.07977352,0.48149174,4.5411854
1262,SDSS-II SN 6877,2.860867,-0.82345176,3.6178296,-0.02920181,0.112235576
1263,SDSS-II SN 7003,0.6134649,1.3753983,0.30770177,-0.9105755,1.5147328
