,SN,0,1,2,3,4,5,6
1004,SDSS-II SN 9109,0.5878943,-9.887678,6.638617,2.7421348,6.882619,6.6933374,-3.4030669
1005,SDSS-II SN 9954,-0.103738554,-6.144793,-1.9413055,4.081345,0.836519,2.6112342,-10.54493
1006,SN1000+0216,4.993109,-2.2533858,1.8334776,-1.5064061,0.59984064,-18.918749,5.0328746
1007,SN2005gj,6.2036657,-8.699159,-8.653421,0.55711466,-1.1564795,-5.4331107,4.4661155
1008,SN2005hm,9.07762,-2.0698612,3.3992627,-7.1194572,7.613098,0.050455317,-8.112332
1009,SN2005in,11.45774,-8.725799,1.0972674,7.9466214,4.4369335,5.025452,1.2698106
1010,SN2005iv,3.4299212,2.0753293,10.871695,6.580526,-7.5508876,-5.6862664,-2.7778864
1011,SN2005jm,0.06773945,-8.054768,-6.156742,-0.2491172,-4.7470303,3.1756856,-8.107992
1012,SN2005ju,12.413912,8.896843,0.5157347,2.349955,0.47901547,3.6840327,0.91355413
1013,SN2005jx,-5.9341273,-2.9116015,-3.9588175,2.3669593,-2.5258062,-2.0306833,-12.433587
1014,SN2005lb,3.8986313,-1.890388,4.360313,-1.5099328,1.619372,-6.71637,1.536665
1015,SN2005lc,2.0107944,13.617279,3.3701572,-3.4969594,0.35220313,-6.1804447,-2.492417
1016,SN2005mj,4.4224405,3.4306362,2.8148482,11.516133,8.033309,0.32740498,-1.732019
1017,SN2006aa,-0.067563,-9.278652,6.239358,3.2295716,-6.1998644,2.7467017,9.183923
1018,SN2006er,-2.493821,-4.255169,11.845183,3.627048,6.253359,3.9973958,0.87305456
1019,SN2006ex,2.377842,2.188123,7.0314317,13.24505,2.1386342,4.078356,-2.1430786
1020,SN2006ez,-6.791796,-4.639716,7.504346,2.6478627,-7.929487,6.753881,-1.3168064
1021,SN2006fb,0.749267,5.257665,7.4845743,1.7834105,-8.240576,7.8705416,-5.8112755
1022,SN2006fj,1.6136847,-5.467192,4.265642,6.830813,4.268793,4.7535186,-2.4628296
1023,SN2006fl,7.1288605,-4.0013146,4.811325,5.3054876,2.8173764,13.612988,-2.9343681
1024,SN2006fs,7.4016867,-1.1813943,-10.6847725,5.669464,-0.13150932,0.33134824,2.7062333
1025,SN2006fu,3.6357648,-3.9940975,1.0453887,6.6175942,8.322018,7.8865185,-8.966474
1026,SN2006gg,8.399641,1.5770047,9.907266,3.3871567,7.8677344,-1.6212542,-4.228157
1027,SN2006gh,6.881746,0.6348807,-0.313022,-2.2063718,0.62675494,6.001055,-6.023662
1028,SN2006hd,4.2782288,7.42056,5.943771,10.172563,-5.122773,-0.28309798,-1.7021227
1029,SN2006he,7.701088,2.4139452,8.173721,5.7936916,6.562096,4.5962305,-7.425349
1030,SN2006hf,5.8642893,-0.27580726,13.253154,1.59621,0.86970687,8.481157,-7.7658486
1031,SN2006hg,9.859195,7.987569,0.49435684,5.6814003,-5.401357,-7.0452557,1.242372
1032,SN2006hp,7.0921044,-4.408275,9.38273,8.041951,5.946919,1.9905995,3.4562135
1033,SN2006hr,13.621279,2.8412838,3.12339,-0.21798626,2.3170407,5.177359,4.380789
1034,SN2006hu,4.6626015,-15.288871,-4.4775496,3.299742,-6.350789,0.24448574,1.379611
1035,SN2006hv,1.4549807,-3.8908248,7.00478,3.8093913,-0.9029108,14.077022,-7.5199184
1036,SN2006hy,2.7093647,-7.80952,6.1515946,10.84741,3.7148716,12.33005,-2.2201746
1037,SN2006hz,6.107453,-2.865652,8.256879,-0.20885737,-5.3813667,3.7124944,10.040539
1038,SN2006ix,-0.9932836,-4.2492304,6.821294,-1.4763887,-6.9189734,11.831598,0.26335612
1039,SN2006iy,10.113688,-9.035277,8.724183,2.060316,5.1009836,0.5555189,-1.6372125
1040,SN2006jh,7.7990365,-11.031957,-0.3723471,0.92648906,-8.277,-2.6010916,-2.6673362
1041,SN2006jj,1.298902,6.79951,16.23588,-1.8196353,2.4720714,3.100407,-3.8724942
1042,SN2006jk,3.1513393,11.637528,10.231348,-3.38826,-0.012536042,-4.2800093,-8.761447
1043,SN2006jn,0.82039046,-2.8394737,15.130915,2.1554995,0.96649307,0.7420861,-7.6262236
1044,SN2006jr,8.937466,-8.068977,5.6968474,3.4951887,-4.0266767,8.063144,3.1670978
1045,SN2006ju,7.298262,-10.719136,1.5959754,0.64147896,4.990401,0.24592482,0.31015965
1046,SN2006jy,8.967939,-9.665638,-6.637299,-8.893895,-1.0724249,3.489376,2.8769975
1047,SN2006ka,-2.0089197,-11.610613,-1.3553405,-1.5973607,3.1833894,6.751129,-6.1077895
1048,SN2006kb,8.126279,-2.749852,3.6413274,10.362679,5.559732,10.6827,0.7830067
1049,SN2006kc,10.105705,3.9173455,8.676032,0.83564645,5.5134654,7.047717,-0.9063313
1050,SN2006kl,4.492814,-0.06113188,15.065687,-0.22644201,0.43413517,1.4954621,0.63147753
1051,SN2006km,10.163249,-0.4865978,11.334001,-1.8715076,-4.871525,-2.1311944,-3.5408454
1052,SN2006ko,12.990241,5.0215592,2.783622,4.6634665,5.8546968,-4.94839,-2.821203
1053,SN2006ky,-3.1997004,-7.4067335,7.1860614,4.5018816,1.9576703,9.5272,-5.012891
1054,SN2006kz,9.508859,-5.784546,-5.7097583,-0.15832262,3.5129058,10.754204,-2.2899199
1055,SN2006lb,9.393603,6.9168625,2.0697582,11.064784,1.3856119,4.6991525,0.20126028
1056,SN2006lj,-3.7193925,1.4894385,-2.7375443,8.852461,-2.9369795,8.172023,-8.481458
1057,SN2006ln,-3.1892774,3.9511368,5.783008,1.777647,-1.7356217,6.6281486,-10.247053
1058,SN2006lo,3.7928348,-13.823046,-9.249178,2.2008388,-0.9498062,1.0040859,-0.8559652
1059,SN2006lp,17.860472,-3.7239006,3.6397643,-3.1668274,2.4128149,-10.106012,-3.1640606
1060,SN2006mv,1.2141914,-6.684132,-14.3179,2.4544806,-5.676844,5.2087445,-1.4564326
1061,SN2006na,0.067288905,5.9289355,-9.933735,-2.4320006,2.464831,0.17531556,-10.736781
1062,SN2006nb,0.17259474,-9.172955,5.3018723,-1.3826652,-0.19639772,5.5805383,-8.361173
1063,SN2006nd,8.834775,-8.690459,-1.1610668,-1.4754171,-9.110813,3.1133528,0.39760116
1064,SN2006ni,10.327915,-9.389893,-2.371117,-6.6336904,-3.5356598,-0.27701443,-4.181556
1065,SN2006nj,14.205767,3.6975973,-0.14891519,-1.2182217,-2.9361618,-5.5675087,1.9308901
1066,SN2006nk,8.024419,-13.0308895,-1.8905368,1.7454906,4.117047,5.5524693,3.967548
1067,SN2006nl,-0.32409182,-12.622178,3.7666748,-0.10621937,9.970323,-1.5127505,-1.0753527
1068,SN2006nn,-1.3893851,0.26873505,14.62134,-0.6176827,3.0231185,7.190906,-4.4028816
1069,SN2006nv,3.0222702,-11.384336,0.3267165,-4.3057704,-0.6813017,-1.9507415,-8.968114
1070,SN2006nx,5.4261894,4.4967155,-4.8941364,-8.022726,-0.8192221,-5.0217433,-7.9771643
1071,SN2006od,7.1685767,-6.528966,7.5406065,8.945175,-0.3132572,2.1599598,-1.409628
1072,SN2006of,7.0660753,-10.801136,6.68426,5.8097305,2.657089,10.581239,-0.4696767
1073,SN2006oh,4.7334085,-2.7233827,-2.663615,12.952072,2.2139783,6.314203,-5.1025276
1074,SN2006oi,3.913303,-6.871751,12.331836,0.09544138,3.0429394,0.8803077,0.9673409
1075,SN2006ol,8.3278675,-8.104262,-7.160509,0.1938108,0.63569546,2.366876,-1.3168844
1076,SN2006om,0.7800649,-2.4556618,8.690098,1.2044498,0.61452895,4.736583,-9.8121
1077,SN2006pa,9.705341,0.07036691,3.252507,7.7108684,1.0546739,8.150884,5.9105067
1078,SN2006pf,14.259468,9.222291,-10.017832,23.125544,-2.0446386,-0.8069879,-3.6710718
1079,SN2006pq,0.7740937,-2.031891,2.6311526,10.109281,-1.8832862,2.6407592,-2.8752003
1080,SN2006qg,1.2776438,13.720768,-10.071029,18.519274,-1.3244343,3.912498,12.195287
1081,SN2007id,2.9405537,-0.9408744,-11.818957,-4.712358,-1.3023299,7.742989,-3.6632395
1082,SN2007je,9.769232,-4.8693495,1.6337533,0.7762838,8.871556,6.7788215,-1.8131114
1083,SN2007jh,12.993101,-6.5552764,1.5213348,-2.3303158,-4.7710934,-8.012922,-9.277603
1084,SN2007jl,3.8535523,-3.2871342,11.000313,0.37154597,-5.4234257,-1.7113397,-13.5709915
1085,SN2007jm,-1.0817704,2.9483364,-1.3604462,6.462635,0.7856079,-12.700389,-5.9303136
1086,SN2007jw,6.93829,-9.216793,-3.166103,5.067477,1.0700911,0.73729223,2.5466206
1087,SN2007kr,10.401917,9.847291,3.7028284,-3.0502975,0.84353584,4.8497324,-4.3192053
1088,SN2007kt,3.559843,-4.607889,-0.11098784,-0.59088457,6.8907895,10.314009,-6.022746
1089,SN2007kv,6.613661,6.221769,8.778152,-0.11980985,2.4634545,3.3129694,-12.015853
1090,SN2007kx,-2.7287707,-3.7254338,-6.116142,1.6412123,-1.8522805,10.473207,-8.077347
1091,SN2007lb,4.4485126,-5.953634,-11.7169485,-5.9377947,-0.41592056,-2.6880772,0.7953351
1092,SN2007lc,6.572365,-9.5769415,-3.4298775,2.1589828,5.3983374,5.31354,-3.2594929
1093,SN2007lh,2.029945,1.8101715,5.072519,-0.0331278,2.650772,9.875904,-8.843492
1094,SN2007ll,0.5394784,5.266463,-2.2676868,0.39575955,-10.2023115,0.7753092,-9.271863
1095,SN2007ln,7.5914836,-3.8522434,8.271663,-0.5029189,7.2752748,6.1909356,4.623821
1096,SN2007lo,0.85843366,-5.5388436,9.3783045,1.7997248,6.5255847,9.846588,-8.135393
1097,SN2007lp,8.5544195,-4.8885827,-8.690199,-5.137334,3.093263,4.1122084,-5.887795
1098,SN2007lt,8.164456,-3.6379366,-3.2958372,9.065562,0.15916573,13.333041,-3.1915593
1099,SN2007mc,10.92677,-1.6672158,7.713713,7.802547,0.6467104,6.5490403,-0.9019804
1100,SN2007me,2.9244351,2.351699,13.590217,4.7726045,4.758523,6.2352147,3.5060737
1101,SN2007mj,4.0821924,-10.584811,0.59416395,5.7788806,4.6038294,12.530978,-3.6735299
1102,SN2007mk,4.199668,-2.4589212,9.479063,6.405157,-0.45520392,9.804041,1.4099083
1103,SN2007ml,5.8483586,-11.691724,-3.616436,2.6141875,-0.9222537,-0.946023,-4.3394437
1104,SN2007mv,5.6710644,-7.38786,11.062,-9.615169,1.3181785,-0.65505785,-2.818956
1105,SN2007mz,11.138222,-3.1426468,2.9672482,-0.28578296,-3.4616034,-0.6406343,-2.1964645
1106,SN2007ne,4.397969,-4.015132,14.467023,6.8261876,1.2436633,1.7070103,-2.0981255
1107,SN2007nh,0.60628027,0.13768324,7.4140005,6.892177,4.697431,1.5489963,-11.686338
1108,SN2007ni,-2.3486176,-1.0364245,7.0653276,5.8549395,-3.5251184,0.46598193,-12.145873
1109,SN2007nj,5.7140017,-5.732369,11.969863,5.530231,7.049261,7.2124143,-2.533324
1110,SN2007nu,10.558945,-2.1013334,-3.0457058,9.957474,5.1578608,-0.41691226,7.157996
1111,SN2007oe,-0.9932585,-4.1019335,17.320686,0.25293863,-6.3291483,3.192502,0.8338793
1112,SN2007oj,1.7720557,-1.8980318,-8.068299,9.593345,-6.877568,8.098897,-8.752496
1113,SN2007ok,8.987085,-2.7170224,1.1051848,6.7013173,-2.4142618,4.1847396,0.3172983
1114,SN2007ot,4.6300907,-3.4880977,9.245141,7.7595525,-2.288113,7.2810564,-5.129678
1115,SN2007ou,10.977955,-11.34487,7.839624,-5.6976976,0.72580075,-4.8562536,-0.08710478
1116,SN2007ow,6.5495014,-0.42959127,-7.3648725,-12.15033,0.72747284,-2.3034813,-3.4624476
1117,SN2007ph,8.384017,-7.081081,-1.5559577,-6.316079,3.8658767,2.8578343,-7.117543
1118,SN2007pn,10.543182,-4.4252243,-1.7295573,-4.358593,1.3356787,4.495488,8.052127
1119,SN2007po,7.7865753,4.4604993,8.252267,-0.92615587,-4.731196,7.9082637,-2.051421
1120,SN2007pp,14.951971,-5.7857857,4.1739464,-6.544836,-3.7597158,-4.476059,0.6637992
1121,SN2007pw,5.6713395,-0.15085392,-11.688304,-0.24004315,0.16931997,-4.378913,8.867941
1122,SN2007qf,8.871229,-3.9186885,8.895161,-1.915164,1.8584847,6.4976635,-1.6093949
1123,SN2007qg,5.2465744,2.0064356,4.7552576,10.083209,-2.2536712,-6.7463408,-4.0148306
1124,SN2007qh,2.3413663,-5.4244547,8.233262,-4.109358,-7.143729,-1.6249472,-9.246573
1125,SN2007qm,-0.087198146,-2.6390922,1.9962401,2.8412066,-2.5505872,7.428214,-6.086476
1126,SN2007qp,-0.4066815,-2.136806,0.9872652,10.568323,-7.8328094,2.2071693,-8.731375
1127,SN2007qq,2.2343311,-1.113598,0.07962004,-4.857168,3.43518,-6.5011015,-3.5470927
1128,SN2007qr,47.45485,-28.234468,8.49002,80.94144,3.8405101,-4.069614,-37.416786
1129,SN2007qy,4.828948,-9.999744,2.4051962,7.1482177,-6.2842054,0.6978147,2.575476
1130,SN2007rd,8.275683,0.48359576,4.175434,0.84727585,-2.6768625,-3.52298,-7.2458935
1131,SN2007rl,5.3944426,-1.3201954,8.555627,3.3980954,1.3107612,1.112893,-2.1685274
1132,SN2007rp,1.5948137,-1.1778723,8.546788,4.100214,3.9495814,7.883239,-3.4550385
1133,SN2007sb,6.132285,-3.959275,4.9105372,1.9098811,7.7063875,-0.34023473,-0.6575196
1134,SN2007sd,1.177078,-1.120789,0.3324384,1.0263745,14.975746,1.0107533,-0.064928725
1135,SN2007tr,2.3158858,10.764335,1.9737222,-12.672085,-0.9909184,4.089751,-0.61885417
1136,SN2008fq,1.5008308,-5.3166237,-5.209074,-9.138466,-6.441383,-9.751356,-3.3301501
1137,SDSS-II SN 1592,-3.03707,-5.1234,3.8899393,10.772929,4.0036473,-2.344433,-1.5934501
1138,SN2005iw,0.9790237,10.343608,-11.922643,-0.54371274,-4.135343,-2.1282825,-3.8296578
1139,SN2006bo,3.6101131,0.9089061,5.4565177,-4.839351,3.1697161,-0.37115452,-2.3452055
1140,PS1-12bku,-1.1106851,-8.668139,-0.7938737,-4.0467334,-5.1321554,-4.913147,6.7248383
1141,PS1-14vk,8.797485,-5.7109404,-1.5014709,0.09534093,-6.823504,3.437318,6.798708
1142,SDSS-II SN 11316,-4.1699066,0.26358935,3.5004714,-8.370822,-7.2409534,-0.4771578,-2.82926
1143,SDSS-II SN 12827,-4.880703,4.708114,-4.074695,4.518662,0.7279235,0.6241019,-3.2572215
1144,SDSS-II SN 13148,-1.8907148,-12.105885,-3.5614824,6.6991906,4.228672,5.2963204,0.56888586
1145,SDSS-II SN 13247,-5.330112,-4.4683914,-1.3720672,-8.279853,1.5588115,-9.475947,-3.9921818
1146,SDSS-II SN 13277,-7.6738386,-0.7753291,-0.6897446,0.6077423,6.7817016,-0.62753654,-5.4477854
1147,SDSS-II SN 13515,2.605248,0.5743987,-0.5747406,-4.1574154,12.388648,6.1692066,6.3680153
1148,SDSS-II SN 13628,-4.22552,-0.4244378,3.9554744,13.482906,7.082713,4.688369,1.8040907
1149,SDSS-II SN 13657,-4.2771835,9.308256,-6.971117,-6.2489133,-7.391098,-3.190197,-1.1450379
1150,SDSS-II SN 13815,-2.5921416,-8.778478,-9.994104,-3.1672866,1.2671219,1.8935621,-0.07169344
1151,SDSS-II SN 13861,-5.4184723,4.794813,-5.406595,-9.6028,-8.473208,-0.8922719,1.0947334
1152,SDSS-II SN 13904,4.038318,-0.76304084,-1.4666852,1.7001643,-2.7138867,-1.7796333,4.6343493
1153,SDSS-II SN 13946,0.22601488,-4.544783,2.556461,-3.1706474,9.619758,5.7440557,10.176901
1154,SDSS-II SN 14065,-3.4346032,3.6275096,8.357968,-7.515432,-5.934273,2.1992052,-0.6654916
1155,SDSS-II SN 14074,2.487122,-4.2412076,0.9337141,-3.6136913,-4.646891,-0.50891495,11.3207245
1156,SDSS-II SN 14357,2.0173001,5.8209305,0.05498643,-11.811833,-6.417308,-2.2229798,2.0498345
1157,SDSS-II SN 14539,6.999363,6.19511,-1.6565267,-9.470183,3.4918644,5.268176,5.4227753
1158,SDSS-II SN 14588,4.202339,7.553844,-5.6946244,8.653618,0.04912614,-5.43585,4.007667
1159,SDSS-II SN 14638,4.210603,8.833769,-6.6918583,3.2213693,3.163358,-3.0612276,1.5364822
1160,SDSS-II SN 14907,-6.190061,-1.0653682,-0.74045986,-2.8503106,-7.2222095,-10.266999,-6.174336
1161,SDSS-II SN 14978,-5.50804,2.0570164,8.349344,-8.04844,-1.0886233,-1.0103946,-4.088256
1162,SDSS-II SN 15294,-2.832001,-0.9330224,1.877895,-1.612393,-0.58592576,-15.06889,-3.8459866
1163,SDSS-II SN 1536,-0.3737069,-7.9163632,6.613062,12.417972,1.034965,3.838503,4.297992
1164,SDSS-II SN 15526,-2.065529,4.939466,-4.737513,-12.55883,-0.8958386,4.3747425,3.3674848
1165,SDSS-II SN 15593,-6.10175,2.6491528,-1.1998442,6.3661017,-9.869355,-5.5481052,-2.0921452
1166,SDSS-II SN 15913,-3.4350839,-3.547389,0.16010888,-1.419724,0.7444659,1.3509419,-2.1800396
1167,SDSS-II SN 16360,-2.1266816,0.0202245,-1.4206629,0.21679021,-0.43617222,-7.462873,-1.5219078
1168,SDSS-II SN 16652,3.8751884,5.156106,-3.1097715,-1.0421135,0.6432364,4.8914113,2.0131555
1169,SDSS-II SN 16849,1.5073633,-4.7826486,5.909137,2.2017157,-0.60692066,2.8792772,6.5609355
1170,SDSS-II SN 17322,2.1012373,5.717213,-0.11157935,-1.6605289,-0.10956948,-4.8497834,6.443944
1171,SDSS-II SN 17793,-0.33261648,-12.304638,2.1085517,-5.4287925,1.942353,3.1138062,6.089847
1172,SDSS-II SN 1783,-3.9147074,-2.2349124,-6.8527074,-1.6384096,-6.55608,-0.49044254,13.01524
1173,SDSS-II SN 18392,33.272022,11.085813,-37.987328,19.862032,-13.390758,17.654467,55.374
1174,SDSS-II SN 18459,5.271337,5.407426,0.42135814,-14.399781,1.8660778,-4.151768,3.1885958
1175,SDSS-II SN 18478,-0.69302344,-0.33238962,-6.2393246,3.90563,8.433591,5.6573014,4.280186
1176,SDSS-II SN 1848,0.5478829,0.69116354,1.3098236,5.767464,5.9146233,6.188538,1.180488
1177,SDSS-II SN 19190,-0.6712862,1.1014777,0.998061,-15.489843,4.1674857,0.29002807,5.3998423
1178,SDSS-II SN 19221,-0.88484174,4.4764943,-6.245593,1.771056,1.9409028,-9.326388,-0.6599975
1179,SDSS-II SN 19325,14.752984,-10.346426,-0.41503802,-24.105371,0.6486098,23.278015,-19.408684
1180,SDSS-II SN 19339,4.881097,13.482175,-1.362668,-2.4611285,2.1990066,6.1736503,2.2673569
1181,SDSS-II SN 19524,-0.00016747916,-6.795706,-4.122439,7.016572,9.372537,3.3940432,6.4729333
1182,SDSS-II SN 19555,6.536978,6.3731823,-2.3483949,-5.966485,-6.236249,-1.1991047,7.2550406
1183,SDSS-II SN 19645,38.03937,-6.506763,13.947835,1.3632346,6.6709824,0.4349545,12.655252
1184,SDSS-II SN 20323,3.1240976,4.3366957,4.165604,-9.835458,7.0225654,-6.385209,1.6170686
1185,SDSS-II SN 20435,2.8442004,7.445746,-9.242132,-2.2082121,1.5737087,-0.07218699,-0.68512666
1186,SDSS-II SN 2050,-0.5016973,-5.3338027,-4.7747064,-3.1281378,0.99592674,13.941461,3.8514433
1187,SDSS-II SN 20517,-4.910791,-13.324412,10.113809,1.7462606,0.4743283,6.7889223,1.9881744
1188,SDSS-II SN 20542,4.3811083,9.179092,-2.1355147,-3.9900773,5.2076297,1.2544824,5.092128
1189,SDSS-II SN 2060,0.33200634,-8.391061,-2.383718,-0.09803211,6.4511175,-0.217536,11.407994
1190,SDSS-II SN 20947,-3.6984892,5.5564055,11.11802,0.58901894,3.9610999,-2.053541,-0.96774304
1191,SDSS-II SN 20965,1.5132595,-5.084714,-2.0770571,-2.2996507,0.72783744,-4.948097,7.5637236
1192,SDSS-II SN 21478,-0.25075516,5.6307497,7.3387256,1.7148762,-2.991237,-2.7301762,0.44686842
1193,SDSS-II SN 2551,-1.4933318,-1.1977395,3.6289227,-0.48882982,0.84894115,9.323702,2.3504403
1194,SDSS-II SN 3543,-2.3466766,9.089459,5.4597764,0.07963518,10.816052,-0.44421524,2.042524
1195,SDSS-II SN 3669,-1.0292792,-0.5848851,3.259885,-2.8027601,-15.5782,0.35885033,-0.9069578
1196,SDSS-II SN 3945,-7.939923,-11.9551735,-0.062708326,-3.4683278,5.9450765,0.54738903,0.32071912
1197,SDSS-II SN 4229,1.7864665,0.5580345,0.7257127,0.12827833,-10.750971,-5.64545,6.511397
1198,SDSS-II SN 4638,-0.775839,1.3141026,-1.462355,7.1115685,4.271855,-1.1136255,3.055156
1199,SDSS-II SN 5403,-3.812699,10.048879,2.4740071,5.985008,1.961566,1.4624144,-2.8104465
1200,SDSS-II SN 7654,2.3068426,3.0910635,-10.89316,-9.864502,2.6851783,-1.3963282,10.624753
1201,SDSS-II SN 7699,6.4525604,-1.5934298,1.5220431,-2.285766,8.479077,3.0285835,11.159484
1202,SDSS-II SN 7794,2.0469744,-16.744184,-6.3597608,-10.309388,-2.0592594,-1.7168607,19.180786
1203,SDSS-II SN 7839,2.4638975,-1.9872206,0.0018226209,-7.2200217,5.515738,6.2478256,7.71402
1204,SDSS-II SN 8062,2.0740187,-6.23218,5.146112,14.538778,-7.662925,-15.309405,-5.6103344
1205,SDSS-II SN 919,-2.1516445,10.497703,5.848496,3.99278,-3.8417418,5.125052,-1.4094336
1206,SDSS-II SN 9268,0.73453283,11.6429,-1.8090365,-5.061026,-1.6192012,-1.3770518,3.3325496
1207,SN2006ew,-8.715944,-11.26772,1.6919465,-3.4584787,-0.25379714,13.394084,5.2159233
1208,SN2007my,-6.558054,4.803326,-7.8590484,-3.233789,-4.6968174,-0.027773397,15.209545
1209,SN2007oq,10.133565,5.424469,-0.6056771,-1.4862959,6.1323066,-1.250384,7.5387
1210,SN2007qk,-6.1415343,1.3246499,-4.6111884,-3.6788068,0.7634938,-6.756678,-7.755817
1211,SDSS-II SN 14589,-4.597799,1.2182428,4.925019,-6.238086,12.832355,2.193835,-0.65373087
1212,SN2005fd,-13.732495,-6.2052803,7.175916,4.024382,0.7028689,10.2275095,0.0605228
1213,SDSS-II SN 13314,1.7501148,7.0284204,-0.17737383,14.573945,4.0516396,4.174859,4.6038003
1214,SDSS-II SN 13476,-4.785223,-13.00379,-1.3237342,-3.5091445,-4.103452,-5.7065587,-1.7545339
1215,SDSS-II SN 13477,4.251198,-2.2577775,-6.6144605,2.2549725,-6.5941014,-10.091486,7.041818
1216,SDSS-II SN 13896,5.741202,-4.732736,8.824702,-4.4652925,1.4242222,6.789223,-10.189869
1217,SDSS-II SN 15569,-1.9429578,-2.0948563,-3.0710251,0.305429,-14.66728,-6.911766,-2.7236872
1218,SDSS-II SN 15900,-6.6014843,-7.219396,-2.277825,-5.939293,0.12110491,10.317649,-2.0136168
1219,SDSS-II SN 17829,-9.080283,-7.6146445,6.485305,7.2947946,9.607466,-3.5935864,14.51848
1220,SDSS-II SN 18291,-3.9342155,-2.051153,2.5120225,2.1945076,-1.809524,-5.2349443,-8.472299
1221,SDSS-II SN 19034,-3.2244282,10.840986,-3.1838758,2.364612,-5.986317,-8.624087,-0.2988664
1222,SDSS-II SN 19308,8.012141,13.440895,-0.77021927,0.7908698,0.2168488,-5.130128,4.48048
1223,SDSS-II SN 20334,-2.3391266,-4.276387,9.839436,-4.02224,-1.9353602,6.31825,9.665311
1224,SDSS-II SN 20771,-4.1121736,-12.019643,-3.5927913,2.650101,4.996721,-3.6801062,-5.032385
1225,SDSS-II SN 4059,1.1295837,1.092851,-9.065635,-2.5507212,-5.5867286,-5.7893424,-1.2796074
1226,SDSS-II SN 4110,1.2750534,6.5884237,-1.0130452,-0.6523105,-14.320626,6.388,2.1691313
1227,SDSS-II SN 6433,-14.048063,-8.9548,2.4008877,0.7846469,-2.412701,2.5634172,5.264214
1228,SDSS-II SN 789,-5.4576554,3.4140892,-7.6274853,-11.05741,-2.9076946,-10.021604,-2.245679
1229,SN2005gx,-4.920671,-3.7130413,12.121283,4.1669784,-0.896295,11.642181,1.9285884
1230,SN2006hh,-12.547175,0.40909457,-9.163157,-1.9759793,-2.7400813,3.1236324,2.5496988
1231,SN2006hs,-1.946534,2.732892,-4.0455766,-2.1228476,-4.6158586,-4.9612346,-15.52524
1232,SN2006kt,-5.538871,10.199282,12.511628,-0.17022294,1.1922725,5.538162,1.5493683
1233,SN2006mu,10.999303,2.0429022,-1.8012143,-6.1607833,-0.39018288,-5.253586,-16.051088
1234,SN2006ng,-4.9850388,9.270891,-6.7312765,-4.817189,-7.0950136,5.228403,5.4052424
1235,SN2007ka,-2.1338875,-7.951017,11.065687,2.9911656,-3.702659,7.1571517,-6.9605193
1236,SN2007ko,3.0061388,-7.2369404,10.807053,-3.7521162,6.2504334,4.627058,-3.1201618
1237,SN2006gb,-6.1613092,-4.5793996,-3.3721776,7.465136,-2.0135274,-2.3246188,-5.6800146
1238,SDSS-II SN 13145,-7.717941,-7.8349977,-8.670567,2.27922,0.0967705,3.4127603,-6.7829666
1239,SDSS-II SN 13496,-5.9150343,-6.312432,-2.4516492,-1.232618,0.7463444,-2.0551472,-7.2554116
1240,SDSS-II SN 1367,6.6145897,286.31708,-94.89167,20.512869,100.7499,-433.85236,77.02732
1241,SDSS-II SN 13729,5.2498035,-2.071743,-6.3337445,-5.429657,-3.1314535,-4.3880663,7.0973125
1242,SDSS-II SN 13742,-1.1020578,-0.92450243,-1.2199534,16.624575,3.504181,4.005381,4.3516693
1243,SDSS-II SN 14469,2.7279859,106.322395,-28.279001,24.798656,-61.839767,3.3448033,-87.91332
1244,SDSS-II SN 14639,-5.4418254,-14.491095,-2.7795343,2.882458,-3.6269314,1.7196231,-1.6437858
1245,SDSS-II SN 14751,-1.0623595,-11.338247,1.0104431,-0.78562725,-8.722953,6.4548264,0.26425502
1246,SDSS-II SN 14827,-0.46062645,8.82386,0.19871986,-8.351911,9.595668,-3.5799732,1.6696631
1247,SDSS-II SN 15258,-1.4162403,2.1602693,-7.7835517,-7.669832,-7.252346,9.557736,1.091739
1248,SDSS-II SN 15303,-1.9022396,-3.482979,2.8532853,3.2730238,-7.196443,7.5586977,2.5295424
1249,SDSS-II SN 16472,-5.3045053,-4.1216025,3.214391,-5.0097346,-11.376247,-2.1200912,-1.1371709
1250,SDSS-II SN 17292,-3.825619,6.070374,-5.466309,10.516038,6.017445,2.9239528,1.6500143
1251,SDSS-II SN 17781,-3.547028,-11.894898,-5.981283,-0.0082817795,5.164989,7.8887715,2.637002
1252,SDSS-II SN 17996,1.0516194,0.48051196,-7.621308,2.187503,-8.538153,0.97812617,-2.0111983
1253,SDSS-II SN 18111,69.96271,13.990702,-1.4021809,-55.712635,-5.9559956,-10.316928,50.671417
1254,SDSS-II SN 19346,-2.3707843,6.604492,-5.5910053,0.4153906,-4.384407,-5.7543764,-6.9222717
1255,SDSS-II SN 19438,5.0738,5.0153046,-0.3669593,-3.6791582,3.5789988,-12.953055,4.88689
1256,SDSS-II SN 2527,-4.145544,2.363992,-28.866447,6.2057414,0.29136267,12.181927,19.155207
1257,SDSS-II SN 3112,-6.943834,3.9841464,-4.9693775,-3.302904,1.5001281,-18.522833,-2.1203713
1258,SDSS-II SN 3957,-3.8256454,-5.6300707,10.479935,-4.731992,3.3031173,4.70696,5.1545453
1259,SDSS-II SN 4465,-2.0138752,-6.5315323,-3.6103594,0.4820973,-4.282745,-1.1827757,-0.89854306
1260,SDSS-II SN 5943,-3.1271057,-5.5796995,-8.921404,5.402039,0.28575066,13.200695,1.2607477
