,SN,0,1,2,3,4,5
1100,SN2007me,-0.4540924,-2.2115362,-2.0641396,-1.6546651,-1.1142613,-0.45635724
1101,SN2007mj,-1.9267839,-0.6481799,-2.2000592,0.9639651,-0.83516616,-1.0395186
1102,SN2007mk,-0.72951424,-2.286141,-1.4689591,1.387817,-1.9258187,-2.8142571
1103,SN2007ml,-0.67402524,-2.2527246,-1.8398869,-0.39004928,-0.97824854,0.4187199
1104,SN2007mv,1.213495,-1.0247808,-2.068593,-0.7897365,-0.9551499,1.5952058
1105,SN2007mz,-1.8896934,-1.2431545,-1.1704915,0.038614478,-1.8865246,-2.02842
1106,SN2007ne,-0.946258,-2.4978204,-2.0151834,-0.7654823,-1.1018167,-0.34835157
1107,SN2007nh,-0.20670588,-3.0075908,-2.556037,0.5056801,-1.294452,-1.385847
1108,SN2007ni,0.57550144,-2.2978141,-1.6786515,0.30211973,-2.0888395,-3.9631839
1109,SN2007nj,-0.104316846,-2.5349107,-1.4886603,1.2905132,-1.714171,-3.3209944
1110,SN2007nu,-0.53241354,-1.5194969,-1.0640469,1.495817,-1.0836922,0.85133237
1111,SN2007oe,0.711161,-0.8598894,-1.5639096,-1.2229906,-1.075933,1.4310937
1112,SN2007oj,-0.51588273,-1.4539534,-1.6843888,-2.1349466,-1.2687501,-0.39011037
1113,SN2007ok,-1.7778207,-0.09747983,-0.6345799,-1.0182778,-1.84731,-1.269547
1114,SN2007ot,-0.24458325,-2.4905467,-1.4944365,1.2606745,-1.7776302,-3.1810324
1115,SN2007ou,-0.8618893,-2.3989322,-2.010477,-0.8484637,-1.051375,0.02049525
1116,SN2007ow,-2.089448,1.6218305,-0.6420943,0.55998254,-3.481191,-2.2387145
1117,SN2007ph,0.8699303,-2.795538,-2.625098,0.9975032,-1.6225768,-2.4649796
1118,SN2007pn,-0.78832215,1.3043323,0.46285692,0.28363323,-1.4834763,0.18473308
1119,SN2007po,-1.9586145,0.19753848,0.270412,0.69346595,-1.8191302,-1.3792317
1120,SN2007pp,1.5387533,-1.402151,-2.7867188,0.42778486,-0.9433469,1.752934
1121,SN2007pw,0.61263335,0.2821369,-1.2899467,2.0897133,-0.5597118,2.2315807
1122,SN2007qf,-1.8098615,-1.4175361,-1.3126528,-0.1351491,-1.8286674,-1.9733225
1123,SN2007qg,-0.23618236,-2.9213166,-1.539573,2.2849953,-1.0615873,-1.7851357
1124,SN2007qh,-0.14359286,-2.69709,-1.0695263,1.8477622,-1.116674,-3.3456767
1125,SN2007qm,-1.0141188,-2.410444,-1.9676375,-1.0467801,-1.1552367,-0.44251722
1126,SN2007qp,-1.3877494,0.023633879,-0.5959845,-1.4549263,-1.6690453,-0.72305286
1127,SN2007qq,2.208947,-1.9086651,-3.6388512,0.570834,-0.87969357,0.3393622
1128,SN2007qr,-0.56931263,-2.9830174,-1.4451568,1.9134684,-1.3072298,-2.088393
1129,SN2007qy,0.115251474,-2.3910518,-1.3309671,0.97393847,-1.8033773,-3.914293
1130,SN2007rd,-1.9888921,1.393354,-0.6099972,0.47636434,-3.2981808,-2.203844
1131,SN2007rl,-0.4843106,-1.8039476,-1.1287361,0.23443496,-2.4544137,-3.5687125
1132,SN2007rp,-1.0218575,-1.9330348,-1.2032669,0.7579212,-2.2054346,-2.968754
1133,SN2007sb,-0.32256034,-2.8466434,-3.019769,1.2231262,-1.1265577,-1.7495754
1134,SN2007sd,-2.106628,-1.0346102,-0.9952434,-0.107349366,-2.1361203,-1.6225872
1135,SN2007tr,2.5895724,-1.2615824,-3.6001847,-0.03559708,-0.73274773,0.7195521
1136,SN2008fq,-2.344724,1.5796955,-2.8274174,1.3115311,-2.120977,1.3152996
1137,SDSS-II SN 1592,2.954798,0.19489937,-2.9891717,-0.8357638,-0.70293516,1.3982202
1138,SN2005iw,-0.97166127,3.3892117,-0.2499941,0.73817277,-2.3169837,0.34921163
1139,SN2006bo,-2.6761808,-1.1219637,-2.110309,0.34879166,-2.2914114,-1.3589895
1140,PS1-12bku,-3.722239,0.24433564,-1.7752115,0.32795268,-1.9773118,3.7066226
1141,PS1-14vk,-3.668957,-0.23965369,-1.7999749,-1.0835499,-1.8569103,2.4759846
1142,SDSS-II SN 11316,2.3788135,1.0296476,-1.5561262,-0.96091115,4.918355,0.45167133
1143,SDSS-II SN 12827,-3.396862,0.29250127,-1.7004211,0.821873,-1.8092266,4.2405505
1144,SDSS-II SN 13148,-0.35150537,0.017117007,0.5295884,2.6213331,-0.29960024,0.6374397
1145,SDSS-II SN 13247,-3.7396798,0.037526228,-2.5190167,1.0428872,-2.6337476,4.543934
1146,SDSS-II SN 13277,-3.4637775,0.32995564,-1.8743534,1.1238815,-1.9885433,4.558776
1147,SDSS-II SN 13515,0.07535365,3.46894,0.6035264,-1.6367935,-0.5193862,2.0207047
1148,SDSS-II SN 13628,-0.48534048,4.060265,1.371654,0.282962,0.079461016,1.2372066
1149,SDSS-II SN 13657,-3.3263447,0.5337805,-1.4835466,0.9669131,-1.5452459,4.4592204
1150,SDSS-II SN 13815,-1.8432533,3.132935,-0.8163594,2.831931,1.3544173,3.0509002
1151,SDSS-II SN 13861,-3.3945756,0.37706164,-1.6112107,0.79911107,-1.7039003,4.2556443
1152,SDSS-II SN 13904,-1.8964962,3.005221,0.35675073,2.3169243,-0.41170987,1.3394712
1153,SDSS-II SN 13946,0.28716603,3.2025394,0.6454565,-1.8209105,-0.74914426,1.8095134
1154,SDSS-II SN 14065,-1.2022196,3.620202,-0.70854926,1.9842496,0.9536872,2.884539
1155,SDSS-II SN 14074,-2.9366772,-0.69400793,-2.5272212,0.48000148,-2.2621822,4.4196367
1156,SDSS-II SN 14357,-3.3794115,0.5287363,-1.4982456,0.94611573,-1.5980936,4.351354
1157,SDSS-II SN 14539,-3.4621122,-0.20017247,-2.1418977,0.4324506,-2.2501817,3.867699
1158,SDSS-II SN 14588,-1.2653266,3.5936131,-0.8178181,2.0934227,1.0377417,2.9154866
1159,SDSS-II SN 14638,-0.0314894,1.9448162,1.1684568,1.8201817,-0.8071169,2.3145661
1160,SDSS-II SN 14907,0.6852276,1.6474131,0.8103989,-3.29362,-0.48588866,0.21531424
1161,SDSS-II SN 14978,-2.6307192,1.1717937,-0.54585207,0.95408356,-0.41322848,3.6875653
1162,SDSS-II SN 15294,-2.9528162,-0.48837292,-2.3739338,0.7106089,-2.1443672,4.648578
1163,SDSS-II SN 1536,-3.2554586,0.24267735,-1.2343024,0.09543045,-1.3318222,3.5371077
1164,SDSS-II SN 15526,-3.66879,0.041941997,-2.3223646,0.8800118,-2.456167,4.317973
1165,SDSS-II SN 15593,-3.6626477,0.041802153,-2.0692616,0.587245,-2.2969627,3.855709
1166,SDSS-II SN 15913,-1.5381109,3.0610983,-1.039669,2.8184881,0.9601126,3.0410788
1167,SDSS-II SN 16360,-1.0713791,1.7923675,0.28884712,3.0168624,0.3207118,2.3401697
1168,SDSS-II SN 16652,0.84051067,-0.08178538,0.4604182,1.6804521,0.65914303,1.8290594
1169,SDSS-II SN 16849,0.55312276,0.8907347,1.6584517,-0.37486476,-1.4080765,0.6076199
1170,SDSS-II SN 17322,-3.4944694,-0.1727518,-1.8581164,0.2738323,-2.119552,3.4598863
1171,SDSS-II SN 17793,-0.5010713,4.303443,0.20006715,0.0836077,0.538347,2.1468453
1172,SDSS-II SN 1783,-3.3570423,-0.2148037,-1.7828058,0.13110222,-1.9458479,3.4808464
1173,SDSS-II SN 18392,-0.10928878,2.6915553,0.26145786,1.6866716,-0.15778677,2.400243
1174,SDSS-II SN 18459,-2.652426,-0.79569036,-1.6617935,-1.6106536,-1.2298408,2.576616
1175,SDSS-II SN 18478,0.05525302,3.1079848,0.61902326,0.71075857,-0.09870628,2.1560786
1176,SDSS-II SN 1848,1.6760327,2.4871914,0.94583285,-0.86359847,0.36431342,0.29858825
1177,SDSS-II SN 19190,-3.3752732,0.4268435,-1.5949373,0.8940823,-1.6770753,4.360255
1178,SDSS-II SN 19221,-1.3139263,1.209832,0.4642745,3.4630384,0.7539393,2.110477
1179,SDSS-II SN 19325,0.38711262,2.879811,0.644096,-1.9906081,-0.8125268,1.6627175
1180,SDSS-II SN 19339,-3.9925535,-0.20608664,-2.7792702,-0.50147766,-2.810254,2.3486028
1181,SDSS-II SN 19524,0.3155376,3.142256,0.68033504,0.2512168,-0.057645675,1.8599232
1182,SDSS-II SN 19555,0.57379943,1.9451452,1.2530807,-0.79809976,-1.6308753,1.6221375
1183,SDSS-II SN 19645,-1.426763,2.4582896,0.49739957,2.6259081,-0.10894152,1.9220021
1184,SDSS-II SN 20323,0.37000406,2.7277737,0.8288714,-2.4240913,-0.94677716,1.516453
1185,SDSS-II SN 20435,-3.4824765,-0.28041664,-1.733333,0.23715599,-2.1713982,3.1465077
1186,SDSS-II SN 2050,-3.2886255,-0.58548635,-1.4023362,-1.1056551,-1.5339619,2.4311428
1187,SDSS-II SN 20517,0.68197703,1.9455906,1.0361857,0.24996123,-0.5822216,0.74496245
1188,SDSS-II SN 20542,-0.37005624,-8.417177e-06,0.6768271,2.4057517,-0.45683303,0.5556622
1189,SDSS-II SN 2060,-3.2139335,0.707243,-1.2506478,1.0223111,-1.2843945,4.4814005
1190,SDSS-II SN 20947,-0.34285167,0.14256348,0.6804,2.3924863,-0.43139052,0.66482484
1191,SDSS-II SN 20965,0.3523334,2.2893498,0.9267577,-2.6181762,-1.1661993,1.3398601
1192,SDSS-II SN 21478,-1.9500903,2.9016361,-0.83433884,3.1063411,1.3433366,3.0537968
1193,SDSS-II SN 2551,0.26696098,2.5460443,0.51168936,1.3461941,-0.25433773,2.1858637
1194,SDSS-II SN 3543,-3.2823205,-0.28396475,-1.3951561,-0.7908106,-1.4588642,2.795315
1195,SDSS-II SN 3669,-2.4521286,1.4455582,-0.43326408,1.1991459,-0.20458864,3.6404455
1196,SDSS-II SN 3945,-3.512739,-0.23172389,-1.4912045,-1.5195119,-1.4800731,2.2752957
1197,SDSS-II SN 4229,0.70427096,1.7209126,1.4021431,-1.6398213,-1.4766328,1.4058331
1198,SDSS-II SN 4638,-3.3907316,-0.75072235,-1.4016929,-0.71130913,-1.8161408,2.3709674
1199,SDSS-II SN 5403,1.9581128,2.5247414,-0.04593032,-0.61408293,-1.505101,-1.1229162
1200,SDSS-II SN 7654,-3.7437584,-0.07595419,-2.6200366,0.9090471,-2.7137816,4.407739
1201,SDSS-II SN 7699,-3.224294,0.7864143,-1.2329066,1.1485875,-1.2568208,4.6846657
1202,SDSS-II SN 7794,-0.43089327,3.161453,-0.27105087,1.7705846,0.13825585,2.6717923
1203,SDSS-II SN 7839,0.29789573,2.9832394,0.7193793,-1.9179494,-0.9087315,1.7903441
1204,SDSS-II SN 8062,-3.396108,0.45624083,-1.7079663,1.1025139,-1.7751635,4.6111345
1205,SDSS-II SN 919,-3.06652,0.42369443,-0.85087484,0.08321064,-0.9291621,3.5313563
1206,SDSS-II SN 9268,-3.6246777,0.021275258,-2.0446887,0.54031134,-2.2502637,3.8005874
1207,SN2006ew,0.8160142,-2.353711,-0.54969805,0.6818592,-0.1212033,-4.7472486
1208,SN2007my,-3.966924,0.49014652,-1.6317624,-0.14317688,-1.7867873,3.341373
1209,SN2007oq,0.39071497,1.2898582,-1.0430108,2.339271,0.2697364,2.4148736
1210,SN2007qk,-0.75098455,3.0250602,-0.36625904,2.149749,0.22589506,2.7144344
1211,SDSS-II SN 14589,-2.9241486,0.5805352,-0.66598415,0.18023917,-0.70875084,3.4814715
1212,SN2005fd,1.921844,-1.7873832,0.9202784,-0.42471644,0.057786673,0.3855635
1213,SDSS-II SN 13314,1.1632154,3.657236,0.4906155,-1.2625262,-0.41373593,1.1873299
1214,SDSS-II SN 13476,1.1395022,2.1309855,1.2018974,-0.44340736,-2.2043316,1.2715513
1215,SDSS-II SN 13477,-1.069069,4.0469966,-1.0382309,1.5428082,0.23627503,3.0116808
1216,SDSS-II SN 13896,-1.3050953,-1.7163398,0.72815186,-1.5648059,1.3148371,0.10684375
1217,SDSS-II SN 15569,0.6944675,1.7459711,1.2375183,-1.7605723,-1.9212884,1.1581655
1218,SDSS-II SN 15900,-0.55055815,-0.3034078,1.0936897,1.1246618,-0.99109596,-0.14499983
1219,SDSS-II SN 17829,-0.29822063,1.853642,-0.21724495,2.6122925,-1.1200292,1.9452621
1220,SDSS-II SN 18291,-0.46166807,3.4875193,-0.97420967,1.7429218,-0.24664599,2.773244
1221,SDSS-II SN 19034,-0.7964318,4.5415983,-0.6939384,0.51194084,0.46374545,2.6565223
1222,SDSS-II SN 19308,0.7852071,1.6370378,1.4680345,-0.54351383,-1.9572929,1.331994
1223,SDSS-II SN 20334,0.823819,2.6337404,0.9715812,-1.9533881,-1.7010413,1.2753893
1224,SDSS-II SN 20771,0.06825254,2.9011486,-0.41171455,1.5950398,-0.8469103,2.2375557
1225,SDSS-II SN 4059,0.84369904,2.7779932,0.9175944,-1.5495285,-1.7508186,1.4044523
1226,SDSS-II SN 4110,-0.4000915,1.0310434,0.3178376,2.5857525,-0.6562137,1.266505
1227,SDSS-II SN 6433,-2.4124055,-1.0108647,1.4915786,-1.576749,1.5156451,1.3243498
1228,SDSS-II SN 789,-1.1601902,3.7364862,-1.6650976,2.276804,0.1055215,3.1758873
1229,SN2005gx,-1.6234066,-1.6045063,0.684311,-1.6001556,0.75622493,0.27284122
1230,SN2006hh,-1.5708705,-1.429345,1.628735,-1.1451657,1.3577954,-0.6075646
1231,SN2006hs,-1.593873,-1.0534075,1.4702082,-1.0765603,1.5514365,1.2411212
1232,SN2006kt,1.3656977,1.5587589,0.32039422,-0.4647664,-1.2247697,-1.3026518
1233,SN2006mu,-2.3849804,-0.9820032,1.4885643,-1.5387884,1.5109694,1.4367915
1234,SN2006ng,-2.3855195,-1.0048244,1.4971931,-1.5485865,1.5165796,1.3447783
1235,SN2007ka,0.99310327,-2.2481017,-2.2437103,-1.5567373,-0.62317735,-0.08833088
1236,SN2007ko,1.5259118,1.5313323,0.6350315,-0.65539455,-1.1509774,-1.8931023
1237,SN2006gb,1.8942733,2.4286318,0.00073573645,-0.5739143,-1.4782484,-1.1193389
1238,SDSS-II SN 13145,0.31343648,2.2519221,-1.5404478,1.8142523,1.1821969,2.9350088
1239,SDSS-II SN 13496,-1.9573795,3.3571513,0.25940222,2.1537406,-0.18179281,1.5858399
1240,SDSS-II SN 1367,0.7089842,3.5928442,0.41248822,-1.3571793,-0.6033587,1.4496871
1241,SDSS-II SN 13729,0.7961359,0.4070116,1.6856716,-1.3159477,-1.5743734,0.24682811
1242,SDSS-II SN 13742,0.73112893,2.6869144,0.69368595,-0.48248094,-0.56386113,1.3950548
1243,SDSS-II SN 14469,-2.0292237,2.3698487,-0.9950485,1.3581878,-2.9783008,-0.38456982
1244,SDSS-II SN 14639,-0.6416616,4.2965713,-0.019883223,0.3170451,0.54036015,2.3869345
1245,SDSS-II SN 14751,-1.8380431,1.1372639,2.8295908,0.9934501,0.7851988,-2.7683134
1246,SDSS-II SN 14827,0.630977,1.866199,1.1415566,-1.9869385,-1.6562238,1.2473361
1247,SDSS-II SN 15258,0.18323512,-1.3557626,0.44146574,-0.72470033,-1.1855063,-4.123137
1248,SDSS-II SN 15303,-0.61982983,-0.6741314,0.97557396,0.9452319,-0.87868446,-0.52955955
1249,SDSS-II SN 16472,0.61011535,0.48980245,-1.1756412,2.214987,-0.14879598,2.252035
1250,SDSS-II SN 17292,2.1439466,-0.6490598,-1.3340806,-0.25818846,5.552378,-2.2607746
1251,SDSS-II SN 17781,-0.19805744,-2.689216,-0.57576174,2.0400107,-0.24681216,-3.027281
1252,SDSS-II SN 17996,-0.70023423,4.2876577,-0.09672694,0.4156953,0.56843776,2.4483943
1253,SDSS-II SN 18111,0.38376176,2.9110591,0.92669445,-2.6930196,-0.74634856,1.3503232
1254,SDSS-II SN 19346,0.49426642,1.6637708,0.75723416,-2.6648898,-1.3733526,0.8537042
1255,SDSS-II SN 19438,1.5542128,-0.077850126,0.31561008,-2.7767608,-0.17993209,-0.32590234
1256,SDSS-II SN 2527,-0.21860144,3.839468,0.41716054,-1.0078862,-0.22286896,2.2674584
1257,SDSS-II SN 3112,-0.7362456,2.824166,-0.41715136,2.3340628,-0.015773427,2.6576674
1258,SDSS-II SN 3957,0.055622876,0.608202,1.3294127,1.4589665,-0.28876147,0.9270687
1259,SDSS-II SN 4465,-3.401018,4.9399543,3.915248,0.73351115,-0.42664912,0.020520084
1260,SDSS-II SN 5943,1.5229715,-1.1923604,-0.78139,-2.6248043,-0.31586078,-0.911361
1261,SDSS-II SN 6635,1.4685099,3.2179866,1.178773,-1.0097581,0.41973838,0.22213532
1262,SDSS-II SN 6877,0.73491895,1.2518647,-1.5366563,2.115247,0.41206905,2.4994256
1263,SDSS-II SN 7003,-0.50194645,0.7263955,1.1679323,0.22968858,-0.25223786,-0.011626927
1264,SN2006hi,0.49251956,2.8600864,0.7790945,-1.8538852,-1.2013663,1.621249
1265,SN2006nh,2.2854428,-1.4891058,-0.66443706,-1.3475875,1.3023483,0.6429141
1266,SN2006pz,0.5942701,2.0909007,1.0544767,-1.9972034,-1.5973116,1.336039
1267,SN2006sv,-0.19055466,-2.8299966,-1.737001,1.3832983,-1.3721079,-2.353594
1268,SN2007mx,-1.9972334,2.9259171,-0.8739663,3.1295934,1.3921328,3.0791545
1269,SN2007sg,-1.9024992,-1.4143041,-1.10628,0.25524455,-1.6630046,-1.7150878
1270,SN2007sk,-0.20910981,0.6498046,0.41175756,-0.49305913,-1.0673906,0.09789342
1271,SDSS-II SN 19487,0.3594828,2.1812458,0.787846,0.5769652,-1.0038358,1.6748371
1272,SDSS-II SN 20932,-0.84952754,2.6801915,-0.35155293,2.48895,0.04073037,2.6300926
1273,SDSS-II SN 7575,0.1507975,3.3681645,0.49477404,-0.793685,-0.64292425,2.0432167
