,SN,0,1,2
1432,SN2004ff,58.425125,-5.3035197,-20.16212
1433,SN2004gc,84.10991,30.682379,16.869377
1434,SN2004gq,55.028873,-9.979039,-12.919958
1435,SN2004gs,77.5791,44.052994,-1.0550019
1436,SN2004gu,38.27751,66.33685,24.563688
1437,SN2004gv,60.38802,13.721311,-16.00608
1438,SN2005A,84.11711,-5.905372,-7.5707283
1439,SN2005M,47.87243,66.76047,31.72371
1440,SN2005ag,32.587887,65.412415,13.086
1441,SN2005al,58.183792,74.41272,-1.4299493
1442,SN2005be,66.33236,59.763054,-20.243666
1443,SN2005el,52.88068,80.40655,-1.389498
1444,SN2005em,50.75177,29.35702,-17.725723
1445,SN2005eq,35.231792,70.15638,31.514547
1446,SN2005hc,46.932568,70.13371,24.464092
1447,SN2005hj,36.840008,75.26619,23.798403
1448,SN2005iq,63.615345,79.42717,4.724045
1449,SN2005ir,29.45514,84.365425,-2.7260115
1450,SN2005kc,75.947815,28.986938,12.485031
1451,SN2005ki,61.91702,81.74044,-4.955875
1452,SN2005lu,83.15484,7.1594872,25.650913
1453,SN2005mc,90.83342,18.241337,-6.078233
1454,SN2005na,50.23082,72.03305,13.741662
1455,SN2006D,71.296455,69.84067,14.668743
1456,SN2006T,64.31577,-0.10549436,-16.149557
1457,SN2006X,89.09832,-6.361619,-12.182484
1458,SN2006ax,56.320915,79.53681,15.303711
1459,SN2006ba,47.46874,-7.6889124,-21.303186
1460,SN2006bd,87.95308,-1.1759719,-34.309814
1461,SN2006bf,81.62534,-20.147076,-31.291767
1462,SN2006bh,70.259285,74.057686,9.45563
1463,SN2006br,86.36533,-1.8259367,4.6855683
1464,SN2006bt,-4.885079,56.733738,8.13241
1465,SN2006ef,65.43098,59.25246,-30.920166
1466,SN2006ej,67.77572,69.378006,-3.6580882
1467,SN2006ev,52.679344,59.370434,-15.664873
1468,SN2006fo,37.931717,-9.529579,-16.46534
1469,SN2006gt,89.95826,41.416843,-12.67104
1470,SN2006hb,79.844604,7.541889,-12.5898905
1471,SN2006ir,32.408234,-21.36739,-29.856121
1472,SN2006is,58.263668,60.212444,34.146202
1473,SN2006kf,68.03722,46.489506,0.51869833
1474,SN2006lc,77.74808,-12.804441,-30.777477
1475,SN2006lu,50.901382,55.158016,8.061034
1476,SN2006mr,85.562935,1.9463682,-43.039513
1477,SN2006ob,74.38215,53.284676,6.274514
1478,SN2006os,82.67855,14.149019,4.764596
1479,SN2006ot,6.8245764,51.363094,-13.432229
1480,SN2007N,82.87429,-6.305362,-41.737583
1481,SN2007S,66.4628,32.93853,11.071784
1482,SN2007Y,59.467712,28.980274,-4.8322268
1483,SN2007af,46.694126,63.2372,15.721244
1484,SN2007ai,71.99527,25.45925,2.5763535
1485,SN2007as,55.793705,76.36298,6.116935
1486,SN2007ax,86.23366,8.246253,-38.841423
1487,SN2007ba,87.84519,21.663841,-17.297989
1488,SN2007bm,82.432655,23.138567,8.8704605
1489,SN2007ca,43.492653,47.355595,9.991921
1490,SN2007if,67.73799,38.471207,-12.753991
1491,SN2007jg,53.024284,66.2338,6.8822184
1492,SN2007kj,70.39448,25.65632,-29.386715
1493,SN2007le,52.042107,50.97789,16.531044
1494,SN2007mm,79.92753,5.2094197,-30.529787
1495,SN2007nq,67.64613,58.624256,3.9071906
1496,SN2007on,75.207184,54.647434,-10.803668
1497,SN2007rz,40.67801,-64.16589,9.222212
1498,SN2008R,81.95742,49.157177,-8.536049
1499,SN2008aq,57.45554,14.72909,-25.632324
1500,SN2008fp,69.33803,16.254768,1.5925258
1501,SN2008gc,43.88542,-2.9606032,27.293291
1502,SN2008gp,41.625046,69.79176,16.52577
1503,SN2008hh,51.802296,11.77952,-14.032505
1504,SN2008hv,63.02402,70.055855,4.045089
1505,SN2008ia,60.19835,59.99982,-6.062148
1506,SN2009F,77.55421,3.4224777,-39.942802
1507,SN2009K,47.715317,5.504842,-36.54364
1508,SN2009Z,53.26325,18.05912,-17.953312
1509,SN2009bb,70.93805,-14.74635,-38.70699
1510,SN2009ca,37.727177,4.6876245,-38.33719
1511,SN2009dc,-14.237328,70.58528,-3.330628
1512,SN2009dp,48.893627,-14.43512,-38.013504
1513,SN2009dt,61.82859,-32.583927,-25.405975
1514,SN2010ar,10.491744,88.10723,2.8218627
1515,SN2010bc,53.266624,25.686544,16.843077
1516,SN2010fs,59.75652,10.508412,-57.265633
1517,SN2011jq,85.232544,13.326691,-20.004122
1518,SN2012aw,35.147423,-4.2305,-52.924713
1519,SN2013cs,56.336136,62.286896,12.485578
1520,SN2013cv,48.452396,86.59692,18.850983
1521,SN2016J,36.08347,48.85068,17.165005
1522,SN2016K,66.01727,53.550846,11.191762
1523,SN2016aqb,52.549496,78.04811,25.917858
1524,SN2016blj,28.965303,64.26576,22.133724
1525,SN2016bmc,74.33405,50.635986,-25.52573
1526,SN2016cuv,35.56937,68.14887,-7.6962113
1527,SN2016ija,37.570248,-68.15507,-9.739316
1528,SN2017ln,44.533318,80.75002,6.3458624
1529,SNLS-03D3ay,48.53156,-16.847849,-27.88582
1530,SNLS-04D1dc,45.986786,-5.4199986,-8.532726
1531,SNLS-04D3fk,62.99148,-26.685064,-19.906532
1532,SNLS-04D4fu,15.235406,-15.80083,-11.979775
1533,SNLS-04D4ib,45.760685,-48.14584,-17.47811
1534,SNLS-05D2fq,46.643314,-60.53223,-11.946794
1535,SNLS-05D2hc,70.95404,-31.411802,-26.180601
1536,SNLS-05D2ie,76.409294,-29.668905,5.7519135
1537,SNLS-05D3dd,61.06538,-31.581076,-34.263298
1538,SNLS-05D3ht,45.68122,-76.375755,-12.320532
1539,SNLS-05D3jq,28.46044,-49.77583,-45.443768
1540,SNLS-05D3kp,52.530594,-64.82401,-12.205865
1541,SNLS-05D4bm,54.919186,-22.88452,-30.513378
1542,SNLS-05D4fo,63.513447,-23.143953,-27.601057
1543,SNLS-06D2ga,46.34014,-70.007225,-9.5510845
1544,SNLS-06D3cn,50.481094,-27.113068,-14.791663
1545,SNLS-06D3dt,42.44735,-21.082394,-22.096218
1546,SNLS-06D3el,57.56151,-19.124046,-38.51655
1547,SNLS-06D3fp,57.63121,-17.42008,-20.796047
1548,SNLS-06D4dh,59.15629,6.631841,-5.421963
1549,SNLS-06D4eu,56.423054,-38.25498,-22.713934
1550,SNLS-07D2bv,66.88752,-39.01391,-17.710972
1551,iPTF13ehe,31.25885,-25.466665,44.656605
1552,LSQ13ry,57.571495,84.71364,3.967897
1553,SN2013ab,2.3064458,1.4233001,68.969284
1554,SN2013hy,43.1676,-4.055257,-64.17794
1555,CSS151120:044526-190158,2.2151814,91.94905,13.845355
1556,Gaia15abc,4.1586432,72.38901,-43.59053
1557,PS1-10bls,15.986085,-28.130472,75.48785
1558,PS1-11aea,52.69868,44.94006,-29.19727
1559,PS1-13bni,-36.847504,47.83531,43.434956
1560,PS1-14bj,25.686157,-34.096256,-65.458595
1561,PS17yt,-5.227133,70.772804,70.78468
1562,SN2005aw,40.284252,-15.246005,-48.908646
1563,SN2010id,36.625343,-32.395916,11.205666
1564,SNLS-04D2fp,52.787666,-28.641245,-43.27594
1565,SNLS-05D2he,53.771835,-58.360043,-20.03409
1566,SNLS-05D3lb,57.73879,-66.21047,-35.048107
1567,SNLS-05D4hn,41.622986,-68.16202,-16.309523
