,SN,0,1,2,3,4,5,6
1006,SDSS-II SN 8742,0.1566565,-6.172113,5.689304,0.2505184,-2.5519173,3.424341,-10.387207
1007,SDSS-II SN 9109,-8.432801,-0.6525292,-3.4822023,0.7757672,-4.21723,11.905291,-4.185375
1008,SDSS-II SN 9954,1.7976257,6.785569,0.49483508,5.6186476,3.6387608,6.869691,4.0667787
1009,SN1000+0216,10.0645275,0.67444676,5.4028172,-7.158339,2.1213074,-7.2693353,-6.744604
1010,SN2005gj,0.8331134,-8.281576,4.736275,-1.200318,4.356904,1.5472478,10.530582
1011,SN2005hm,7.3237605,-4.743232,-7.1978374,-7.8750634,4.376342,6.1258526,-0.06870051
1012,SN2005in,-4.2446504,-2.9589028,-9.20636,-0.8536552,2.680577,10.393778,4.39792
1013,SN2005iv,5.1727204,-2.5439067,14.798789,1.3951561,-1.1984895,6.1119027,1.3717288
1014,SN2005jm,3.7156572,2.889278,-4.69696,5.834185,4.9012127,6.070821,8.562868
1015,SN2005ju,3.5863357,-10.522962,0.24985993,-4.100672,-3.5788488,10.525862,1.2886944
1016,SN2005jx,-1.8566511,-5.6477113,-1.8526713,-5.3502574,1.4800384,-0.49910116,-10.321212
1017,SN2005lb,7.766157,-4.4249177,2.9323518,-4.869686,1.5618361,-0.18161468,4.876861
1018,SN2005lc,6.478041,-7.120633,10.818691,-8.600803,-6.550545,-2.3938665,3.3985705
1019,SN2005mj,-11.886833,-1.4739424,9.180033,3.2332935,-0.6874243,9.273172,2.0508637
1020,SN2006aa,1.0795866,9.839331,0.20444049,7.7616673,9.283382,-1.4871322,-2.1815975
1021,SN2006er,-3.8038635,4.21098,-0.6109161,5.3276696,0.47776842,5.331086,-6.749289
1022,SN2006ex,-10.8220215,-5.0222793,7.203335,4.1873746,4.348927,6.8926954,-3.0443347
1023,SN2006ez,-4.986421,6.8488193,2.272653,3.6117246,8.4645195,1.1024662,3.9270985
1024,SN2006fb,-1.9443539,-2.5758507,12.311186,-2.7355192,-1.9432665,6.592111,-6.8912516
1025,SN2006fj,-4.8418336,-1.6400758,0.93399745,1.74612,-2.0873775,9.786223,-0.7843863
1026,SN2006fl,-10.062244,0.024307199,0.0670743,4.9362674,4.176575,10.625407,-0.6970022
1027,SN2006fs,9.417445,-0.24999903,-0.84436,3.5265088,11.760958,-0.5827453,3.70253
1028,SN2006fu,-11.365721,-5.9342055,0.001486373,1.7743369,0.6162462,13.175897,-0.83646244
1029,SN2006gg,2.644832,7.6396046,-2.6402562,0.26147842,-3.329052,13.003945,-4.246306
1030,SN2006gh,3.4777868,-2.13399,-1.8456287,2.9475014,-0.38641292,10.714933,-1.7373915
1031,SN2006hd,-0.3506714,-2.163477,13.182871,-2.3820288,7.6076107,5.0366483,0.38660395
1032,SN2006he,1.7406064,1.5573568,0.56801057,-1.8438102,-3.7981453,15.507317,-3.4475076
1033,SN2006hf,-0.116574205,2.406481,3.4508793,5.015878,-2.4831953,15.352703,-9.776912
1034,SN2006hg,11.053076,-2.0258374,8.438299,3.7806542,6.5536275,-0.18420598,-3.2436252
1035,SN2006hp,-6.0891414,3.241158,-4.0121512,-4.622637,0.625535,13.634095,-3.7730522
1036,SN2006hr,-2.222059,-12.215116,-3.124393,-1.0227084,-2.6246345,13.119082,-0.023347491
1037,SN2006hu,0.45709348,-0.16356859,-10.793489,2.5887105,14.727831,4.939485,1.468899
1038,SN2006hv,-8.385308,-1.5911754,-0.8229762,8.428115,1.194025,13.32224,-7.066505
1039,SN2006hy,-10.630263,3.4161534,-0.38530117,3.0112686,6.499302,12.092166,-7.1324687
1040,SN2006hz,-1.3432554,13.15695,2.3159761,5.2280707,1.8924758,0.35824656,-5.8185883
1041,SN2006ix,-8.193174,2.7110894,1.1890165,-1.2339846,11.767064,-3.1283605,-0.6686699
1042,SN2006iy,-3.2995048,9.54309,-3.0916064,-5.340976,1.1376579,8.356093,2.9718068
1043,SN2006jh,8.054016,1.6649384,-8.645934,0.34427953,12.333727,4.2629004,2.4000826
1044,SN2006jj,2.0779314,2.4834144,0.39181358,3.1713722,0.17549549,7.79267,-12.808045
1045,SN2006jk,6.260594,-0.59592235,4.315373,-1.1351967,12.469612,-5.3005304,-1.267571
1046,SN2006jn,-2.4463367,2.8088572,6.5748954,-2.640236,0.4086559,13.021813,-7.078384
1047,SN2006jr,-5.495634,4.8513193,-0.6577213,-0.0853876,8.068931,9.576826,4.833561
1048,SN2006ju,0.117964186,-6.8609366,-5.8431325,-4.0291924,5.7095532,8.728236,0.69764996
1049,SN2006jy,1.3623174,-0.73869544,-4.4138703,-4.2673807,9.959711,2.7464352,9.556537
1050,SN2006ka,3.575463,-2.701901,1.589852,11.641463,1.5144929,7.084691,-1.531157
1051,SN2006kb,-10.368323,-1.3624201,1.3220204,3.4651384,8.408582,11.481731,5.184205
1052,SN2006kc,-0.60444677,1.6624924,-4.7528152,-0.7726881,-6.358122,12.961506,2.413102
1053,SN2006kl,-4.6058884,8.968748,0.74181235,-6.700207,0.67353284,7.3025904,-5.8106637
1054,SN2006km,8.127468,-6.8806605,2.8276465,-0.7866372,1.0786501,12.085952,-6.716212
1055,SN2006ko,5.8172226,-6.723973,8.289287,-3.0238318,10.43547,-0.024677822,-3.0374203
1056,SN2006ky,-9.02229,2.3845,1.9494947,4.8538475,-4.122449,11.10362,-5.8716717
1057,SN2006kz,-2.0162473,-8.805343,-5.8673873,7.074679,7.7683997,8.977314,-1.8238978
1058,SN2006lb,-4.8093085,-2.6018517,-1.6680291,0.31766158,6.1308327,4.414173,-14.075423
1059,SN2006lj,-10.576387,-7.5805526,-0.47814783,2.4320223,6.3143945,4.7774277,6.8431053
1060,SN2006ln,2.0187554,-4.6204343,5.466307,-0.4130658,1.6085964,7.7943606,-12.438043
1061,SN2006lo,0.95478314,4.1877823,-7.873543,1.8056517,10.17703,7.66405,3.5557814
1062,SN2006lp,13.12158,-7.1006756,8.855694,-2.7533433,8.236171,5.6751094,-0.96187985
1063,SN2006mv,0.7579332,-3.6198287,-0.20141636,7.014109,7.714317,3.3826296,-8.959797
1064,SN2006na,5.8001204,-0.15390098,-11.645732,6.0511265,7.775477,-1.4815583,8.281664
1065,SN2006nb,-1.3431695,1.2605321,2.5785048,7.8855715,-1.7608831,9.868959,1.693578
1066,SN2006nd,6.2147517,-0.87909263,-6.850196,-1.7131362,12.840298,-0.93681604,-0.809403
1067,SN2006ni,2.0214162,3.9169545,-1.1530643,-10.192457,7.0187087,6.3041706,1.048414
1068,SN2006nj,5.3435187,-1.2305363,0.48121428,-9.475733,10.832624,-3.6171687,0.79767585
1069,SN2006nk,-3.7466245,-8.088559,-7.0682697,-2.0070102,10.547757,5.0819263,2.035081
1070,SN2006nl,-4.170352,-0.7101494,12.176984,-2.013655,-0.580926,6.560676,6.01046
1071,SN2006nn,-1.3076963,-0.12514637,2.601706,-0.16507427,-4.928963,9.236505,-9.781162
1072,SN2006nv,4.0562086,2.8791194,-8.284386,-4.5414653,5.338953,8.570881,-4.31156
1073,SN2006nx,7.3461,2.1512108,-0.69291127,-12.089388,-1.3810663,4.6360207,2.7256525
1074,SN2006od,-8.148922,6.8791914,-0.6785399,0.30596843,-0.05327947,10.516158,-0.103467286
1075,SN2006of,-11.034143,1.1912864,0.03615461,-2.5109842,5.796405,10.032652,-2.870824
1076,SN2006oh,-5.197686,-0.65884596,3.2561693,10.4558325,8.670841,6.069618,2.8204117
1077,SN2006oi,-0.8587879,8.692929,-0.8103586,-0.9027437,-0.46916845,5.6672935,-3.112735
1078,SN2006ol,0.05149636,-1.5677936,-4.433704,1.8284448,9.847141,2.8399136,2.0249414
1079,SN2006om,-1.3522651,4.4662447,5.408283,3.851012,-2.2630668,11.2978115,-3.6615963
1080,SN2006pa,-9.621758,1.8342682,-1.3441163,2.4522026,2.83033,9.059213,9.391119
1081,SN2006pf,-16.173,20.546476,-11.743766,-12.839683,9.407187,-13.609181,13.977508
1082,SN2006pq,-5.7234497,-4.17856,5.9894333,3.0506668,2.1306756,5.826513,4.2883625
1083,SN2006qg,-19.319296,19.086794,-11.287939,-12.049277,-1.8885742,-60.259644,1.7703729
1084,SN2007id,-7.157927,-2.1874437,-3.429305,-2.7012544,4.7731895,-0.5926746,12.461009
1085,SN2007je,-3.4753494,-4.6983056,-4.9938345,0.12331965,1.7389908,8.613925,-5.5115037
1086,SN2007jh,9.611209,-2.8904119,-2.1453078,-8.628171,8.217101,11.294986,4.6388693
1087,SN2007jl,11.584009,0.48175946,3.431308,0.7465793,-3.3208938,12.31401,1.9463685
1088,SN2007jm,12.770053,-0.96970093,-0.6359997,4.923197,-8.367626,-5.140263,3.6984658
1089,SN2007jw,-3.3170469,-0.72641516,-5.978253,-3.4926481,8.749575,6.6190767,1.1464685
1090,SN2007kr,2.7442367,-7.348182,0.14521931,-2.3087926,-6.351891,10.876243,-6.0031924
1091,SN2007kt,-5.7003827,-6.355796,-4.7050447,4.9278827,1.3671172,14.026321,-2.5193505
1092,SN2007kv,4.729702,2.2429266,2.3838599,5.4538417,-8.496,10.309618,-5.2865567
1093,SN2007kx,2.6189961,2.4337091,-2.8168213,10.416877,11.094286,3.8212464,1.8212892
1094,SN2007lb,6.770519,-3.20301,4.895646,2.2093613,5.788984,1.0151342,10.29783
1095,SN2007lc,-1.2872584,-6.2562146,-4.990271,2.471764,4.2503858,4.7259793,0.85212225
1096,SN2007lh,-0.7159863,-3.7891462,-0.62362814,-0.7351237,2.1065052,13.3860655,-11.622698
1097,SN2007ll,2.0264425,-1.7902182,5.623047,-0.88178015,-8.267304,8.940594,5.9247637
1098,SN2007ln,-0.9202012,1.7593758,-4.011937,-2.7362764,-2.7232506,7.6648,-3.8810112
1099,SN2007lo,-5.1626596,-1.7277961,1.0075508,3.7611613,-3.7073581,16.174765,-4.628571
1100,SN2007lp,-1.6971784,2.6696987,-6.828181,-8.929303,6.994385,9.315429,7.14409
1101,SN2007lt,-7.305681,0.17985438,-1.3661766,6.9988756,11.746995,8.858695,-1.3168238
1102,SN2007mc,-7.650946,3.1788945,-3.5935125,2.0177946,0.7056043,14.627784,3.6847177
1103,SN2007me,-3.253127,5.556386,-5.930248,0.38865075,4.723383,7.2677073,-8.978
1104,SN2007mj,-9.051366,-2.3460522,-4.662754,1.0106736,8.292612,11.013357,-4.533828
1105,SN2007mk,-4.9545045,5.6264153,-0.72821414,5.284577,0.48090822,15.231389,-2.7794206
1106,SN2007ml,2.9877224,-2.769308,-8.00831,-0.03385426,9.377105,8.421172,3.5989583
1107,SN2007mv,3.9062014,-1.4468307,0.88151616,-7.9843926,-1.036976,11.182848,-9.970854
1108,SN2007mz,7.3709135,-5.894476,6.368855,-2.3251386,4.8095307,8.831564,5.0798664
1109,SN2007ne,-2.7348957,8.823183,2.815178,-0.24167676,3.2530475,11.077133,-6.4216633
1110,SN2007nh,3.8824105,6.735432,7.265007,-0.5115116,0.30910182,13.390081,-2.0537052
1111,SN2007ni,1.3722703,3.8626802,10.019321,5.5787406,0.7604109,10.091414,1.5683446
1112,SN2007nj,-8.298004,5.294147,-1.0226923,-0.8946597,-1.3333981,11.117515,-9.333119
1113,SN2007nu,-3.5150614,4.967477,-11.063035,-4.6111574,3.3941553,5.3070626,-0.4901605
1114,SN2007oe,-6.798114,-4.6834407,2.6522024,-1.2220038,-3.634257,10.002336,9.1043415
1115,SN2007oj,-3.1799724,-2.9120908,-0.35679832,2.6006799,11.674762,5.3887267,7.8931866
1116,SN2007ok,-5.185685,-3.3853102,-2.5247042,3.122494,1.650967,12.635494,6.8132944
1117,SN2007ot,-6.9460425,2.8652856,3.9458005,1.4115258,-0.31674597,15.36796,-0.12114611
1118,SN2007ou,-0.4643114,-3.7472327,3.960843,-9.345615,6.23483,6.927884,-8.161176
1119,SN2007ow,7.772592,3.3219285,-7.3524227,-8.549858,-5.4252377,7.845918,1.4989375
1120,SN2007ph,3.2947733,0.9440593,-6.7063656,-5.877534,3.4743812,9.087244,4.184754
1121,SN2007pn,-2.5372488,-1.1170508,-5.6526613,-9.249128,8.38993,2.1380186,-8.711076
1122,SN2007po,-0.22842595,-11.444478,-2.0364015,-1.0852075,-2.763161,5.128003,-4.938387
1123,SN2007pp,0.4484009,0.111735925,9.702429,-10.489784,5.3290486,9.580156,-3.7845335
1124,SN2007pw,4.248739,-0.12740959,0.44745496,12.093343,-7.9223666,3.3856127,4.3504133
1125,SN2007qf,-3.276945,1.8696828,-1.1254914,-6.890062,-1.0759577,10.667572,2.25221
1126,SN2007qg,6.559375,0.28570074,13.198367,0.012890664,6.0352902,9.756292,-0.1459981
1127,SN2007qh,11.433736,-0.09392932,0.053301778,5.677621,-4.078928,8.687438,-0.47352472
1128,SN2007qm,-0.7701387,-3.1322181,2.411441,4.629767,3.9055774,5.821462,-2.8506277
1129,SN2007qp,-5.8694854,-2.3482354,4.794601,-1.6025834,4.7552667,5.3306804,10.49344
1130,SN2007qq,3.1684585,4.022645,0.4050568,32.976917,1.4741939,0.49489832,-60.79391
1131,SN2007qr,7.0085363,-17.239391,-17.966452,-15.772351,28.081379,26.435013,-3.9103506
1132,SN2007qy,-2.9414632,7.29552,-6.7297997,-1.2725198,11.08689,2.8251286,-3.2289588
1133,SN2007rd,9.304299,-4.3300734,6.7299786,1.7594053,1.8640594,8.556194,-0.10503875
1134,SN2007rl,-3.2862318,4.767605,2.0914133,-3.2010016,3.503625,9.336334,-1.404151
1135,SN2007rp,-3.2512558,0.9525839,-0.6304981,1.7321306,0.57098496,11.788778,-6.456133
1136,SN2007sb,-1.8459542,7.947816,-4.940291,-0.92154634,4.575329,11.460904,-0.75964856
1137,SN2007sd,-5.808979,-2.065544,5.6224766,-1.4056613,1.7564226,5.8486133,-2.6520123
1138,SN2007tr,3.0381577,0.06600447,10.898905,-4.867435,7.3533483,-7.78567,-2.72713
1139,SN2008fq,12.010029,-4.1659355,-8.136949,-2.1483138,-6.628863,-0.22247203,-2.8084662
1140,SDSS-II SN 1592,-4.471591,-4.873253,4.896595,6.5756702,-5.298104,5.2452564,3.5318105
1141,SN2005iw,6.031662,2.9492006,1.4483612,-1.1358912,-14.060231,8.029472,0.7687717
1142,SN2006bo,1.6849092,0.58146954,5.357616,-2.281066,0.24549113,2.6504216,5.983181
1143,PS1-12bku,0.64979863,-3.8397813,9.4490795,2.328632,-7.9634285,-4.5553265,3.4263344
1144,PS1-14vk,1.963118,0.98060364,-10.363319,-4.624865,10.398582,-1.8282096,2.0710475
1145,SDSS-II SN 11316,4.2529364,7.4656944,4.447463,-1.2406346,2.5221958,-3.9440727,-5.901006
1146,SDSS-II SN 12827,-5.806007,0.5175494,-2.7262664,-2.5478942,-7.6670265,3.8981817,3.8082933
1147,SDSS-II SN 13148,0.29448584,-3.7327938,-7.533667,14.786133,6.1914144,-1.726161,-4.378427
1148,SDSS-II SN 13247,4.3111997,0.0056115636,-0.83459324,-8.535171,-9.484075,0.52290076,-7.7848425
1149,SDSS-II SN 13277,1.663694,-0.49241272,-4.8679304,-1.5715729,-5.1985216,3.481049,-11.067351
1150,SDSS-II SN 13515,0.3784684,-11.207888,2.0763197,5.9285617,-0.7029369,-0.47335204,-7.2805734
1151,SDSS-II SN 13628,-12.112209,2.411606,5.3021755,4.8853025,2.320128,3.2935798,-6.333013
1152,SDSS-II SN 13657,3.6013863,8.553012,-1.9817731,-8.863933,-4.8701186,-3.5519278,7.8365765
1153,SDSS-II SN 13815,1.2408483,-1.1003002,-3.8964097,8.594381,-0.6347757,0.120937206,-9.570299
1154,SDSS-II SN 13861,5.5705266,6.193938,-5.7436013,-5.2076917,-2.9624894,-4.126196,10.148911
1155,SDSS-II SN 13904,-1.1246659,-11.275152,-1.9259329,-2.0400305,-3.2118917,-0.6929723,2.7391365
1156,SDSS-II SN 13946,0.8538592,-12.661212,5.508261,4.5344276,-2.4254594,-5.439456,-2.8759456
1157,SDSS-II SN 14065,1.5411906,10.152066,0.53160316,-3.390003,6.139091,-3.1370776,-4.9595413
1158,SDSS-II SN 14074,1.2711183,-5.559651,1.9132198,2.31241,-7.095171,-1.7006344,5.8699174
1159,SDSS-II SN 14357,1.0915692,-3.9807844,7.1258287,-8.841519,0.096010655,-8.285165,3.4069226
1160,SDSS-II SN 14539,2.3666155,-5.8546786,4.107937,-0.64881146,11.215414,-4.6965523,6.8189425
1161,SDSS-II SN 14588,0.47181866,4.062359,-6.094058,-8.068371,4.2667413,-5.895516,-0.22832441
1162,SDSS-II SN 14638,5.4999433,3.176095,-5.529929,-3.40785,2.7835681,-5.3120723,1.4921801
1163,SDSS-II SN 14907,7.629927,2.1236022,-7.684282,-6.9145103,-8.775595,-1.0087667,1.2354285
1164,SDSS-II SN 14978,0.3211107,9.960097,2.7893755,-1.3868529,4.7894344,-1.91261,-11.180604
1165,SDSS-II SN 15294,4.650506,4.6052613,-4.354753,-9.943725,-2.5208113,-3.053475,-9.269696
1166,SDSS-II SN 1536,-3.0624096,-2.194996,6.706154,9.236363,9.559476,-6.3003907,-0.7042688
1167,SDSS-II SN 15526,-0.6857128,6.018028,4.3394685,-2.953028,3.9998772,-10.255406,2.3891797
1168,SDSS-II SN 15593,-2.1600122,1.5823913,-9.820338,-5.6771975,-7.2233763,0.85243875,2.5805032
1169,SDSS-II SN 15913,0.7968019,0.8502298,-7.8062057,-1.3736433,4.24681,-2.4876008,-4.079252
1170,SDSS-II SN 16360,2.922817,3.918306,1.1681259,-6.140523,-4.928495,-0.094787434,-1.1606392
1171,SDSS-II SN 16652,2.0875702,1.0522779,-3.143037,5.7014565,3.3747041,-2.227426,6.2944627
1172,SDSS-II SN 16849,-1.1420585,7.502355,2.9104714,8.035326,2.801101,-0.77661955,-0.73485976
1173,SDSS-II SN 17322,7.910272,-1.7287687,-1.8571395,-1.7414501,4.966589,-10.622438,3.0343044
1174,SDSS-II SN 17793,-6.8176064,10.228594,5.9551544,-1.5512882,9.09635,-2.2245862,-2.580778
1175,SDSS-II SN 1783,-0.5326047,6.00204,2.2017007,-2.1294587,2.3710797,-18.955915,-1.0863413
1176,SDSS-II SN 18392,-15.40668,-18.153015,-16.946028,1.2836072,-9.538971,-8.765991,-16.046938
1177,SDSS-II SN 18459,5.2613654,1.8327488,8.922814,-9.260947,-1.7382752,-2.8069723,9.167397
1178,SDSS-II SN 18478,-5.557271,-3.7391112,6.2080336,6.713414,-0.5401057,1.6686652,-7.8819103
1179,SDSS-II SN 1848,-11.005806,-0.946273,1.0668279,1.4540697,-1.7337055,4.768153,-0.0015911309
1180,SDSS-II SN 19190,3.4443312,-2.8867936,14.614067,-2.9213119,-2.0931225,-3.350656,8.372705
1181,SDSS-II SN 19221,6.4571924,-0.1984641,3.2376428,-5.253726,-9.289789,0.7312363,0.3525826
1182,SDSS-II SN 19325,2.0015993,26.780127,-5.835851,1.6059507,13.606692,32.398746,11.855784
1183,SDSS-II SN 19339,5.7085714,1.9694196,-4.9800725,0.15182382,7.7389483,-3.49512,9.140577
1184,SDSS-II SN 19524,-1.0324842,-4.5586214,3.4905558,11.883284,-2.439435,3.8587983,-8.849989
1185,SDSS-II SN 19555,5.3134055,-8.758385,-4.216785,-2.0272706,1.3098624,-7.686467,-0.033507828
1186,SDSS-II SN 19645,-13.290297,-15.370404,4.850469,-3.4873612,-4.1563826,-10.312311,-7.327873
1187,SDSS-II SN 20323,9.063171,0.9088837,7.3154435,-1.1217146,-2.35448,-3.201178,6.834823
1188,SDSS-II SN 20435,6.8036194,6.3383007,-2.7208858,1.7408334,0.7965196,-2.9842117,2.879562
1189,SDSS-II SN 2050,-8.23234,-6.030582,-6.519471,9.605776,4.4815836,-1.8652171,-2.679759
1190,SDSS-II SN 20517,-15.054671,5.05466,-0.22444919,-4.4064326,0.5484794,8.607171,3.4046674
1191,SDSS-II SN 20542,5.091093,-3.8094108,-1.1128451,1.7206012,6.9547896,-4.355591,5.5289936
1192,SDSS-II SN 2060,-0.032451548,-4.9011016,1.1468121,7.8169475,-2.4172022,-6.7181225,-10.483892
1193,SDSS-II SN 20947,-1.4926143,0.75861245,-4.6227684,-0.42398924,11.582141,-3.0817366,-8.333551
1194,SDSS-II SN 20965,-0.09639282,-6.641121,5.994986,-0.9774935,-3.1913419,-3.3236191,1.0927879
1195,SDSS-II SN 21478,-3.729068,7.5838823,5.601967,-7.927112,-0.43514568,-3.294473,-6.6435065
1196,SDSS-II SN 2551,-6.49142,0.85724163,4.568296,6.095588,2.612087,1.7317082,-0.56038034
1197,SDSS-II SN 3543,2.755553,1.4106734,6.273527,11.777953,-2.6558042,-4.244952,8.050255
1198,SDSS-II SN 3669,6.1416497,10.167203,-0.9635194,5.2416925,-2.3936281,1.0274632,-2.6135077
1199,SDSS-II SN 3945,-3.9884555,0.64288956,4.0265145,5.0293007,-8.775096,0.8933417,10.526313
1200,SDSS-II SN 4229,-2.616811,-5.8083305,12.122139,-3.7288141,-0.58418316,-2.1529667,2.1343584
1201,SDSS-II SN 4638,-5.575504,4.6167808,1.0479175,2.992714,-4.2891164,2.302982,0.022736674
1202,SDSS-II SN 5403,-8.80703,-2.7656062,-0.86660326,-2.1036625,-9.363798,4.435004,-3.879137
1203,SDSS-II SN 7654,1.2452242,-9.06957,0.79568046,2.009436,2.7964337,-13.525299,-1.6191748
1204,SDSS-II SN 7699,0.20844045,-7.141339,4.8641267,5.8135943,2.4757133,-5.408105,-3.7021427
1205,SDSS-II SN 7794,-10.655221,-11.195841,5.460543,12.931251,4.8353057,-5.3264084,-56.122425
1206,SDSS-II SN 7839,0.8736665,-11.510026,-0.09023454,6.251991,-2.2750533,-1.9496797,0.18448818
1207,SDSS-II SN 8062,116.77371,-207.88521,320.24863,-38.23262,-309.47293,-65.288635,-50.460434
1208,SDSS-II SN 919,-5.1030903,-4.7853236,0.633286,4.039399,-11.83843,5.3954134,-4.578183
1209,SDSS-II SN 9268,2.398025,1.9116734,0.98132014,-2.7769282,5.7638507,-7.823805,7.153425
1210,SN2006ew,-2.5260086,6.7032466,-2.5543795,11.672573,7.8929462,-0.09077877,7.0664377
1211,SN2007my,-4.6721287,4.3922367,3.6377382,-7.1053343,-0.3050229,-15.490481,0.15965967
1212,SN2007oq,9.004148,-6.278877,-4.96315,5.982693,2.219979,-4.550912,0.9920659
1213,SN2007qk,-2.1434395,-0.8232394,3.2416785,-10.716523,-6.4568644,-1.465434,1.8604615
1214,SDSS-II SN 14589,0.8470388,1.40867,0.55412173,6.3541603,-1.3813812,-0.9337815,14.659421
1215,SN2005fd,-9.12795,10.441297,-1.9792671,11.592799,1.5660758,5.38517,4.6008
1216,SDSS-II SN 13314,-7.042651,1.2920927,-0.30760205,8.36627,-1.7116382,-0.08841351,-14.862835
1217,SDSS-II SN 13476,-2.528901,3.48751,-0.46461624,-5.9197183,-11.128412,7.9202,-6.4877825
1218,SDSS-II SN 13477,6.1403146,-0.5257019,11.912569,-0.37796962,-7.6063695,1.31329,-1.8732929
1219,SDSS-II SN 13896,-1.459507,8.268481,4.759813,3.2950907,-3.7994237,11.997971,3.1436782
1220,SDSS-II SN 15569,2.4825876,-11.028135,9.237821,-1.0783741,4.2989683,-6.1470256,1.0103494
1221,SDSS-II SN 15900,0.53336644,-3.630087,-1.6590137,8.551297,3.968052,-0.93784714,-1.0725223
1222,SDSS-II SN 17829,71.21111,58.534397,52.362846,-8.472562,-72.86347,-32.29783,-39.716915
1223,SDSS-II SN 18291,1.8653944,-0.0030582468,1.6604875,-5.1875224,-0.6473416,-2.3732448,-8.124255
1224,SDSS-II SN 19034,2.5537946,5.488043,-7.9398746,-9.97422,-9.877727,-6.8563423,4.306695
1225,SDSS-II SN 19308,8.134074,-4.583602,1.9306332,-0.089820325,5.7632065,-8.363621,-5.0118985
1226,SDSS-II SN 20334,-4.9657416,3.733939,3.2924316,-0.8355468,7.4832644,-8.481238,-7.2595525
1227,SDSS-II SN 20771,4.7132,4.742306,1.1235477,4.62808,4.1853733,1.355256,-7.9908247
1228,SDSS-II SN 4059,4.3500905,-3.7477567,13.830957,-6.1483426,3.360193,-0.87300223,-0.024432356
1229,SDSS-II SN 4110,0.5411942,0.6778425,9.692255,5.9415674,-11.630514,3.5209095,0.8296614
1230,SDSS-II SN 6433,-4.3151603,11.252464,10.132987,-0.8783899,-1.0566052,-2.5805445,-0.789774
1231,SDSS-II SN 789,5.468334,-2.6818604,2.2468543,-13.939299,-9.520467,-5.884914,3.4873624
1232,SN2005gx,-15.698339,7.796197,0.94839597,4.7204547,4.410665,4.996817,-0.31285048
1233,SN2006hh,-7.1613145,6.467764,-3.7049916,9.178622,1.9859557,-11.697102,0.14190054
1234,SN2006hs,0.4998636,-6.769726,6.2159925,-12.599098,5.1250362,0.19451195,-4.1687107
1235,SN2006kt,-8.676556,6.3804326,7.6702085,-4.24629,0.020511502,-1.2035059,7.121317
1236,SN2006mu,7.3527265,0.07779116,1.7469096,-15.830111,3.8925216,8.64187,7.00305
1237,SN2006ng,-5.884212,-3.1881518,-2.4482708,-3.5611331,6.7942295,-9.107529,2.5460823
1238,SN2007ka,-8.563532,6.491664,7.510127,2.534726,-1.7339342,9.787569,-5.710283
1239,SN2007ko,-4.507092,13.225359,-0.057370957,2.8436286,1.1581435,8.072059,-1.8840051
1240,SN2006gb,-0.6254311,1.532882,-3.133628,-0.45859233,-1.0199978,0.19985633,0.44181356
1241,SDSS-II SN 13145,-1.3465288,8.828471,3.7469723,-2.5610101,3.3885486,-0.64492095,2.7251406
1242,SDSS-II SN 13496,0.9278428,-0.9405685,-2.9831312,-0.3597867,3.5173912,0.13685942,-8.641884
1243,SDSS-II SN 1367,0.84763026,-8.220603,-2.821485,18.370996,-3.8674667,32.51461,-19.3824
1244,SDSS-II SN 13729,-0.709606,-6.6894364,0.94288623,-4.6045513,1.8529476,-4.1400094,0.03046584
1245,SDSS-II SN 13742,-8.474939,3.9911022,5.3785224,3.579043,1.3326614,-0.4557141,-12.369743
1246,SDSS-II SN 14469,-14.358879,39.24609,36.500248,0.7015872,8.073787,10.28556,-27.817818
1247,SDSS-II SN 14639,-12.666666,7.7412415,-7.013059,0.6889804,9.263614,1.4922802,-0.38405472
1248,SDSS-II SN 14751,-9.677454,-0.5137877,-0.885142,4.239956,10.610662,-2.0871267,7.6455584
1249,SDSS-II SN 14827,9.01699,-4.8907814,10.120651,-2.5281756,-0.79047173,-4.6862316,2.404449
1250,SDSS-II SN 15258,-1.865357,8.110326,-4.5719094,3.0767553,2.225513,1.1375173,11.396277
1251,SDSS-II SN 15303,-7.0678043,2.6857188,-2.2108483,0.58028346,6.8844905,1.2866288,0.81713444
1252,SDSS-II SN 16472,5.9669833,11.991458,1.8344523,-0.8001447,-1.5291033,-1.5065451,-4.7908406
1253,SDSS-II SN 17292,-4.5389524,4.129487,3.2408662,12.732252,-1.6802984,1.0728922,-7.862856
1254,SDSS-II SN 17781,-1.2716409,-2.524192,-9.347499,10.155166,9.309808,-4.0578833,0.3408477
1255,SDSS-II SN 17996,3.4783468,0.2977519,7.9975467,5.716345,-1.0708423,-2.0524487,-10.913056
1256,SDSS-II SN 18111,-8.581229,-9.842122,-9.88873,-5.8701925,-5.023448,-0.8530898,5.3356357
1257,SDSS-II SN 19346,7.0267572,7.1366596,2.37372,-5.371013,-10.012743,1.0962309,5.880378
1258,SDSS-II SN 19438,7.4050045,-6.9881887,0.65750426,-6.942277,-6.537781,-6.5602617,6.0792966
1259,SDSS-II SN 2527,-3.9901028,-16.268116,12.17459,44.314796,6.8884416,16.401814,7.294906
1260,SDSS-II SN 3112,8.698251,2.7297459,-2.0062807,-10.231743,-15.998488,-5.6065006,1.4414568
1261,SDSS-II SN 3957,-3.3345306,3.3083415,6.3800664,1.175894,10.998496,-9.120635,-2.1615734
1262,SDSS-II SN 4465,5.684518,1.2202781,-5.505299,3.5426846,2.0330026,-1.6835601,-4.457836
