,SN,0,1,2,3,4,5,6,7,8
615,SN2005gd,8.583735,-1.8351763,12.103472,1.2492254,-0.91647476,2.865471,-0.10171175,1.718942,2.0619643
616,SN2005gp,-0.32900324,2.2861462,-2.0930903,3.8817005,1.9202952,9.669176,-1.6615115,1.1600077,4.4737887
617,SN2005hs,-3.239345,10.632144,-4.3793592,2.749205,-1.4158453,3.4079564,0.1717234,3.3731558,5.6405497
618,SN2005hz,-0.9460788,4.049449,-2.345501,0.05627929,-0.7777458,4.3426037,3.9276814,0.058597777,9.764433
619,SN2005ij,6.1682463,-0.608444,4.5827236,4.0438786,2.1406317,9.628275,2.064152,3.5669582,5.2630324
620,SN2005kp,11.528907,-5.750816,3.8177564,0.9033002,-0.39766324,5.5708466,4.966731,-1.7226685,2.4671566
621,SN2006eb,5.695027,-1.9201256,6.64878,1.2655114,1.1877657,3.5477285,-2.5099082,1.3396016,7.3963084
622,SN2006fn,7.137227,2.2454407,0.25622126,-1.4992567,-0.7258794,2.3237824,5.326888,4.9117956,5.28054
623,SN2006gv,2.2376032,2.0457244,2.9292853,-1.3005816,-2.3101408,4.3976617,1.923354,-1.6789019,11.397205
624,SN2006ki,5.810543,2.6698282,-3.2702024,0.33569515,4.5834064,7.1233726,3.3332417,2.7084222,7.113936
625,SN2006kw,7.9975142,-1.7133718,-3.363847,1.0833247,2.4356594,8.833739,2.5886228,-3.5938191,5.2727675
626,SN2007ia,-2.3269532,2.7993748,0.3830422,0.12507342,0.48380697,-1.7626983,5.3788404,-5.7287645,4.8475757
627,SN2007lw,10.802899,2.6787887,-4.4165154,4.1485705,1.0278734,-1.6683086,-0.4840908,6.682447,0.5974506
628,SN2007nz,2.595198,4.787002,-4.459855,-2.364972,-4.7702003,-6.447542,-2.658966,2.7310355,-2.2432206
629,SN2007ol,7.183469,-9.486605,3.0891616,-0.05011334,0.15012057,6.5498033,0.091094196,2.470623,3.6740599
630,SN2007sh,6.047951,-7.486018,2.8638399,2.504879,0.8266374,7.4758153,5.69626,1.866705,0.6324057
631,SN2008am,-1.2343041,1.444003,-6.782134,-1.508501,4.4290605,3.5482788,-7.3069963,1.3140471,-5.990391
632,SDSS-II SN 1115,-3.5498815,7.1803226,-2.0273297,-6.1276274,2.6265595,-2.879289,1.8522859,-0.043272473,-1.6072319
633,SDSS-II SN 12852,-3.6564484,-0.09822799,-7.2164383,4.0703945,-1.5885476,-5.474643,-4.359621,-0.09847761,-6.582332
634,SDSS-II SN 13058,-2.8478374,1.8105057,-2.9725368,3.2789748,-3.4310803,-2.9284828,0.23334046,-3.212667,-2.6835365
635,SDSS-II SN 13329,-0.14933445,-6.6709104,-1.2208965,-4.866266,-3.6137917,-7.104155,-1.1968797,0.062358934,-4.830246
636,SDSS-II SN 13339,0.17181376,2.7716074,-1.7103696,-1.8985395,2.0805864,-3.4088702,-1.7195684,-7.5985975,3.9666157
637,SDSS-II SN 1378,0.7323177,7.9433384,4.0558825,-1.5331122,0.8438295,-5.7823195,3.402282,-4.8797207,-1.0841795
638,SDSS-II SN 13839,-0.82534134,-1.7189208,0.7174348,8.829569,-1.7994826,-5.5407662,1.5258982,-2.497284,-0.40438318
639,SDSS-II SN 13971,-3.764853,2.6166098,9.631077,0.9370885,-4.589397,-2.110165,-0.7055108,0.0100061055,0.30258444
640,SDSS-II SN 14231,-6.4623003,-4.0623746,-3.6615973,-1.1388212,3.1963606,-1.653114,0.672005,-3.3751469,4.2981334
641,SDSS-II SN 14933,-3.9145439,0.3498302,-4.4850016,-8.26846,0.5308773,1.7430695,2.3091571,-2.885219,-2.9884875
642,SDSS-II SN 15448,-3.8801742,2.5605717,4.721668,-2.299429,-5.6252713,1.6309294,4.976519,1.2558638,-3.8020465
643,SDSS-II SN 15454,-0.90692884,3.6748824,0.8179835,-1.5250812,-7.0359383,-9.134295,-1.5674709,-1.4401737,0.17091319
644,SDSS-II SN 15942,-6.9355836,-2.9414876,-9.083877,0.69083154,1.2379512,-4.455988,0.9961856,-0.13037997,-1.9874415
645,SDSS-II SN 16739,0.32338998,-3.6279256,4.1640973,1.5132622,1.9736918,-6.2503624,1.0938915,2.5971248,-3.3128438
646,SDSS-II SN 17272,2.3915293,-5.816332,0.7177681,6.8184943,6.983465,-1.4310176,-0.2189139,-2.37041,2.4053922
647,SDSS-II SN 17373,6.1842923,-0.13873115,-1.2591449,-2.1176426,0.5537422,-10.134453,-2.7531765,-1.8024508,0.78831786
648,SDSS-II SN 1782,-0.6071203,-4.107216,2.1144166,10.002067,-0.45490456,0.52921945,4.0643725,3.316676,0.44711548
649,SDSS-II SN 18824,-3.398199,6.2187114,3.255518,0.7479554,0.45219022,-7.539017,-7.3999157,-0.70389926,-0.16999577
650,SDSS-II SN 18979,3.8193712,0.66597944,-3.2843454,0.16115819,0.03600497,-7.216819,1.1277418,-1.0415049,-5.5876174
651,SDSS-II SN 18990,-0.84040487,1.8761437,-0.61325186,-0.9534913,2.5203197,-4.368263,0.2542301,10.207176,-1.6144755
652,SDSS-II SN 19042,-0.17762072,-5.7077675,-1.9499191,2.7051954,4.5152903,2.9283214,-4.244924,0.19974412,2.152871
653,SDSS-II SN 19065,-6.0221353,3.6110802,-2.0226877,-0.78381664,-6.601194,-5.74922,-4.844741,-2.5988655,-6.2290435
654,SDSS-II SN 19137,1.4393687,3.0723283,0.46000296,0.10819763,3.755265,-4.734621,-5.8260746,-0.7881934,-5.290137
655,SDSS-II SN 1919,11.240705,-6.703311,-4.351668,-0.021019831,0.3452366,5.3155704,0.43185726,-0.037126906,2.0669334
656,SDSS-II SN 19640,-1.2889283,3.256801,0.42050263,5.6428847,0.2636034,-1.5388362,-3.2185574,-2.2090244,-5.774061
657,SDSS-II SN 19778,-4.2090755,-3.3816988,-0.19288006,0.98654073,-7.680407,-7.7386985,-0.63525414,3.3891692,-3.0459952
658,SDSS-II SN 20603,-0.47700146,2.682929,1.0371903,-5.029143,-8.321492,-3.0958931,2.2267501,-0.27913246,-5.6136045
659,SDSS-II SN 20874,-2.7957354,-0.65626276,-3.2217329,1.548466,-3.1762598,-8.513377,-2.4908073,-0.74003214,-1.427359
660,SDSS-II SN 2118,5.940547,-2.82509,0.5681015,1.0030866,-5.7975736,-6.386449,0.3386768,-0.7152669,3.3616621
661,SDSS-II SN 21402,-4.758315,4.571037,0.27392897,2.425129,-5.3987103,-6.047079,-0.035007775,-3.7525904,1.9062841
662,SDSS-II SN 2766,4.719978,-9.719821,3.970022,1.3723828,2.1924663,-2.34225,-4.777497,1.9722283,-1.9151225
663,SDSS-II SN 3050,-1.9361773,2.0810673,-0.027810393,-7.60198,2.789071,-3.1910577,0.98630875,2.6963131,4.001327
664,SDSS-II SN 5392,0.8001075,-0.5958513,0.33570287,0.9620235,-0.44848338,-5.390194,-8.129727,2.3068225,-3.375585
665,SDSS-II SN 5669,3.7453024,-1.3103101,0.5604544,-6.8262787,0.7115294,-0.33537018,-3.0570755,-5.849634,2.1112945
666,SDSS-II SN 5806,0.7767734,-9.267171,-3.239883,-2.3141415,-0.3561278,7.1092424,-0.37275738,-1.3562142,-4.4696136
667,SDSS-II SN 8280,-1.2487569,4.1296887,2.856413,4.9926295,-0.40699598,-7.405866,3.976691,2.6686351,-1.1597724
668,SDSS-II SN 9562,-0.71557105,2.2116983,2.9713647,0.9116397,-1.4199054,-4.904712,-1.7853966,0.53757966,-2.0928319
669,SN2005ed,1.9144815,-0.37569034,0.08819677,2.1254277,-2.546923,-1.3040812,-1.4758896,0.14897224,14.216795
670,SN2005fa,1.898962,-7.646862,1.7686094,-1.7894125,2.716151,0.7351497,9.624248,-0.73828685,-7.003928
671,SN2005fm,5.1657224,-6.9826784,7.802269,0.8418791,0.19692726,-1.3013265,5.7295623,-5.987225,4.9321694
672,SN2005hj,8.900469,-9.239715,6.7077584,-3.6638155,0.24081874,0.13320878,1.061656,0.522906,0.7372068
673,SN2005hl,-3.4335594,5.3358707,-1.0860281,1.5557123,-3.9343424,-6.939127,3.0521152,1.710413,-5.7377267
674,SN2005hn,5.2251534,-3.6211097,6.7985487,4.3842535,4.8954945,-1.6436713,-0.5936053,-0.09543807,-2.0153
675,SN2005hr,2.137113,-8.225872,5.6729884,4.998071,2.5105379,0.62009156,1.7480879,-2.324031,10.112115
676,SN2005jp,-4.6524305,-3.0302083,-7.47929,-0.9521748,-0.15390255,0.78051597,2.2141194,4.803612,-0.091775134
677,SN2005ld,5.8545213,-11.133973,4.179166,1.8541347,0.3364478,0.31673282,3.6736588,-3.579396,2.166349
678,SN2005le,-3.9488065,-0.8892154,2.9579444,-2.2683475,7.7779093,-8.095356,-0.36824358,-0.028220205,-0.05557714
679,SN2006V,-7.897637,3.382293,-1.4357548,0.6989382,-2.054272,-5.5722327,0.65064865,-2.8218362,6.1436286
680,SN2006au,-2.8004444,8.194339,1.3807702,1.8003715,-0.05815163,-9.315651,-0.09503304,-1.9770975,-4.176614
681,SN2006fd,-1.3781111,-4.1501274,1.5038401,0.5284576,-0.022445815,-3.9195197,-1.1358569,5.440356,6.215105
682,SN2006fy,5.676383,-12.557536,2.6603072,-2.0747929,1.9825838,0.48514187,1.0464511,-3.1533904,-2.5146515
683,SN2006hl,3.8563328,-11.564034,2.58498,4.646419,2.5857887,-0.6696809,6.197458,0.42679483,5.444132
684,SN2006ht,1.6851108,-2.9803243,1.5963817,-9.532348,-2.89952,-4.824452,-0.6555528,-0.10595509,2.0122693
685,SN2006hx,7.117251,-7.8145185,6.1812763,1.3734113,-0.24037544,-2.4633348,1.0520608,1.7776767,9.626725
686,SN2006ji,0.3437359,-6.6647754,2.4368303,4.7404857,1.6476356,-3.1375175,9.1829405,-0.7438231,1.1976048
687,SN2006lc,-7.2057505,1.4322753,-3.6469219,1.6974049,3.0683625,-3.3633838,-5.668626,0.03908749,2.791997
688,SN2006oa,10.179556,-5.9507227,2.805029,0.25378358,0.99212956,-5.8176723,0.3797052,-3.1056898,0.96235555
689,SN2006ob,6.4605393,-3.1787517,4.3407416,0.2934259,0.5552144,-4.689664,2.4534483,2.136661,1.255305
690,SN2006oc,-1.2708592,-1.7593304,1.7366079,-7.213867,-0.11831353,-4.556328,2.8167417,5.411473,-4.6558447
691,SN2006oj,3.3582394,-7.3370495,1.2754507,-0.26702654,6.217949,2.7576845,-1.5535363,5.3841734,-1.0390564
692,SN2006ps,5.793691,-5.7890854,1.7839781,-2.1075332,-0.9821844,-2.5862463,0.023559088,-1.2077224,4.7196503
693,SN2006qq,0.20525514,-1.1631467,-3.6519651,-4.359678,2.5741272,-2.9676719,2.556254,0.39706266,-1.9320335
694,SN2007gt,-2.9174874,5.2883368,-3.8464928,-0.65207165,0.26415634,-4.121325,-5.7646465,-6.59946,-6.435172
695,SN2007ht,-1.2477633,-0.6917543,-6.412766,0.60482925,2.1193705,-4.9078364,-6.2098646,-4.806321,-1.1467018
696,SN2007hx,1.0752574,-7.2476025,2.8119059,2.119011,-2.9116943,0.0716625,3.948299,-1.4260406,9.463687
697,SN2007ic,4.8143196,-3.706635,8.382257,4.9047294,-3.5684917,-2.8938699,0.43907002,2.1418777,0.39427698
698,SN2007jk,-3.4645789,-9.472582,0.20018943,2.5163224,-4.122566,-3.482383,-0.49555022,2.7579215,-5.3957486
699,SN2007kl,0.58645093,-5.2087855,4.12253,0.075691216,-0.694406,-8.636931,-4.4016542,0.32507885,-1.6042302
700,SN2007lg,2.4030275,-8.383506,1.6556494,8.421662,-0.63174903,0.022462314,0.793022,-1.8107878,4.6824164
701,SN2007ma,7.3101187,-10.312364,4.0172105,5.463235,2.6737149,1.1122905,-0.9810551,-2.6941445,-0.1282149
702,SN2007mb,-1.9263024,-5.524887,1.1620945,-1.0289514,2.8107772,-3.4947243,-2.6791065,-0.6903318,-0.47773963
703,SN2007nd,0.4424659,-3.4087753,7.0329456,-1.8126911,0.39038944,-3.9600189,-1.4134445,6.161382,-1.3094709
704,SN2007nf,-3.0314038,0.21046054,-4.643713,1.6335713,2.0781498,-2.609866,-1.0257506,-2.2322545,1.8633146
705,SN2007px,5.183597,-6.1561875,6.2536225,6.741606,0.67054987,-2.0574245,-2.4076638,-0.5658211,1.8109254
706,SN2007pz,-1.753356,-2.494696,0.7337364,2.8245435,-1.791904,-2.75713,-1.1176032,-0.971908,5.9317966
707,SN2007ql,0.38151324,-9.00337,-0.37166667,3.6618035,4.0875616,0.13951784,4.167046,-2.6834278,0.4415243
708,SN2007qt,-0.16972707,-3.3816497,-1.1458381,1.9829491,4.471998,-4.9683557,1.6244165,-2.927456,-1.1836224
709,SN2007ra,4.0789194,-7.128926,3.76636,1.3216494,4.6836505,-0.18652274,-1.3664073,-1.3809533,1.8036238
710,SN2007se,8.780009,-1.6561406,0.41982943,8.939226,-7.5090446,9.560911,33.942627,60.796764,20.722902
711,SN2008J,-7.7252727,7.720731,-1.0162406,-1.4979341,1.8439258,-1.9313418,2.0668058,0.073379956,-8.74196
712,SN2013bh,15.006624,-3.3524303,3.0460856,0.72332394,2.4448392,-2.5742197,3.336783,-0.13090944,3.7348497
713,SDSS-II SN 16142,10.481254,-0.1159223,0.5116411,-0.67121446,1.3020314,-6.3268375,2.3540916,-0.3340506,-3.1729157
714,SDSS-II SN 18321,0.7003098,0.50783867,1.1274376,6.509712,6.024578,-6.63586,0.8984652,1.0894889,0.4001853
715,SDSS-II SN 2632,-1.433913,-1.5744926,0.20250282,4.375828,-7.552932,-5.3004007,-6.2139697,-1.4505317,-2.8154943
716,SDSS-II SN 6075,-7.350747,4.732611,5.0590115,0.48877138,2.3466985,-1.2288342,-2.7995517,-4.8298707,3.6085243
717,SN2005fr,0.8581303,-5.619068,7.0947814,-2.92286,-4.548915,-4.11841,0.08974331,2.7383194,-5.136342
718,SN2005gf,3.8125508,-3.1910586,3.236784,0.33803576,7.589893,0.09363256,1.1027157,-0.33434013,-7.219324
719,SN2005if,-1.2337742,-2.2161462,1.756547,1.9863821,-6.259408,-4.7338033,-4.1749215,2.4945583,6.0314207
720,SN2007kw,2.917716,1.058018,0.5857117,-2.3797529,-0.5633195,-4.9953513,2.8012028,-5.589657,-3.5604007
721,SN2007lz,2.8967564,-5.978119,2.0791967,1.8549498,0.80371314,3.5572894,-7.1987495,-4.7860746,-2.7828577
722,SDSS-II SN 10299,-4.0670924,-0.35286596,4.354385,0.7963662,7.8126974,-1.6377767,1.9702744,2.2753077,-2.8558726
723,SDSS-II SN 11092,-8.178016,-5.0079885,5.8992515,-7.2863603,1.8012176,2.6491506,-0.9857891,-2.649108,-0.49939862
724,SDSS-II SN 1164,-1.8939025,-3.4409099,-3.068541,-6.5065455,3.6206634,5.745571,0.9013045,-0.8575118,3.328222
725,SDSS-II SN 13131,-1.6130706,-0.798382,0.84210753,-10.123027,-2.139344,6.1687346,-2.892946,-0.5829286,1.6311644
726,SDSS-II SN 13413,0.88191223,-4.862222,4.7258124,-6.485853,-6.9280186,2.9013553,-2.5800817,-0.6585905,0.4546527
727,SDSS-II SN 14137,-4.807632,-3.209345,2.1784813,2.5073776,-3.83657,0.103907965,-1.6372609,-1.0809995,-5.645348
728,SDSS-II SN 14304,-5.2049737,-1.7776881,-4.796888,0.7017188,5.2525306,0.022247097,-2.909282,-5.60005,-4.5310855
729,SDSS-II SN 14455,-2.972809,-2.6932907,-2.280203,-2.0674667,3.5369716,1.132015,2.2724812,-1.0617033,-11.504501
730,SDSS-II SN 14470,-3.0848413,-4.4867578,-0.28757387,-1.8723283,7.7721734,-0.6958364,8.600315,1.9106532,-1.5670191
731,SDSS-II SN 14499,-4.2310224,3.1765375,2.3741488,3.273807,3.826137,-0.33348835,-7.7145863,-0.004285233,-0.9784473
732,SDSS-II SN 15696,-3.3104281,-0.87300557,5.597755,-2.2966738,-4.862933,9.122341,0.3065137,-0.45041043,-0.60910565
733,SDSS-II SN 16172,-5.601252,0.923614,-1.0004604,-0.8204038,3.7380612,-2.9241772,3.89098,3.6399496,-8.076196
734,SDSS-II SN 16199,-5.70866,1.7834308,4.263844,-4.257828,-7.5030646,-3.0417147,-2.9036484,-3.624456,-1.4259365
735,SDSS-II SN 1631,-2.5198872,-1.7507018,-1.2915223,-5.5870657,-7.103698,0.8203719,0.28689736,0.4511751,-0.52670056
736,SDSS-II SN 16433,-6.74926,-1.5529721,-0.19876245,0.7522555,-7.062405,3.8623388,2.0738182,-0.81150997,-5.567878
737,SDSS-II SN 16603,2.0686457,-5.127624,3.8953054,1.0076033,-3.8753135,-0.0847431,2.4179802,-2.7814727,1.0843914
738,SDSS-II SN 17703,1.0133408,-4.2075443,1.1156077,-0.6950805,3.6806061,1.7210647,-0.0874396,0.9573066,12.5898285
739,SDSS-II SN 17739,-8.498854,-1.309473,0.35593778,-0.3990677,-3.4644277,4.5035543,-4.369395,-1.5068649,-1.5006431
740,SDSS-II SN 17777,-1.5024492,-3.559148,-1.1206492,-5.21569,0.065904975,2.0400357,-5.6689496,-1.0126096,3.904182
741,SDSS-II SN 17910,-2.4691894,-3.0844774,1.2496593,-3.3474028,-0.76544243,4.0970297,-2.939216,-4.1786075,-0.32923624
742,SDSS-II SN 18324,-4.7937016,-5.7745466,-2.265505,-2.6148043,1.2529513,-8.513382,4.6128554,-2.82118,-1.1227194
743,SDSS-II SN 18447,-7.5505815,-8.213794,5.177212,-4.1366167,-0.41489407,-6.2672114,0.5369746,0.100713454,-1.3920695
744,SDSS-II SN 18733,-6.6992245,-2.00379,0.43273833,2.025898,1.3814609,0.3670915,-4.3651714,-2.9231133,-2.8125982
745,SDSS-II SN 18831,-5.615039,-4.3062944,-5.3637185,-1.1628257,-4.9646173,1.9502354,-0.96819013,-1.2338947,-5.4980345
746,SDSS-II SN 18978,4.1798973,-2.301949,-0.53925633,-1.8647925,8.010954,-4.3408027,6.4411407,-2.5145187,-2.6066732
747,SDSS-II SN 1903,-6.4352236,-0.54142565,-0.05846694,-7.504724,5.4880915,2.7929764,4.735155,0.43584448,0.62300354
748,SDSS-II SN 19319,-1.790037,0.024913713,0.9416724,-5.7087607,3.6342516,3.2250993,-4.2592893,-0.29449835,-2.2096076
749,SDSS-II SN 19332,-2.3725698,1.1329275,5.522507,-1.7312498,-7.5417666,3.3751743,-5.989668,0.82384884,-0.23001312
750,SDSS-II SN 19769,-6.6994414,1.7109214,-3.3652654,1.9614662,1.3230306,-6.839088,6.1565394,2.5510478,-3.229992
751,SDSS-II SN 20046,-4.4500403,-1.953846,3.7039058,3.3123925,-0.2550101,-3.1979156,6.815908,3.0251682,-0.49706134
752,SDSS-II SN 20104,-5.5198455,-4.524188,-0.53956807,-5.806587,-2.4496849,6.186973,-0.780756,0.25416186,-3.3679438
753,SDSS-II SN 20295,-6.7602553,0.24673949,4.2618504,-0.5397744,-0.2413889,0.49353632,-3.6679788,3.009506,-1.0075148
754,SDSS-II SN 20925,1.0827113,-2.9585762,1.1407039,2.6835132,-9.069376,4.129226,-0.9183862,-0.22530277,-0.811285
755,SDSS-II SN 2468,-4.441422,-0.1519658,5.3499227,-0.2493797,-1.6202444,-0.6763296,-9.8266535,0.7052692,0.49636218
756,SDSS-II SN 2734,0.6132701,-8.432509,-1.1426594,0.9115352,0.5585712,-0.640541,3.3726087,1.993231,-8.837796
757,SDSS-II SN 3118,-1.2731217,-3.9864635,3.2984972,-3.6463068,5.4749417,4.358883,4.016162,2.7488801,1.5084672
758,SDSS-II SN 3205,-4.5555744,-8.751685,-2.8671246,2.5887992,4.3099256,-1.2962145,-4.840189,0.4279831,-5.401231
759,SDSS-II SN 3508,-6.465867,-1.1830435,4.303224,1.2616322,-0.112319924,-5.41367,0.87538624,-4.899634,-11.351357
760,SDSS-II SN 4322,3.9289079,-3.4601722,0.6313488,7.0144544,-1.2089492,2.3672862,3.194006,-5.9906907,-0.26097578
761,SDSS-II SN 5339,-9.899163,2.1091278,-4.597076,-2.0390778,-5.636398,2.4867804,0.009936532,0.24164678,-0.15128392
762,SDSS-II SN 5858,1.0813171,-2.9236712,3.170535,7.199652,-0.5592574,8.7583475,-1.0844803,-1.7571857,-1.6251374
763,SDSS-II SN 5877,-4.68788,3.3827813,5.019066,-2.6935408,-1.6255629,-5.026111,-1.2258533,-6.2078404,-2.9451485
764,SDSS-II SN 6282,-6.2522283,-4.2763333,-4.30791,1.0788931,0.7373573,1.2610697,-7.6637754,-0.059035365,-0.8489602
765,SDSS-II SN 7017,-4.727919,-0.009701283,2.9080286,2.847334,-1.1436411,2.0876408,4.8186674,-6.208245,-1.2187155
766,SDSS-II SN 7099,-2.5468273,-2.3680036,5.8129344,-7.7761626,-0.030649822,1.2075081,1.9527167,3.5409696,2.1025894
767,SDSS-II SN 7357,-4.708664,-2.2093093,0.3895041,3.2004151,0.8180534,-5.204293,-1.7872431,-3.7313576,-5.87445
768,SDSS-II SN 7417,2.450748,-4.578576,-2.7162082,4.537083,-3.4777107,-4.300347,6.033955,-0.05999428,-0.9758301
769,SDSS-II SN 7802,-2.4779663,-1.0879868,-0.3608978,-5.629317,5.642822,1.0861834,-1.9601163,-3.5650184,4.3263855
770,SDSS-II SN 7864,-0.636074,-3.8411694,6.8155694,5.054795,-5.5266414,-1.8422728,1.8956208,-3.1295314,4.332417
771,SDSS-II SN 8555,-5.3611035,-4.2758927,-1.9221624,4.3930564,8.178062,-2.4085257,0.45329466,0.28693536,-1.8731349
772,SN2005ei,-11.111094,-6.410635,3.8939693,1.4659426,1.948273,3.0394611,3.5568237,-0.5428423,2.5212882
773,SN2005em,-10.874285,-8.369402,-3.0965972,-2.9112766,-0.5242411,-1.9030402,2.3767977,0.51434433,-0.12606329
774,SN2005gb,-0.8176121,-6.4657187,10.7636,0.42662942,1.7981898,-4.2871037,5.8926024,-3.7693367,-0.78705245
775,SN2005hk,-8.0998955,-3.3537502,1.9394174,-7.0082407,-3.4275277,-1.2053634,2.5928254,-1.8134264,0.4351902
776,SN2005hv,0.39363655,-3.0512633,2.3934953,-6.583587,0.07241286,4.107303,1.9241903,-0.20730521,-7.989892
777,SN2005hy,-0.24511081,-13.928831,5.1106696,5.2082233,3.1111243,-0.16023421,-0.6016775,0.19804567,3.7143283
778,SN2005ir,-0.08641863,-8.693971,8.197906,-1.7862251,6.928662,0.33190915,2.5931392,0.47026196,-1.8590065
779,SN2005jr,3.7004938,-3.405418,-2.8208525,-0.6014127,2.339116,-5.4462614,7.6528525,-3.3180149,2.744198
780,SN2005kj,5.0298953,-7.4813056,-0.13302349,6.6504884,-5.8242946,-0.21607013,-1.6463866,0.7123944,0.41672203
781,SN2005kr,-10.235394,-0.27965474,0.84715766,-1.7640152,2.00905,-5.167991,-2.4509702,4.1337337,-1.9490904
782,SN2006eq,-10.928665,-5.3568606,1.5687362,1.1193274,-1.2996223,-8.877699,5.604081,-1.2178342,-7.3288608
783,SN2006fc,-1.5054514,-8.226661,-2.8222923,-3.8573494,-0.71405447,-0.40396684,-3.8533454,-7.3459535,-1.3385298
784,SN2006fh,-4.651561,-4.3682446,8.2986355,-7.135896,-0.13887885,-0.44298923,-5.2112813,-0.73185575,1.6851714
785,SN2006fm,5.189868,-8.7428,9.0447235,0.30632168,1.581616,-6.487458,2.227765,-0.90316474,-1.0505528
786,SN2006fz,0.3967554,-6.4884653,11.162595,-5.7226076,-0.53023607,-2.901232,-0.2933038,-3.3019063,-0.44272968
787,SN2006gn,-4.950082,-6.1784234,9.082671,1.5787263,4.481748,0.7712884,6.080115,1.8149986,0.9177468
788,SN2006iz,1.9064726,-4.803814,10.730944,-1.5049441,-1.1907814,0.2258969,0.22554676,1.0482125,7.4095573
789,SN2006jq,4.241618,-10.139289,10.919094,0.48414275,4.093432,0.6040291,5.2561936,0.5916931,2.9087107
790,SN2006jt,0.96611166,-8.839922,7.8743815,0.16196868,3.4323413,-6.0128655,4.0510836,1.4320312,4.6994624
791,SN2006ls,1.710892,-9.153833,8.992278,2.6427836,1.8705008,-3.0947013,1.1025081,3.3466468,0.45349425
792,SN2006mn,-4.867002,5.273587,4.954782,-7.223839,-0.65104157,-1.4547083,-0.2839816,-1.8554746,-1.2600543
793,SN2006mw,-15.905973,-0.94115806,-0.09816746,0.037786525,2.4773707,-2.0681262,-1.0209805,-2.3259456,-2.1427336
794,SN2006ne,-8.93393,-0.81271523,0.6109875,-0.09051062,-1.31052,-0.3206996,-1.4657586,-10.188667,-0.6249263
795,SN2006pl,0.59095347,-7.2339225,1.4325203,-1.9602013,-7.0456443,-0.054384343,1.1060591,-2.5981543,4.5908427
796,SN2006pp,17.416418,-14.403629,20.358896,8.058655,0.04548343,7.6528425,-10.549203,4.075034,-0.5046473
797,SN2007hz,2.3806052,-12.533659,8.574599,0.5994005,4.6704,0.49641538,-0.13839339,0.32805023,5.2028093
798,SN2007ix,1.6673596,-3.2061245,5.7877674,-5.10991,1.9844223,4.328676,-1.1939042,-2.0691583,5.3291807
799,SN2007jd,-2.5818107,-9.66911,0.54373497,-0.57583016,1.3277197,3.7803898,-0.18939462,-7.1778917,-1.0770214
800,SN2007jg,-5.4256277,-7.3123617,6.580336,2.3422794,1.8496194,-5.5174947,1.0379168,3.7355523,0.52533716
801,SN2007jo,-1.8130221,-2.9668164,2.2550743,3.9098365,2.126829,1.4277017,1.0417334,-0.47443062,-1.4916205
802,SN2007jt,-3.4819634,-10.530053,5.23684,0.91053087,0.7009004,4.59578,1.925767,1.282244,5.343777
803,SN2007ju,0.24407002,-8.217314,7.122111,1.5165497,9.369961,-2.360182,5.87394,-0.2458647,2.2263534
804,SN2007ks,0.38521522,-2.0751863,10.909994,-1.8427662,0.65405446,-2.28768,0.53314966,-6.502929,-0.75042814
805,SN2007lq,-1.4112849,-5.1761675,-1.0908525,6.429129,1.7753559,1.1534063,6.706663,0.92613983,6.586505
806,SN2007mh,-0.10590231,-11.613345,1.8181422,1.7155912,-0.11588779,-0.25428185,0.6369785,-6.404455,5.4818645
807,SN2007mi,0.99844337,-5.5057974,6.2307153,-3.639421,-0.56919366,-0.6960286,-2.6914914,-7.187258,0.18338138
808,SN2007mm,-12.901683,-5.5032625,3.8453624,-4.2838507,-0.44771743,-6.571415,-1.934797,2.0743294,-5.562654
809,SN2007mn,0.09123572,-12.708897,7.342465,-0.20999582,4.218068,0.43460208,2.2954352,-6.108218,0.105759956
810,SN2007oi,-4.664038,-2.1347477,0.74183655,-11.590389,1.986111,-1.9151622,0.64325845,0.43262672,-2.7898605
811,SN2007pt,-1.0685675,-10.729979,-0.9376476,-0.7923271,-0.5490822,0.5047082,-3.148245,-3.4860299,-4.2821527
812,SN2007pu,-2.577624,-10.3421545,6.9748073,-1.3367951,1.9016125,-3.9890046,2.4711363,-1.88156,-0.38829753
813,SN2007pv,-4.3661513,-5.208667,4.7895184,2.7000709,-6.4586053,-0.1821185,-2.8324792,3.1191144,0.27409926
814,SN2007qi,1.7116547,-2.461102,3.8687854,-4.2607117,5.6643777,-1.1843152,2.615724,0.30216357,-0.81055915
815,SN2007rk,-2.3582516,1.5753491,-2.4580405,-4.620375,0.6402906,-5.2822547,0.8503461,-0.78007114,-8.605507
816,SN2008ax,-11.173431,-4.1614537,-2.7790453,-2.1288643,-5.5822797,-2.2584362,-2.3694212,0.95747197,-2.339781
817,SN2009N,-0.9556906,3.5428736,-2.282477,-8.382771,0.35778075,-6.4487987,-0.024941504,-3.943206,-3.5424058
818,SN2010gx,3.8400514,-5.696166,-0.6272021,-1.0989269,4.4625163,7.0207415,4.433122,-5.2373405,0.19667433
819,SDSS-II SN 10559,-5.6811447,-2.8041015,1.3022801,-5.89582,-1.7722708,-0.4211625,-6.10283,0.07315685,-3.211555
820,SDSS-II SN 18399,-4.5240564,-4.3619823,-0.21737145,0.72165036,-3.7358766,5.997518,0.73016256,-5.268091,-1.6754403
