,SN,0,1,2,3,4,5
1155,SDSS-II SN 13904,-1.2721759,-2.2317643,7.6373243,4.1861353,3.961244,-3.7797165
1156,SDSS-II SN 13946,-6.2145405,-3.7828453,3.78168,1.0131624,-10.575454,0.48445305
1157,SDSS-II SN 14065,-9.513481,-5.106247,10.2907915,-4.2921257,3.1660626,2.2007854
1158,SDSS-II SN 14074,-13.465072,-1.2821773,6.087778,0.2527248,12.884557,-3.0609648
1159,SDSS-II SN 14357,-1.4131559,6.4302325,4.022144,8.688725,7.953259,-12.014855
1160,SDSS-II SN 14539,1.0283524,5.505979,-6.6374755,15.70882,6.9093966,3.2958784
1161,SDSS-II SN 14588,-0.17776942,2.944029,-5.8128843,17.380962,-4.368922,-4.3596525
1162,SDSS-II SN 14638,1.9549736,5.652351,-2.8341935,13.13684,-6.8416996,-8.394214
1163,SDSS-II SN 14907,-5.5711575,-0.9944203,18.557045,3.464879,4.7120667,-1.8693061
1164,SDSS-II SN 14978,-10.687618,-2.5223358,12.566588,-6.5068965,-3.228399,3.8242538
1165,SDSS-II SN 15294,2.7460148,11.147272,9.896302,-7.9723144,0.9204079,-3.2957437
1166,SDSS-II SN 1536,-8.921749,-5.702048,-7.4096293,-12.068741,-0.66816556,15.219966
1167,SDSS-II SN 15526,-15.027896,0.7814938,10.246067,7.828547,-1.3052409,-1.3462002
1168,SDSS-II SN 15593,2.7260523,5.00268,-7.4821286,-10.383161,10.266281,-6.6836195
1169,SDSS-II SN 15913,2.8468165,-1.2601435,-1.338094,-5.15672,-0.030701114,-4.8885093
1170,SDSS-II SN 16360,0.8999748,1.7314076,8.920824,-2.919711,-0.7302972,-3.6482172
1171,SDSS-II SN 16652,0.5668966,-0.2427625,-0.031412404,0.02993989,-34.32912,-0.24772531
1172,SDSS-II SN 16849,-3.4618065,-1.2611462,-5.8378134,-17.939157,-3.562673,10.355275
1173,SDSS-II SN 17322,-2.7801044,11.742098,5.5737166,5.8282833,-3.478357,1.8806084
1174,SDSS-II SN 17793,-6.209371,-2.024001,-5.016477,-5.675204,-11.280562,13.545899
1175,SDSS-II SN 1783,-17.79938,3.2822373,9.454285,-6.7304616,-0.4824886,-1.9912937
1176,SDSS-II SN 18392,8.152964,20.224583,-4.043352,-0.4171444,4.1442666,-10.878402
1177,SDSS-II SN 18459,0.38952228,13.778653,6.55076,14.693215,-1.4827303,-2.8185399
1178,SDSS-II SN 18478,0.5072541,-5.954322,-7.428928,-10.853487,-12.673121,-4.450436
1179,SDSS-II SN 1848,-5.4145513,7.248302,18.342958,23.589926,21.125225,16.19048
1180,SDSS-II SN 19190,0.8813887,10.136079,4.34305,12.187436,-0.56149864,-12.270147
1181,SDSS-II SN 19221,0.047262304,6.145012,10.355689,-1.3962076,-3.9680548,-9.212098
1182,SDSS-II SN 19325,48.31102,2.1443958,-1.3655297,2.7077453,-0.8269478,-0.41180304
1183,SDSS-II SN 19339,-10.371274,1.5767751,13.087318,5.6279297,9.100665,7.1015487
1184,SDSS-II SN 19524,4.6948934,-0.7618678,-9.9599695,-7.1158614,-13.833204,-7.697093
1185,SDSS-II SN 19555,-1.3927094,10.629375,-6.3304276,10.081831,2.3074493,-11.895144
1186,SDSS-II SN 19645,2.8686132,-2.0034184,-0.79514086,25.243494,-9.232835,-0.9748012
1187,SDSS-II SN 20323,-2.044572,12.164354,5.5822835,8.518037,5.1398597,-3.2981763
1188,SDSS-II SN 20435,1.6324154,3.8478866,-1.0427771,6.1882176,-3.9085548,-9.388077
1189,SDSS-II SN 2050,-4.324643,-18.890905,-7.781728,-0.14831464,4.9429626,-0.30996892
1190,SDSS-II SN 20517,-6.1889844,-2.20954,-12.594673,-1.5026617,-6.819762,18.902733
1191,SDSS-II SN 20542,-1.5459883,4.004468,2.1897564,5.644153,-9.439149,-0.5014338
1192,SDSS-II SN 2060,-3.0657496,9.271006,-8.409085,-1.4612824,-11.045376,11.538585
1193,SDSS-II SN 20947,-7.5955687,-17.859095,3.004513,6.143555,-2.1274116,-2.0547366
1194,SDSS-II SN 20965,-9.219774,-0.15242729,1.0101405,6.88614,9.23216,-6.9682884
1195,SDSS-II SN 21478,-10.699967,1.1010948,6.807261,-4.2788606,11.088484,6.4700155
1196,SDSS-II SN 2551,0.48485628,-4.300136,-7.4521513,-11.124089,-6.131488,3.5715594
1197,SDSS-II SN 3543,3.0939333,11.590326,-1.3123009,6.5376925,-14.77921,2.8849387
1198,SDSS-II SN 3669,-10.321662,-4.512866,4.92695,10.78243,-0.34290516,8.0568905
1199,SDSS-II SN 3945,-6.5750513,-1.513832,3.4928465,-6.6880302,-16.813847,9.555407
1200,SDSS-II SN 4229,-4.338422,2.191017,-3.9195604,11.825261,9.643637,-7.901539
1201,SDSS-II SN 4638,4.6593633,-1.9300784,-41.275097,-4.902968,-0.42616832,-7.956974
1202,SDSS-II SN 5403,-0.9776761,3.7409601,-4.904395,-12.606437,-7.4848833,-2.6149054
1203,SDSS-II SN 7654,-7.1523776,-1.2495295,0.24629378,5.9539027,-4.3775344,-15.623921
1204,SDSS-II SN 7699,-6.219294,-6.6622434,6.2939467,3.2517865,-16.305616,4.238585
1205,SDSS-II SN 7794,-14.092177,17.288605,-10.828933,23.257713,2.305357,17.143076
1206,SDSS-II SN 7839,-7.8169813,-10.2083435,7.789473,2.3521347,-9.354855,-2.0228598
1207,SDSS-II SN 8062,-0.57079154,-24.702269,22.685005,-3.345962,15.040142,10.534031
1208,SDSS-II SN 919,-1.3523673,0.9199138,-6.797407,-19.357403,-3.764138,-0.3790026
1209,SDSS-II SN 9268,-1.3084596,12.347254,-4.049443,3.5686133,1.3859625,3.516646
1210,SN2006ew,-14.565108,-18.484737,-2.567449,5.2945156,-8.068351,-3.2795126
1211,SN2007my,-12.231626,1.1840454,9.082158,-6.5052404,-3.4610677,-7.8723984
1212,SN2007oq,-0.75856805,0.8542708,3.7838762,8.880368,-13.104229,-7.89384
1213,SN2007qk,2.372736,1.6796392,3.5823557,-1.5056556,10.249163,-10.087679
1214,SDSS-II SN 14589,-1.8467138,5.9600086,-0.34395716,-1.7633861,-16.670366,4.997378
1215,SN2005fd,-6.1293726,-10.641879,-13.437689,-7.730685,-7.249153,12.647407
1216,SDSS-II SN 13314,-0.2941826,-3.5510247,-17.91471,-16.066696,-8.681795,-3.1261632
1217,SDSS-II SN 13476,1.8120453,3.2774255,8.166845,-4.51229,-15.381647,-8.923129
1218,SDSS-II SN 13477,-8.2837715,1.6035671,11.840535,14.260542,-3.2096593,3.7698407
1219,SDSS-II SN 13896,9.175975,3.9930227,-2.5675414,-10.982536,-0.56380963,13.541822
1220,SDSS-II SN 15569,-6.771026,-10.23463,4.206147,13.602526,8.002893,-7.3181787
1221,SDSS-II SN 15900,-1.4732864,-5.095832,-3.0733411,2.4007804,-6.3327384,-8.029248
1222,SDSS-II SN 17829,-27.309958,102.996765,20.382902,-13.691061,-54.054016,9.015883
1223,SDSS-II SN 18291,0.13349697,7.504941,5.327824,-6.6418242,-5.1968217,2.5089846
1224,SDSS-II SN 19034,3.6235216,14.393076,3.1009312,-5.7287626,11.397061,-9.60053
1225,SDSS-II SN 19308,6.798505,16.121138,-4.685108,2.9848402,-4.9677567,-9.04203
1226,SDSS-II SN 20334,-12.310783,1.8216248,-7.0613227,8.270917,-6.3192945,8.559156
1227,SDSS-II SN 20771,13.942696,3.807571,1.4037664,-11.798131,0.18211567,-4.138563
1228,SDSS-II SN 4059,2.9933362,-2.7570417,6.4026146,8.924218,7.839739,-11.427343
1229,SDSS-II SN 4110,-12.209489,-14.217236,10.565766,-1.6959888,-2.865516,2.4149528
1230,SDSS-II SN 6433,-13.740654,-1.765927,-0.18758962,-18.837675,1.0046345,3.2850463
1231,SDSS-II SN 789,4.53339,8.675608,14.296751,-6.676006,2.7133162,-13.758987
1232,SN2005gx,-11.96249,-6.781602,-1.649447,0.8468438,-7.631649,11.451133
1233,SN2006hh,-17.642605,-3.5700536,-2.1828654,6.817201,-3.9003088,3.532589
1234,SN2006hs,19.989347,4.9263606,1.5329849,-1.7286544,-2.5817654,-7.2320666
1235,SN2006kt,-1.1369988,-9.578422,-8.158457,0.7489529,14.527329,-5.0006466
1236,SN2006mu,19.491243,2.1486974,7.5226817,13.215002,6.813889,-0.24216482
1237,SN2006ng,-15.965934,-7.9639206,5.0277123,7.5907655,-3.4025838,-3.5080082
1238,SN2007ka,-6.540429,-13.7010975,-1.7117743,4.0299454,-0.33489677,15.250276
1239,SN2007ko,1.2310044,-2.9001098,-2.7368875,-6.8031797,2.6075578,18.42576
1240,SN2006gb,2.1280713,1.6719867,-4.1142726,-11.6048765,4.723303,3.0160286
1241,SDSS-II SN 13145,-13.699607,-10.512442,7.346985,1.4540938,6.2561107,0.784597
1242,SDSS-II SN 13496,5.1646,3.2336416,0.8916919,-9.271815,-3.8576474,-2.4383693
1243,SDSS-II SN 1367,4.746997,7.5859523,6.6244555,-5.5026593,-14.968199,8.458848
1244,SDSS-II SN 13729,-2.4637887,-5.9199953,6.9295516,9.082229,-3.6277127,-9.990013
1245,SDSS-II SN 13742,-3.409722,-6.0937233,-12.787861,-16.870909,-10.932824,3.3403485
1246,SDSS-II SN 14469,36.316517,70.55941,49.754658,32.5897,-13.726991,44.874344
1247,SDSS-II SN 14639,-10.71744,-11.960375,-2.2977188,5.9548063,6.996257,-0.0059397942
1248,SDSS-II SN 14751,-7.9485397,-8.439064,-9.526768,10.571945,2.9391446,7.9234223
1249,SDSS-II SN 14827,-0.053140894,8.756183,2.016538,15.573072,6.4522123,-5.1458707
1250,SDSS-II SN 15258,1.293106,-16.559351,3.781143,-11.421694,6.1114497,-5.3231487
1251,SDSS-II SN 15303,-3.125621,-12.932375,-5.3827753,-9.864009,-2.3293412,1.193742
1252,SDSS-II SN 16472,-10.767148,-1.917167,8.453017,3.5391624,0.057831325,7.4378753
1253,SDSS-II SN 17292,0.007677654,-1.9452996,-15.293708,-7.7788835,-15.850645,-0.11273662
1254,SDSS-II SN 17781,-3.912629,-20.165436,-3.6926138,3.6614292,1.292945,-8.309211
1255,SDSS-II SN 17996,4.502621,-5.232249,-3.863101,-1.2824333,-1.4361897,-14.925271
1256,SDSS-II SN 18111,-26.091192,4.657502,6.5978227,33.918602,13.394819,4.0674877
1257,SDSS-II SN 19346,-0.23134819,-2.7752106,15.680871,12.213563,2.4760163,-7.1436677
1258,SDSS-II SN 19438,-2.0966237,13.42198,11.886151,6.151782,-2.6950939,-7.668677
1259,SDSS-II SN 2527,-2.8267546,-3.454351,-26.31997,8.099041,7.5414915,-2.4744098
1260,SDSS-II SN 3112,-2.8944952,7.9728255,14.528502,-0.9112922,13.098216,-13.784619
1261,SDSS-II SN 3957,-10.242418,2.1487365,-9.879324,7.6937833,-0.31656379,12.52187
1262,SDSS-II SN 4465,2.9185162,-5.4788218,2.813077,-0.6021989,-0.10928506,-8.622373
1263,SDSS-II SN 5943,-3.6759598,-16.35068,-6.197416,8.356327,-1.8992409,0.34802502
1264,SDSS-II SN 6635,-16.852293,-7.864312,1.9866843,0.2415772,2.2174826,8.851893
1265,SDSS-II SN 6877,-6.5429835,0.40390858,6.603396,11.734113,12.488105,0.6272136
1266,SDSS-II SN 7003,-4.0184484,-8.210335,-6.2269998,-0.68814677,-0.6715981,0.37071693
1267,SN2006hi,-0.65880364,15.716543,12.4279995,-15.422114,6.164024,-6.0392113
1268,SN2006nh,1.7957247,-0.9577386,-17.925198,-8.019483,5.6044183,5.084528
1269,SN2006pz,-7.562532,-7.5055323,-0.4093956,65.29845,28.564613,2.6597004
1270,SN2006sv,1.6357634,-1.5296363,-8.318913,-1.8393598,1.3516121,4.650261
1271,SN2007mx,-11.178854,-2.215389,1.0176966,9.159217,4.7070045,2.581894
1272,SN2007sg,41.656864,14.452679,73.64633,-15.407153,-11.551731,44.302704
1273,SN2007sk,44.34393,-29.656027,12.934707,24.520296,-13.241348,28.891342
1274,SDSS-II SN 19487,-4.2674236,2.1613858,4.185877,-2.708868,-6.5299907,7.089254
1275,SDSS-II SN 20932,-6.148388,-1.6205056,8.602712,-10.919058,-8.459773,3.4785671
1276,SDSS-II SN 7575,-1.0051998,-6.753267,-5.2149425,-3.0474515,-8.785937,-18.723286
1277,PS1-11ala,-14.474011,2.8601365,3.5674615,-5.2537045,5.756297,-13.494567
1278,PS15bdr,-14.874454,-15.975853,-2.6908796,6.1046863,-1.3474983,7.9330807
1279,SNLS-03D4cw,-11.414394,7.737119,16.290342,-6.703008,-0.05417424,1.7102407
1280,SNLS-06D1hc,-3.7255473,14.230683,-5.1964726,-15.687427,8.123725,-6.0336914
1281,PS1-10l,-16.986223,2.778599,5.4746585,-8.482505,-6.479096,-12.17488
1282,SN2016zd,-8.224606,-17.681452,-5.445722,-3.0821,-4.034274,11.69976
1283,SNLS-05D1by,2.581505,17.138966,16.371508,-7.4885798,5.650721,-2.6386616
1284,SN2012P,-10.306943,11.161853,6.8205843,-0.7600839,8.210304,5.559094
1285,SNLS-04D4gz,-7.4990087,8.892621,3.3709297,0.6340197,15.4851,0.7375947
1286,PS1-10bkf,-13.719047,-6.5179887,-3.4497283,4.018073,-6.477743,-7.634583
1287,SNLS-04D4ht,-2.6226122,13.350566,5.702649,-3.1809719,14.63071,2.1034465
1288,SNLS-05D1dn,-4.987008,16.242628,6.8097425,5.745944,16.772024,-0.13907751
1289,ASASSN-15nq,3.7412033,-4.666278,-22.121159,-1.3933852,-6.4256964,3.267344
1290,ASASSN-15nr,0.5107769,-12.78266,-16.27762,7.496617,-2.7002962,9.034154
1291,ASASSN-15ti,-1.0079484,0.43162745,-14.087563,1.2666377,-13.26154,7.906745
1292,ASASSN-15uw,8.882817,-5.3246975,-14.390949,0.3565504,-2.6054497,3.118653
1293,DES17C2ou,5.5583205,8.412511,1.498338,5.026844,-8.320862,-9.687689
1294,DES17C3arf,0.22922808,11.228952,-0.430515,0.38668644,5.8999524,12.860885
1295,Gaia16ahz,3.9458122,12.788659,8.946798,-0.25679454,-6.900866,-1.7178903
1296,LSQ12blp,1.2183053,-11.696885,-18.576973,0.016316094,-8.789514,10.638029
1297,LSQ14an,10.373874,3.4171252,-7.1453013,-13.327292,-5.8159456,-7.6444583
1298,PS1-10agw,9.459787,-2.0592384,-10.641671,15.749677,6.0913906,1.3540515
1299,PS1-10awh,-3.48766,-1.4556559,-4.42045,12.455344,7.674704,10.009473
1300,PS1-10k,10.960744,-4.9941735,18.843367,-0.8100115,-0.974359,6.92521
1301,PS1-10n,0.73489815,13.0900345,-3.4195569,1.1364132,9.024449,3.8041196
1302,PS1-10p,18.766294,-1.5628574,-4.2780576,-6.961706,-1.113728,-1.0002509
1303,PS1-11cn,3.6140776,-13.782453,-8.129768,5.773668,6.098482,-6.181539
1304,PS1-11fi,9.880316,1.7596738,-14.781624,6.721991,-11.230473,3.562157
1305,PS1-11sk,2.7452748,-11.367464,8.975876,2.4779565,16.746616,2.6785245
1306,PS1-11w,4.629949,-11.748405,-14.787363,-6.6661124,-0.8085018,7.1470647
1307,PS1-13or,4.7374816,11.793245,-1.0821248,1.5929823,5.816247,-6.178359
1308,PS15aii,6.8081393,-7.2507,-19.286171,-0.56941825,-11.434409,-1.0353144
1309,PS15bwh,3.9226425,-12.87621,-23.030895,2.4193583,-7.8946023,0.19313264
1310,PS15cwx,2.7635398,-8.982707,-16.567247,3.6599789,-2.4881618,-7.7206216
1311,PSN J23102264+0735202,5.922927,-16.798567,-3.6624968,1.2537335,-13.7253475,-1.5472337
1312,PTF10bfz,8.091174,-6.396634,-17.309605,10.364463,-1.6602236,2.079158
1313,PTF12hni,-1.965365,4.773487,3.8230445,9.597608,1.49447,6.632153
1314,PTF13bdl,3.8972406,14.932848,3.9047654,7.592615,-4.3598785,-4.22872
1315,SN2003fj,3.7663221,14.140159,12.312102,12.656355,5.736492,1.4768293
1316,SN2003fk,5.335746,10.42327,13.932786,4.0905905,-1.9454234,-3.0203118
1317,SN2004gt,0.06036828,9.036103,2.803699,14.735419,15.516874,1.4122697
1318,SN2005Q,9.941848,-7.414013,8.947977,8.60769,-1.5286518,0.65969217
1319,SN2005bj,4.095929,7.008558,8.423534,8.235877,5.059539,0.2110159
1320,SN2005bl,-5.586584,8.835153,0.77341014,3.916519,6.51198,10.2073765
1321,SN2005ku,8.873677,-0.18396966,-16.745705,0.060006242,-8.084252,-5.353487
1322,SN2006ep,-0.052992396,5.2750764,6.8939705,2.1787574,12.038222,4.838087
1323,SN2006gj,1.8508346,-0.100251,2.2007604,7.9077687,-17.644318,1.2839849
1324,SN2006py,0.95935386,-10.509312,-11.479551,5.849754,-8.55825,5.463471
1325,SN2007A,0.18761997,-8.467072,-14.168002,-0.8094873,-12.166143,4.781634
1326,SN2007hn,-0.6795516,8.678341,-0.20104036,7.8852572,16.010447,7.2804756
1327,SN2007hx,3.788238,-6.5175705,-5.754483,9.512608,-16.345028,-0.52215815
1328,SN2007if,11.047244,2.0171826,-5.632817,4.3653417,-9.52303,-13.291549
1329,SN2007jh,-0.6156027,-5.1928935,0.8120071,14.823446,-11.841131,3.4588685
1330,SN2008bq,4.4830885,-7.422533,-17.44194,4.8798957,-13.957973,6.8555665
1331,SN2010ap,7.053138,-8.855758,7.319717,0.20899534,-15.573278,-4.3956113
1332,SN2010fq,-0.0056782505,-10.504036,9.06247,-9.157875,6.4434447,6.9833493
1333,SN2013ai,10.363871,9.274145,5.137637,-6.168509,4.440587,-7.3674207
1334,SN2016E,0.1719622,-8.654616,-11.597986,3.6629992,-18.527554,7.9901156
1335,SN2016afb,2.4860713,-3.7673178,-21.093086,7.1378393,-8.19576,-0.24204877
1336,SN2016alt,-11.06533,-3.992054,1.1684498,-1.00009,3.4785295,21.334095
1337,SN2016arc,6.8653316,3.8591506,0.76596695,-18.704538,5.1264534,7.4497895
1338,SN2016ayg,3.010394,-0.84631234,-24.698587,0.3846055,-4.984185,-2.5329006
1339,SN2016bkw,8.056351,-7.2678037,-23.126543,2.1452312,-3.2896752,-2.876895
1340,SN2016bpb,4.3073263,-8.542698,-21.07182,-0.75444,3.185919,3.1565123
1341,SN2016cby,0.6229096,-14.622345,-15.287745,0.95115805,-3.6216116,2.729288
1342,SN2016czc,-0.68952876,-12.962829,-19.903225,9.115803,-0.07484654,-1.2739364
1343,SN2016eky,-1.5472531,-5.2273917,-20.399843,6.8245506,-4.6805415,8.894475
1344,SN2016gkt,6.8108745,13.71788,-13.676491,2.6768057,6.2415876,1.084152
1345,SN2016grz,1.8372034,2.2103996,-17.228903,3.847431,4.2041526,13.069493
1346,SN2016ys,7.3055844,-3.927435,-11.754186,-0.30584532,-17.246908,3.6030672
1347,SN2017cfc,-2.2482853,-7.3603344,-12.775446,3.669406,-8.948175,12.126239
1348,SN2017cjv,2.4257157,-3.0660298,-14.652863,11.684423,-0.87135047,-7.3650675
1349,SN2017ckd,2.8941517,2.8282661,-15.0070305,2.3528855,-5.8101306,0.05069672
1350,SN2017lv,-0.013612102,-2.2918427,-21.294859,4.7696285,2.0483088,-0.79280984
1351,SNLS-03D4dy,-8.8915825,6.656668,-0.82268095,13.170787,8.775902,7.6012993
1352,SNLS-03D4gf,3.5544481,12.755088,20.00219,4.1533256,9.095936,3.4249434
1353,SNLS-04D1jg,-0.9566013,7.774895,16.151651,7.1456804,10.860389,0.64284545
1354,SNLS-04D1sa,0.07231057,15.82475,20.911224,8.011121,9.364959,-5.7827635
1355,SNLS-04D2ac,1.0364938,0.4173421,19.890318,2.4955714,13.928502,-3.7156363
1356,SNLS-04D2cf,5.239364,15.46133,6.148734,3.680416,1.1087836,0.24744184
1357,SNLS-04D2gb,5.0701413,10.781878,12.966483,7.8567905,17.106606,2.456562
1358,SNLS-04D2gc,2.0339675,4.965613,19.08803,11.806607,5.4650826,0.65734375
1359,SNLS-04D2mc,5.689261,8.085031,14.330691,3.426183,18.052963,-5.455823
1360,SNLS-04D2mj,6.3279,7.7399526,15.25194,5.7045016,2.4253619,-10.808666
1361,SNLS-04D3cy,3.8767397,12.635004,12.204984,2.9469461,10.441417,-0.22457968
1362,SNLS-04D3df,8.389087,14.710105,14.776103,8.697761,11.765758,1.6197101
1363,SNLS-04D3fq,9.977987,20.899187,14.186183,1.8798488,1.6351585,-5.952417
1364,SNLS-04D3oe,5.545977,20.434578,14.030527,-0.21309213,4.8183336,2.6273732
1365,SNLS-04D4ec,0.60809606,6.306117,7.506728,0.10396275,1.1318326,7.55708
1366,SNLS-05D1hm,3.2790945,16.865274,19.549099,4.6714334,1.2658709,-7.9578204
1367,SNLS-05D1if,3.5920367,18.301579,13.617953,-0.7163544,0.66852915,-4.0362244
1368,SNLS-05D1ke,1.2843547,20.415836,15.406755,5.6543326,7.5284925,-1.7901064
1369,SNLS-05D3jk,7.4890523,12.315479,12.968521,0.20899864,9.629773,-6.97511
1370,SNLS-05D3lc,3.98385,12.431635,2.7514465,4.7228384,15.471356,-3.3579385
1371,SNLS-05D3lr,6.2819724,16.1718,12.047866,6.4507127,4.8281403,-6.6243076
1372,SNLS-05D3mn,7.4538503,15.07434,16.668158,-2.207513,2.9238148,-8.328827
1373,SNLS-05D4bf,2.6698554,11.333632,19.008694,7.542887,1.6547372,2.551115
1374,SNLS-05D4ej,4.8976393,8.906648,16.355164,6.6634526,8.88576,-3.4690297
1375,SNLS-05D4ff,7.3030877,8.037415,12.000566,10.190105,14.638235,-4.442264
1376,SNLS-06D3dl,5.279848,14.246859,12.148446,-1.6143761,-7.0102367,-9.618988
1377,SNLS-06D3ed,3.040504,3.612766,14.5337305,13.144742,14.270542,-1.9624237
1378,SNLS-06D3gx,7.02344,17.717823,16.534977,1.3155451,7.2803116,-2.9841826
1379,SNLS-06D4cq,6.907775,7.0381947,13.230388,14.790647,9.024061,-0.9189565
1380,SN2016cxb,-0.7431004,-5.488825,-13.94291,8.334859,-1.0728885,2.076489
1381,SNLS-04D4in,-0.4227449,5.546242,13.250968,15.767573,5.587069,0.19143872
1382,SNLS-05D3ci,3.1535878,9.2865305,16.164997,12.391635,0.692033,-4.4727883
1383,SNLS-05D3hq,1.0734296,1.3631933,15.969456,6.2632713,11.096679,-8.003399
1384,SNLS-05D4cw,0.64595574,4.1837363,11.153165,10.883443,15.754128,6.955322
1385,iPTF13dge,4.932298,-0.554903,-10.168499,5.530354,-17.779047,-0.66964
1386,ASASSN-14lp,6.046057,-18.790344,8.148452,2.4574988,-4.5064774,4.8561563
1387,ASASSN-15hg,14.049764,-7.7078066,-2.342181,3.4920523,3.5199265,5.300939
1388,ASASSN-15jt,18.046793,-0.8437675,3.810602,0.6658449,-9.998261,9.128755
1389,ASASSN-15np,7.779808,-8.708985,-2.303632,10.069444,-4.0403666,6.2408805
1390,ASASSN-15pm,13.597881,-16.404308,-4.3266015,2.9164248,-12.554084,11.297449
1391,ASASSN-15ss,11.389466,-15.732731,6.162937,3.8523996,2.932932,14.095559
1392,DES15E2mlf,7.6929526,10.002166,-2.7010093,11.702829,1.5500891,-4.8392334
1393,DES17C1ald,16.317106,-7.4913263,-9.734612,1.5441233,0.12816615,-2.788879
1394,DES17C3eg,14.211368,12.306937,1.2475632,3.267644,5.091418,-2.6203775
1395,LSQ11bk,13.620779,-18.197254,0.83503693,-1.505831,-7.1065145,6.626979
1396,LSQ11ot,20.563221,-6.241899,3.5303965,2.858926,2.642365,-5.7835035
1397,LSQ12agq,11.465556,-13.884138,2.5993755,10.736092,0.48640853,4.5654206
1398,LSQ12bld,11.090045,-11.705837,-5.2110972,10.989274,-0.008466284,-1.5889744
1399,LSQ12ca,13.079953,-11.1576395,-8.30687,4.7732534,-5.3159485,-0.25211245
1400,LSQ14mo,-6.9138107,-3.434827,-5.8099256,-4.671126,6.2295,11.268039
1401,PS1-10acx,-6.1259403,2.9886935,4.566787,-3.1361482,9.810021,16.401497
1402,PS1-10aj,4.826851,-13.900969,-0.79381424,-11.043866,4.098322,7.998112
1403,PS1-10cbu,16.0741,7.385534,-5.5491214,0.91478723,11.921253,-1.2027408
1404,PS1-10ik,2.144005,-5.464773,-6.4755135,-3.0728943,-8.698974,18.150541
1405,PS1-10ir,6.5756745,0.96882683,0.5009022,-4.282992,-1.4267246,14.574347
1406,PS1-10ix,5.5788054,-12.855956,16.029478,5.321656,1.141371,0.8298459
1407,PS1-11mq,4.423997,-18.848337,-10.237685,-1.5846914,3.859563,11.895268
1408,PS1-11xw,4.720668,-1.1706132,1.8013715,-4.9076424,-8.929018,14.410897
1409,PS1-12sk,8.714552,5.1339936,-11.275894,10.229438,-3.168026,-9.38306
1410,PS1-13arp,1.7901239,0.49203646,21.00311,4.7993965,-4.590996,10.001696
1411,PS1-13wr,10.790422,13.450253,11.395828,-4.647927,-4.124775,3.994208
1412,PS15akf,21.538239,-4.7755346,8.219822,5.8881173,-5.5080786,6.503635
1413,PS15aoq,13.61331,-13.829462,1.2079036,10.287829,-2.8262253,15.250588
1414,PS15asb,12.283349,-6.8790765,-3.013085,4.116438,-7.519138,10.037527
1415,PS15bif,15.235743,-14.64917,-2.7948983,4.336228,-9.205381,-2.4135237
1416,PS15cut,18.702866,-0.47597295,-7.6411896,6.0375514,-7.80808,3.744763
1417,PSN J20435314+1230304,20.726345,3.3952749,3.500267,6.1563673,-5.4446735,7.516096
1418,PTF09cnd,0.399889,-14.034728,-3.300068,-15.875007,1.7488828,-0.6321843
1419,PTF11cml,11.331761,-16.19696,-8.65026,10.51872,-0.87802243,7.6355
1420,PTF11dec,4.523423,-11.051106,1.974036,12.797546,0.80167705,13.739327
1421,PTF11kmb,18.545614,8.319433,7.6403847,0.19019829,9.852452,0.1505281
1422,PTF12csy,9.976711,13.35619,4.4541817,-4.6004095,5.019226,2.2674172
1423,PTF12gzk,19.469791,-3.3422663,6.1429667,5.0131865,2.5525587,2.910193
1424,SN2003fg,7.458947,-3.8189409,13.497315,-9.548503,6.161595,1.3501782
1425,SN2003fn,3.842948,11.342972,9.206073,-2.7049613,7.8054123,13.956847
1426,SN2003fp,8.514706,3.0561807,17.621756,-1.2544364,-4.0839295,1.7536672
1427,SN2003ha,3.274852,-10.460869,9.314276,0.8648561,5.338045,0.89163846
1428,SN2004ef,15.406129,-6.158626,2.0010717,13.403047,-5.238941,8.280461
1429,SN2004ex,10.236291,0.33948287,8.735865,11.312424,12.744739,2.5021343
1430,SN2004ey,13.400076,-14.015629,-0.7522958,-0.00766433,-4.629658,14.668907
1431,SN2004fe,18.053122,-5.283547,12.66414,6.5721307,9.8385725,-0.36034328
1432,SN2004ff,13.995901,0.3531829,7.330377,-0.420771,13.459741,2.6931205
1433,SN2004gc,13.755352,-16.382046,8.493511,1.4465684,3.8364987,-2.7992878
1434,SN2004gq,8.783874,-0.08211443,10.532373,-4.038585,16.133438,-1.5241269
1435,SN2004gs,16.816177,-0.12755284,0.5855866,7.724492,-11.020377,4.874995
1436,SN2004gu,7.887483,-19.07944,-1.0440798,5.371231,-1.2750669,8.088679
1437,SN2004gv,4.2573485,-2.0163054,9.870871,12.584186,6.2673683,3.2816982
1438,SN2005A,13.460852,3.380403,6.877924,16.018927,3.9147508,-4.043839
1439,SN2005M,10.214993,-19.90919,-1.5908228,3.7631974,-0.030357325,16.483084
1440,SN2005ag,11.16762,-16.182592,-1.7504212,12.521973,-6.6445885,6.0392337
1441,SN2005al,20.85998,-7.744676,-1.7110646,0.80965906,-1.8313785,8.0871935
1442,SN2005be,23.306309,3.4343843,-5.017414,11.509549,-0.5455426,2.1538568
1443,SN2005el,20.690813,-10.642134,-8.096453,3.8542519,1.4923583,7.121214
1444,SN2005em,10.585212,-7.2767534,7.439663,10.076926,8.305837,10.166071
1445,SN2005eq,8.829892,-22.634113,-1.6559771,4.2017875,-8.398148,7.128069
1446,SN2005hc,15.566623,-19.965332,-0.97378045,4.9039054,-3.8100102,11.654069
