,SN,0,1,2,3,4,5,6,7
664,SDSS-II SN 5392,-0.38279644,3.1560106,6.8460884,-0.8734099,0.13336529,4.5115485,-5.843891,-5.7062783
665,SDSS-II SN 5669,0.20207304,0.9543304,3.0846071,-7.50065,0.897047,3.7212846,-7.0194573,-0.8204017
666,SDSS-II SN 5806,6.421721,-2.178002,0.9575043,-9.608346,2.2526135,-6.255681,-5.206559,-0.5812434
667,SDSS-II SN 8280,2.5361633,4.3007402,0.66793567,5.327255,-0.718554,-4.6710925,4.6522865,-6.053258
668,SDSS-II SN 9562,0.35541418,2.2362776,2.7692862,3.685749,-0.57086784,1.2763447,0.15144269,-4.677151
669,SN2005ed,-4.8090568,9.712562,3.6991763,0.9405265,-2.964221,-7.4278145,0.7545394,0.35895783
670,SN2005fa,0.0071610343,0.048407722,2.3243349,-2.3562927,10.009289,-1.5767101,4.584225,-6.8836594
671,SN2005fm,-2.265161,-1.3951912,-6.2675624,-5.4296074,9.88729,-6.018628,-4.1281614,-4.7226706
672,SN2005hj,-8.115286,0.03413429,1.3941035,-7.200761,10.986295,-5.3972244,-4.361239,2.4666498
673,SN2005hl,1.1276078,0.91628563,2.9340048,12.615287,-8.327819,3.1988852,-2.977001,1.009857
674,SN2005hn,-10.086148,3.8678079,1.4862895,0.39618936,5.157799,-3.2058666,0.84101355,-3.4836204
675,SN2005hr,-9.297104,4.2746778,-2.637755,-0.65648854,9.144355,-9.809599,0.0051273126,-4.9934235
676,SN2005jp,7.233839,5.5260124,-7.622846,0.10055795,-0.28231058,1.4058905,-1.0827917,-1.1700492
677,SN2005ld,-6.153634,1.6541951,-2.0070946,-3.601908,8.458864,-5.116303,-3.6530147,-7.3974824
678,SN2005le,5.5242195,1.0663602,2.9288235,1.8230945,4.6099963,-1.6774364,-5.851234,8.97365
679,SN2006V,4.1500874,-1.1815428,6.6958942,7.1523604,-3.0774953,-5.674398,2.9913254,0.37121612
680,SN2006au,-1.9156361,5.154219,7.1980195,11.108997,-6.489928,2.8205886,0.9660813,0.2645721
681,SN2006fd,-1.9237827,4.034205,-5.1144924,-2.4847407,3.2322094,-0.8103292,8.503016,5.857256
682,SN2006fy,-7.9557853,1.2129765,1.9657294,-4.3345776,10.395298,-0.28104413,-0.8472753,-7.402334
683,SN2006hl,-1.4775459,3.60061,-1.7139665,-0.8061416,11.174025,-8.508118,-1.5558667,-6.4838243
684,SN2006ht,2.2734487,0.99732095,-5.266913,-6.3674746,5.3468924,0.9368396,4.962256,6.733922
685,SN2006hx,-12.0026245,5.458836,-0.5033201,-3.4323745,6.144931,-9.424667,-0.9197805,2.596063
686,SN2006ji,-2.0675051,1.2309402,9.432837,-1.3435209,6.96136,-6.235324,-1.6801662,-2.928117
687,SN2006lc,6.0666485,-1.4951046,4.8838124,13.437972,-2.721818,-1.4743775,-0.5445178,-2.1380682
688,SN2006oa,-4.317254,5.0897098,-2.711623,-10.258126,9.851723,-2.5384247,-0.30928162,-0.08005905
689,SN2006ob,-5.791674,3.8252761,-5.8007846,-7.351382,3.854143,-2.2254999,-2.0696223,0.51330954
690,SN2006oc,1.4555353,3.2842958,-1.7764466,8.970179,-2.1585336,2.3341036,-6.015553,-8.15707
691,SN2006oj,0.006464105,3.085959,-0.52599144,2.6763735,4.7740827,-8.989431,5.6161523,-1.3545542
692,SN2006ps,-7.4568925,3.0934389,1.0573614,-7.1970983,5.078517,-3.2486787,0.8929045,-1.060853
693,SN2006qq,3.5488698,2.7538443,3.3456602,-0.16986823,-0.1047458,-2.284771,-2.8072686,1.4773347
694,SN2007gt,1.5224429,4.7006745,2.6067374,1.3361076,-5.2429724,5.321692,-9.826056,-0.6107908
695,SN2007ht,-3.1301067,7.0285544,0.80639064,9.531612,-5.9094815,0.5032428,-5.435287,-0.047955394
696,SN2007hx,-6.6901474,2.4671493,1.4449553,2.4709089,9.909139,-9.786465,4.4308405,-3.279671
697,SN2007ic,-9.748102,6.679241,-6.184275,-2.4792717,5.5925717,-3.5892174,-1.0443176,3.7580853
698,SN2007jk,-1.3781985,3.446292,8.529222,6.2236056,7.082327,1.970989,-0.36195,-0.27342317
699,SN2007kl,4.7658525,-4.319031,3.7036655,6.9423943,6.8130894,1.1278455,-7.363986,-3.0691342
700,SN2007lg,-9.931985,1.4219292,1.1766961,5.091318,8.70232,-6.5619326,-3.1682703,1.4097731
701,SN2007ma,-9.235351,1.6817148,-2.2651055,-1.9034914,6.6275234,-5.2068834,-6.2801175,-1.910898
702,SN2007mb,-0.0038278864,0.5349373,2.398706,2.9827518,7.36054,3.1035087,-1.7123318,-0.23325828
703,SN2007nd,-1.3055912,1.3253919,2.4635453,6.7011623,6.1801767,-3.5975618,1.185699,-6.1577153
704,SN2007nf,0.9189957,5.294718,-2.3516998,3.8327065,-0.88832444,-0.54607785,-0.38833255,0.94099027
705,SN2007px,-11.010127,2.7598665,-3.407759,-0.9777376,8.663058,-3.2079258,0.08632732,-0.17156288
706,SN2007pz,-3.8743777,2.220874,-6.26114,2.3962023,2.1960456,0.55775374,4.0570445,4.9482293
707,SN2007ql,1.0782833,-0.44247946,3.2319617,0.18181299,9.429037,-4.0918083,-2.2537057,-3.6014216
708,SN2007qt,0.09840569,6.036001,0.9594235,1.248429,5.647809,-0.4111005,-3.4125395,2.3983371
709,SN2007ra,-5.549728,1.8526901,0.24210219,-0.5061837,6.8135853,-6.697491,-1.2020881,-0.21326849
710,SN2007se,-17.772861,-2.7281475,-5.6213026,-17.571703,-5.272753,-10.424915,25.841572,12.292714
711,SN2008J,8.561017,3.3078115,-2.413941,5.6597548,-4.776737,7.3104973,7.1086216,0.30675998
712,SN2013bh,-4.7547703,3.887026,-0.5901937,-14.729923,3.8422847,-7.971424,-3.5341532,-2.8456807
713,SDSS-II SN 16142,-2.3190236,7.8364964,-6.9608703,-9.366976,0.22030902,-1.9185057,0.30718184,0.35087103
714,SDSS-II SN 18321,0.5984021,5.966287,-5.874399,5.129368,1.0091143,-5.6326065,-1.0140921,7.164834
715,SDSS-II SN 2632,1.245377,3.164604,11.572908,0.7915838,1.7172034,1.7172934,-4.484743,6.796673
716,SDSS-II SN 6075,1.1253076,-1.3345783,7.2017517,3.8671622,-1.9890279,7.221706,-5.505468,5.934529
717,SN2005fr,3.088531,1.2078657,-1.2864231,7.0059724,9.250166,-1.3183384,0.6653766,-9.803772
718,SN2005gf,-0.3456949,4.990852,5.051577,-0.72290426,6.1445646,0.1426022,-1.1464716,8.668345
719,SN2005if,-6.081764,5.4140935,-5.9891424,3.5935714,1.8040007,-0.8237317,8.141205,1.1070293
720,SN2007kw,-1.5050548,-4.2351165,6.3215194,5.4140563,1.1721951,0.37871066,-4.581057,-4.722748
721,SN2007lz,-3.8062263,-6.9046483,-0.49923998,-5.4011374,4.4753413,4.6439896,-6.82969,-0.28932947
722,SDSS-II SN 10299,6.720614,0.5771952,-5.803722,3.482887,4.231004,-4.223196,-0.06361689,4.2414937
723,SDSS-II SN 11092,0.71227795,2.495022,0.86902165,-1.0841206,9.157038,11.469934,0.72791475,3.444137
724,SDSS-II SN 1164,-2.8267484,3.379035,5.4970484,-0.8261573,0.8293526,-0.6767459,-8.71865,7.684735
725,SDSS-II SN 13131,1.398282,-3.5628436,0.3704636,-5.9454613,3.7318137,12.073869,-1.5036757,-0.17564434
726,SDSS-II SN 13413,0.09505452,3.0132372,3.4691813,-7.58893,1.7064093,6.954409,7.2689853,-3.2873235
727,SDSS-II SN 14137,1.5314754,0.91704035,-2.5529876,6.4797916,4.640117,4.366063,2.2940981,-4.9836764
728,SDSS-II SN 14304,-2.8614466,1.7996866,-3.6323175,7.437929,3.2718842,3.8833325,1.009508,10.105298
729,SDSS-II SN 14455,-1.860516,-1.1430206,2.0438404,4.2762227,5.3408847,9.860605,-4.3370996,8.607229
730,SDSS-II SN 14470,-0.5901639,-1.4583563,3.06492,-0.08317672,3.7734437,-2.269089,-10.478565,-6.8936124
731,SDSS-II SN 14499,-2.2093418,1.1131146,5.2813263,3.4639075,1.5001326,4.179508,3.2993774,7.819914
732,SDSS-II SN 15696,-6.453464,-2.4937406,4.28186,-0.53668743,3.4237573,5.4035926,3.2208254,-7.44906
733,SDSS-II SN 16172,10.181029,4.988718,2.55011,0.43989262,2.1749315,8.223388,-5.5440874,-0.12409897
734,SDSS-II SN 16199,3.2691422,2.466085,1.356711,3.2735307,2.8593028,8.645415,6.5824146,8.575462
735,SDSS-II SN 1631,2.6391091,2.9431508,-5.444725,-1.9742318,0.67390275,7.928787,3.4173036,4.8235164
736,SDSS-II SN 16433,-3.847153,0.9441913,-0.9592439,4.8671002,3.6501312,8.049645,5.381614,-4.2338877
737,SDSS-II SN 16603,-4.01128,3.5352774,-1.057587,-3.057957,5.2447286,1.3236969,0.3590573,2.1118846
738,SDSS-II SN 17703,-15.140206,1.3170868,4.590497,-0.7802762,0.6868036,-0.33358818,-0.44292918,-0.13421819
739,SDSS-II SN 17739,-0.5285109,-2.8288295,-0.22977898,4.849913,4.1290245,7.019291,6.627504,2.1664267
740,SDSS-II SN 17777,-1.4373151,-1.4575076,-0.5097744,-2.0323806,3.4187527,7.070001,-1.1856518,5.1103554
741,SDSS-II SN 17910,-1.9400598,1.0057949,1.2168541,-3.2618172,3.6883597,7.517693,1.8840815,-0.84084827
742,SDSS-II SN 18324,0.7653236,6.2026367,2.2476063,6.6887417,8.8961315,2.5767498,-2.208879,7.5649843
743,SDSS-II SN 18447,-1.9003354,4.4579706,-1.1699114,3.5301511,11.672457,6.4448504,2.0722365,-2.799812
744,SDSS-II SN 18733,-0.26232785,0.025122998,-0.11492394,6.944097,3.3383615,6.31556,0.37322804,4.2411623
745,SDSS-II SN 18831,-4.7489285,-1.216101,-0.35451204,3.975683,1.8761283,10.893179,0.8956991,0.9331013
746,SDSS-II SN 18978,7.727056,0.5763854,5.238617,-3.5800512,4.8428526,-3.5195284,-6.9086223,-2.1741886
747,SDSS-II SN 1903,0.98607385,6.159403,1.0538486,1.7032084,2.27201,4.889845,-0.10812149,-11.588085
748,SDSS-II SN 19319,0.021751476,5.6817446,2.3212037,-3.1637042,1.5970626,8.344876,-3.336654,1.0740976
749,SDSS-II SN 19332,7.8230658,-0.55835956,-4.123804,-7.1549954,-1.1030216,10.314094,1.7806512,0.5631446
750,SDSS-II SN 19769,5.360591,7.6513124,6.160172,3.4365778,-0.17020783,5.831179,-5.808188,-2.2305758
751,SDSS-II SN 20046,5.3909817,-0.4345815,-6.9595175,4.5476923,2.1724088,-3.5166054,-5.421474,-1.925674
752,SDSS-II SN 20104,-3.9060123,0.8410396,7.355362,-1.6967037,4.3872705,5.734626,5.429512,1.6045731
753,SDSS-II SN 20295,4.950725,-2.979884,2.483971,2.1496382,4.0130267,4.522822,0.14710228,5.3111563
754,SDSS-II SN 20925,5.4111314,5.3041105,-1.6851397,-9.165163,2.2661705,5.5685434,0.78892154,1.3695195
755,SDSS-II SN 2468,8.979141,-5.29359,5.0717325,-1.2409242,5.556077,3.8865907,-0.26403236,1.0007614
756,SDSS-II SN 2734,-0.18718894,6.598516,0.8565778,6.6575665,5.699639,-7.1238017,-7.808532,2.0074136
757,SDSS-II SN 3118,2.9783375,-4.6750274,-1.3512766,2.5604289,4.577803,-8.394806,-3.001321,-2.6012099
758,SDSS-II SN 3205,3.0585942,3.535391,-3.868749,6.1167216,5.472374,2.004977,-11.122321,-3.9097755
759,SDSS-II SN 3508,3.5213246,12.732925,-5.645958,6.5261593,0.2644611,4.3393283,0.41516095,-2.251107
760,SDSS-II SN 4322,-1.9289265,6.1757855,5.9500394,-5.5673027,1.462922,-5.0917797,-2.1868856,5.5878916
761,SDSS-II SN 5339,-0.29733685,1.0538604,0.8888295,5.599199,-2.9561286,9.984175,-0.483946,8.825415
762,SDSS-II SN 5858,2.2770877,1.3116006,5.961745,-9.907763,4.829956,1.9957308,3.2077587,2.6131456
763,SDSS-II SN 5877,-0.6918358,4.369253,7.74634,3.1831784,2.624386,10.3210335,1.1146761,1.0718666
764,SDSS-II SN 6282,0.3791561,-3.7466989,1.4904319,9.980038,3.2776043,1.6096551,0.74779665,7.28407
765,SDSS-II SN 7017,2.290424,-0.97983104,-8.572345,1.6336478,2.947191,6.803822,4.617953,-2.751058
766,SDSS-II SN 7099,6.987563,-4.964014,-3.281152,4.4571586,5.3915606,-1.5693305,1.8065367,-6.045339
767,SDSS-II SN 7357,-1.2561431,1.2912489,-2.7146504,9.34641,2.0406985,3.2726157,-3.0191913,-0.18501821
768,SDSS-II SN 7417,5.483849,-0.9573115,-1.5014566,-2.0987532,2.2606664,-7.014024,-6.6384416,4.345882
769,SDSS-II SN 7802,-5.5789337,4.7198095,7.311185,2.497371,1.5013701,-0.010848297,-4.774161,3.2475662
770,SDSS-II SN 7864,-6.644658,1.5459836,-2.068502,-3.2547874,6.8488936,4.98685,4.254927,5.4131975
771,SDSS-II SN 8555,3.6095502,1.5115397,-5.0061007,3.4119167,3.2428465,1.756341,-7.518021,5.1439676
772,SN2005ei,12.866648,2.3114994,-2.276205,2.9801188,11.425422,4.0330415,0.85892326,-0.24654508
773,SN2005em,3.3663232,11.451498,2.306521,3.6307445,5.5349874,5.8193617,-1.3755987,-2.4227395
774,SN2005gb,-7.2925797,5.3192887,-1.8895843,2.8886294,11.594633,1.4105302,-4.1077404,2.8320684
775,SN2005hk,5.5225058,6.0471573,-1.3482122,-0.14013645,5.0571675,6.8861313,0.0944776,-4.081792
776,SN2005hv,4.180231,10.149511,1.0117948,-1.1352465,1.4936255,-5.5932097,0.30889618,-1.4333112
777,SN2005hy,-7.064219,-1.0933828,-7.860905,0.37557343,11.795903,-4.591225,-5.4440055,1.3692961
778,SN2005ir,-3.7620788,0.17633662,-5.768789,1.0509108,12.805346,1.2972133,-0.53437686,-5.657608
779,SN2005jr,2.004639,5.6126833,1.6959754,-5.0887194,4.4035926,-6.944321,-8.210524,0.0076984116
780,SN2005kj,4.980037,-2.5455568,4.685283,-6.603623,3.5132582,-2.6222568,-2.2796812,5.760629
781,SN2005kr,7.269342,3.2740092,6.2778597,6.05828,2.963654,7.8861527,-1.5492417,1.9660171
782,SN2006eq,11.095194,3.3377273,-2.053513,10.02301,10.928115,0.6733599,-3.6218984,-0.87512285
783,SN2006fc,3.2409847,1.1525294,3.8735006,-4.0768642,8.766531,5.9791584,0.22032714,5.8829865
784,SN2006fh,-1.8274624,2.1182551,-0.70370734,-0.7236006,6.3438797,13.714986,-0.2780115,-3.3499243
785,SN2006fm,-2.3089223,5.0835853,-6.1136084,-2.675751,10.191144,-2.4950776,-6.590131,0.44171652
786,SN2006fz,-5.600736,3.8344584,-7.76955,1.0846515,6.7952695,5.634475,-0.007918565,0.038961705
787,SN2006gn,4.7585454,1.7011954,-6.7822022,0.92916965,11.035424,2.1545413,-2.6540895,-6.7699494
788,SN2006iz,1.3871294,-1.8273164,0.28979987,-9.946794,13.448003,0.7917058,-1.3197674,-0.76840955
789,SN2006jq,-6.139543,1.176762,-2.482402,-5.9273076,16.161139,-3.082112,-0.39595976,-1.8544782
790,SN2006jt,-5.8649607,6.6217103,-1.255758,-0.9442457,10.9393835,-1.0259843,-5.7911906,-4.3264523
791,SN2006ls,-6.828195,3.7979124,-6.6789017,-1.515888,12.563261,1.6272805,-5.313341,-2.5193052
792,SN2006mn,2.0239997,-0.2527464,5.1728835,0.74925643,1.7221676,14.186817,0.28290105,3.150132
793,SN2006mw,10.100877,6.847919,-4.0463114,3.5077572,2.0095613,11.677213,-0.112475835,-0.85935557
794,SN2006ne,4.9933305,1.2041945,-5.318444,5.46994,2.0775714,12.8445635,2.1789966,1.8733282
795,SN2006pl,-7.4427624,7.951992,-0.15389137,-2.4225926,2.8544753,1.3965867,3.368034,1.3290721
796,SN2006pp,3.6775448,-16.335394,8.766726,56.858692,-37.308834,-13.535331,4.0655766,-2.0624316
797,SN2007hz,-7.7153444,-3.2155616,-3.346527,-1.845842,13.684775,-4.9371576,-2.366055,-1.2291989
798,SN2007ix,1.1749662,-5.179044,-8.2447,3.7343063,5.1603036,-8.817474,0.096479364,-1.3239008
799,SN2007jd,-0.167797,-1.0739611,9.305544,-2.0750515,9.351687,1.9533507,0.167185,3.074894
800,SN2007jg,1.9739109,8.219041,2.8185196,3.1787658,10.778195,-3.3351107,-2.0421426,-3.0584283
801,SN2007jo,-3.8196974,-1.708026,-1.7963068,0.87351,5.3827634,-0.40238032,-4.987157,-0.4376217
802,SN2007jt,-3.5214908,-6.3296885,-2.575342,4.111797,12.457586,-4.625953,0.25548974,-0.8978685
803,SN2007ju,-0.40936112,2.185045,-2.2269464,-2.9213634,13.548344,0.40838847,-4.338906,-6.933781
804,SN2007ks,-4.5377283,9.355063,-6.3277493,1.2792729,7.693056,2.6119955,0.5120986,2.434091
805,SN2007lq,-0.5120897,-6.243834,3.7616138,0.8642082,6.884034,-11.031387,0.05438549,-3.4733315
806,SN2007mh,-4.4554744,3.2841792,-4.3295035,3.4954202,11.037393,-4.2095413,4.72516,3.9912004
807,SN2007mi,-2.1130905,6.1500034,-4.458111,-2.4352934,8.714274,4.677179,4.457455,0.58842087
808,SN2007mm,1.6737629,8.810734,1.0861559,12.905528,4.76719,7.062978,-0.074169315,0.059973992
809,SN2007mn,-1.1906323,-0.33152664,-0.46937206,-1.0790441,17.973423,-3.0373375,-4.3755703,-1.8920033
810,SN2007oi,7.946932,0.772939,-5.045028,-0.45013997,2.9074674,4.716076,-0.8928698,8.924771
811,SN2007pt,1.5629065,-3.9804351,3.4768887,-1.6510347,11.1258135,4.2858925,-0.15739602,4.1151037
812,SN2007pu,-1.5662537,4.145005,-1.3152831,2.4564183,13.516603,0.50855887,-2.4514678,-1.0583507
813,SN2007pv,2.5140057,-1.8931226,1.5163488,-1.8475757,3.5340393,4.947626,2.258461,-10.144196
814,SN2007qi,5.6747146,-1.8929956,-0.5408082,-0.7615167,3.303073,-3.346067,-1.276713,-3.6455562
815,SN2007rk,10.512191,6.770214,2.6686876,1.0071628,0.48856565,6.390292,1.569448,0.7775875
816,SN2008ax,9.822607,1.8697481,4.2099195,8.915291,1.928844,2.208713,1.3517295,6.281387
817,SN2009N,-2.0981064,3.6320796,-1.7888043,1.817898,-2.986093,10.7267275,5.912023,4.5085773
818,SN2010gx,-0.9476009,-5.8875,-4.993259,-5.2575045,5.2399683,-3.812534,-7.487272,-0.18888327
819,SDSS-II SN 10559,3.5484557,-4.815612,1.0512984,4.731737,3.1280594,10.371531,-0.6749836,-1.1893213
820,SDSS-II SN 18399,-2.5188522,0.25670275,-4.1146936,-1.8849615,4.050231,9.630839,6.252803,-0.99318874
821,SN2005gw,5.2091246,-6.1648293,2.4870262,3.1432526,8.631648,2.003907,6.472684,2.1037526
822,SN2005ht,1.1891923,-3.441529,4.6374426,2.5577002,11.157023,-1.315023,-0.4976455,7.5225105
823,SN2005ii,4.243357,0.8713513,1.8552288,4.8483915,6.0582232,-2.771159,4.709827,7.322226
824,SN2005ja,0.9728357,-4.9450583,0.7243932,3.4587662,1.7616893,6.487427,6.081412,-6.486697
825,SN2005jc,-3.8812737,0.15426855,-0.9862667,-5.349916,3.9197857,-1.1216776,-12.27419,1.1779605
826,SN2005jn,-3.6573727,0.7788747,1.936187,7.5696273,7.1214294,-0.2785828,5.040434,2.529744
827,SN2005js,-1.798966,5.3538923,-3.095011,8.281568,1.940413,8.055804,3.255852,2.2390146
828,SN2005jw,4.4730554,-0.8689774,-1.9309357,6.31165,-1.7487447,3.631967,-0.61833584,11.248756
829,SN2005mi,-5.796375,4.6135783,5.106601,-5.6113777,4.5321064,3.2961903,-1.4958955,3.5726995
830,SN2007lj,7.9120855,1.7093372,-2.115922,-5.258868,4.1465473,-4.691212,0.6229912,-0.5702278
831,SN2007pi,10.00157,1.7933594,3.979522,-1.4218352,0.6781329,3.3527968,-0.84281373,-0.18381394
832,SDSS-II SN 10054,7.643064,3.7149289,4.6885543,-5.0644894,-1.1936119,6.603806,4.459265,2.4166014
833,SDSS-II SN 10113,2.5915477,-1.7402765,3.4854593,10.352482,5.336215,3.0748098,-0.2333878,-2.833696
834,SDSS-II SN 1024,3.2476559,4.7391706,7.518588,3.588735,3.4886863,-4.4453335,0.93121135,-2.7054994
835,SDSS-II SN 10324,2.1520743,7.2893596,-1.0130363,2.6817365,3.7870781,2.967079,5.627615,-1.4476423
836,SDSS-II SN 1109,5.8613234,3.875712,3.1878898,-3.4021506,-2.2087712,7.5198283,-0.8661253,-2.8152335
837,SDSS-II SN 1113,-2.149634,2.3831236,5.8608813,0.54544324,0.27121672,-7.014629,-6.7359266,1.5223088
838,SDSS-II SN 12804,-5.1663675,6.7148895,-0.25530067,-1.5428379,10.505722,-4.346593,1.3233131,1.2842679
839,SDSS-II SN 12895,0.05684058,3.1992438,-0.647427,-8.268528,8.362018,-0.8136584,4.3081894,-1.833722
840,SDSS-II SN 12941,2.388367,-3.3819485,4.2616515,5.5279,2.862505,-0.055366386,6.7069964,-4.8778462
841,SDSS-II SN 12978,-5.8165216,-4.109475,-7.6005383,4.540046,8.400892,-0.344484,0.16107242,0.04282284
842,SDSS-II SN 13009,4.376749,-3.2406962,-4.2712846,-2.9429724,3.0167458,5.193767,-1.6077893,-7.9772024
843,SDSS-II SN 13016,-2.881459,-3.6422381,6.2070594,3.9683824,7.7124114,2.956745,-4.5501413,3.08083
844,SDSS-II SN 13027,8.231084,-0.8663794,6.7921247,-0.69938254,0.4672193,2.4331055,-0.9690711,6.507913
845,SDSS-II SN 13144,-1.1749756,-4.056506,1.0357791,-2.5108786,5.7823334,-3.5210154,-1.2313999,4.5710425
846,SDSS-II SN 13269,0.881565,2.9143493,1.0902177,-6.214411,3.4769702,3.8855124,-1.0071143,-5.0016947
847,SDSS-II SN 13323,5.467111,1.0455601,-0.568676,2.929094,2.8797011,-4.166978,-0.8539204,9.125168
848,SDSS-II SN 13411,-0.15025656,10.567506,-5.5665646,1.8126314,3.7684844,-3.9957802,-3.8209312,-3.5274136
849,SDSS-II SN 13491,-2.828979,6.377545,-1.2686445,6.9896684,-7.941252,1.5581121,5.587857,-5.96299
850,SDSS-II SN 13566,-12.710852,-0.76941186,0.49618176,-2.1498015,4.012889,6.6287584,0.09518938,2.3594494
851,SDSS-II SN 13589,-5.349708,0.45916688,0.61979073,-3.3776133,2.2641761,7.8944607,-4.271262,-3.5784383
852,SDSS-II SN 13689,-1.5681713,-1.7690325,0.042094376,5.457991,5.9064565,-9.184892,3.102853,2.5383067
853,SDSS-II SN 13703,-5.8773527,5.948279,1.1312001,0.4338771,3.7798276,1.6402196,-9.529279,-0.6189408
854,SDSS-II SN 13768,10.250994,-0.36252242,1.9452103,1.7595608,7.8706403,0.678821,-3.846058,7.758492
855,SDSS-II SN 13842,7.176377,3.2159193,-2.3196456,-0.33329332,-2.9335737,9.207318,-1.9509636,1.9743844
856,SDSS-II SN 13859,6.4516315,-1.5412279,2.8328056,3.549196,3.0366497,-3.3545003,7.0338907,-0.4279497
857,SDSS-II SN 13909,6.8038354,1.7782692,-1.011593,2.5426555,2.4007928,-8.704778,0.23622875,-1.8924711
858,SDSS-II SN 1409,0.020459184,1.8004463,6.853422,6.3814373,-2.7923472,2.1019337,-0.71443367,9.116112
859,SDSS-II SN 14172,-3.061264,2.1365452,4.178671,1.8082917,-27.34143,-2.2978504,1.5152016,17.37225
860,SDSS-II SN 14209,4.9936185,2.6004412,-1.9214677,-8.505724,0.3570433,-0.59531444,-8.4293165,1.3372469
861,SDSS-II SN 14232,3.303227,-10.515772,2.9589446,-1.573908,5.09625,4.624145,-6.084236,0.40236294
862,SDSS-II SN 14305,7.6948366,-0.4791586,-5.556992,4.0645757,8.680013,1.0729156,-0.24251805,5.9081106
863,SDSS-II SN 14309,-5.1257806,1.0833715,7.78658,-9.542072,5.819437,-1.8967664,-0.7716853,-0.95645154
864,SDSS-II SN 14334,-3.1760266,0.4623552,-7.1544137,-6.9979877,6.097452,1.730097,-1.0488783,-4.366508
865,SDSS-II SN 14343,0.39284822,-0.892368,-1.0476124,9.207159,3.5721195,8.123772,-1.2247211,-7.961327
866,SDSS-II SN 14426,2.156156,0.742729,0.045611463,-0.26436687,1.2663221,4.022312,-4.2709436,0.93065363
867,SDSS-II SN 14438,11.22513,-0.46160853,-8.056603,1.5266821,5.178509,0.90115565,-2.4914875,-4.0748167
868,SDSS-II SN 14444,-3.8547947,3.9990432,-7.198304,-6.5494184,3.185926,1.7244492,7.5204787,-0.035728656
869,SDSS-II SN 14452,-2.1354847,1.5036672,2.5569701,3.689236,5.2342567,3.7458572,-8.528135,-2.2242818
870,SDSS-II SN 14463,-1.6170021,7.034022,-2.1875668,-4.0084453,5.9644933,5.8486285,-1.3860109,8.094233
871,SDSS-II SN 14540,-0.19196108,-5.5029545,-0.5996307,-1.5540007,11.579724,-0.004789884,3.9755113,2.8245094
872,SDSS-II SN 14661,-3.6794624,-0.5402236,5.4832563,6.990508,0.6456362,5.6821294,3.1331892,-3.5941072
873,SDSS-II SN 14744,8.223494,8.744593,4.8672757,-3.0469468,1.4358962,1.8319468,-0.30644363,-0.042513985
874,SDSS-II SN 14750,1.0086434,6.818257,-5.5567408,-2.881155,0.18919685,-0.5049102,-2.7321205,9.080815
875,SDSS-II SN 14784,3.5044427,-1.525236,-1.5044672,11.141095,8.319861,2.813899,-3.767214,-4.52031
876,SDSS-II SN 14888,1.8983451,-2.0647159,-4.2355947,14.17794,1.3214763,2.5558014,-1.647197,-1.8688414
877,SDSS-II SN 15137,2.846348,6.0883093,4.416193,7.47923,6.4288893,2.602265,-0.30233732,-3.6940248
878,SDSS-II SN 15286,-4.6556773,-3.6875799,-6.8579316,1.2199521,3.2254038,4.2000237,2.8276818,5.2050786
879,SDSS-II SN 15314,1.5459061,-9.005342,4.1024747,-3.2838488,6.3763776,-1.4714332,4.052526,-0.6671485
880,SDSS-II SN 15357,-4.2921586,5.771098,0.6818175,6.9827104,4.2228913,2.2098935,-4.339539,6.178796
881,SDSS-II SN 15413,3.9176545,6.643336,-3.4016292,-3.9734175,-2.2764904,8.135803,0.34618643,-5.7514434
882,SDSS-II SN 15419,3.3278513,8.573036,-0.8608812,5.006872,4.9523945,0.036891818,2.7038586,-6.1952424
883,SDSS-II SN 15489,-0.07681232,6.4379654,-4.8450675,0.94156516,-6.980843,2.8564055,-6.0171347,5.836254
884,SDSS-II SN 15496,0.6077596,-6.006125,-0.8982224,3.008101,2.715419,-4.7562737,2.319031,-4.0800138
885,SDSS-II SN 15511,5.7342544,5.364384,-0.613025,5.559256,2.1667993,-2.363473,-6.82466,5.568691
886,SDSS-II SN 15522,-2.145143,5.5338783,0.8737818,4.853102,-2.3000813,-4.57626,-3.7857437,3.4659336
887,SDSS-II SN 15606,3.1877506,-11.794237,2.0963607,0.88599217,3.2607844,-6.3122573,1.1036534,0.4806239
888,SDSS-II SN 15647,9.128477,0.39114228,4.617452,4.886671,-4.8482,-0.87055296,-3.8218095,3.07521
889,SDSS-II SN 15675,0.37583148,3.452972,-1.9978516,1.0480753,3.227997,2.143261,-3.7536707,11.492577
890,SDSS-II SN 15692,3.5304577,-3.8994238,0.84834266,1.2788142,6.680677,2.8615177,1.9601516,-2.881855
891,SDSS-II SN 15755,0.92633873,4.755132,-4.8214436,1.2482895,4.0312924,-4.531117,-5.8924947,3.2414298
892,SDSS-II SN 15777,8.715019,3.4565961,1.6435988,8.715359,6.3676844,6.981587,-4.1030197,-3.7143676
893,SDSS-II SN 15784,4.772236,3.5237675,-0.025576055,11.499995,5.525578,0.4472559,-4.642009,-1.0790548
894,SDSS-II SN 15827,8.46085,-5.9354415,-8.20083,1.0284655,1.3319328,-2.3479924,2.3905625,0.32836485
895,SDSS-II SN 15829,10.362154,1.3835857,-2.728801,1.862982,4.053885,0.46994907,2.872521,0.78240407
