0,1,2,3,4,5,6,7,8
SDSS-II SN 20572 (g'r'i'),-0.59491205,-0.27228937,-0.6701519,-1.6888175,2.1597679,-1.4371367,0.430967,-1.9868919
SDSS-II SN 20590 (g'r'i'),-2.6191006,0.39462954,-1.6430442,1.6470143,0.2632963,0.22820136,-0.33516464,4.816483
SDSS-II SN 20591 (g'r'i'),-0.32179856,0.39304435,-1.1044729,-0.7947875,1.9166785,-2.4472866,0.50107753,-0.045868926
SDSS-II SN 20596 (g'r'i'),-1.0684829,-0.21164934,-0.6532269,1.7827326,0.65442216,-1.6724986,0.95031774,3.1522627
SDSS-II SN 20603 (g'r'i'),1.6073723,0.75188893,2.2999082,0.33656925,1.9830073,-0.22489801,-1.3409477,-3.3245983
SDSS-II SN 20604 (g'r'i'),-1.547086,0.13844344,0.57548386,2.8752282,-0.7374548,-1.7204024,-0.09577356,1.9770483
SDSS-II SN 20613 (g'r'i'),0.303886,0.2416205,1.5630035,1.3986778,-1.6958532,-2.1276033,0.7498377,1.3716398
SDSS-II SN 20615 (g'r'i'),2.135368,-1.908358,-0.67038894,-0.5561767,0.60603195,0.67709106,0.8271923,-1.5067239
SDSS-II SN 20617 (g'r'i'),1.5728339,0.83080065,2.2217903,0.26409003,1.9887532,-0.12866311,-1.4933023,-3.4475203
SDSS-II SN 2063 (g'r'i'),1.0820539,0.6192321,0.4555114,-1.4943357,3.2878878,0.76521194,-2.0169802,-5.58002
SDSS-II SN 20663 (g'r'i'),0.5143649,-1.5054247,0.044004925,0.36731958,-2.1112452,0.4390076,0.39809346,0.53910184
SDSS-II SN 20686 (g'r'i'),1.0949115,-0.29219857,2.2664287,0.9202779,0.5959527,-0.9867712,-0.47379258,-1.9100142
SDSS-II SN 20719 (g'r'i'),-0.9827901,1.1065755,1.1998667,0.76719856,-1.0623331,-0.58920276,0.9148772,4.0666604
SDSS-II SN 20721 (g'r'i'),-1.0853378,-1.1789994,-0.93448645,1.8550891,-0.3502188,-0.7916779,0.8474817,3.6150973
SDSS-II SN 20727 (g'r'i'),0.2123698,0.06858028,0.94870865,0.84358585,-2.1097972,-1.3092797,1.305608,2.134316
SDSS-II SN 2078 (g'r'i'),-0.58372205,-0.19951588,2.2100954,1.0448087,-2.106664,-0.37147248,-1.1316588,-0.16749264
SDSS-II SN 20791 (g'r'i'),-1.1314707,-0.16484848,0.15747917,2.230432,-0.97086024,-1.0792068,1.0366046,4.2141438
SDSS-II SN 20805 (g'r'i'),0.12547955,-0.41114983,0.5676646,1.0108845,-2.417155,-0.8747884,0.9085122,1.1813884
SDSS-II SN 20806 (g'r'i'),-1.6388545,0.91885257,1.1112905,2.610304,-0.47929698,-0.7420581,-1.0051231,2.1524935
SDSS-II SN 20819 (g'r'i'),0.8069173,-1.1565135,0.33887106,-0.087174736,-1.4572856,-0.15067056,0.29547423,-1.5705552
SDSS-II SN 20820 (g'r'i'),0.14616567,-0.6401336,1.8200276,0.4925697,-1.2730813,0.25617638,-1.2790158,-1.4658202
SDSS-II SN 20837 (g'r'i'),1.7271006,0.81834745,2.2477415,0.30321816,2.1323159,-0.18446629,-1.4660808,-3.517271
SDSS-II SN 20853 (g'r'i'),-2.1796935,-0.09501493,-2.315779,1.3106167,0.966859,-0.07560016,0.047580443,4.4214
SDSS-II SN 20870 (g'r'i'),0.1371796,-0.7404965,-0.19967042,1.5951058,-0.9961651,-1.5274588,1.2010946,1.84843
SDSS-II SN 20874 (g'r'i'),-0.7502936,-0.6898961,-0.6057472,0.96967673,-1.0059724,0.08742085,0.99833995,3.9231791
SDSS-II SN 20877 (g'r'i'),1.1419531,-0.2767379,2.2129083,0.9834164,0.678692,-0.9233244,-0.5205605,-1.9570836
SDSS-II SN 20891 (g'r'i'),0.03094287,-0.6435407,-0.06630867,1.510751,-0.8081088,-1.6438615,1.2621982,2.182952
SDSS-II SN 20895 (g'r'i'),-0.9216417,0.35674503,1.1159608,1.7009873,-1.7386501,-1.294226,1.0674071,3.2366567
SDSS-II SN 20905 (g'r'i'),-0.06213909,-1.2376014,0.21117121,1.635128,-2.287291,-0.18857385,0.011329024,0.6485507
SDSS-II SN 20916 (g'r'i'),0.85002697,0.54999906,0.76939505,0.4053659,-1.174157,-1.8166466,1.4419177,1.8779771
SDSS-II SN 20920 (g'r'i'),-1.3460103,0.5917826,-0.54694444,1.070014,0.3789644,-0.43974474,0.76883,4.948043
SDSS-II SN 20925 (g'r'i'),-1.0763736,-0.1384285,1.8667781,1.7908332,-1.8960959,-0.13589834,-1.5455781,0.11961415
SDSS-II SN 20926 (g'r'i'),-1.5090955,-1.0194205,-1.1221354,1.9545559,-0.4300955,-0.3839912,0.5445038,3.9819076
SDSS-II SN 2093 (g'r'i'),2.1475408,0.18376008,0.18541636,-1.335405,3.075217,0.63435733,-2.3483357,-6.346661
SDSS-II SN 20932 (g'r'i'),-1.6882824,0.24143352,0.6411071,2.9789412,-0.83204615,-1.4643806,-0.30353385,2.122564
SDSS-II SN 20947 (g'r'i'),-2.567966,-0.12424683,-2.507035,1.1867487,0.06712028,0.9360567,-0.58136696,4.2391114
SDSS-II SN 20953 (g'r'i'),0.34798646,-0.21658014,0.77542824,0.8766648,-2.2559724,-1.1477995,0.95668125,1.0881441
SDSS-II SN 20956 (g'r'i'),-1.5158712,-1.5016854,-0.4361685,1.9371529,-1.9332309,-0.13478918,0.5237012,3.0323024
SDSS-II SN 20965 (g'r'i'),0.57183415,-0.2746435,-0.115849346,0.41847667,-1.7127993,-0.721173,1.2862313,0.7493761
SDSS-II SN 20968 (g'r'i'),2.026385,-1.8052322,-0.53185695,-0.5896275,0.5831992,0.6540759,0.74732405,-1.5567822
SDSS-II SN 20969 (g'r'i'),1.2908472,-1.4688655,-0.18924113,-0.37951016,0.2195228,-1.3714937,1.6676335,-0.36383033
SDSS-II SN 20990 (g'r'i'),-0.8773579,-1.1238921,0.6899001,0.9587127,-2.6110742,0.6985132,-0.730532,0.6754773
SDSS-II SN 20998 (g'r'i'),-1.5375,-0.9615007,-1.068416,2.008108,-0.42707846,-0.4243167,0.5297239,4.0104465
SDSS-II SN 21005 (g'r'i'),0.06391044,-1.5109313,0.16332395,1.2742263,-2.3395672,0.21457626,-0.11325941,0.40634075
SDSS-II SN 21065 (g'r'i'),-1.8185292,0.77065676,-0.7441985,1.4627405,0.76074225,-0.662611,0.39247763,4.8388057
SDSS-II SN 21081 (g'r'i'),0.3839833,-0.9496145,-0.6541086,0.70811325,-1.13555,-0.8977341,1.4774313,1.0647565
SDSS-II SN 2118 (g'r'i'),1.4578081,0.88726634,1.0277028,-0.96907496,2.2215474,1.6924533,-2.619877,-5.119401
SDSS-II SN 2128 (g'r'i'),1.7153159,1.0112683,0.8535362,-0.86386955,3.2558997,-0.1523192,-2.310347,-5.293969
SDSS-II SN 21327 (g'r'i'),-1.5394473,0.8157268,1.792549,0.22231014,-0.7463436,-1.9280487,0.70282394,-0.21911591
SDSS-II SN 21356 (g'r'i'),0.98435885,-0.012537767,-0.20991701,0.3292738,-0.6636869,-1.621607,1.3915721,0.119840465
SDSS-II SN 21359 (g'r'i'),2.9622786,0.4265033,1.8559414,0.45957226,2.405064,0.35527828,-2.3210561,-5.221745
SDSS-II SN 21360 (g'r'i'),-1.4709977,-1.4261589,-0.6489676,1.8792329,-1.6281545,-0.06940864,0.5164255,3.2454998
SDSS-II SN 21380 (g'r'i'),0.045180764,-0.009769464,1.0612426,1.6048591,-0.833864,-2.095004,0.29427835,-0.00046257203
SDSS-II SN 21381 (g'r'i'),0.13244419,-0.03233881,1.4326425,1.2054378,-1.3613774,-1.7566218,0.2532471,0.045024075
SDSS-II SN 21389 (g'r'i'),0.15202668,0.30571336,2.2488527,-0.04492723,-1.1231529,-1.9087499,0.5521384,0.5661786
SDSS-II SN 21401 (g'r'i'),-0.62724954,1.2561119,1.262011,0.25602007,-0.7366899,-0.6069965,1.0462811,3.9365683
SDSS-II SN 21402 (g'r'i'),-1.881982,0.09558977,-1.6525525,1.3020273,0.7955334,-0.2983379,0.4163896,4.781024
SDSS-II SN 21406 (g'r'i'),-1.4531958,0.46825537,1.3981303,2.5041819,-2.0988579,-1.3151586,0.6420542,3.2539146
SDSS-II SN 2143 (g'r'i'),0.2143923,0.99626565,0.61294806,-1.6857034,3.6751397,0.38734767,-1.5481311,-5.0357127
SDSS-II SN 21478 (g'r'i'),2.8868935,-0.042197112,0.85963327,-0.7500448,2.184907,1.0705018,-2.4028766,-6.09591
SDSS-II SN 2148 (g'r'i'),0.88622755,1.3960192,1.3634787,0.14149515,2.472985,-0.60371107,-1.6598421,-3.0639377
SDSS-II SN 2149 (g'r'i'),-1.2187998,-0.48073786,1.1412864,-0.073916204,-2.3948345,-0.5731692,-0.055126015,-0.23800138
SDSS-II SN 21559 (g'r'i'),-0.7941929,0.38722607,1.6696906,2.0190547,-0.97713983,-1.6775031,-0.36976367,0.49751917
SDSS-II SN 21582 (g'r'i'),-1.7112997,0.7447006,1.7935932,1.6431702,-1.7985471,-1.0650135,0.14754966,1.7326555
SDSS-II SN 21600 (g'r'i'),1.8546543,0.2330509,2.5030015,0.5247972,1.4861141,0.053890828,-1.1695292,-3.222983
SDSS-II SN 2162 (g'r'i'),-0.31365457,-0.27928185,-1.7353771,-1.1440566,-0.21688826,2.1261666,1.1510402,1.3474394
SDSS-II SN 21682 (g'r'i'),-1.7830818,0.2657681,0.34211814,2.1336956,-0.14684352,-2.0386362,0.24702519,1.5149577
SDSS-II SN 21709 (g'r'i'),-2.080272,-0.5261947,-1.4274391,1.46408,-0.97524214,0.7916371,-0.061713815,4.205018
SDSS-II SN 21711 (g'r'i'),-1.4443039,-1.264958,-0.9894497,1.7155974,-1.2320405,0.13969997,0.46021587,3.5598016
SDSS-II SN 2183 (g'r'i'),1.5009221,0.91856843,2.3170187,-0.3110962,2.3475406,-1.0053768,-0.8515053,-3.2256305
SDSS-II SN 21874 (g'r'i'),-0.29100698,0.13507505,0.8181087,1.8603331,-0.81664556,-2.1147256,0.9385993,2.2908566
SDSS-II SN 21890 (g'r'i'),-1.6714787,-0.4522293,-1.2968094,1.6872572,0.13665621,-0.35476235,0.51998466,4.5217433
SDSS-II SN 2244 (g'r'i'),0.63688517,1.666782,1.5456957,0.22922148,2.3547435,-0.6785723,-2.0156348,-3.1622095
SDSS-II SN 2306 (g'r'i'),1.7162616,0.64447886,2.610215,0.10352861,2.0168378,0.08775014,-1.2336814,-3.5452151
SDSS-II SN 2319 (g'r'i'),0.29811364,0.17372131,-1.7515289,-1.9401834,0.13216098,1.7863406,0.23168981,-1.4157524
SDSS-II SN 2325 (g'r'i'),0.86369884,0.8422074,2.532183,-0.61338294,1.8020084,0.99822927,-1.5541636,-3.8801248
SDSS-II SN 2329 (g'r'i'),1.4273291,0.35905966,2.7676477,0.07807287,1.3875431,-1.0845155,-0.44645458,-2.5806603
SDSS-II SN 2350 (g'r'i'),1.3290114,0.040364176,-0.39895174,-1.7044863,3.4576638,0.42976263,-0.885421,-4.199291
SDSS-II SN 2423 (g'r'i'),1.5884639,-0.03544918,-0.3671763,-1.4301668,2.360706,0.7409901,-0.1961748,-2.6427522
SDSS-II SN 2450 (g'r'i'),-0.5840766,-0.5747686,2.1735878,1.1493613,-2.0116243,0.2782264,-1.7759776,-0.7680651
SDSS-II SN 2537 (g'r'i'),0.15015039,0.26290196,-1.3718183,-0.42612243,1.4191302,-0.8598399,1.4284283,0.45166284
SDSS-II SN 2538 (g'r'i'),1.0817629,0.8172536,2.0670438,-0.83366525,0.85072273,0.89045644,-1.4664632,-3.4090033
SDSS-II SN 2545 (g'r'i'),1.2343434,0.14210114,-0.41759965,-1.6407185,1.0072056,1.0021888,-0.06030295,-2.2984962
SDSS-II SN 2551 (g'r'i'),-0.13181792,-0.55813205,2.157101,0.8145893,-1.6044062,0.23990525,-1.6205214,-1.1860344
SDSS-II SN 2615 (g'r'i'),1.5661879,0.25645474,2.879902,0.20009798,1.2330636,-0.8018967,-0.61944586,-2.7327611
SDSS-II SN 2620 (g'r'i'),0.46983227,1.0566401,1.5418551,-0.93516594,2.6158218,0.9640004,-1.9365083,-4.513311
SDSS-II SN 2621 (g'r'i'),-0.79956794,0.8015268,1.6485492,0.54835886,-0.10390239,-0.29888946,-1.555303,-1.1560618
SDSS-II SN 2630 (g'r'i'),0.22114554,-0.36027935,0.6106696,0.86754227,-2.4156933,-0.8669258,0.9029247,1.0004627
SDSS-II SN 2632 (g'r'i'),-1.0469978,0.057911273,0.9557739,0.7446089,-2.3392415,-0.9145891,1.3801981,2.1654024
SDSS-II SN 2651 (g'r'i'),-0.13653067,0.51987344,1.5043647,-1.0471971,0.1784957,-0.77284616,-0.36507085,-1.8702768
SDSS-II SN 2661 (g'r'i'),-0.8998687,0.15452793,-0.13360979,-0.5106926,2.2474399,-1.2076247,-2.1133063,-2.0274558
SDSS-II SN 2734 (g'r'i'),0.7353643,-0.040742245,-0.8278601,-1.8380928,-0.17080995,0.1809989,0.7019401,-1.8997203
SDSS-II SN 2746 (g'r'i'),1.2968265,0.06538293,-0.3809249,-1.7066789,3.4517365,0.4373181,-0.8705918,-4.1705537
SDSS-II SN 2765 (g'r'i'),2.7851079,0.286535,1.2137884,-0.54896206,2.293079,0.87931174,-2.3942606,-5.7025585
SDSS-II SN 2766 (g'r'i'),-0.9537352,1.2490262,0.56282884,1.7175994,-0.37321323,1.1343892,-2.17801,-0.2757205
SDSS-II SN 2784 (g'r'i'),-1.6150943,0.76154625,0.40639213,1.7122104,-0.8004453,-0.41608548,0.42831323,4.657839
SDSS-II SN 2808 (g'r'i'),-0.98064077,0.28701407,1.6020123,1.6462533,-2.5438,-0.8618301,0.18447568,2.052296
SDSS-II SN 2809 (g'r'i'),2.442739,-0.24836515,1.7516402,1.4531279,0.15090497,-0.18487363,-2.2061977,-3.58661
SDSS-II SN 2855 (g'r'i'),-0.38049418,-0.46146637,-0.5247297,-1.4278549,-1.6072587,-0.18900368,0.56226164,-1.5372322
SDSS-II SN 2912 (g'r'i'),-1.208695,1.0858498,1.2379477,2.0866005,-0.16867943,-0.2793242,-1.6309295,0.6920821
SDSS-II SN 2926 (g'r'i'),-0.56635356,0.34530595,0.8581647,-1.527272,-0.98041135,-0.9608569,0.39425182,-1.4768705
SDSS-II SN 3050 (g'r'i'),1.1506077,0.97274023,0.28920868,-1.3160429,1.9858509,0.124404974,-0.1644815,-2.4767785
SDSS-II SN 3068 (g'r'i'),0.18171862,0.30128068,1.6506575,0.56865895,-2.3238654,-1.176564,0.83626217,1.6538051
SDSS-II SN 3077 (g'r'i'),0.4853731,-0.25908136,-1.9908013,-1.8767103,0.4465629,-0.36232,1.043974,-1.0051798
SDSS-II SN 3090 (g'r'i'),2.9673288,0.028084729,1.6763885,0.14400743,2.098618,1.0296504,-2.3815088,-5.5742774
SDSS-II SN 3112 (g'r'i'),0.7333797,1.7305157,1.1692755,-0.10805763,2.237822,-0.25943828,-1.4020995,-2.913344
SDSS-II SN 3118 (g'r'i'),-0.43719566,-0.66252327,1.9654567,0.84279025,-1.8938154,0.44696206,-1.6934624,-0.9788554
SDSS-II SN 3150 (g'r'i'),-0.8091979,0.7937711,0.031239891,0.53612465,0.8125521,-2.7561922,0.05547467,-0.15121488
SDSS-II SN 3175 (g'r'i'),-0.9299599,-0.3624099,1.7136449,1.0439814,-2.3937662,-0.2650031,-0.8108682,0.24777767
SDSS-II SN 3184 (g'r'i'),2.9335296,-0.23840474,1.5872113,-0.2800056,1.2262526,1.4694519,-2.0354114,-5.0623035
SDSS-II SN 3196 (g'r'i'),0.30895987,1.0877004,1.1940514,-1.3118426,3.2618375,0.38512424,-1.5871441,-4.6728435
SDSS-II SN 3205 (g'r'i'),0.7947318,-0.16730672,-0.71658534,-2.052979,0.10680779,-0.1441187,1.3686526,-1.7439027
SDSS-II SN 3223 (g'r'i'),2.0913513,0.96418536,1.9941906,-0.6340618,3.0889452,-0.9297782,-0.9716574,-3.736251
SDSS-II SN 3294 (g'r'i'),1.7915454,-0.38078678,-0.58324075,-1.3968809,2.6334908,0.7103048,-0.098790206,-2.6605337
SDSS-II SN 3341 (g'r'i'),-1.6952184,1.0163847,-0.004934075,1.4878381,0.09119896,-0.56817615,0.42293537,4.9125767
SDSS-II SN 3344 (g'r'i'),3.008348,0.6644694,1.5106376,0.17279303,0.8782361,0.050368227,-2.2683482,-4.5121775
SDSS-II SN 3368 (g'r'i'),-0.7071104,0.008495166,0.8267713,-1.2911355,0.66731334,-2.4604561,0.21262941,-1.0419048
SDSS-II SN 3370 (g'r'i'),-1.218377,-0.076166004,0.09467851,2.5503094,-0.17497385,-1.831008,0.63480794,3.220269
SDSS-II SN 3417 (g'r'i'),0.17158568,-0.8076851,-0.4668699,0.31268442,-1.773659,0.6484566,1.1624198,2.3951964
SDSS-II SN 3506 (g'r'i'),0.7584791,-0.48112938,-1.6323171,-1.9011556,0.08806061,0.7270111,0.9496174,-1.4356714
SDSS-II SN 3508 (g'r'i'),-0.5316408,0.05522797,1.3662708,-1.2118137,-0.4596155,-2.1658356,1.1224272,0.06435397
SDSS-II SN 3514 (g'r'i'),1.0921917,-1.3658755,0.9015512,-0.717584,0.51514363,-0.07876642,0.7092946,-1.8512934
SDSS-II SN 3529 (g'r'i'),2.312208,0.58913225,0.8457498,-0.78512645,2.9773571,0.23982705,-2.4142075,-5.7796965
SDSS-II SN 3533 (g'r'i'),-0.5565426,0.22025038,0.99209523,-1.1626577,-0.74510574,-1.1312251,0.23477311,-1.5717586
SDSS-II SN 3535 (g'r'i'),-1.1839259,-0.4012676,-0.72824335,-0.6862332,0.31790963,-1.9125471,1.3250742,-0.4084536
SDSS-II SN 3543 (g'r'i'),0.13561408,-1.1183416,-0.6886491,0.42728102,-1.2233691,-0.025814274,1.2997974,2.493062
SDSS-II SN 3558 (g'r'i'),-0.89952755,-0.1641542,2.0795183,1.3142067,-2.1114085,-0.27359203,-1.2763479,-0.011617124
SDSS-II SN 3565 (g'r'i'),-0.39289033,-0.26837635,-1.5914619,-2.002505,-0.98804295,0.10380285,1.4587092,-1.0502747
SDSS-II SN 3669 (g'r'i'),-2.0676124,1.5566554,2.1111002,0.86823994,-1.2121707,-0.7896385,0.4565186,2.0828447
SDSS-II SN 3674 (g'r'i'),0.2801768,-1.1108289,-0.8584113,-1.5099036,-0.51745564,-0.234743,1.3169098,-1.1517677
SDSS-II SN 3881 (g'r'i'),-0.4113349,0.072257705,-0.606982,-2.0617144,1.3285949,-0.90017307,1.4039128,-1.738116
SDSS-II SN 3945 (g'r'i'),0.6104077,-0.7471533,-1.2961509,0.81096303,-0.44656408,-0.77114433,1.6364343,1.4032377
SDSS-II SN 3957 (g'r'i'),-1.0608717,-0.011667466,0.87318134,-0.7178394,-1.4615015,-1.0386701,0.78091073,-0.63414437
SDSS-II SN 3959 (g'r'i'),-1.5318683,-0.06505497,0.25581682,2.7116566,-0.8353413,-1.2848752,0.44011378,3.5994277
SDSS-II SN 3983 (g'r'i'),0.920008,-0.022822356,-0.28579965,0.23786744,-0.54875,-1.6270028,1.4495733,0.0906305
SDSS-II SN 4017 (g'r'i'),0.1451394,1.0501534,0.8027036,-1.5998753,3.463153,0.47474203,-1.406047,-4.693302
SDSS-II SN 4019 (g'r'i'),0.04698457,-0.5503618,-0.97869706,-1.6166005,0.09090765,-1.0410364,0.3296405,-1.5441749
SDSS-II SN 4044 (g'r'i'),-0.99805045,1.1260817,1.8097806,0.5096273,-1.3130279,-1.0320238,0.9179811,2.8050497
SDSS-II SN 4048 (g'r'i'),-0.37056115,2.110307,-0.7857368,-1.9345891,0.3301049,-0.77717257,-0.3508014,-1.2642992
SDSS-II SN 4054 (g'r'i'),-2.1969345,1.2819396,1.8090081,0.85010594,-1.2483144,-0.86899614,0.7200667,2.179505
SDSS-II SN 4059 (g'r'i'),-1.4201157,-0.4821542,-1.1780374,1.5929701,0.21568178,-0.55298424,0.73515475,4.398678
SDSS-II SN 4062 (g'r'i'),1.6413294,-0.16895036,-0.48225668,-1.6714131,3.3499522,0.608238,-0.7299571,-4.030379
SDSS-II SN 4104 (g'r'i'),-0.16700082,-0.54232,2.165274,0.83325124,-1.6305282,0.23899375,-1.6366616,-1.1511226
SDSS-II SN 4129 (g'r'i'),0.13243692,0.5722709,2.2334888,0.25466767,-2.3251665,-1.0389751,0.51244926,1.6031438
SDSS-II SN 4181 (g'r'i'),1.473426,-1.5340843,-0.6485039,-0.68081206,-0.0647101,0.3419553,1.1226542,-1.227321
SDSS-II SN 4211 (g'r'i'),0.55347574,-1.1405629,0.94459665,-1.0421051,0.7855472,-0.44030648,1.1235244,-1.7372665
SDSS-II SN 4226 (g'r'i'),3.0568142,-0.05969142,1.7320957,0.27817944,2.333694,1.0346214,-2.4314153,-5.8132496
SDSS-II SN 4229 (g'r'i'),-0.2825684,-0.7202113,0.38510874,-1.044337,-0.98551196,-1.7453649,1.4487381,0.017936854
SDSS-II SN 4231 (g'r'i'),2.1761436,-0.3855166,1.9868327,1.314477,0.3862925,-0.010503401,-1.7018006,-3.2026424
SDSS-II SN 4236 (g'r'i'),-1.5875325,-0.4614334,0.41154736,0.031778436,-0.61296993,-1.6145402,1.86643,1.3441696
SDSS-II SN 4293 (g'r'i'),0.5743508,-0.22898968,2.3155377,1.4031961,-0.25840718,-1.6479149,-0.37645596,-1.0849515
SDSS-II SN 4307 (g'r'i'),0.38178942,-0.58494157,-1.0977522,-1.5988451,-0.5117883,-0.014386661,1.2168941,-1.2293087
SDSS-II SN 4330 (g'r'i'),3.2898204,0.49435666,0.9923674,0.01611256,0.9234781,-0.029889474,-2.2839067,-4.928601
SDSS-II SN 4333 (g'r'i'),0.8375008,0.9786246,1.4780301,-0.6060783,2.1444297,-1.0983349,0.037575,-2.1734736
SDSS-II SN 4360 (g'r'i'),-0.33021304,0.38536283,0.5130109,-1.1464046,-1.4511731,-0.9446694,-0.19248642,-1.4908483
SDSS-II SN 4375 (g'r'i'),2.5021424,0.6244657,1.4033538,-0.46855745,2.2543554,0.8333683,-2.4480612,-5.3061976
SDSS-II SN 4397 (g'r'i'),1.247873,0.7391426,2.0895793,-0.7495501,0.89590126,0.8866625,-1.4192501,-3.4141693
SDSS-II SN 4465 (g'r'i'),2.7039912,0.084918015,0.63336176,-0.89957905,2.673674,0.6776455,-2.386965,-6.2161827
SDSS-II SN 4484 (g'r'i'),1.4693346,-1.9427223,-0.38320997,-0.2518871,-0.69196475,0.6692449,0.4994212,-0.84498006
SDSS-II SN 4534 (g'r'i'),0.598939,-0.3763848,2.1267877,1.0511132,-0.07739442,-1.314344,-0.4155683,-1.3417926
SDSS-II SN 4540 (g'r'i'),-0.71775866,0.6648619,1.4843425,1.9882729,-1.0532178,-2.030535,0.7007305,2.6319635
SDSS-II SN 4557 (g'r'i'),-1.7915025,-0.13564631,-1.6084723,1.4589105,0.70954895,-0.42599574,0.46812692,4.602782
SDSS-II SN 4627 (g'r'i'),1.0121918,-0.11235204,-1.6297554,-1.3379118,2.365709,0.5934539,0.34838325,-1.0986675
SDSS-II SN 4640 (g'r'i'),2.1973588,-0.4026928,1.8351468,-0.046086546,0.49858332,1.508616,-1.2748147,-3.334327
SDSS-II SN 4651 (g'r'i'),-0.0744615,-1.1292086,-0.81202644,0.87501055,0.2572011,-1.4524567,1.5143862,2.5640514
SDSS-II SN 4652 (g'r'i'),2.8964977,-0.31148335,0.2027191,-1.1311384,2.686764,0.7309668,-2.2846653,-6.611526
SDSS-II SN 4655 (g'r'i'),1.5692015,-0.20901601,-0.5957669,-1.7178909,3.3147366,0.6415991,-0.62688535,-3.8848295
SDSS-II SN 4664 (g'r'i'),0.759882,1.0745198,1.1983137,-0.78868353,2.140883,-0.9591934,-0.16518839,-2.3135004
SDSS-II SN 4669 (g'r'i'),-0.77674085,-0.2741355,0.14252375,-0.1335847,0.74667937,-1.6734525,1.9561707,1.7770342
SDSS-II SN 4682 (g'r'i'),-1.2775815,0.21130149,-1.0368991,1.1523429,1.0109756,-1.0358391,0.9025051,3.8685756
SDSS-II SN 4714 (g'r'i'),0.20393722,-0.7710842,0.037949853,-0.4886462,1.0987422,-1.7067033,2.550506,0.62901443
SDSS-II SN 4768 (g'r'i'),2.3359714,-1.0800911,2.0145214,0.08296336,0.57283765,0.69522244,-0.22172303,-2.6610615
SDSS-II SN 4803 (g'r'i'),0.035086296,0.08800011,1.0175581,0.83509326,-2.226155,-1.1824926,1.325243,2.384418
SDSS-II SN 4864 (g'r'i'),0.9010873,1.2057543,0.6125355,-1.0354695,2.4762821,-0.4669091,-0.35627648,-2.637859
SDSS-II SN 4888 (g'r'i'),1.9118993,0.5502885,0.39467657,-1.1430025,3.39573,0.065463744,-2.3165832,-6.0047836
SDSS-II SN 4906 (g'r'i'),1.0525614,-1.0821142,0.03339606,-0.2858853,-1.2454156,-0.12736955,0.7153641,-1.7626132
SDSS-II SN 4907 (g'r'i'),0.25914097,0.033458065,0.90093225,0.9903034,-1.7742237,-1.604584,1.3151058,2.0976317
SDSS-II SN 4953 (g'r'i'),0.25246704,-1.60377,-1.2761297,0.69184315,0.061675142,-0.970274,1.476129,1.5706968
SDSS-II SN 4966 (g'r'i'),-0.59200263,-0.13895921,0.79632443,-0.82455117,-0.8516814,-1.3897041,0.2739227,-1.5656602
SDSS-II SN 4978 (g'r'i'),-0.5767457,-0.7615339,-0.66056466,0.11168374,0.10840043,-1.3825506,1.8031093,1.2946223
SDSS-II SN 5001 (g'r'i'),-1.8024337,-1.0650476,-3.1728425,0.60135645,0.14330138,1.2101507,-0.24976595,3.5584545
SDSS-II SN 5235 (g'r'i'),-0.32646102,-1.338618,-1.4156352,-1.1205683,-0.43161055,-0.44454014,1.8836322,0.97181106
SDSS-II SN 5314 (g'r'i'),2.3211138,-0.13152489,-0.2202765,-1.5129045,3.2737753,0.44913653,-2.0136697,-6.292201
SDSS-II SN 5363 (g'r'i'),-0.58109236,-0.7164309,-0.80865115,0.29767677,0.4415688,-1.4364092,1.7295376,1.4980587
SDSS-II SN 5383 (g'r'i'),1.1135442,0.1888759,-0.3081924,-1.5576464,3.4533525,-0.031692874,-0.79135084,-3.7584252
SDSS-II SN 5392 (g'r'i'),2.351649,-0.4030142,-0.16244201,-1.3835971,2.7327433,0.9069115,-0.08847348,-3.0003936
SDSS-II SN 5439 (g'r'i'),-0.6496216,1.3673037,1.2263165,0.2638238,-0.48693407,-0.6891056,1.0262884,4.042268
SDSS-II SN 5468 (g'r'i'),-0.11594123,-0.3550958,-0.116793215,-1.0007746,-1.3713204,-0.7632051,0.53942114,-1.4705578
SDSS-II SN 5498 (g'r'i'),-0.100326695,-1.3598138,-0.22137137,0.43120787,-1.0381545,-0.7609831,1.4573132,3.0558388
SDSS-II SN 5552 (g'r'i'),-0.501907,-1.0486517,-2.2786818,-0.10722488,0.043450687,2.2928007,0.27036324,2.7662327
SDSS-II SN 5590 (g'r'i'),-0.2725175,0.41893628,-0.017040748,-0.15091987,-0.492274,0.22725502,1.3765619,4.1145306
SDSS-II SN 5595 (g'r'i'),0.0989837,-1.5417687,-0.2863058,0.39728275,-0.8486763,-1.1980602,1.5093223,2.2020874
SDSS-II SN 5607 (g'r'i'),1.1536499,0.8519498,0.011563162,-1.3858689,1.7960073,0.7610705,-0.39385557,-2.4240282
SDSS-II SN 5702 (g'r'i'),0.4266015,0.02151623,-0.4795724,-1.9601912,-0.60498697,0.15987684,0.31524765,-2.3331833
SDSS-II SN 5731 (g'r'i'),0.69225967,-0.15891214,1.3143902,0.56806487,-0.89970386,-2.4526927,1.1451414,0.8551064
SDSS-II SN 5735 (g'r'i'),1.0045686,0.12813969,-0.39995515,0.060529828,-0.7476657,-1.3523328,1.4020039,-0.1001157
