,SN,0,1,2,3,4
999,SDSS-II SN 7304,-11.272524,9.479033,18.581007,6.309164,4.199908
1000,SDSS-II SN 7444,4.2953715,3.5054505,-7.122125,-13.631031,12.014253
1001,SDSS-II SN 8127,-12.598789,8.140555,-8.13424,15.780858,-2.7734082
1002,SDSS-II SN 822,3.1634173,-3.6398196,-18.48133,6.863504,7.8098793
1003,SDSS-II SN 8297,-11.308641,-22.830006,3.0537918,2.7627285,11.01902
1004,SDSS-II SN 841,-6.335097,0.86507034,7.9464984,16.870682,17.478485
1005,SDSS-II SN 859,-15.645097,0.119986236,10.170989,-11.64189,12.652442
1006,SDSS-II SN 8742,-6.0927567,4.05991,11.530307,-4.1933794,9.575903
1007,SDSS-II SN 9109,-1.4105207,-6.23833,22.069962,11.4550705,13.213819
1008,SDSS-II SN 9954,5.915087,-2.598462,7.2129707,-2.380258,16.826439
1009,SN1000+0216,-26.811459,6.641517,-14.276254,-1.0926254,2.3927553
1010,SN2005gj,-7.492634,15.574414,-1.6704154,20.868776,2.0913353
1011,SN2005hm,-4.87912,-6.3907213,1.2095603,-12.323344,22.515646
1012,SN2005in,7.0727987,-18.048916,14.534127,5.526869,19.819777
1013,SN2005iv,-17.662664,11.585288,4.440248,17.04172,12.865573
1014,SN2005jm,9.531341,-8.610531,2.0202007,-2.759672,13.031369
1015,SN2005ju,-10.657026,7.1349263,9.648661,1.0458084,28.468592
1016,SN2005jx,9.233752,14.4152565,-13.806217,4.6486535,1.1878651
1017,SN2005lb,-9.712924,5.2403126,-13.4544325,5.22022,10.4400625
1018,SN2005lc,-6.87086,11.148431,-25.966787,1.9189419,5.4033933
1019,SN2005mj,22.89218,-2.656337,9.352667,-12.0020895,4.7875695
1020,SN2006aa,12.401785,-24.099821,3.2640648,-1.1165704,-8.372352
1021,SN2006er,6.6253386,0.42343813,18.640743,0.3912588,5.9148636
1022,SN2006ex,12.438504,-17.053228,21.489754,-3.8120792,7.1239414
1023,SN2006ez,10.459188,-9.72261,4.478116,3.997983,-5.0322556
1024,SN2006fb,-9.629296,19.131414,11.682154,3.8661244,10.833043
1025,SN2006fj,3.6511145,-5.552008,18.065044,6.8726263,10.50233
1026,SN2006fl,12.503798,-8.297431,15.098091,14.440131,12.7911625
1027,SN2006fs,2.8244495,-20.091087,-7.9659534,8.775736,0.39576498
1028,SN2006fu,3.8810859,-8.400969,14.759739,18.910236,15.989726
1029,SN2006gg,-7.302535,-4.5666933,13.296999,-5.4698677,16.560328
1030,SN2006gh,3.0236192,4.230288,11.367366,6.4505453,25.342901
1031,SN2006hd,-13.080728,0.56215185,12.02317,19.51509,13.4275255
1032,SN2006he,-8.134471,1.9256326,16.077118,-2.4853458,20.881304
1033,SN2006hf,-2.3498554,4.0482464,22.56695,4.483621,20.031883
1034,SN2006hg,-12.723225,-4.701149,3.2669818,10.93919,3.2466269
1035,SN2006hp,-1.8285325,-5.6008782,25.408606,-2.9267156,20.490427
1036,SN2006hr,-6.9971833,8.444755,18.201279,-1.2384214,30.118216
1037,SN2006hu,12.732407,-21.401327,5.3062925,3.2613366,16.523035
1038,SN2006hv,8.694592,-4.6886373,20.937717,18.227179,8.967768
1039,SN2006hy,15.891056,-11.400602,22.411797,14.738883,15.226357
1040,SN2006hz,4.105287,-16.998812,12.601616,5.2974954,-9.059864
1041,SN2006ix,7.2142935,-4.424062,4.968089,0.16347635,1.1908655
1042,SN2006iy,-0.06038542,-13.793436,16.085154,-7.672961,14.768728
1043,SN2006jh,-4.3914804,-25.60457,1.3693048,-2.7090287,10.41837
1044,SN2006jj,-11.378536,2.6655025,21.360415,-6.4079404,11.512304
1045,SN2006jk,-1.609456,-17.510197,0.49054167,-14.649024,16.37585
1046,SN2006jn,2.642717,8.389703,17.461927,0.1458037,12.124365
1047,SN2006jr,15.647393,-9.047249,14.520668,0.20503952,17.667215
1048,SN2006ju,-1.4666708,-16.093042,11.635252,0.7117597,14.738319
1049,SN2006jy,-2.663448,-12.822348,-1.5666558,1.4131672,5.881672
1050,SN2006ka,-4.0548954,-8.011467,10.173978,9.726139,3.3834639
1051,SN2006kb,18.146908,-5.2556562,13.033343,11.711949,18.13646
1052,SN2006kc,1.604083,5.6333036,13.927625,-6.310684,25.709644
1053,SN2006kl,-0.10749427,3.1637855,21.365345,-9.810777,18.111788
1054,SN2006km,-9.594244,5.285617,-2.6992164,13.252793,21.977003
1055,SN2006ko,-20.917545,-4.239066,4.0157003,13.369008,12.338862
1056,SN2006ky,4.0734754,-5.07726,26.259731,11.299364,8.024017
1057,SN2006kz,4.510946,-15.058378,4.799021,13.036051,7.5339026
1058,SN2006lb,2.2124538,1.1382507,25.570625,-16.37947,6.2999816
1059,SN2006lj,18.31582,8.189985,-0.33660764,6.768401,5.9826717
1060,SN2006ln,-5.8468995,4.507823,11.023831,2.5750809,6.159663
1061,SN2006lo,6.455447,-16.493944,4.644991,0.114941254,18.96976
1062,SN2006lp,-17.675138,9.263509,-2.193306,2.008733,27.709959
1063,SN2006mv,4.4105725,-21.788342,16.226395,8.169046,1.4559633
1064,SN2006na,-5.4925604,-13.217291,-8.930646,19.709698,-2.8813627
1065,SN2006nb,-1.5820539,-1.8679636,12.474105,11.003108,10.547854
1066,SN2006nd,-0.49575275,-24.473553,-2.3748562,-0.74902046,4.261201
1067,SN2006ni,-6.420614,-18.896633,-1.1982725,5.1463842,22.339247
1068,SN2006nj,-16.217684,-9.547031,-5.524878,16.157999,9.416571
1069,SN2006nk,0.82677305,-22.358543,11.44188,6.415867,11.757753
1070,SN2006nl,14.76475,-8.474308,-1.8074054,-15.4271555,17.307714
1071,SN2006nn,-5.4969335,9.137735,22.314001,-1.7266781,14.158303
1072,SN2006nv,-6.113597,-18.068634,-0.2231897,-4.7008243,16.703568
1073,SN2006nx,-8.896905,-10.548828,-13.50467,-7.039888,13.110261
1074,SN2006od,6.020058,-6.856005,22.257214,1.7986083,18.083279
1075,SN2006of,12.718752,-13.313721,20.34424,7.5564895,11.809994
1076,SN2006oh,22.336132,-4.4804015,0.17797752,13.093918,6.676954
1077,SN2006oi,4.201544,-1.4833912,15.524313,-10.851871,16.774775
1078,SN2006ol,5.877534,-18.277157,4.354915,1.5037014,9.496881
1079,SN2006om,-3.4327624,1.9413215,17.086779,4.4688883,12.244347
1080,SN2006pa,11.192506,-2.2924383,11.037214,6.644,18.872215
1081,SN2006pf,-131.36287,-111.861496,-28.61884,-37.52278,-31.13193
1082,SN2006pq,15.497822,-7.6374326,6.861168,-4.3232727,6.135374
1083,SN2006qg,33.013313,-22.66343,43.798267,6.711073,14.625711
1084,SN2007id,21.56752,-2.3333733,-13.979912,14.734913,-1.2132732
1085,SN2007je,1.1400962,-15.186367,21.17279,7.1729035,12.527267
1086,SN2007jh,-3.5610025,-15.642629,-13.613233,4.865666,24.841822
1087,SN2007jl,-3.92228,15.823138,-4.3528366,2.008402,25.541227
1088,SN2007jm,-21.095606,-1.375467,9.64758,-15.58505,2.7674768
1089,SN2007jw,6.494996,-19.955467,12.69991,-0.5308733,11.234555
1090,SN2007kr,-7.4252,14.344297,11.751278,-1.9789423,22.64437
1091,SN2007kt,3.0004077,-13.428504,15.5932865,14.845748,9.292098
1092,SN2007kv,3.086727,16.895607,6.568781,-4.43189,23.080044
1093,SN2007kx,-0.46837026,-4.736303,7.86958,22.208181,5.8631077
1094,SN2007lb,-0.27472857,17.333727,-6.2955503,19.035883,8.063052
1095,SN2007lc,2.9317977,-13.855617,10.069608,5.5734296,7.4705024
1096,SN2007lh,-9.309105,-3.4345737,14.616625,2.3498244,8.395384
1097,SN2007ll,1.1910902,19.253162,-1.3071154,4.6068583,15.613912
1098,SN2007ln,7.5872426,0.84391564,27.782877,-4.5108576,15.032624
1099,SN2007lo,3.02498,0.6647016,24.064407,13.946006,14.011537
1100,SN2007lp,2.5915751,-14.432114,1.2047873,-5.5219812,27.495146
1101,SN2007lt,19.511227,-12.832385,4.89523,12.499535,14.158935
1102,SN2007mc,9.83767,-8.908906,18.804571,8.222243,20.820688
1103,SN2007me,1.5957856,-7.0796022,25.088589,-6.067944,8.635025
1104,SN2007mj,12.872437,-17.843254,15.374217,14.360067,11.919394
1105,SN2007mk,12.3233,-1.0369548,21.69486,7.0854993,16.265343
1106,SN2007ml,1.857572,-21.616405,6.0209975,-2.793629,15.234714
1107,SN2007mv,-10.946295,-20.223461,1.8827782,16.9992,12.280193
1108,SN2007mz,-16.158978,-0.7833781,2.120882,7.369612,24.247585
1109,SN2007ne,4.9726934,1.4735305,18.369379,-1.8211931,18.640207
1110,SN2007nh,-9.526578,3.2503579,16.173977,9.339791,17.28547
1111,SN2007ni,3.1892693,5.2826757,9.755035,7.46482,15.310853
1112,SN2007nj,-0.9033065,-3.3820982,27.884548,3.646107,13.153756
1113,SN2007nu,0.3104115,-8.272176,-5.680559,28.689348,-0.8998033
1114,SN2007oe,-10.748513,-13.2122965,20.371372,4.388574,2.8506663
1115,SN2007oj,21.629139,-7.143721,3.977094,1.7489474,9.227723
1116,SN2007ok,4.1514306,-8.31438,11.434317,8.159354,20.181509
1117,SN2007ot,5.8899503,-1.6961725,23.99675,8.345925,21.15677
1118,SN2007ou,-17.221119,-17.395395,-0.6077906,6.3519287,15.196709
1119,SN2007ow,-1.96851,2.9681861,-15.438103,-16.296926,13.507659
1120,SN2007ph,-0.30572477,-10.224523,-3.5369442,-5.251879,21.796162
1121,SN2007pn,-4.5129333,-16.475962,-2.370319,13.112266,3.608033
1122,SN2007po,4.250756,10.416059,11.586606,-12.058135,17.172934
1123,SN2007pp,-14.334852,-12.367631,2.4129837,13.716276,20.099848
1124,SN2007pw,-11.54221,-6.411313,-0.6360053,12.90397,-7.0185513
1125,SN2007qf,1.5929749,-9.227435,14.6827755,-2.867815,21.856758
1126,SN2007qg,-8.647235,6.2969885,4.023271,20.202393,14.401985
1127,SN2007qh,-0.96962225,11.255489,-9.0092,1.9341422,21.107214
1128,SN2007qm,-0.15897802,-3.659148,10.718089,2.0014703,6.4087505
1129,SN2007qp,17.67493,2.975621,2.990101,-2.2146611,16.91363
1130,SN2007qq,4.3077803,38.65038,-36.16596,-15.9682455,-30.80195
1131,SN2007qr,130.90756,23.545538,-119.68544,123.16652,39.65498
1132,SN2007qy,18.619358,-9.079012,4.75334,-5.6088934,19.114944
1133,SN2007rd,-10.756297,3.033707,0.91552514,3.8174584,19.597967
1134,SN2007rl,1.2117227,-4.274971,18.03636,-3.2414043,13.631558
1135,SN2007rp,4.434097,1.0871875,22.18539,5.7066784,12.911486
1136,SN2007sb,-4.563233,-11.150652,18.911026,-0.3985385,13.999003
1137,SN2007sd,16.251179,-15.18853,0.9965274,0.06962713,9.250067
1138,SN2007tr,-21.26502,12.665781,0.4216831,13.022176,-4.4191804
1139,SN2008fq,-17.646765,7.63689,1.4338491,-15.039105,10.741627
1140,SDSS-II SN 1592,6.162267,19.226114,12.057272,10.949194,8.697286
1141,SN2005iw,2.5738597,7.990067,-20.919516,-13.171631,1.8656514
1142,SN2006bo,-6.5793486,11.4207115,-0.2113777,5.2431517,6.607787
1143,PS1-12bku,-5.426585,14.800846,-4.166408,9.595557,-8.385436
1144,PS1-14vk,-1.1755159,-19.931713,1.7708946,2.269247,-1.2536321
1145,SDSS-II SN 11316,5.537146,-7.7004023,-11.350675,-11.218301,-1.1729406
1146,SDSS-II SN 12827,-4.8815446,10.930594,12.056817,1.0497485,-6.580949
1147,SDSS-II SN 13148,14.426373,-2.0179877,-6.191938,23.461164,-3.3871994
1148,SDSS-II SN 13247,-16.517036,16.182789,-2.2398736,-11.197851,4.738891
1149,SDSS-II SN 13277,4.9948826,14.268742,-12.21751,-5.4071207,5.332081
1150,SDSS-II SN 13515,-20.41477,0.36697784,22.11004,-4.382689,-8.562743
1151,SDSS-II SN 13628,10.522217,-7.403769,23.417412,-5.691563,-3.1067402
1152,SDSS-II SN 13657,-7.8021684,25.699429,-6.613031,4.7535434,8.314904
1153,SDSS-II SN 13815,-6.134448,5.357329,3.4356167,14.240629,-8.210581
1154,SDSS-II SN 13861,-13.700114,24.474194,-3.0854886,5.813918,5.6052456
1155,SDSS-II SN 13904,-5.15349,0.5134054,1.1068921,0.7947614,3.2936642
1156,SDSS-II SN 13946,-14.516256,-4.9911003,18.603037,-5.6640344,-5.5226455
1157,SDSS-II SN 14065,11.757919,-8.863406,-7.723221,-8.365923,-1.8870507
1158,SDSS-II SN 14074,2.8475628,16.53395,-10.022392,11.397295,-9.123658
1159,SDSS-II SN 14357,-10.02361,14.574383,-9.453313,7.675935,0.3878302
1160,SDSS-II SN 14539,-12.291932,-4.494748,9.830325,-7.2688017,2.552181
1161,SDSS-II SN 14588,-4.3198338,-11.98728,-9.633158,4.003343,-3.1696835
1162,SDSS-II SN 14638,-10.404626,-10.939945,-5.649896,0.2317032,-3.798759
1163,SDSS-II SN 14907,-20.290876,8.862325,-0.26666248,-1.7370124,-0.4079182
1164,SDSS-II SN 14978,13.897121,-7.019369,-14.406468,-11.995622,-3.3268795
1165,SDSS-II SN 15294,-14.4762335,4.953145,-1.0469719,-12.224633,-0.40956947
1166,SDSS-II SN 1536,-3.009966,3.0123343,14.40683,24.417673,-2.7947516
1167,SDSS-II SN 15526,-1.8329626,-1.8161047,-5.930829,4.726451,-20.188646
1168,SDSS-II SN 15593,-0.28220826,10.425007,5.230962,-7.717716,4.8944697
1169,SDSS-II SN 15913,2.193612,3.5504417,-5.548261,1.555873,-1.5794191
1170,SDSS-II SN 16360,-5.912885,-2.3490152,-9.161521,-0.98593926,0.089076765
1171,SDSS-II SN 16652,-3.2091475,-11.938082,3.419542,0.6303059,-5.5230885
1172,SDSS-II SN 16849,8.634326,-17.882689,8.620945,-2.180324,-6.858628
1173,SDSS-II SN 17322,-9.468747,-11.85884,-8.520823,-7.1617017,-9.905812
1174,SDSS-II SN 17793,-1.280128,12.466073,18.557055,16.010483,-2.8804903
1175,SDSS-II SN 1783,-12.562419,-0.34721795,0.95760673,4.9127097,-22.580315
1176,SDSS-II SN 18392,-89.897224,121.12529,84.924515,-156.75484,22.354244
1177,SDSS-II SN 18459,-4.668282,-4.6517386,-18.526066,-4.996309,-2.7564552
1178,SDSS-II SN 18478,12.685334,8.882418,15.537297,-2.019769,0.9114658
1179,SDSS-II SN 1848,8.535551,-5.4742537,16.478014,1.7273443,-0.8837316
1180,SDSS-II SN 19190,-5.00915,7.8349524,-25.557148,-0.03479405,-5.909985
1181,SDSS-II SN 19221,-9.742711,2.9484975,-5.619084,-4.3778205,-2.5093737
1182,SDSS-II SN 19325,2.1675572,-11.426695,19.568024,4.2624836,27.635386
1183,SDSS-II SN 19339,-13.005993,-12.977634,9.11035,-11.749107,-6.3429832
1184,SDSS-II SN 19524,13.009137,16.84494,17.867363,-4.205388,4.834369
1185,SDSS-II SN 19555,-14.110141,-12.592383,1.4581895,4.340583,-14.077077
1186,SDSS-II SN 19645,19.893164,-48.084614,-0.47207448,-0.7051223,-1.9390715
1187,SDSS-II SN 20323,-8.560995,3.5557442,-19.051256,-7.1202083,-3.5404737
1188,SDSS-II SN 20435,-8.518981,-12.6148,-2.3216507,-7.402415,-2.5291574
1189,SDSS-II SN 2050,12.877335,7.6015854,5.275571,15.725484,-2.3006704
1190,SDSS-II SN 20517,11.803035,-23.674007,7.977493,10.1192665,-7.3480625
1191,SDSS-II SN 20542,-11.206476,-10.141524,7.5900126,-3.7002234,-3.509074
1192,SDSS-II SN 2060,-10.824633,7.5871167,24.838543,3.6479983,-7.096469
1193,SDSS-II SN 20947,7.2799606,4.581584,-7.8163266,18.926357,-9.5910225
1194,SDSS-II SN 20965,-4.9374075,8.30612,-9.982379,9.291284,-7.12735
1195,SDSS-II SN 21478,13.098851,-11.1304655,-20.727365,-0.5793813,-5.3418016
1196,SDSS-II SN 2551,15.036955,-1.7575973,9.356446,1.2613539,-1.0903933
1197,SDSS-II SN 3543,-2.404044,-16.954918,1.2008725,9.400888,-15.322356
1198,SDSS-II SN 3669,4.9974847,-17.399742,-16.799051,-15.296505,-3.0783892
1199,SDSS-II SN 3945,1.5816361,-24.085733,5.852607,-15.041051,-5.604714
1200,SDSS-II SN 4229,-0.35543787,7.9475822,-17.941343,9.419379,-5.3036
1201,SDSS-II SN 4638,-3.4109597,-6.6603727,7.2061057,28.09019,-2.6949067
1202,SDSS-II SN 5403,-4.9528685,-7.7732,14.085647,-11.06106,-11.576114
1203,SDSS-II SN 7654,4.879326,-1.396455,-16.712748,2.9042292,-15.032837
1204,SDSS-II SN 7699,-15.704252,1.7417258,20.213543,-6.8544583,-0.44642586
1205,SDSS-II SN 7794,-67.87402,68.14629,2.5000746,-35.073338,54.52541
1206,SDSS-II SN 7839,-20.326523,-1.6529437,13.144276,-4.906472,-6.150813
1207,SDSS-II SN 8062,10.049808,-17.164358,17.259695,-195.56474,16.85756
1208,SDSS-II SN 919,0.9402735,-13.202192,13.138065,-10.597953,-7.1715345
1209,SDSS-II SN 9268,-2.1518455,-8.422111,-8.337238,-1.5813471,-14.289441
1210,SN2006ew,15.278051,-6.140564,-6.795364,17.311213,-13.723966
1211,SN2007my,-9.912975,3.3442662,-3.477104,5.7421584,-29.39371
1212,SN2007oq,-15.599728,-3.1775758,9.779917,4.1934485,-13.942288
1213,SN2007qk,-6.8251176,16.77647,-12.356271,-3.2154918,-1.3857406
1214,SDSS-II SN 14589,9.554392,-24.619978,-9.39769,0.78921705,-8.3383465
1215,SN2005fd,16.41,-14.157581,8.57828,14.221517,-14.750176
1216,SDSS-II SN 13314,15.027287,1.6876903,22.969248,-10.54432,-0.3190215
1217,SDSS-II SN 13476,1.8467132,26.642187,2.3164465,0.12390354,8.486461
1218,SDSS-II SN 13477,-0.32522568,-10.189104,-23.65462,4.005493,-9.015921
1219,SDSS-II SN 13896,5.362095,8.700297,18.599072,10.115716,14.480104
1220,SDSS-II SN 15569,-0.0093848845,-7.182583,-17.392166,15.302746,-5.535899
1221,SDSS-II SN 15900,14.183092,10.126082,-1.7323209,8.689158,-9.3734665
1222,SDSS-II SN 17829,-5.894722,35.013596,83.96484,-115.06478,16.120691
1223,SDSS-II SN 18291,8.6922035,-1.3010451,-18.28658,0.12451506,0.52767026
1224,SDSS-II SN 19034,-3.9528632,12.665227,-15.6155815,-15.9556265,-1.237324
1225,SDSS-II SN 19308,-5.039898,20.622856,-11.030993,18.218313,-3.0048943
1226,SDSS-II SN 20334,13.382743,3.56374,4.1506944,-20.71123,-2.3044333
1227,SDSS-II SN 20771,11.499086,5.6060853,-16.95977,8.065848,-5.323837
1228,SDSS-II SN 4059,-8.887005,1.774067,-15.5947,17.209124,-0.68862426
1229,SDSS-II SN 4110,-9.16054,13.538541,8.1165695,21.176098,-6.894094
1230,SDSS-II SN 6433,-5.704076,5.3773594,3.1385012,18.081728,-20.007675
1231,SDSS-II SN 789,-17.691574,13.73933,-12.620972,-5.3443346,1.0468265
1232,SN2005gx,28.225271,-3.6968994,0.33005235,3.3206875,-4.8302245
1233,SN2006hh,7.1254015,-15.035381,-4.0810537,12.298551,-21.810343
1234,SN2006hs,1.1312506,5.5356083,-24.26558,13.160772,10.943868
1235,SN2006kt,-4.28572,4.3926334,-5.3326325,25.649456,-12.774569
1236,SN2006mu,1.0540657,-17.5602,-15.617116,3.8083637,8.358731
1237,SN2006ng,-6.6062956,-23.271627,-11.658929,0.8524844,-14.006128
1238,SN2007ka,9.323829,-4.236291,28.998104,4.6638455,8.439741
1239,SN2007ko,7.0354924,-5.894227,20.08121,-7.924243,21.609285
1240,SN2006gb,7.223397,13.345372,-3.9994934,2.4675708,0.36054763
1241,SDSS-II SN 13145,19.15001,6.800712,-9.441176,4.5190206,-1.4591812
1242,SDSS-II SN 13496,6.799846,7.264066,-11.985325,0.19471833,-0.907535
1243,SDSS-II SN 1367,100.74457,66.10023,18.557375,311.30664,99.57734
1244,SDSS-II SN 13729,-9.195273,-0.11521011,-7.9842877,12.54906,-9.168528
1245,SDSS-II SN 13742,10.502427,-0.42400426,28.98823,-5.691983,-6.6754136
1246,SDSS-II SN 14469,9.733312,32.4535,-0.2631263,4.639378,5.9932127
1247,SDSS-II SN 14639,-2.2197244,-4.875159,1.7614739,19.310791,-5.8222475
1248,SDSS-II SN 14751,8.543935,-12.788867,1.4372075,16.256538,-10.439565
1249,SDSS-II SN 14827,-12.203894,5.7316546,-17.860167,1.3577684,-2.5796275
1250,SDSS-II SN 15258,19.861275,-6.9965887,-6.8144884,-17.682772,4.848421
1251,SDSS-II SN 15303,6.649911,-1.9740434,6.770278,7.384618,-4.3057976
1252,SDSS-II SN 16472,4.073897,-14.465182,-14.652346,-7.788171,-0.3192104
1253,SDSS-II SN 17292,10.425858,11.802999,24.071087,4.99964,-2.0948558
1254,SDSS-II SN 17781,14.920998,1.4555169,-4.372582,14.954251,-4.6627207
1255,SDSS-II SN 17996,13.329376,13.50816,-5.7995377,13.167322,0.4464648
1256,SDSS-II SN 18111,6.077524,89.75809,22.992626,1.1876107,16.720926
1257,SDSS-II SN 19346,-16.507982,7.41684,-21.36777,12.448468,-2.5867953
1258,SDSS-II SN 19438,-19.785301,-3.6660612,-15.819445,-2.6250355,-3.2697575
1259,SDSS-II SN 2527,-57.852665,15.302213,-2.4689112,-10.913051,54.010647
1260,SDSS-II SN 3112,-27.641842,17.918947,-7.863205,-11.986866,-7.6403775
1261,SDSS-II SN 3957,17.820877,-0.47347033,-1.2895821,-21.486403,-4.7328134
1262,SDSS-II SN 4465,8.635333,3.1811764,-3.9165027,6.3281603,1.5640438
1263,SDSS-II SN 5943,9.622898,-1.8409213,4.2597537,19.374271,-0.9622998
1264,SDSS-II SN 6635,-3.9669054,-4.334522,6.7056966,12.678507,-14.4867
1265,SDSS-II SN 6877,-1.3193581,16.369555,-20.948915,-2.603372,-2.292724
1266,SDSS-II SN 7003,2.338333,-1.2740202,14.093827,13.932817,-7.827987
1267,SN2006hi,23.49636,24.466288,-2.2405636,3.690671,1.2192366
1268,SN2006nh,20.181122,-13.221743,19.195375,-3.962209,-1.1442847
1269,SN2006pz,-17.907625,-24.374989,-22.927174,-1.446076,-21.296455
1270,SN2006sv,16.497892,-2.106203,1.6241386,-7.701466,12.187887
1271,SN2007mx,4.141378,-16.49138,-9.625582,-18.072706,2.9929423
1272,SN2007sg,-40.36642,19.90094,-42.387882,-32.788837,-47.17475
1273,SN2007sk,-35.94933,-62.715626,223.19487,76.00657,-192.76826
1274,SDSS-II SN 19487,13.958792,-0.63145375,-15.331049,-1.3885081,-7.1595244
1275,SDSS-II SN 20932,11.512316,0.7818568,-16.288456,-10.895477,2.0463407
1276,SDSS-II SN 7575,9.906875,-4.2647314,11.074373,-21.33505,1.8918916
1277,PS1-11ala,-8.734547,12.603472,-4.265609,1.8073559,-25.062757
1278,PS15bdr,4.476367,4.0773206,3.2826607,28.422487,-14.208478
1279,SNLS-03D4cw,-24.986437,1.5981581,3.8228734,-7.929262,-7.8869004
1280,SNLS-06D1hc,-0.9663941,-2.89874,3.7316377,-21.223627,-4.3626795
1281,PS1-10l,-5.2436504,0.6750851,-2.8980234,0.8729614,-34.516453
1282,SN2016zd,10.325758,4.18077,12.5710535,26.76547,-2.0709016
1283,SNLS-05D1by,-23.197567,9.593962,-12.06066,-18.944286,3.3234425
1284,SN2012P,-3.340233,-6.0491824,-8.649662,-23.38326,-4.2132463
1285,SNLS-04D4gz,-11.502068,0.90111065,-10.322727,-27.39754,0.23330913
1286,PS1-10bkf,13.18056,-1.7467939,-0.7656894,7.23775,-15.847594
1287,SNLS-04D4ht,-14.674573,-4.947537,-7.678982,-22.953167,-1.4021721
1288,SNLS-05D1dn,-10.562745,4.489416,-18.39132,-24.51455,-5.128177
1289,ASASSN-15nq,29.238955,9.452065,6.9593115,10.416755,5.2904205
1290,ASASSN-15nr,23.581928,-9.994337,13.336933,18.427345,2.3129609
1291,ASASSN-15ti,15.940856,4.660755,16.655647,14.355286,11.762787
1292,ASASSN-15uw,15.47959,-1.56502,3.6828785,10.567205,2.562435
1293,DES17C2ou,-6.7989097,-5.3480134,-1.1620659,-11.02609,-1.0357895
1294,DES17C3arf,-0.3128246,-9.600378,1.497802,-17.35557,4.6720157
1295,Gaia16ahz,-12.828672,0.6977088,-6.5881114,-14.676661,5.756304
1296,LSQ12blp,20.053043,-9.621069,21.04621,11.375704,2.945736
1297,LSQ14an,4.7586036,-14.378065,12.65423,-16.712397,4.294114
1298,PS1-10agw,10.323442,-15.386061,-2.9777553,-6.9702487,20.417116
1299,PS1-10awh,-11.222343,1.5239503,9.875339,8.971653,-2.7830255
1300,PS1-10k,-17.66862,-7.7442183,7.749838,-2.438682,17.381819
1301,PS1-10n,-9.221558,-8.969507,9.012188,-17.385504,0.11557802
1302,PS1-10p,3.5167074,-24.669819,5.3522453,-9.975061,6.9091654
1303,PS1-11cn,-4.6463904,-10.6091385,14.169247,13.45047,-1.3878092
1304,PS1-11fi,15.340819,11.016104,22.093952,4.4404426,10.185145
1305,PS1-11sk,-1.1060283,11.099187,-6.333484,-14.848282,24.119549
1306,PS1-11w,14.391205,-3.3836856,8.618107,9.626355,11.526305
1307,PS1-13or,-6.131077,10.196439,-16.307451,-3.9528906,6.6096897
1308,PS15aii,27.691418,8.015685,14.774811,7.3132377,4.8194065
1309,PS15bwh,28.635817,1.8790443,13.207722,10.974217,10.868633
1310,PS15cwx,19.64913,7.6512666,15.918416,14.728369,1.459202
1311,PSN J23102264+0735202,12.2602,-19.11987,9.678462,16.995165,2.3928452
1312,PTF10bfz,22.46723,3.5726042,3.9353127,11.880367,11.723229
1313,PTF12hni,-10.090941,-6.895027,-2.0828242,-2.81417,4.929025
1314,PTF13bdl,-6.866101,-5.1377525,-10.894799,-10.31296,1.6480898
1315,SN2003fj,-17.284817,-12.949788,-17.307442,-10.18069,6.0585814
1316,SN2003fk,-22.753498,-0.18163817,-8.932701,-12.401532,5.8122907
1317,SN2004gt,-24.211275,-12.330466,-0.11692077,-13.596159,5.5102706
1318,SN2005Q,-10.870678,-15.110139,4.2021966,3.0965807,20.692757
1319,SN2005bj,-14.681396,-8.905181,-8.92626,-8.252381,7.9235177
1320,SN2005bl,-3.4557903,-15.972741,4.061765,-14.320678,5.424244
1321,SN2005ku,23.326887,10.487243,9.117715,3.1824331,11.004196
1322,SN2006ep,-4.5966816,-9.802593,-8.150658,-14.332268,14.585678
1323,SN2006gj,21.696161,1.8759586,-13.984804,-10.837589,8.4639845
1324,SN2006py,22.633654,-5.684089,11.912322,9.621535,3.4430742
1325,SN2007A,19.44125,-0.98950803,18.272537,8.693044,5.911566
1326,SN2007hn,-23.31454,-8.776773,6.2727585,-6.3567147,6.6841526
1327,SN2007hx,2.1711388,-20.830599,6.8298635,16.946012,-0.42611185
1328,SN2007if,-7.1889186,-24.679607,8.17906,-4.4886184,-0.009879858
1329,SN2007jh,-5.4438343,-20.752586,9.52485,8.693706,-5.992581
1330,SN2008bq,27.6235,-1.6858678,18.363047,6.3792276,3.3015888
1331,SN2010ap,11.24777,-23.955153,0.30535504,-2.1882048,6.739657
1332,SN2010fq,-9.114412,12.90824,10.475978,13.695862,9.409141
1333,SN2013ai,-22.122272,-0.0063868947,-6.974903,1.33854,0.073023304
1334,SN2016E,22.908812,-3.4697528,23.978043,2.1805553,6.2021503
1335,SN2016afb,23.257341,4.27498,8.525798,8.908056,0.5208808
1336,SN2016alt,-10.758578,-1.0035429,21.801226,12.627587,0.82785994
1337,SN2016arc,-11.112467,-15.65098,16.089062,-10.029017,3.3617303
1338,SN2016ayg,31.094084,5.421123,2.5807083,9.47572,0.15523429
1339,SN2016bkw,31.436043,-0.6429761,7.95646,11.866585,3.947633
1340,SN2016bpb,26.277386,8.564065,7.4205465,19.25095,1.3488944
