,SN,0,1,2,3
1179,SDSS-II SN 19325,-11.886314,10.952833,-11.987002,31.515429
1180,SDSS-II SN 19339,-1.9740168,-17.29162,6.856077,5.490814
1181,SDSS-II SN 19524,-1.2900766,13.268334,-20.833866,-26.735605
1182,SDSS-II SN 19555,18.059114,-5.2832065,-9.334781,20.565098
1183,SDSS-II SN 19645,10.287182,-15.0020485,3.4539218,-6.0569606
1184,SDSS-II SN 20323,28.249886,-21.161982,6.6129704,9.692776
1185,SDSS-II SN 20435,8.766562,-9.626764,4.1063876,23.235485
1186,SDSS-II SN 2050,-34.777573,21.115427,-13.559665,8.949243
1187,SDSS-II SN 20517,-26.371063,28.441307,-20.011383,25.436573
1188,SDSS-II SN 20542,9.882084,-8.400139,-4.1023593,12.272584
1189,SDSS-II SN 2060,-1.2773967,2.864873,-13.983489,-42.09871
1190,SDSS-II SN 20947,-23.864119,-3.6190903,-1.9180553,34.48914
1191,SDSS-II SN 20965,20.0116,-7.686409,-4.8693476,-7.7834697
1192,SDSS-II SN 21478,-10.534849,-4.0846524,-6.770682,36.76649
1193,SDSS-II SN 2551,-2.812252,13.3168955,-24.10933,-5.525898
1194,SDSS-II SN 3543,-18.537247,-21.412737,-4.202048,30.581305
1195,SDSS-II SN 3669,10.733261,-0.12352711,-6.98042,39.16022
1196,SDSS-II SN 3945,28.56384,7.5099945,-22.733278,-14.908182
1197,SDSS-II SN 4229,32.45705,-0.29970825,-6.0868773,4.5611734
1198,SDSS-II SN 4638,64.062035,-48.263206,47.642323,-76.11383
1199,SDSS-II SN 5403,-38.559353,-15.15408,4.4672313,-14.331362
1200,SDSS-II SN 7654,29.257454,-19.563583,-20.685986,20.645021
1201,SDSS-II SN 7699,9.725256,2.659191,-5.5928664,-39.725307
1202,SDSS-II SN 7794,-2.5033207,20.68213,-32.900383,-1.9764527
1203,SDSS-II SN 7839,6.1005015,6.080703,4.7429514,-36.927887
1204,SDSS-II SN 8062,-30.512115,-33.68392,8.752908,3.1307292
1205,SDSS-II SN 919,-42.822598,-16.728136,-3.6850321,-10.031769
1206,SDSS-II SN 9268,7.2604713,-20.43493,-9.227159,12.571016
1207,SN2006ew,-44.961124,14.743998,-25.171515,-5.748648
1208,SN2007my,11.830213,-23.596733,-30.500177,4.47495
1209,SN2007oq,34.424076,-2.8248906,-5.971855,-29.260002
1210,SN2007qk,19.412973,-16.595745,2.7075386,-12.502333
1211,SDSS-II SN 14589,26.887882,8.41064,-22.678461,1.9486437
1212,SN2005fd,-21.949556,8.792635,-30.897802,21.217794
1213,SDSS-II SN 13314,-36.0142,2.0198724,-11.776682,-31.92779
1214,SDSS-II SN 13476,-12.201618,-14.863532,10.258118,40.565754
1215,SDSS-II SN 13477,37.737526,-4.452109,-3.0569212,19.334799
1216,SDSS-II SN 13896,6.6355133,40.233696,0.06522545,17.56194
1217,SDSS-II SN 15569,27.111916,6.110321,-8.15616,19.579561
1218,SDSS-II SN 15900,-6.5632787,5.389517,-12.103304,3.7355154
1219,SDSS-II SN 17829,29.42626,-0.6315179,8.291409,9.737581
1220,SDSS-II SN 18291,-8.331782,-9.144093,9.208466,24.578949
1221,SDSS-II SN 19034,3.0139527,-48.227905,18.768991,0.63164884
1222,SDSS-II SN 19308,45.566433,-3.0673256,-9.1074295,5.383169
1223,SDSS-II SN 20334,11.0044985,5.2084837,-17.64342,-27.194403
1224,SDSS-II SN 20771,-18.85132,-13.834371,11.457005,19.67116
1225,SDSS-II SN 4059,38.986828,-3.3036888,11.797231,-5.952396
1226,SDSS-II SN 4110,-5.7547183,20.766174,3.6772532,-43.580963
1227,SDSS-II SN 6433,0.5063961,3.309337,-27.697344,-33.493538
1228,SDSS-II SN 789,12.176442,-25.00494,23.40437,-8.144344
1229,SN2005gx,-32.642353,15.458947,-21.941633,22.39636
1230,SN2006hh,8.133911,6.4966593,-37.85489,21.902653
1231,SN2006hs,10.943387,-0.3452013,22.51787,37.477848
1232,SN2006kt,14.020311,3.72078,-19.60315,18.648455
1233,SN2006mu,37.398376,14.972947,17.748173,15.629163
1234,SN2006ng,3.0412743,-8.050231,-17.512957,35.270508
1235,SN2007ka,7.9304504,44.50853,-11.3079605,7.0860753
1236,SN2007ko,1.0314059,25.560514,-11.502261,30.935106
1237,SN2006gb,-23.599653,-14.688253,4.9390635,10.236705
1238,SDSS-II SN 13145,-18.834248,8.257427,-2.920122,27.715317
1239,SDSS-II SN 13496,-11.65989,-3.8655066,7.5939975,15.480441
1240,SDSS-II SN 1367,-14.51343,30.982508,12.196309,30.692661
1241,SDSS-II SN 13729,25.651188,-3.9184442,-11.184539,-2.865301
1242,SDSS-II SN 13742,-0.3922722,9.159348,-34.308334,-15.11722
1243,SDSS-II SN 14469,-8.419987,-0.024840385,50.347294,-2.8877285
1244,SDSS-II SN 14639,-18.322357,29.108349,-18.145601,-16.121784
1245,SDSS-II SN 14751,-22.92079,23.43627,-8.218608,-15.541288
1246,SDSS-II SN 14827,27.851824,-17.114342,4.8213687,0.42159215
1247,SDSS-II SN 15258,-18.823984,-6.7372403,8.870145,-37.152298
1248,SDSS-II SN 15303,-11.761271,18.614977,-20.831697,4.102067
1249,SDSS-II SN 16472,7.1706886,2.495487,1.329912,37.158016
1250,SDSS-II SN 17292,-26.140585,8.446349,-8.205925,-33.15774
1251,SDSS-II SN 17781,-41.291687,18.229973,-12.038908,-2.73961
1252,SDSS-II SN 17996,-20.15862,0.08978197,9.839412,-3.2840464
1253,SDSS-II SN 18111,6.1314692,-0.9826447,28.402664,16.693054
1254,SDSS-II SN 19346,-15.517976,-27.575222,25.145123,15.939504
1255,SDSS-II SN 19438,20.569202,-27.908817,13.282842,3.0743062
1256,SDSS-II SN 2527,20.017124,9.583406,10.977528,-24.777672
1257,SDSS-II SN 3112,7.825967,-40.020123,27.091036,-5.402692
1258,SDSS-II SN 3957,14.395655,5.1500654,-25.949038,-27.970694
1259,SDSS-II SN 4465,-20.328852,-1.25735,6.789534,8.662111
1260,SDSS-II SN 5943,-27.655783,24.817614,-10.561948,-1.4106017
1261,SDSS-II SN 6635,-7.1522293,33.265385,-10.596516,-28.223146
1262,SDSS-II SN 6877,36.98151,-12.124031,3.5398865,-6.3713393
1263,SDSS-II SN 7003,-23.59581,9.900725,-10.9910345,-1.5555234
1264,SN2006hi,2.849111,-1.3240315,0.879006,79.30889
1265,SN2006nh,-9.739502,20.571669,-27.605347,-25.325888
1266,SN2006pz,13.992486,-18.45332,6.354537,14.393991
1267,SN2006sv,-5.05954,17.529291,-10.89775,-1.917294
1268,SN2007mx,11.678847,4.893935,-8.655971,30.20147
1269,SN2007sg,21.172737,36.64889,8.4628315,-0.717093
1270,SN2007sk,14.256944,8.179412,-25.11862,-5.247559
1271,SDSS-II SN 19487,-15.242394,-6.8568563,1.6982703,29.016014
1272,SDSS-II SN 20932,-2.2528117,2.4984605,7.413288,21.539278
1273,SDSS-II SN 7575,-10.494276,3.938309,1.0390211,-36.34821
1274,PS1-11ala,13.447571,-25.74061,-21.24562,-2.0131676
1275,PS15bdr,-31.995852,34.048645,-16.331118,-12.404203
1276,SNLS-03D4cw,4.6774178,-35.9109,11.322832,-26.633677
1277,SNLS-06D1hc,-12.116818,-42.158943,3.2897222,-15.654325
1278,PS1-10l,11.012872,-27.135727,-38.140957,9.300983
1279,SN2016zd,-25.695108,37.23186,-21.437288,2.073216
1280,SNLS-05D1by,37.726833,-28.236996,8.068376,18.568426
1281,SN2012P,1.2285833,-31.199566,8.517872,15.397643
1282,SNLS-04D4gz,2.7914555,-41.40893,18.514141,15.257957
1283,PS1-10bkf,-7.140611,-2.6425295,-31.534277,4.7441196
1284,SNLS-04D4ht,4.926307,-34.442883,23.694155,13.326928
1285,SNLS-05D1dn,15.608288,-37.728752,19.4568,17.261003
1286,ASASSN-15nq,-44.05406,3.862628,8.444487,-8.323886
1287,ASASSN-15nr,-35.438606,29.158985,1.786801,-14.452704
1288,ASASSN-15ti,-41.167618,20.095734,1.2051119,10.325049
1289,ASASSN-15uw,-25.068953,22.072727,2.9193916,-11.73825
1290,DES17C2ou,9.920117,-6.7089715,6.7225447,14.950246
1291,DES17C3arf,-3.1233869,-12.746308,21.821077,-23.62713
1292,Gaia16ahz,13.681395,-21.94109,21.63956,3.867499
1293,LSQ12blp,-48.264477,23.823952,5.0285683,-1.9143116
1294,LSQ14an,14.21845,11.703677,-25.500038,-15.757517
1295,PS1-10agw,-19.092463,18.999115,25.7155,3.6499214
1296,PS1-10awh,5.6943784,3.153196,-1.8698856,-12.365941
1297,PS1-10k,17.239786,22.273745,27.668516,6.6889753
1298,PS1-10n,-10.217303,-12.310245,19.600773,-11.998583
1299,PS1-10p,-15.636547,20.936638,5.6567483,32.397217
1300,PS1-11cn,-24.287687,29.183533,27.924166,-13.361256
1301,PS1-11fi,-37.044777,3.3042355,20.671099,2.5772886
1302,PS1-11sk,-4.5200176,8.190387,34.324955,-26.612318
1303,PS1-11w,-26.977875,29.244667,-2.193936,10.414209
1304,PS1-13or,28.22504,-14.841583,11.524223,-9.762611
1305,PS15aii,-44.203194,9.485379,15.696234,-9.678601
1306,PS15bwh,-42.11983,12.039856,11.098951,-0.73325324
1307,PS15cwx,-35.70543,18.190567,16.533094,-19.350096
1308,PSN J23102264+0735202,-26.72079,27.011915,10.495873,10.050616
1309,PTF10bfz,-28.834448,12.972577,2.3205998,-5.212161
1310,PTF12hni,8.471265,-10.666599,16.060146,-18.00231
1311,PTF13bdl,26.14558,-16.944086,15.168332,2.751435
1312,SN2003fj,33.38725,-27.434061,31.95787,-9.918429
1313,SN2003fk,18.447718,-23.392221,28.864439,8.066402
1314,SN2004gt,22.64728,-18.487648,30.291851,-19.369808
1315,SN2005Q,2.756879,16.938892,27.51048,12.84623
1316,SN2005bj,19.656204,-10.996568,19.932629,-5.2086563
1317,SN2005bl,0.7409691,-16.699947,23.742783,-17.25242
1318,SN2005ku,-32.72279,9.451918,17.044233,-11.890372
1319,SN2006ep,1.8748918,-12.8629,50.54984,0.3967679
1320,SN2006gj,-21.368565,0.12544999,15.792033,34.86513
1321,SN2006py,-35.855003,23.533457,8.256542,-6.858802
1322,SN2007A,-41.74922,29.216679,11.297363,-3.4526985
1323,SN2007hn,17.719881,-9.139817,28.745876,-23.335806
1324,SN2007hx,-32.26957,18.899355,18.123648,10.61755
1325,SN2007if,-3.183878,15.248558,3.5375166,40.855877
1326,SN2007jh,-32.28997,2.200069,19.198008,24.97559
1327,SN2008bq,-43.30486,20.86878,15.343528,-5.6590858
1328,SN2010ap,-27.259031,9.5892935,33.093155,0.15961239
1329,SN2010fq,32.9369,24.164392,-8.398365,-4.419684
1330,SN2013ai,4.5171094,-15.838823,13.2460785,15.320701
1331,SN2016E,-41.37255,27.955854,17.42315,-12.188075
1332,SN2016afb,-45.631172,12.363696,5.9073715,-13.6258955
1333,SN2016alt,-10.476725,17.481134,-18.783298,35.703373
1334,SN2016arc,-28.758581,-4.819209,18.658794,13.45926
1335,SN2016ayg,-47.941124,4.346306,2.4465373,-3.5830734
1336,SN2016bkw,-42.14737,12.091202,1.1112138,-2.2739086
1337,SN2016bpb,-35.733196,6.707543,6.552654,-14.594601
1338,SN2016cby,-38.215225,28.907915,-1.175207,-4.792262
1339,SN2016czc,-41.424152,4.4653335,6.238974,7.025355
1340,SN2016eky,-35.344913,21.120798,4.855352,-19.81289
1341,SN2016gkt,-6.9797277,3.7392626,-19.262264,37.69821
1342,SN2016grz,-32.508545,21.912643,-1.3395249,23.096151
1343,SN2016ys,-39.096592,15.571619,25.970417,-4.915828
1344,SN2017cfc,-44.342953,24.679228,5.4422655,-11.585359
1345,SN2017cjv,-31.87785,11.761125,5.4546285,-27.682568
1346,SN2017ckd,-26.426931,11.530214,11.218886,-19.017113
1347,SN2017lv,-32.105026,4.1714373,9.66749,-3.463366
1348,SNLS-03D4dy,28.807981,-14.011096,7.495897,-33.709656
1349,SNLS-03D4gf,37.75627,-26.430813,29.194487,3.2566595
1350,SNLS-04D1jg,29.960476,-24.095123,25.397339,-3.070947
1351,SNLS-04D1sa,44.82,-24.108194,26.411001,15.960862
1352,SNLS-04D2ac,6.8983874,-22.486004,42.493412,3.2979646
1353,SNLS-04D2cf,20.16452,-19.102825,16.866003,10.221224
1354,SNLS-04D2gb,25.85351,-32.327106,38.087673,-0.4123748
1355,SNLS-04D2gc,31.687672,-16.580269,33.653606,-4.352956
1356,SNLS-04D2mc,16.329912,-33.106754,32.41506,2.7579997
1357,SNLS-04D2mj,22.107964,-26.430109,35.88331,13.032213
1358,SNLS-04D3cy,29.086624,-31.491892,28.029076,5.755596
1359,SNLS-04D3df,31.126652,-34.188572,31.899628,-2.2051826
1360,SNLS-04D3fq,34.485756,-28.337055,21.388498,22.335928
1361,SNLS-04D3oe,36.900154,-33.86136,18.014503,13.070606
1362,SNLS-04D4ec,6.035991,-10.032678,16.867815,-7.210373
1363,SNLS-05D1hm,32.073254,-21.72269,28.671772,19.851208
1364,SNLS-05D1if,30.304554,-28.544203,15.600288,17.975985
1365,SNLS-05D1ke,38.004333,-31.434536,29.341827,15.339026
1366,SNLS-05D3jk,27.379648,-25.894207,22.036348,9.03168
1367,SNLS-05D3lc,3.3255873,-29.603098,31.992247,24.638607
1368,SNLS-05D3lr,27.629091,-31.046026,25.402695,17.256086
1369,SNLS-05D3mn,32.19179,-21.072262,18.06151,15.504895
1370,SNLS-05D4bf,38.264412,-17.042528,29.167332,1.0055547
1371,SNLS-05D4ej,27.70815,-24.798273,31.096228,2.1169868
1372,SNLS-05D4ff,20.656015,-28.434345,31.81099,-3.8210087
1373,SNLS-06D3dl,13.015816,-22.75868,19.868662,26.921877
1374,SNLS-06D3ed,21.1263,-26.712006,37.405773,-9.818207
1375,SNLS-06D3gx,34.847996,-27.66996,22.650866,13.200741
1376,SNLS-06D4cq,21.997803,-19.886976,34.207172,-6.129275
1377,SN2016cxb,-36.194027,-2.464881,13.5647955,-19.323761
1378,SNLS-04D4in,28.1619,-16.976433,40.828686,-6.009293
1379,SNLS-05D3ci,31.859247,-19.459482,38.50864,4.8253856
1380,SNLS-05D3hq,14.37373,-22.915602,40.0049,1.1479492
1381,SNLS-05D4cw,12.422987,-18.545784,41.96139,-11.198545
1382,iPTF13dge,-36.058243,15.488484,23.91162,4.213298
1383,ASASSN-14lp,8.982756,48.379826,23.062166,-6.5288773
1384,ASASSN-15hg,-3.562607,34.702976,28.329988,-12.475167
1385,ASASSN-15jt,26.765942,31.122465,28.958084,-1.9989194
1386,ASASSN-15np,3.6508749,36.614086,14.031625,-13.714281
1387,ASASSN-15pm,-11.488253,56.947113,14.307889,0.65187764
1388,ASASSN-15ss,7.8550243,42.003628,22.271214,8.855397
1389,DES15E2mlf,32.386192,-7.684694,15.510109,8.349889
1390,DES17C1ald,-13.433364,24.740005,8.313014,-8.579677
1391,DES17C3eg,20.571907,0.16821201,12.016177,13.546928
1392,LSQ11bk,-1.598028,56.850376,17.48477,5.838891
1393,LSQ11ot,25.78116,26.657173,12.201602,23.07753
1394,LSQ12agq,9.018793,38.252987,15.045342,-4.5468397
1395,LSQ12bld,-4.0723,28.923296,11.669063,-13.206509
1396,LSQ12ca,-11.8844595,33.214474,6.3424544,-12.458187
1397,LSQ14mo,12.754571,22.65581,-24.473759,9.720748
1398,PS1-10acx,7.0197906,17.408228,4.6816363,-12.169935
1399,PS1-10aj,-7.7445827,42.3367,-2.2150931,20.614815
1400,PS1-10cbu,41.389603,15.439972,9.595387,1.3412694
1401,PS1-10ik,-11.800645,29.23456,-13.708438,30.081238
1402,PS1-10ir,7.140134,29.636528,2.315761,17.077127
1403,PS1-10ix,5.659658,25.731215,31.382847,-25.164318
1404,PS1-11mq,-15.916527,36.792294,-12.098804,3.2336552
1405,PS1-11xw,6.3294277,33.97271,7.9765534,11.533815
1406,PS1-12sk,-39.242172,-9.833746,8.049879,16.721983
1407,PS1-13arp,22.629852,7.876707,34.8842,-27.733263
1408,PS1-13wr,22.79636,-6.8108363,15.504087,29.030151
1409,PS15akf,28.187056,31.66107,28.388725,12.584396
1410,PS15aoq,1.4192632,45.128807,30.460333,4.8462243
1411,PS15asb,-2.397247,32.060177,21.208036,-4.5337124
1412,PS15bif,-10.63708,35.78963,8.448371,-4.0073147
1413,PS15cut,13.626203,24.167824,43.016346,-7.9983473
1414,PSN J20435314+1230304,27.058481,29.045027,36.166134,5.3278794
1415,PTF09cnd,-8.4494505,16.63616,-13.596963,8.5840435
1416,PTF11cml,-13.483922,46.907578,14.385446,-10.199156
1417,PTF11dec,15.253751,38.190563,21.070223,-13.429833
1418,PTF11kmb,19.83318,2.715117,33.85429,18.360044
1419,PTF12csy,-7.9384894,-15.550662,23.585133,13.085051
1420,PTF12gzk,25.88672,22.255026,22.366728,18.091375
1421,SN2003fg,-1.402441,-4.7222967,26.841278,-4.8721223
1422,SN2003fn,-17.95894,-9.423914,37.20204,-12.561609
1423,SN2003fp,23.926344,-0.6185016,38.372883,-6.651922
1424,SN2003ha,13.69087,18.50534,31.38923,-15.756111
1425,SN2004ef,6.8109503,32.40084,33.934822,0.3608932
1426,SN2004ex,9.843075,9.163485,40.254726,1.9359394
1427,SN2004ey,-4.3915296,50.113228,22.316807,-4.0645676
1428,SN2004fe,13.989049,13.503159,44.264084,16.108057
1429,SN2004ff,11.985726,-0.6380259,43.458286,0.7296038
1430,SN2004gc,30.42822,31.834393,16.111612,3.3066583
1431,SN2004gq,3.189528,-1.5976863,39.270473,-0.60896635
1432,SN2004gs,18.9208,32.31516,35.073914,0.86670405
1433,SN2004gu,2.479073,47.65239,14.469353,-0.9124752
1434,SN2004gv,9.862714,7.949911,37.51002,-7.768811
1435,SN2005A,32.154114,11.749675,10.319622,16.744825
1436,SN2005M,-1.6032369,42.257385,13.96126,7.7416315
1437,SN2005ag,0.5398135,39.903965,8.903266,-5.5940394
1438,SN2005al,-9.870593,38.684586,38.35978,-1.4400676
1439,SN2005be,13.986998,38.95837,44.149178,-1.9025685
1440,SN2005el,-11.6708,30.278137,38.248066,2.3012552
1441,SN2005em,-1.607742,18.135736,30.352028,1.7596627
1442,SN2005eq,-0.40773624,51.956367,8.442741,3.7354777
1443,SN2005hc,-3.7011485,47.094772,20.36676,4.944098
1444,SN2005hj,-2.3917513,53.892727,13.249477,-5.2155595
1445,SN2005iq,-13.224501,37.74632,34.74739,6.9218755
1446,SN2005ir,-0.71208096,44.76774,6.474397,-20.7909
1447,SN2005kc,21.915873,34.014465,17.873013,7.632754
1448,SN2005ki,-10.1633215,31.021389,36.00438,-6.942554
1449,SN2005lu,27.654873,45.1163,18.6752,2.1704297
1450,SN2005mc,33.39502,23.208086,28.034466,9.322307
1451,SN2005na,-7.734231,41.63199,26.506207,-5.0547132
1452,SN2006D,-6.4564357,35.95309,28.628435,15.973589
1453,SN2006T,7.0131836,2.6453648,48.978138,-3.9029593
1454,SN2006X,27.178995,9.942039,9.519433,22.16438
1455,SN2006ax,-9.68713,45.744972,30.529581,2.856532
1456,SN2006ba,8.787934,-2.244259,32.05386,4.4045677
1457,SN2006bd,29.470924,3.2508907,21.436438,25.113852
1458,SN2006bf,8.768153,-7.111202,35.561543,25.808886
1459,SN2006bh,-7.9542828,32.52727,34.81172,13.590732
1460,SN2006br,42.49364,16.279926,10.538603,21.224758
1461,SN2006bt,-11.241533,48.472492,-3.3922932,2.0726707
1462,SN2006ef,18.001043,40.871124,37.542065,-10.119972
1463,SN2006ej,-1.9982308,28.766253,40.846645,7.3009167
1464,SN2006ev,12.914385,33.860245,38.47209,12.443731
1465,SN2006fo,13.866929,0.16032006,27.028475,-4.1102676
1466,SN2006gt,30.977968,21.42719,38.48647,2.732933
1467,SN2006hb,31.761505,13.316486,25.80123,17.497028
1468,SN2006ir,12.409706,-9.77338,22.700588,26.263512
1469,SN2006is,2.021105,42.220478,18.833324,17.414406
1470,SN2006kf,14.531296,28.893965,31.75986,-6.522236
1471,SN2006lc,15.85875,-1.7731181,35.83395,25.781137
1472,SN2006lu,8.085939,33.6266,22.346668,0.7275983
1473,SN2006mr,23.772047,4.5827184,22.622435,32.672596
1474,SN2006ob,7.7763357,30.251156,39.224365,-10.791075
1475,SN2006os,23.565666,19.681978,14.29794,16.609768
1476,SN2006ot,-20.432621,17.488766,18.41609,29.871473
1477,SN2007N,26.618704,2.791398,30.835737,29.280556
1478,SN2007S,14.771916,40.827328,14.677338,4.7370524
1479,SN2007Y,-8.623501,6.727775,39.80818,-0.9872716
1480,SN2007af,-0.6821964,44.228004,22.861284,-10.618437
1481,SN2007ai,23.336365,24.108438,22.691738,26.712456
1482,SN2007as,-6.0236297,34.601803,32.18942,2.1388404
1483,SN2007ax,26.586245,11.750252,24.511776,29.985796
1484,SN2007ba,25.32574,23.77929,34.8331,17.779694
1485,SN2007bm,27.308447,28.144543,16.144812,12.982397
1486,SN2007ca,17.505514,42.210552,15.631325,-6.386083
1487,SN2007if,18.461405,30.587315,12.571419,33.717968
1488,SN2007jg,0.8021172,40.169052,32.228806,-5.0539093
1489,SN2007kj,2.557707,13.018823,45.03086,13.550078
1490,SN2007le,13.1692705,42.26657,24.121984,-0.9993321
1491,SN2007mm,21.936428,12.015854,31.987024,23.4042
1492,SN2007nq,3.640234,27.494738,40.31207,-3.4491422
1493,SN2007on,14.2736435,26.06201,45.677586,0.65134084
1494,SN2007rz,17.74985,3.77061,7.932308,36.87395
1495,SN2008R,21.77765,25.148043,40.91167,-2.542229
1496,SN2008aq,14.5075655,11.9558525,34.361713,-0.7716589
1497,SN2008fp,32.286037,27.344955,20.640291,24.180998
1498,SN2008gc,10.920128,22.164392,1.5712316,-16.70233
1499,SN2008gp,-5.299477,42.323006,17.829105,-3.2862668
1500,SN2008hh,4.2596035,8.536737,30.986029,-3.517789
1501,SN2008hv,-4.728674,37.63028,40.588,6.0917997
1502,SN2008ia,4.419882,31.731611,32.491493,8.472945
1503,SN2009F,19.067675,6.564897,24.851929,25.413742
1504,SN2009K,22.125196,6.6340756,30.787287,-3.2601807
1505,SN2009Z,7.0074806,15.266902,33.24657,-6.7562547
1506,SN2009bb,13.055395,0.6245205,41.48117,17.284077
1507,SN2009ca,18.122211,8.218909,22.123968,8.548414
1508,SN2009dc,-4.4379787,44.137756,-27.240309,0.46000904
1509,SN2009dp,21.863003,-3.6614075,26.127476,3.4076798
1510,SN2009dt,23.553503,-10.949025,31.641436,15.946057
1511,SN2010ar,-4.871935,42.04596,-5.071245,-14.810925
1512,SN2010bc,-0.07134856,17.88729,14.882224,-11.752747
1513,SN2010fs,-17.368593,-10.123001,43.50616,6.92063
1514,SN2011jq,29.053026,15.332385,36.10511,16.091309
1515,SN2012aw,24.566168,6.4386883,2.6640594,5.560197
1516,SN2013cs,2.8749769,41.40326,25.689383,-0.40563926
1517,SN2013cv,-4.962598,55.63618,26.495895,4.450432
1518,SN2016J,13.4116,46.266186,7.2998805,-1.4021611
1519,SN2016K,0.15502891,25.526089,34.20462,-8.405238
1520,SN2016aqb,-13.57836,47.931965,20.562794,0.83583707
1521,SN2016blj,2.1644287,48.754948,4.09984,-6.5382004
1522,SN2016bmc,24.412615,31.984186,32.95942,-14.899057
1523,SN2016cuv,1.7071264,36.24807,19.857521,-23.720585
1524,SN2016ija,35.095066,-19.148436,10.02066,29.530945
1525,SN2017ln,-10.151204,35.016766,21.884583,4.597889
1526,SNLS-03D3ay,15.173011,-9.757465,37.629456,-1.6903038
1527,SNLS-04D1dc,5.6726556,3.286476,19.47062,-1.5679148
1528,SNLS-04D3fk,16.678007,-13.284436,37.36835,16.496843
1529,SNLS-04D4fu,-5.5225697,0.15382864,17.05747,21.759491
1530,SNLS-04D4ib,18.73163,-16.954218,27.107954,19.01285
1531,SNLS-05D2fq,26.739086,-24.131136,19.209301,28.435896
1532,SNLS-05D2hc,25.23277,-6.6589136,39.983074,16.610706
1533,SNLS-05D2ie,-11.025113,-23.62451,34.215595,-13.497522
1534,SNLS-05D3dd,25.432638,-12.642028,27.823364,8.351188
1535,SNLS-05D3ht,38.69346,-14.266887,18.617088,23.599861
1536,SNLS-05D3jq,16.816374,-10.937658,14.932185,17.605202
1537,SNLS-05D3kp,25.396086,-18.755772,16.84411,23.067797
1538,SNLS-05D4bm,21.18457,-10.245498,37.208096,5.489282
1539,SNLS-05D4fo,16.135464,-8.043729,32.045322,11.389273
1540,SNLS-06D2ga,32.563725,-16.30077,18.415422,27.901445
1541,SNLS-06D3cn,2.371668,-19.589403,33.383907,-5.288113
1542,SNLS-06D3dt,9.951093,-12.616007,29.979824,2.7977204
1543,SNLS-06D3el,27.909029,-3.3977263,34.123734,4.5043645
1544,SNLS-06D3fp,9.145129,-10.040695,39.529446,9.688252
1545,SNLS-06D4dh,7.0546184,9.018138,37.143787,-19.057386
1546,SNLS-06D4eu,32.752052,-8.159031,31.00813,16.00068
1547,SNLS-07D2bv,25.33614,-9.916822,29.080631,24.684654
1548,iPTF13ehe,29.656078,13.370622,-0.3341113,-27.431025
1549,LSQ13ry,-14.964894,34.817677,31.152548,-0.49225494
1550,SN2013ab,4.1619096,11.577844,-15.641807,2.9252698
1551,SN2013hy,38.992336,3.4528053,22.399244,-2.483925
1552,CSS151120:044526-190158,-25.410784,25.012455,14.388591,-11.992565
1553,Gaia15abc,-26.295103,5.4118094,16.00051,-31.581966
1554,PS1-10bls,-31.901146,-4.256886,34.257114,3.9139287
1555,PS1-11aea,0.2957733,21.144981,32.12261,18.846478
1556,PS1-13bni,-1.4706999,34.576897,-35.333874,-7.052758
1557,PS1-14bj,43.42715,-11.083375,9.250348,7.3198895
1558,PS17yt,-21.860184,45.366787,15.448942,8.118467
1559,SN2005aw,30.788021,-7.823966,20.757534,-1.9244142
1560,SN2010id,-7.445829,-7.7276616,20.130207,2.8756614
1561,SNLS-04D2fp,21.595043,-13.641414,29.90365,-1.3129106
1562,SNLS-05D2he,22.287355,-26.027006,22.234928,18.601067
1563,SNLS-05D3lb,38.21037,-20.8788,28.639114,13.081941
1564,SNLS-05D4hn,35.010544,-21.925432,14.087868,22.886087
