,SN,0,1,2,3,4
996,SDSS-II SN 7304,13.457193,7.906365,-21.312199,-0.1898218,3.8537884
997,SDSS-II SN 7444,-4.436675,6.275977,6.5161138,16.162188,3.583227
998,SDSS-II SN 8127,-3.6673026,-0.8277355,8.95175,-15.668755,6.3388486
999,SDSS-II SN 822,6.0636244,9.583814,22.148829,0.7664404,-3.4674459
1000,SDSS-II SN 8297,-5.7433295,20.572245,5.651382,8.575941,3.8522377
1001,SDSS-II SN 841,0.61026216,13.722223,1.7121106,-17.689934,10.551386
1002,SDSS-II SN 859,-10.15682,10.1427,15.045733,-16.636806,3.8731747
1003,SDSS-II SN 8742,11.272535,8.087472,-16.190535,11.196414,8.718035
1004,SDSS-II SN 9109,-10.3506975,19.387457,-18.362799,3.6641436,1.2905385
1005,SDSS-II SN 9954,-18.819609,13.800699,-2.168879,-4.0982785,4.3990526
1006,SN1000+0216,13.678744,-9.506317,23.353893,-2.9244444,12.925117
1007,SN2005gj,3.4841955,0.9866234,0.8970914,-18.00492,4.568628
1008,SN2005hm,-2.4960847,19.669992,12.2460165,0.45178849,10.47803
1009,SN2005in,-14.318476,21.76009,-6.108265,-9.359319,0.12844491
1010,SN2005iv,13.381491,11.1952305,-1.7920659,-6.068472,7.0089025
1011,SN2005jm,-20.008883,8.694718,-3.062031,-11.686588,2.8432095
1012,SN2005ju,-1.7588068,3.4294393,-11.000429,4.13086,24.001404
1013,SN2005jx,25.6519,7.211635,7.6353025,-6.919485,-0.18878366
1014,SN2005lb,-2.9391766,1.2098632,15.862258,0.8718897,5.1389375
1015,SN2005lc,2.995494,-10.306753,7.792456,-11.163156,20.848194
1016,SN2005mj,12.639227,11.845977,-10.608144,1.3778586,-14.245751
1017,SN2006aa,-16.026686,-1.5773306,-1.2039536,-3.0390472,1.7609016
1018,SN2006er,-3.6454785,7.4034066,-14.398744,6.473813,-2.9307787
1019,SN2006ex,-1.8384924,13.96923,-11.954957,12.867048,-10.202042
1020,SN2006ez,7.5210204,7.784145,-8.284081,-8.297183,-8.54585
1021,SN2006fb,16.521507,2.4112244,-15.548967,-3.070415,10.963784
1022,SN2006fj,-6.1697226,14.911009,-14.374617,0.49274203,-0.6627327
1023,SN2006fl,-5.856539,19.306427,-12.982031,-4.429443,-11.577136
1024,SN2006fs,-3.756965,11.322477,20.812632,-8.176024,-6.4811454
1025,SN2006fu,3.8058503,23.314442,-15.992024,0.112619735,-6.1515293
1026,SN2006gg,-4.1209626,9.850617,-9.834512,5.429241,5.942214
1027,SN2006gh,-6.8438625,15.324559,-14.843229,7.042817,18.568094
1028,SN2006hd,7.870183,10.99593,0.86910695,-22.281387,12.703755
1029,SN2006he,-3.916595,16.70426,-11.2603655,9.298361,9.291876
1030,SN2006hf,-0.1405057,17.0693,-21.15854,7.9935174,10.805437
1031,SN2006hg,-7.2880607,1.5034724,-4.1852093,-3.7576163,14.05231
1032,SN2006hp,-12.370715,17.576439,-15.562747,-3.5448318,7.0657535
1033,SN2006hr,-4.94749,6.8245697,-17.451214,-1.2084036,23.000479
1034,SN2006hu,-13.017417,24.49522,6.9764204,2.7728279,-7.3565993
1035,SN2006hv,-3.519645,18.99104,-17.342276,3.3904154,-10.769949
1036,SN2006hy,-11.111218,23.002647,-18.662455,-5.2115717,-8.61708
1037,SN2006hz,-18.94982,-2.4395206,-11.488348,2.9062457,5.1575165
1038,SN2006ix,2.584539,2.0424502,-9.420613,-6.1091986,-1.2357659
1039,SN2006iy,-4.5576124,13.59414,-4.7515144,-8.4086685,6.4729004
1040,SN2006jh,-13.366915,21.731289,9.209451,5.96487,1.91997
1041,SN2006jj,5.2785654,3.006232,-22.499617,-1.3621448,17.224745
1042,SN2006jk,-6.934542,-3.8825915,-6.4439073,12.827364,20.377548
1043,SN2006jn,3.7190797,12.364329,-25.437498,-2.4796925,8.303092
1044,SN2006jr,-11.27648,13.377825,-14.02656,-12.965818,-2.1012673
1045,SN2006ju,-5.066309,14.916268,1.5360475,-6.709407,-0.27950063
1046,SN2006jy,-17.455711,7.0371103,15.415706,-5.4814086,5.3324575
1047,SN2006ka,11.210745,20.01364,5.8030324,7.6563005,-7.5867896
1048,SN2006kb,-2.615384,18.869368,-12.62851,-12.535937,-11.358936
1049,SN2006kc,-14.551157,8.988909,-12.726784,-4.8893604,17.680717
1050,SN2006kl,-1.3915505,6.1063347,-19.299671,-8.982924,12.81033
1051,SN2006km,13.106041,17.435175,-2.4503646,0.9138295,14.1064205
1052,SN2006ko,6.366213,2.781835,-5.7136774,-6.470533,22.639662
1053,SN2006ky,-4.51627,17.769682,-24.502056,3.676523,1.1535227
1054,SN2006kz,2.2159557,20.074038,-1.5448791,-0.7783966,-6.2587423
1055,SN2006lb,8.521169,7.6966944,-27.63246,8.814049,-4.098792
1056,SN2006lj,-15.722353,14.59495,0.3645789,-16.912043,-12.021072
1057,SN2006ln,5.234391,7.649333,-17.907253,10.783597,4.583682
1058,SN2006lo,-10.163263,17.062223,4.016362,4.0531135,-5.0630684
1059,SN2006lp,-4.344874,10.139484,4.1169024,-22.958206,15.0686455
1060,SN2006mv,-21.578173,6.058169,-18.427876,0.63521266,10.954647
1061,SN2006na,-8.990086,4.4505887,2.607654,26.72687,2.4185517
1062,SN2006nb,0.004641169,17.018328,-15.547816,7.749174,-0.9596865
1063,SN2006nd,-18.579365,18.398062,12.90488,5.11653,-2.2057812
1064,SN2006ni,-14.752171,14.929992,9.930431,1.6547401,16.74125
1065,SN2006nj,-1.988635,3.1232414,-3.9198184,-15.873477,20.376427
1066,SN2006nk,-5.9100623,13.932791,4.9896016,-11.604492,-7.7309713
1067,SN2006nl,-18.768724,3.9609795,-10.285253,11.3560295,10.1787405
1068,SN2006nn,0.6516883,7.78704,-21.491526,4.132522,12.299003
1069,SN2006nv,-15.469688,17.90377,7.4709945,10.554937,9.961051
1070,SN2006nx,-3.3252814,2.8328333,17.511251,-0.7153168,18.919062
1071,SN2006od,-3.885966,18.944721,-14.396116,-7.7097626,5.4666953
1072,SN2006of,-14.203898,17.262613,-13.370908,-4.7618613,-6.3740315
1073,SN2006oh,0.6894045,16.780996,-2.4868941,-12.872278,-18.006577
1074,SN2006oi,-7.262329,7.29486,-14.779926,-4.744871,10.813161
1075,SN2006ol,-9.084986,19.325802,9.099771,-4.063768,-4.650134
1076,SN2006om,3.3716779,14.38358,-19.425362,2.9418554,4.529177
1077,SN2006pa,-2.3359582,12.298754,-9.562252,-14.050011,-5.6799197
1078,SN2006pf,8.430299,10.038229,1.6970524,-13.071028,8.632552
1079,SN2006pq,-10.166186,11.133928,-7.5541816,4.301726,-3.8579803
1080,SN2006qg,4.607596,21.796412,2.0787814,1.4720483,20.430035
1081,SN2007id,-0.0858416,7.6995497,12.019347,-11.201205,-21.415798
1082,SN2007je,-9.070429,22.063007,-8.60735,1.9426253,2.7142785
1083,SN2007jh,2.8936982,22.555544,16.618345,-5.826809,18.1131
1084,SN2007jl,9.181991,18.685732,8.671413,4.7680297,5.0948105
1085,SN2007jm,14.778149,-5.2373567,19.13497,14.249309,3.8988535
1086,SN2007jw,-12.840223,16.530684,3.192946,-8.373922,-4.373152
1087,SN2007kr,0.9829783,6.4889736,-10.374072,11.320814,19.35403
1088,SN2007kt,-1.1729562,23.859339,-9.550107,5.258689,-7.6389055
1089,SN2007kv,10.912169,11.988717,-11.233842,12.09757,16.359474
1090,SN2007kx,7.8729596,21.454544,-7.0288415,11.693626,-8.794824
1091,SN2007lb,2.4405713,0.16757655,6.6396046,-25.421234,1.1935267
1092,SN2007lc,-1.9837042,16.986847,5.555621,-3.3270879,-7.479435
1093,SN2007lh,9.839695,15.417425,-21.051071,9.336239,3.5969546
1094,SN2007ll,16.518124,15.212813,-4.9207544,10.573873,3.7759793
1095,SN2007ln,-9.545155,12.789359,-22.156477,-4.7917247,14.110088
1096,SN2007lo,-8.404081,14.792902,-21.715899,1.7841846,-5.2649226
1097,SN2007lp,-13.831599,19.52809,11.57133,-6.259865,3.4793894
1098,SN2007lt,-3.3912878,25.093868,-5.6390176,-8.417117,-11.973516
1099,SN2007mc,-4.9098864,22.063934,-14.894395,-10.718861,-1.6877655
1100,SN2007me,-8.373401,0.6396319,-14.986118,6.2037344,7.7321353
1101,SN2007mj,-11.736433,24.156132,-9.20088,-1.7952695,-7.7055454
1102,SN2007mk,-7.563609,18.744822,-22.794073,-9.578246,0.51497376
1103,SN2007ml,-10.91462,19.526985,2.4651968,-1.330847,0.4539604
1104,SN2007mv,3.37335,23.180943,11.357511,13.708538,4.282725
1105,SN2007mz,-1.0301054,14.464664,-1.0387555,-1.9172785,16.532148
1106,SN2007ne,2.0044463,13.786665,-18.40768,-8.183285,9.038558
1107,SN2007nh,7.0743074,16.47218,-14.982409,1.2177365,12.267445
1108,SN2007ni,11.823502,16.336445,-16.080776,-1.6741145,3.0237603
1109,SN2007nj,-3.85061,20.321114,-21.096468,-1.4487112,8.267135
1110,SN2007nu,-3.556725,16.83334,12.651701,14.8153715,-11.226989
1111,SN2007oe,-2.0184999,3.9159176,-30.67183,-6.4591627,10.058537
1112,SN2007oj,4.372449,22.62554,5.4558086,-13.246324,-12.357194
1113,SN2007ok,-0.24381453,17.314037,-9.591457,-7.393913,-2.513232
1114,SN2007ot,-1.1312582,16.70343,-20.381126,-5.3942165,-0.23921746
1115,SN2007ou,-14.668568,8.002484,5.196186,-8.648852,22.136778
1116,SN2007ow,-2.412621,11.892007,15.378423,17.938934,5.8520584
1117,SN2007ph,-10.7957115,15.944498,9.335109,-0.531582,8.025915
1118,SN2007pn,-8.983289,14.362771,18.728024,3.079708,-5.358327
1119,SN2007po,1.3266618,0.03178451,-12.49287,4.3249307,13.991247
1120,SN2007pp,-7.827868,12.018421,0.8399892,-13.437864,22.675697
1121,SN2007pw,-18.784023,-4.684487,12.865116,-10.305845,5.7462325
1122,SN2007qf,-13.458202,14.965405,-9.873566,-10.964105,8.701661
1123,SN2007qg,3.3521078,12.303263,-0.2284542,-12.152058,15.590471
1124,SN2007qh,9.944386,13.945001,4.0222235,9.398575,3.3742378
1125,SN2007qm,8.468882,11.098722,-15.020713,6.3305573,-2.3930058
1126,SN2007qp,-22.0106,9.135605,-11.3918915,-3.0870812,1.2857461
1127,SN2007qq,5.3321652,2.4774415,14.18714,2.996889,6.419622
1128,SN2007qr,-36.134113,-69.465805,3.9049163,-7.563727,61.221226
1129,SN2007qy,-1.948503,5.952795,-11.448231,-20.852997,6.496861
1130,SN2007rd,4.2160716,12.377574,0.33130285,0.5413781,10.717614
1131,SN2007rl,-0.678786,10.683941,-13.084618,-4.8243933,5.269029
1132,SN2007rp,-10.707012,184.86256,28.192005,-10.082876,5.9242134
1133,SN2007sb,-1.3385926,12.205089,-4.7923374,-1.5647491,1.868124
1134,SN2007sd,-22.301746,-6.477577,0.6278489,12.562577,-25.962942
1135,SN2007tr,-10.145873,-6.7185917,3.6209414,-22.096205,10.500048
1136,SN2008fq,7.958991,1.4238458,15.084858,21.515606,12.303711
1137,SDSS-II SN 1592,1.6348529,13.201956,-2.6427844,20.021845,-8.119927
1138,SN2005iw,8.38038,-2.8643937,0.6756184,23.750185,4.949546
1139,SN2006bo,-0.6597203,7.006801,3.8416474,-8.617319,7.341475
1140,PS1-12bku,-4.0397077,-10.713547,-4.091385,-9.607593,9.517746
1141,PS1-14vk,-19.03749,11.562061,16.22544,1.1776549,-2.2641046
1142,SDSS-II SN 11316,20.005085,-1.0926176,-1.7267442,13.443381,9.903194
1143,SDSS-II SN 12827,6.2097344,-1.3434495,-11.823356,8.595141,-1.2979146
1144,SDSS-II SN 13148,-2.1305661,4.81793,-31.439064,-15.365753,-2.9949389
1145,SDSS-II SN 13247,18.869078,0.83989066,9.136332,18.109531,10.089002
1146,SDSS-II SN 13277,18.740904,-1.6322259,2.2446923,3.3370218,-9.341281
1147,SDSS-II SN 13515,-18.180311,-4.4705887,5.29799,-9.633897,-4.402761
1148,SDSS-II SN 13628,-17.007824,4.1127205,-9.946199,-0.1370188,-9.833335
1149,SDSS-II SN 13657,-0.64567643,-3.1143131,16.629478,22.905674,-2.2142482
1150,SDSS-II SN 13815,12.044262,0.24680987,-15.680366,-18.636301,-3.6111732
1151,SDSS-II SN 13861,-1.5059814,-3.0513632,10.494739,26.799767,-0.76053166
1152,SDSS-II SN 13904,-3.957561,-1.6191646,4.990287,-4.5983467,2.1666803
1153,SDSS-II SN 13946,-14.623367,-0.6459146,3.0777087,-14.792341,0.17726839
1154,SDSS-II SN 14065,15.493849,-2.2561321,-0.60683566,16.551926,4.499632
1155,SDSS-II SN 14074,-11.685928,-4.862666,-1.3162295,-10.564022,9.373376
1156,SDSS-II SN 14357,-6.4511356,-12.937292,11.616369,-13.583846,14.450117
1157,SDSS-II SN 14539,-21.325321,-0.6311865,7.5898976,4.180867,1.3455313
1158,SDSS-II SN 14588,4.0328293,-3.5283482,-3.3729248,5.515799,5.8427863
1159,SDSS-II SN 14638,-1.2133838,-7.202304,1.093163,7.972281,6.499057
1160,SDSS-II SN 14907,-3.9097762,-3.6436965,31.169405,5.389249,7.113569
1161,SDSS-II SN 14978,22.243948,-2.8385413,1.1134137,13.34851,1.8084441
1162,SDSS-II SN 15294,14.14452,-7.414467,9.466241,8.036756,5.9016886
1163,SDSS-II SN 1536,-10.530553,-5.109268,-17.71936,-18.448503,-4.927415
1164,SDSS-II SN 15526,-16.015486,-16.16835,3.637105,10.746179,0.032665566
1165,SDSS-II SN 15593,16.74506,-9.865902,-14.40447,-0.36249,-2.8381627
1166,SDSS-II SN 15913,20.318386,3.3473148,-2.6140027,-6.333629,-6.2598276
1167,SDSS-II SN 16360,6.91262,-3.3992548,6.216428,1.1842793,5.8531594
1168,SDSS-II SN 16652,-8.006502,-1.022393,5.1312037,3.0328445,-6.3117437
1169,SDSS-II SN 16849,-15.806985,2.7071729,0.37850207,-0.69157046,-5.717924
1170,SDSS-II SN 17322,-5.8409843,-8.667538,14.033654,7.105053,3.7487018
1171,SDSS-II SN 17793,9.6879835,-1.3743646,-28.48382,-2.053106,1.507261
1172,SDSS-II SN 1783,-17.20928,-23.497398,9.625503,1.6247327,-8.422353
1173,SDSS-II SN 18392,20.138414,-31.018345,102.413345,0.22210106,30.703037
1174,SDSS-II SN 18459,-0.7436443,-12.816007,7.670785,4.5120573,17.742718
1175,SDSS-II SN 18478,-12.142142,0.30989066,-5.811422,-14.578748,-9.678753
1176,SDSS-II SN 1848,-3.357161,6.8361807,-7.502877,5.4439507,-11.25312
1177,SDSS-II SN 19190,-6.7141547,-12.101627,3.3094802,-2.851886,15.813813
1178,SDSS-II SN 19221,6.2805614,-8.530584,5.4251356,4.3482275,11.928965
1179,SDSS-II SN 19325,222.68613,-32.14281,67.80164,-1.9165742,165.90102
1180,SDSS-II SN 19339,-12.584049,-2.2330391,0.6333731,9.095739,0.84818655
1181,SDSS-II SN 19524,-11.026983,-0.02065179,-2.1790028,-23.265848,-11.157194
1182,SDSS-II SN 19555,-7.058285,-3.8971875,13.803617,-5.0252395,-2.9390368
1183,SDSS-II SN 19645,-6.099303,-37.309914,-76.62341,-55.170853,-64.88218
1184,SDSS-II SN 20323,3.5279627,-10.742747,16.415049,0.4176147,8.052603
1185,SDSS-II SN 20435,-1.2563232,-5.2437196,2.7180939,15.137172,3.0200195
1186,SDSS-II SN 2050,-0.0100696925,2.972135,-15.428892,-19.789509,-4.0274725
1187,SDSS-II SN 20517,10.52914,5.809323,0.38161847,12.8826275,-22.99096
1188,SDSS-II SN 20542,-13.394814,-1.1229088,10.352948,7.359434,-1.542133
1189,SDSS-II SN 2060,-19.78133,-12.86556,-0.9792469,-9.792619,-8.915526
1190,SDSS-II SN 20947,19.458685,5.036139,-3.2474825,14.283463,-6.1970224
1191,SDSS-II SN 20965,-4.237032,-8.232106,2.6969001,-12.6393175,5.6754255
1192,SDSS-II SN 21478,21.373083,-0.7694644,-9.70303,14.796231,0.7268555
1193,SDSS-II SN 2551,-3.3903759,3.3100178,-5.262559,-5.21982,-7.394474
1194,SDSS-II SN 3543,-14.139972,-2.3716564,12.875747,4.1331806,-18.069548
1195,SDSS-II SN 3669,9.943928,-5.0060596,-6.1742325,16.24182,18.07301
1196,SDSS-II SN 3945,2.9229393,3.9791427,3.9042983,21.263891,-16.464907
1197,SDSS-II SN 4229,-1.600155,-7.2510214,6.3185015,-14.486271,-2.1227882
1198,SDSS-II SN 4638,-9.795109,-7.618249,-16.978407,3.5299492,-3.8108451
1199,SDSS-II SN 5403,-2.9692912,-0.62816674,-9.152686,11.776101,1.1898596
1200,SDSS-II SN 7654,-21.355404,-13.481125,12.978287,-1.6268734,6.187197
1201,SDSS-II SN 7699,-19.819645,-5.568494,-1.5541598,-14.612941,0.86673236
1202,SDSS-II SN 7794,-29.569574,36.21702,-9.412175,3.4457266,26.73025
1203,SDSS-II SN 7839,-17.764637,-4.2754984,8.315981,-18.23641,-3.2892787
1204,SDSS-II SN 8062,-46.423115,52.55638,-7.3706765,-93.42013,-65.83442
1205,SDSS-II SN 919,-8.343466,-0.6102072,-15.990097,15.393649,1.0508835
1206,SDSS-II SN 9268,-13.277199,-9.389369,7.2490377,8.671127,4.604681
1207,SN2006ew,-8.137926,6.57106,-30.251423,-3.7759078,-10.387287
1208,SN2007my,-13.299301,-23.762466,7.036378,-6.2891474,-10.608949
1209,SN2007oq,-17.143658,-0.19630072,18.813822,3.5252292,0.21573374
1210,SN2007qk,6.682718,-13.824614,2.3692324,-12.806333,10.062079
1211,SDSS-II SN 14589,-21.959816,2.3265595,-1.0129893,15.231803,2.3065064
1212,SN2005fd,-8.53917,3.138677,-11.820094,-2.7131848,-32.803005
1213,SDSS-II SN 13314,-23.64069,-5.5386796,-9.881838,-2.7341032,-11.771807
1214,SDSS-II SN 13476,-25.1457,-0.46931258,11.508753,-1.6015859,10.740418
1215,SDSS-II SN 13477,-8.566571,-8.506464,22.12833,-12.312914,0.1816681
1216,SDSS-II SN 13896,6.138511,22.415552,-14.29613,4.7198052,4.0554686
1217,SDSS-II SN 15569,2.7784152,-3.1946719,19.208248,-18.722095,0.9891261
1218,SDSS-II SN 15900,0.36076015,-5.4070477,-13.115108,-10.998689,-5.5829153
1219,SDSS-II SN 17829,-0.56185246,-4.513215,16.754728,-10.317673,5.2870793
1220,SDSS-II SN 18291,16.782198,-1.2101072,3.133493,3.8705397,1.4962744
1221,SDSS-II SN 19034,7.9499965,-14.999287,2.281223,15.72702,11.413067
1222,SDSS-II SN 19308,-6.85821,-0.41553202,17.061775,-17.248495,-5.6841717
1223,SDSS-II SN 20334,-22.617739,-4.5908237,-1.0595783,10.314231,-6.6715827
1224,SDSS-II SN 20771,16.174923,-5.0241976,4.8488245,-9.238675,-5.8422995
1225,SDSS-II SN 4059,1.499268,-5.9563603,13.684061,-19.315647,10.362758
1226,SDSS-II SN 4110,0.4855314,-1.9500347,-3.438807,-28.307589,-4.740521
1227,SDSS-II SN 6433,6.453348,-2.896913,-2.9477022,13.188943,-6.904695
1228,SDSS-II SN 789,8.885829,-14.586955,0.54116213,7.078059,21.835903
1229,SN2005gx,-14.410259,10.053513,-19.99436,11.183645,-12.472716
1230,SN2006hh,2.6779046,-10.821579,4.2167816,-15.338316,-19.19013
1231,SN2006hs,9.492805,7.0402126,-2.8610253,-16.676928,23.791803
1232,SN2006kt,-12.672519,0.021073896,-7.7949343,23.591122,1.6301618
1233,SN2006mu,18.94485,14.282981,13.474928,-11.412414,11.252388
1234,SN2006ng,2.1645057,-6.176244,13.502148,-0.60502946,-13.876381
1235,SN2007ka,-7.039708,11.091629,-26.885365,-0.899028,2.197422
1236,SN2007ko,-5.778732,13.178401,-13.302588,-10.784179,13.236546
1237,SN2006gb,11.224333,0.8765949,-3.583817,1.9845257,-4.6967053
1238,SDSS-II SN 13145,12.694049,1.060254,-0.5363576,-18.109653,-11.963661
1239,SDSS-II SN 13496,20.585373,2.3690333,2.9230967,-4.1023107,-0.19859856
1240,SDSS-II SN 1367,-12.013016,-34.242466,-22.858328,76.66502,28.641127
1241,SDSS-II SN 13729,-10.063927,-7.787995,9.29297,-9.44024,6.7025228
1242,SDSS-II SN 13742,-25.343765,3.9643242,-6.1523347,-0.26293698,-11.342448
1243,SDSS-II SN 14469,-10.18167,-13.483701,30.725555,-0.8050935,-17.07321
1244,SDSS-II SN 14639,11.261225,5.63414,-12.069052,-17.643244,-14.051668
1245,SDSS-II SN 14751,14.509421,3.5909173,-17.949305,-7.9519057,-15.048505
1246,SDSS-II SN 14827,-2.2724376,-9.967775,12.422958,-4.169898,11.989686
1247,SDSS-II SN 15258,1.8454645,3.8857293,-6.549706,26.401001,-0.7637704
1248,SDSS-II SN 15303,5.5779514,4.0633454,-15.732551,-8.093397,-5.593859
1249,SDSS-II SN 16472,14.98152,-4.642911,-6.736498,12.445134,12.093812
1250,SDSS-II SN 17292,-16.242289,-1.8479764,-14.78328,-7.9376693,-7.9483457
1251,SDSS-II SN 17781,-0.9928777,4.156713,-25.375715,-8.723251,-1.8671365
1252,SDSS-II SN 17996,10.75103,-3.6574879,-11.262968,-11.741798,2.0945258
1253,SDSS-II SN 18111,-51.68529,-46.746223,-62.786713,24.034702,52.07257
1254,SDSS-II SN 19346,-9.264278,-8.271966,23.478844,-4.949745,12.06249
1255,SDSS-II SN 19438,6.9231033,-17.412529,15.614044,-3.8913403,20.484009
1256,SDSS-II SN 2527,5.9124455,47.227276,6.173222,-9.58353,14.420729
1257,SDSS-II SN 3112,15.809062,-27.761395,7.805151,8.994547,16.141993
1258,SDSS-II SN 3957,-24.763016,-7.0171604,4.018361,5.695013,-10.034328
1259,SDSS-II SN 4465,15.58086,1.5445215,-2.4046462,-12.228253,-1.927535
1260,SDSS-II SN 5943,0.6874712,10.350684,-21.583982,-14.811174,-7.2446103
1261,SDSS-II SN 6635,11.741519,6.7467394,2.015935,-1.1044571,-30.131214
1262,SDSS-II SN 6877,5.381239,-11.597621,11.602448,-10.559102,8.048647
1263,SDSS-II SN 7003,-1.7279316,8.072313,-16.887718,-6.1912336,-10.804472
1264,SN2006hi,-2.644246,71.63402,-55.82896,30.812723,-28.089573
1265,SN2006nh,-15.323606,6.812806,-3.2541296,6.3618984,-17.128304
1266,SN2006pz,-11.392834,49.781166,72.98679,289.557,134.98952
1267,SN2006sv,-15.421653,4.175553,-11.788731,-7.0805197,2.460565
1268,SN2007mx,9.491435,-5.092342,-11.027692,19.784988,10.7049885
1269,SN2007sg,-24.823961,52.224445,-0.6302731,26.371746,-10.136018
1270,SN2007sk,-38.362186,82.26501,52.08607,-0.24821796,10.481261
1271,SDSS-II SN 19487,19.703352,4.6955214,-5.451067,5.461786,0.648078
1272,SDSS-II SN 20932,26.916096,2.5169604,1.9788288,6.83746,4.0493774
1273,SDSS-II SN 7575,-16.688387,-4.495306,2.8177457,-15.2871685,-15.037774
1274,PS1-11ala,-6.299571,-26.924856,-0.4461367,-2.404364,-2.6492386
1275,PS15bdr,-7.091939,6.687454,-11.551057,-22.589413,-12.679028
1276,SNLS-03D4cw,18.005825,-17.820045,6.399484,-10.440946,11.48307
1277,SNLS-06D1hc,17.084787,-15.122713,0.076282255,9.432583,-11.688281
1278,PS1-10l,-7.298051,-25.524952,3.879086,-11.580465,-10.846142
1279,SN2016zd,-5.6770945,14.447182,-17.555782,-18.080992,-18.39843
1280,SNLS-05D1by,15.918025,-12.595506,11.678482,13.826309,13.436576
1281,SN2012P,12.831677,-13.622981,15.716134,7.471977,-4.645083
1282,SNLS-04D4gz,11.406598,-11.884963,17.334318,-3.4358175,-3.080205
1283,PS1-10bkf,3.827199,-3.3167999,2.7759504,-6.7051735,-23.75333
1284,SNLS-04D4ht,18.265535,-14.061879,14.754639,-1.4000942,-0.2908369
1285,SNLS-05D1dn,17.739038,-14.103759,21.0489,4.221138,6.1303296
1286,ASASSN-15nq,-0.3938629,10.028888,-3.844958,4.904168,-30.282913
1287,ASASSN-15nr,3.1450262,23.65492,-9.310176,2.7256358,-19.498468
1288,ASASSN-15ti,-19.387201,15.621957,-11.583283,5.704717,-13.826591
1289,ASASSN-15uw,-2.4042873,12.024469,3.9873981,-5.7940636,-16.446041
1290,DES17C2ou,-3.2655177,-9.042295,6.059969,19.181696,7.8094745
1291,DES17C3arf,-7.9091,-0.34409532,-0.8383082,16.926443,8.82421
1292,Gaia16ahz,6.281992,-5.661982,13.303759,11.397343,8.179387
1293,LSQ12blp,-10.005343,16.127766,-14.39812,0.55978566,-20.876232
1294,LSQ14an,-14.61054,10.987411,-3.1635249,15.621822,-3.189427
1295,PS1-10agw,-18.276209,20.830683,-0.25769475,6.4100156,2.213148
1296,PS1-10awh,-14.983477,-3.9782917,-11.302636,1.1898935,17.10782
1297,PS1-10k,-5.6169405,10.659264,0.2996424,6.67392,22.660358
1298,PS1-10n,-12.977772,-9.217542,1.0237292,13.88965,7.2671337
1299,PS1-10p,1.4958163,12.776506,13.941322,-2.6357985,-12.011402
1300,PS1-11cn,5.4039016,19.312263,9.001528,4.5568204,-9.496569
1301,PS1-11fi,-4.9888573,16.874779,13.040647,1.0087385,-20.698362
1302,PS1-11sk,-4.474004,10.283989,6.0817604,5.0242605,8.751066
1303,PS1-11w,-1.1985409,14.0314665,-6.3722086,-8.098813,-11.553802
1304,PS1-13or,1.6121279,-7.515568,-3.9459586,1.8056355,17.09509
1305,PS15aii,-4.468063,12.530801,-8.687742,8.883695,-26.947742
1306,PS15bwh,-0.8450082,19.108158,-9.757562,3.6243045,-28.773317
1307,PS15cwx,-9.791459,12.609372,2.1520529,7.0574036,-26.028587
1308,PSN J23102264+0735202,-5.1622205,26.754206,0.90278983,0.2776156,-12.844156
1309,PTF10bfz,0.35318178,13.017354,-0.71372795,-8.035264,-25.010895
1310,PTF12hni,-7.9407716,0.25020093,7.478305,3.9676993,8.141218
1311,PTF13bdl,-2.1005352,-5.6442566,11.849043,5.3279924,12.5822315
1312,SN2003fj,-4.5827003,-9.011835,15.73801,-0.09234158,22.840065
1313,SN2003fk,8.7520685,-5.9127417,14.496377,5.367303,14.954282
1314,SN2004gt,-4.2577825,-8.77143,-1.1000408,4.827724,27.31149
1315,SN2005Q,-13.031277,10.937002,3.7819169,-1.5026034,16.021244
1316,SN2005bj,-0.98163456,-2.370847,10.685522,-1.6853063,18.03289
1317,SN2005bl,-14.379407,-0.59517735,0.6725469,17.23914,13.371438
1318,SN2005ku,-1.4795878,12.294645,-1.4244382,13.046882,-22.149115
1319,SN2006ep,-7.1901093,2.6585672,9.521081,11.329724,18.233791
1320,SN2006gj,-18.755033,2.9026217,11.227963,1.0202532,-8.732869
1321,SN2006py,-4.9765906,20.277481,-5.7704825,2.2106185,-19.927784
1322,SN2007A,-11.361579,16.915777,-7.147322,6.796738,-19.267994
1323,SN2007hn,-15.390015,1.3385122,12.833693,-0.3347357,18.36439
1324,SN2007hx,-16.937706,14.228624,8.9020815,4.217485,-11.562172
1325,SN2007if,-6.455587,5.347832,19.365187,3.5488632,-11.348999
1326,SN2007jh,-16.693563,8.797043,19.865788,0.88948673,-13.144153
1327,SN2008bq,-11.113416,19.781385,-6.586221,3.024543,-26.691309
1328,SN2010ap,-9.328536,19.252283,13.457721,-7.9148197,-12.320602
1329,SN2010fq,-7.6797705,6.139875,5.2140846,-23.01245,4.1006947
1330,SN2013ai,14.613564,-6.3558755,11.924036,-3.2097332,7.7864323
1331,SN2016E,-16.83133,19.628378,-6.005359,-0.39517593,-20.462511
1332,SN2016afb,-4.8925414,9.574803,-5.6139026,1.5875903,-22.986692
1333,SN2016alt,15.922703,17.280924,-13.767576,10.238107,-4.666656
1334,SN2016arc,-14.636856,7.265277,15.513777,10.38286,-6.312681
1335,SN2016ayg,-5.61845,11.765812,-2.1249638,-0.38348722,-32.047935
