,SN,0,1,2
1436,SN2005M,58.289413,62.15742,42.050922
1437,SN2005ag,36.615593,62.86914,35.959282
1438,SN2005al,39.41411,59.896557,68.93261
1439,SN2005be,1.7982211,52.103302,78.082275
1440,SN2005el,39.72331,68.145996,68.134766
1441,SN2005em,56.446186,8.080416,46.06107
1442,SN2005eq,53.871517,66.62206,30.407328
1443,SN2005hc,52.414722,68.27162,44.37273
1444,SN2005hj,48.125774,72.84768,35.763577
1445,SN2005iq,46.782326,59.927727,74.45475
1446,SN2005ir,19.907581,83.29978,46.459946
1447,SN2005kc,42.552673,35.7946,54.356495
1448,SN2005ki,37.419514,64.27983,77.05474
1449,SN2005lu,2.7828393,20.41835,91.2622
1450,SN2005mc,31.339855,17.645761,74.64142
1451,SN2005na,44.285084,69.086105,54.23863
1452,SN2006D,57.544716,50.396633,69.079895
1453,SN2006T,22.70056,-14.923594,69.23665
1454,SN2006X,12.868706,-5.242086,88.42577
1455,SN2006ax,51.65993,71.25075,60.64839
1456,SN2006ba,15.021202,-22.3508,55.19815
1457,SN2006bd,29.399254,-10.926367,86.294876
1458,SN2006bf,32.233646,-40.344288,80.34021
1459,SN2006bh,52.343964,51.571903,73.681915
1460,SN2006br,21.686235,9.4279375,93.05666
1461,SN2006bt,12.350357,78.966606,19.81924
1462,SN2006ef,-9.124715,49.62507,80.21565
1463,SN2006ej,39.573616,49.089874,75.010574
1464,SN2006ev,17.797817,54.870033,82.83881
1465,SN2006fo,7.272686,-15.604287,50.439728
1466,SN2006gt,19.186113,24.624594,80.52979
1467,SN2006hb,32.861,3.0580726,79.43815
1468,SN2006ir,-12.930095,-17.112831,80.29365
1469,SN2006is,66.52421,52.55061,47.506268
1470,SN2006kf,22.08201,41.449535,63.571056
1471,SN2006lc,35.78447,-32.85492,77.93577
1472,SN2006lu,38.314217,49.44312,53.599766
1473,SN2006mr,35.284405,-16.782558,91.37943
1474,SN2006ob,13.0270815,48.88619,62.398777
1475,SN2006os,38.48355,22.301994,58.569336
1476,SN2006ot,41.90142,35.345573,12.287234
1477,SN2007N,28.909441,-21.756588,86.86075
1478,SN2007S,45.03543,36.50374,44.048992
1479,SN2007Y,71.50133,1.0830404,40.201035
1480,SN2007af,36.337383,70.05486,49.389164
1481,SN2007ai,52.824974,18.695189,61.55737
1482,SN2007as,47.147964,62.49523,65.78952
1483,SN2007ax,39.35752,-10.124784,89.819954
1484,SN2007ba,45.66822,12.194266,75.039764
1485,SN2007bm,41.974804,30.685125,62.279778
1486,SN2007ca,38.876244,43.849182,40.234352
1487,SN2007if,63.68544,21.993269,50.13166
1488,SN2007jg,40.303307,60.768345,57.375137
1489,SN2007kj,63.026688,-3.2676637,63.1315
1490,SN2007le,46.454018,48.062763,47.667137
1491,SN2007mm,41.110306,-9.960012,78.343575
1492,SN2007nq,18.729727,53.18295,68.12012
1493,SN2007on,11.096201,42.61938,77.8572
1494,SN2007rz,-48.63628,-20.631222,67.55966
1495,SN2008R,14.297948,34.253456,75.48925
1496,SN2008aq,36.06874,-3.2287865,59.42341
1497,SN2008fp,53.4476,27.154085,66.198
1498,SN2008gc,-19.410147,18.753063,44.334717
1499,SN2008gp,43.21353,65.51087,45.1808
1500,SN2008hh,25.56014,-2.0053911,56.875927
1501,SN2008hv,44.12229,52.54253,67.26183
1502,SN2008ia,28.243788,51.64698,75.26382
1503,SN2009F,38.997612,-18.145105,83.33325
1504,SN2009K,7.9828277,-9.025218,58.99984
1505,SN2009Z,29.068521,4.125417,60.80938
1506,SN2009bb,44.11134,-33.485165,68.84153
1507,SN2009ca,21.269945,-9.5872555,39.801853
1508,SN2009dc,-6.7532163,82.68323,-16.128769
1509,SN2009dp,0.90751374,-25.378788,68.57564
1510,SN2009dt,2.2113853,-47.48193,67.97786
1511,SN2010ar,19.765957,92.71589,26.252617
1512,SN2010bc,18.964874,22.53117,43.409546
1513,SN2010fs,53.202488,-22.399248,20.450842
1514,SN2011jq,42.924267,3.2345684,75.275085
1515,SN2012aw,-32.468903,-9.126061,63.714027
1516,SN2013cs,45.744766,56.748783,53.447323
1517,SN2013cv,52.362442,80.214134,51.637268
1518,SN2016J,44.466724,46.541462,31.394323
1519,SN2016K,17.085932,58.1847,60.62598
1520,SN2016aqb,60.24917,71.6031,49.447533
1521,SN2016blj,42.602978,62.01876,27.801239
1522,SN2016bmc,-2.4450686,38.48674,83.17134
1523,SN2016cuv,18.942335,50.63614,45.57626
1524,SN2016ija,-5.346178,-82.985306,37.196323
1525,SN2017ln,33.99288,75.391266,60.72738
1526,SNLS-03D3ay,7.3040986,-29.493856,61.458447
1527,SNLS-04D1dc,8.8189945,-8.605476,35.4665
1528,SNLS-04D3fk,1.4818203,-42.102142,75.34192
1529,SNLS-04D4fu,-31.268333,-9.000408,28.305643
1530,SNLS-04D4ib,0.0036046498,-50.683517,57.915573
1531,SNLS-05D2fq,6.56723,-81.92751,33.015358
1532,SNLS-05D2hc,7.1825314,-51.490276,76.32775
1533,SNLS-05D2ie,66.23845,-40.22581,25.39907
1534,SNLS-05D3dd,10.842438,-48.209232,65.26262
1535,SNLS-05D3ht,-0.7327358,-90.79703,45.266052
1536,SNLS-05D3jq,-11.916652,-57.075146,55.454296
1537,SNLS-05D3kp,10.562559,-87.574066,36.198757
1538,SNLS-05D4bm,6.5380445,-38.26844,63.94582
1539,SNLS-05D4fo,9.4435,-39.48231,72.74279
1540,SNLS-06D2ga,1.8314748,-88.71945,38.783916
1541,SNLS-06D3cn,10.535891,-30.464075,43.4518
1542,SNLS-06D3dt,3.6588137,-34.707687,53.76637
1543,SNLS-06D3el,-3.2936237,-33.401573,65.29205
1544,SNLS-06D3fp,17.657774,-34.02686,66.37012
1545,SNLS-06D4dh,17.180363,-5.6840777,56.249413
1546,SNLS-06D4eu,-6.596262,-44.776672,65.58219
1547,SNLS-07D2bv,-4.5096183,-54.455837,71.47755
1548,iPTF13ehe,14.544607,1.3772448,-11.196045
1549,LSQ13ry,46.81918,68.19523,72.88619
1550,SN2013ab,19.993237,33.974777,-21.52935
1551,SN2013hy,-28.322561,-22.743305,71.79155
1552,CSS151120:044526-190158,42.29927,86.188805,5.189144
1553,Gaia15abc,-5.6449795,77.320526,59.74365
1554,PS1-10bls,46.973194,11.264644,-7.188087
1555,PS1-11aea,50.327045,-1.5596287,36.525127
1556,PS1-13bni,21.999208,55.030464,-41.533943
1557,PS1-14bj,-47.671795,-36.308044,57.961025
1558,PS17yt,60.63043,77.73585,-6.072433
1559,SN2005aw,32.872116,-40.41602,60.23162
1560,SN2010id,-12.696051,-19.351084,25.617777
1561,SNLS-04D2fp,20.430374,-46.37263,60.020473
1562,SNLS-05D2he,17.703814,-77.171295,35.403885
1563,SNLS-05D3lb,15.41758,-77.05781,59.81324
1564,SNLS-05D4hn,-0.34068626,-80.871605,42.821438
