,SN,0,1,2,3
1184,SDSS-II SN 19524,-8.920219,10.525732,-37.973373,-19.060064
1185,SDSS-II SN 19555,-7.144944,-31.748777,11.693797,17.874893
1186,SDSS-II SN 19645,315.95834,373.78372,178.79143,-31.695488
1187,SDSS-II SN 20323,-24.147749,-10.741417,27.25952,10.891344
1188,SDSS-II SN 20435,-20.028069,3.8739183,7.0988445,-0.915673
1189,SDSS-II SN 2050,24.577635,0.5556247,-13.075308,7.2859693
1190,SDSS-II SN 20517,2.186572,-3.3000557,-42.696205,-32.189884
1191,SDSS-II SN 20542,-18.984213,-8.21117,-2.1912353,-8.835494
1192,SDSS-II SN 2060,6.167359,-31.959194,-19.209864,18.158983
1193,SDSS-II SN 20947,21.241007,-8.769026,-2.485948,33.140102
1194,SDSS-II SN 20965,-12.16186,-19.625462,8.89421,-2.0661795
1195,SDSS-II SN 21478,24.330862,-4.135137,10.604858,36.648144
1196,SDSS-II SN 2551,5.7938824,-4.476627,-23.768478,-14.284114
1197,SDSS-II SN 3543,-30.599848,6.4822245,-7.5275106,-15.081564
1198,SDSS-II SN 3669,14.184839,19.989134,22.384644,33.043888
1199,SDSS-II SN 3945,-10.638774,10.489714,-18.058155,-9.182033
1200,SDSS-II SN 4229,-11.284481,-28.263342,12.800699,-5.6101675
1201,SDSS-II SN 4638,7.273256,87.48357,23.692602,-4.891391
1202,SDSS-II SN 5403,-2.063199,18.039402,-17.956966,-0.3988631
1203,SDSS-II SN 7654,-16.678988,-21.371511,-6.898837,24.347042
1204,SDSS-II SN 7699,-3.6833808,-41.449276,-9.086454,11.711539
1205,SDSS-II SN 7794,-23.286001,-42.376907,-5.034677,23.342136
1206,SDSS-II SN 7839,0.7726328,-36.097565,-4.408594,3.1096663
1207,SDSS-II SN 8062,-17.333246,20.407763,-2.183832,-98.90532
1208,SDSS-II SN 919,-5.1718736,25.757275,-24.235167,-0.9598152
1209,SDSS-II SN 9268,-29.692617,-2.852796,1.5235339,-8.11171
1210,SN2006ew,22.794565,3.635688,-27.262981,29.431774
1211,SN2007my,-35.87691,-20.333979,-14.71257,5.994217
1212,SN2007oq,-5.435359,-33.36965,3.795156,-13.502201
1213,SN2007qk,-9.180086,-3.3142626,9.365016,25.60379
1214,SDSS-II SN 14589,-13.558632,-31.199575,-9.256272,-19.79538
1215,SN2005fd,-5.399006,-15.439536,-29.637169,-18.182106
1216,SDSS-II SN 13314,16.267889,16.542109,-39.743195,-18.321718
1217,SDSS-II SN 13476,6.016539,-17.243954,1.0476034,40.381107
1218,SDSS-II SN 13477,-3.9499817,-20.183405,27.934954,25.458881
1219,SDSS-II SN 13896,22.906775,14.719392,-3.2735496,-37.78263
1220,SDSS-II SN 15569,-22.78691,-36.938805,11.964352,-9.832167
1221,SDSS-II SN 15900,11.96127,4.776629,-15.277629,9.341586
1222,SDSS-II SN 17829,41.021973,-34.94134,-12.126879,-18.449347
1223,SDSS-II SN 18291,6.296361,1.7966479,14.299999,21.551884
1224,SDSS-II SN 19034,-26.773872,31.798115,11.343689,4.9550962
1225,SDSS-II SN 19308,-3.9370902,-31.387617,27.752151,16.90294
1226,SDSS-II SN 20334,-5.600762,-2.6854863,-12.470257,10.227232
1227,SDSS-II SN 20771,20.968826,9.347003,7.393482,14.500732
1228,SDSS-II SN 4059,-4.1405945,-27.467356,19.997086,3.4373188
1229,SDSS-II SN 4110,32.022453,25.316898,0.4949984,16.887796
1230,SDSS-II SN 6433,-1.7685193,28.64409,-4.3721757,-6.308967
1231,SDSS-II SN 789,-11.158339,0.38628235,21.48611,30.02527
1232,SN2005gx,27.724186,-6.0354767,-41.947826,-3.5168462
1233,SN2006hh,-25.615519,-2.2552578,-31.52938,-8.161138
1234,SN2006hs,12.019938,-31.444357,27.302996,15.500784
1235,SN2006kt,25.089355,21.71828,-10.176087,30.657295
1236,SN2006mu,14.811241,-13.896025,32.781387,14.863489
1237,SN2006ng,-9.799409,-28.794245,-10.251571,17.591196
1238,SN2007ka,27.068027,5.458376,-25.014797,-28.376114
1239,SN2007ko,10.045793,-0.117044814,-10.026896,-49.110218
1240,SN2006gb,11.361677,18.839212,2.5963063,11.2303705
1241,SDSS-II SN 13145,21.421913,-1.7887282,-0.009802054,16.334633
1242,SDSS-II SN 13496,11.550534,5.72448,6.0632343,18.840712
1243,SDSS-II SN 1367,-47.13675,43.35672,-27.855103,-93.21018
1244,SDSS-II SN 13729,-10.342178,-20.965298,11.206177,7.3394566
1245,SDSS-II SN 13742,9.393934,19.743408,-35.063095,-12.643053
1246,SDSS-II SN 14469,24.402885,11.2345915,-42.24775,-17.32156
1247,SDSS-II SN 14639,25.214245,-11.652275,-6.112188,14.013208
1248,SDSS-II SN 14751,24.049534,-9.791658,-12.77685,0.42817816
1249,SDSS-II SN 14827,-16.233095,-14.368324,22.436779,8.1573515
1250,SDSS-II SN 15258,-21.109888,-20.458408,-11.530353,-31.38946
1251,SDSS-II SN 15303,19.775719,5.795236,-17.79024,-2.3659754
1252,SDSS-II SN 16472,13.214145,11.116351,18.575966,34.162178
1253,SDSS-II SN 17292,18.286972,11.311945,-42.191025,-5.813066
1254,SDSS-II SN 17781,27.310343,7.149613,-13.54876,23.67635
1255,SDSS-II SN 17996,23.69447,11.820369,-2.938075,8.167923
1256,SDSS-II SN 18111,-11.066906,-141.11777,23.88808,33.254833
1257,SDSS-II SN 19346,-0.49049136,-2.5784132,26.212975,38.000298
1258,SDSS-II SN 19438,-11.302745,-1.8874946,28.965109,19.94695
1259,SDSS-II SN 2527,-33.995888,-43.75978,21.55036,-172.85902
1260,SDSS-II SN 3112,-15.514255,15.009239,14.925841,44.245358
1261,SDSS-II SN 3957,-6.393653,-7.991937,-10.964369,3.313025
1262,SDSS-II SN 4465,9.628199,5.271963,1.7841709,8.450832
1263,SDSS-II SN 5943,33.337685,1.8763894,-10.746041,13.481554
1264,SDSS-II SN 6635,-9.698438,-12.832687,-37.777397,-29.07145
1265,SDSS-II SN 6877,-15.519032,-30.423021,24.844183,6.2908564
1266,SDSS-II SN 7003,25.362587,2.7746325,-28.6067,3.682418
1267,SN2006hi,-48.61137,-8.9071865,9.736353,-12.133494
1268,SN2006nh,1.9694543,-2.1210725,-35.819824,-20.183506
1269,SN2006pz,35.94835,63.343258,-132.02292,-40.700214
1270,SN2006sv,12.646619,13.299497,-11.77231,-10.246166
1271,SN2007mx,7.468274,23.424112,14.824109,31.433685
1272,SN2007sg,-106.11024,-161.94997,174.90515,80.753296
1273,SN2007sk,-35.238136,-93.657524,111.15431,201.19711
1274,SDSS-II SN 19487,15.947664,-7.477375,8.168552,29.085545
1275,SDSS-II SN 20932,6.347207,-2.1459768,6.0795035,38.20959
1276,SDSS-II SN 7575,2.470781,-37.85831,-16.264889,-5.074094
1277,PS1-11ala,-37.729637,-14.463639,-12.291175,23.720701
1278,PS15bdr,38.730534,-0.16098121,-16.475208,25.634417
1279,SNLS-03D4cw,-14.709153,31.861763,19.639292,25.050323
1280,SNLS-06D1hc,-25.881662,20.09451,-7.7527905,33.7439
1281,PS1-10l,-39.91718,-20.667166,-23.41111,5.114976
1282,SN2016zd,43.28409,-2.514899,-21.519487,11.538867
1283,SNLS-05D1by,-18.29056,17.782253,33.424206,23.169521
1284,SN2012P,-37.263203,16.965853,5.936055,2.7161174
1285,SNLS-04D4gz,-36.649944,24.743267,14.211153,13.405575
1286,PS1-10bkf,-8.927611,-23.800001,-32.446945,-9.079956
1287,SNLS-04D4ht,-39.332012,21.305086,22.35674,12.083116
1288,SNLS-05D1dn,-30.839098,17.607054,18.562057,4.5156336
1289,ASASSN-15nq,26.909864,-25.502125,-28.055958,4.262788
1290,ASASSN-15nr,39.7813,-8.986241,-23.278944,-6.57466
1291,ASASSN-15ti,21.559896,-19.396145,-23.160797,-15.795617
1292,ASASSN-15uw,36.483055,-15.091491,-10.084569,1.7593173
1293,DES17C2ou,-15.082601,-1.7935861,11.155132,1.7225319
1294,DES17C3arf,12.716479,34.535446,9.5124035,21.126022
1295,Gaia16ahz,-14.732636,10.190143,15.781658,5.196171
1296,LSQ12blp,42.043007,-21.835184,-30.246944,-11.580969
1297,LSQ14an,-20.529638,1.3418361,-19.197979,-34.378414
1298,PS1-10agw,14.194235,-20.20529,10.870483,-37.36468
1299,PS1-10awh,-8.709594,-19.393261,-1.9101018,-27.073236
1300,PS1-10k,9.63304,0.8376585,37.81949,-31.900623
1301,PS1-10n,-21.699816,11.136986,1.8582401,-13.303329
1302,PS1-10p,7.2418227,-21.727222,13.676773,-26.17379
1303,PS1-11cn,31.806728,-20.023605,0.92459285,11.379039
1304,PS1-11fi,16.40995,-44.43726,-6.106389,-5.3430734
1305,PS1-11sk,-0.062339228,34.64494,25.144165,-16.482624
1306,PS1-11w,30.26337,-16.694567,-11.774584,-21.031624
1307,PS1-13or,-21.882145,-13.4110775,20.954477,-4.6149235
1308,PS15aii,25.75607,-27.250593,-23.152802,-3.3099403
1309,PS15bwh,31.125557,-18.02052,-23.212069,-2.777699
1310,PS15cwx,40.653282,-29.275848,-13.625208,2.5839238
1311,PSN J23102264+0735202,23.197298,-22.65672,-0.6939961,-8.682863
1312,PTF10bfz,21.0078,-31.59752,-11.722925,-27.479448
1313,PTF12hni,-15.0433855,-2.386443,17.327051,-8.95448
1314,PTF13bdl,-19.170305,-2.7566051,22.730953,2.109234
1315,SN2003fj,-28.789198,0.010060903,45.544167,-6.8952847
1316,SN2003fk,-25.646149,9.006315,29.712927,1.8654522
1317,SN2004gt,-24.516125,-16.038052,36.28704,-15.787343
1318,SN2005Q,14.6766,-3.7767897,27.274353,-23.221897
1319,SN2005bj,-14.227648,-5.353227,28.695923,-4.916125
1320,SN2005bl,19.778652,29.626673,11.106152,20.59356
1321,SN2005ku,20.051325,-29.028988,-31.743694,-8.309867
1322,SN2006ep,-26.210985,10.747921,19.656599,-15.022657
1323,SN2006gj,-9.342971,-14.597333,-6.1956797,-16.136799
1324,SN2006py,37.57281,-18.369957,-20.670101,-14.045985
1325,SN2007A,31.424305,-21.29848,-27.183605,-12.99094
1326,SN2007hn,-17.518993,-16.520662,26.49833,-16.822683
1327,SN2007hx,18.69537,-32.170727,-3.9588256,-12.707878
1328,SN2007if,10.670573,-30.87945,7.203681,8.748685
1329,SN2007jh,17.584795,-37.87474,7.4354024,-13.147919
1330,SN2008bq,35.432957,-28.042141,-22.567822,-9.686397
1331,SN2010ap,29.020653,-30.44329,12.53495,-9.913968
1332,SN2010fq,-18.056906,4.879048,-1.7767901,-30.290632
1333,SN2013ai,-4.5131044,3.2621188,27.635485,13.4122305
1334,SN2016E,30.347271,-30.3036,-24.914986,-18.00965
1335,SN2016afb,34.3972,-31.884956,-26.747473,1.3439766
1336,SN2016alt,9.217537,29.361416,-19.332739,-35.105465
1337,SN2016arc,11.64031,-30.502235,0.00010959146,-23.226473
1338,SN2016ayg,32.530487,-25.877832,-34.18517,6.886328
1339,SN2016bkw,36.30819,-19.4086,-30.133072,1.6787219
1340,SN2016bpb,27.49883,-24.39659,-16.85636,5.385126
1341,SN2016cby,46.23157,-11.693299,-20.306377,-13.921465
1342,SN2016czc,42.450478,-18.864246,-21.072952,7.7915173
1343,SN2016eky,38.375065,-3.0741286,-31.54727,-9.037217
1344,SN2016gkt,11.655688,-31.171215,-5.2398767,28.157333
1345,SN2016grz,42.971783,-3.1474786,-1.795333,23.048857
1346,SN2016ys,30.140324,-36.24841,-14.446349,-5.6855807
1347,SN2017cfc,37.94016,-13.413293,-29.389488,-16.077759
1348,SN2017cjv,21.763288,-32.74696,-19.186508,13.803585
1349,SN2017ckd,15.79499,-32.439274,-22.358093,-10.729295
1350,SN2017lv,34.507393,-26.432459,-21.621153,14.612908
1351,SNLS-03D4dy,5.863169,14.735377,16.931988,43.77976
1352,SNLS-03D4gf,-33.83936,3.0454876,40.211056,4.259677
1353,SNLS-04D1jg,-29.183832,-4.010168,36.66704,-0.8725275
1354,SNLS-04D1sa,-31.247076,13.63956,48.122463,5.8917885
1355,SNLS-04D2ac,-17.699766,17.740685,23.953138,-7.054112
1356,SNLS-04D2cf,-17.297743,-2.9731348,30.719555,7.8642273
1357,SNLS-04D2gb,-18.854351,-1.5530216,48.591965,1.0915682
1358,SNLS-04D2gc,-27.259617,2.550819,32.910267,-7.9465094
1359,SNLS-04D2mc,-17.205433,-10.952825,44.046333,6.9738026
1360,SNLS-04D2mj,-29.97861,17.590136,31.332352,0.11890882
1361,SNLS-04D3cy,-25.15764,-1.564992,40.17127,8.216109
1362,SNLS-04D3df,-27.031185,-3.234054,47.811996,2.9614189
1363,SNLS-04D3fq,-22.26079,12.042416,45.035526,18.969185
1364,SNLS-04D3oe,-27.941664,1.4690248,43.61416,20.880981
1365,SNLS-04D4ec,-10.358718,8.391769,14.535863,-6.5093684
1366,SNLS-05D1hm,-25.844275,17.211716,39.649677,11.647406
1367,SNLS-05D1if,-18.433937,10.798068,37.908375,16.63566
1368,SNLS-05D1ke,-28.606918,6.3240075,49.50486,12.369194
1369,SNLS-05D3jk,-23.549747,5.3461313,34.317192,10.701007
1370,SNLS-05D3lc,-33.81086,-18.195013,26.098179,-9.823771
1371,SNLS-05D3lr,-20.086287,9.174901,43.6283,9.267803
1372,SNLS-05D3mn,-25.794271,10.694219,35.721798,19.911413
1373,SNLS-05D4bf,-34.435665,5.651813,32.99165,-1.7869909
1374,SNLS-05D4ej,-23.955633,1.8381152,38.604313,0.90736103
1375,SNLS-05D4ff,-19.10646,-6.975116,40.835114,-0.46143728
1376,SNLS-06D3dl,-18.427425,19.674503,15.517484,2.2311797
1377,SNLS-06D3ed,-16.688198,-7.4130073,44.506428,-7.658107
1378,SNLS-06D3gx,-26.568878,6.0805316,41.443283,14.848106
1379,SNLS-06D4cq,-18.72466,-1.5484024,38.61575,-7.898757
1380,SN2016cxb,16.628242,-40.04674,-21.135576,2.483166
1381,SNLS-04D4in,-23.394691,3.9172544,36.826366,-13.923489
1382,SNLS-05D3ci,-26.862434,10.143634,40.045258,-5.054465
1383,SNLS-05D3hq,-19.731808,12.522158,29.829462,-8.258889
1384,SNLS-05D4cw,-10.518051,1.631185,48.967876,-12.065465
1385,iPTF13dge,23.501497,-38.015274,-10.457917,-11.536006
1386,ASASSN-14lp,34.38293,15.864895,16.844933,-4.2873507
1387,ASASSN-15hg,29.515953,-0.6008259,17.016903,-13.649924
1388,ASASSN-15jt,29.525192,-14.588028,27.692766,2.8814948
1389,ASASSN-15np,47.13702,-1.9244581,12.709027,3.203175
1390,ASASSN-15pm,50.555595,11.3968935,1.4505136,-18.953018
1391,ASASSN-15ss,44.462933,11.693775,25.491196,-8.149641
1392,DES15E2mlf,-29.042082,-20.2481,33.742474,1.4176117
1393,DES17C1ald,28.321857,-6.456147,5.6284127,-7.786589
1394,DES17C3eg,2.0181203,-6.115277,33.166904,11.4451275
1395,LSQ11bk,46.86319,20.334478,6.9722195,-15.595259
1396,LSQ11ot,26.449675,-3.7446995,22.878689,22.26125
1397,LSQ12agq,37.247093,0.24275447,16.590034,2.907971
1398,LSQ12bld,33.068054,-9.238874,12.0388975,1.6618655
1399,LSQ12ca,36.512447,-9.117337,2.8730855,-2.7312703
1400,LSQ14mo,0.22192186,6.3973103,-18.287565,-29.664228
1401,PS1-10acx,6.031011,9.427759,7.8565884,-20.242096
1402,PS1-10aj,31.82306,-1.7969191,-3.3857298,-39.2731
1403,PS1-10cbu,18.05981,-17.942202,21.61884,28.419754
1404,PS1-10ik,22.064812,-8.895154,-15.636552,-42.346146
1405,PS1-10ir,16.368397,8.913916,2.923526,-37.964863
1406,PS1-10ix,15.706394,4.2920647,26.387058,-38.96693
1407,PS1-11mq,37.386513,2.2055986,-17.302795,-18.4268
1408,PS1-11xw,19.65652,15.812094,8.037003,-38.397972
1409,PS1-12sk,8.544693,-14.768449,-3.947752,-12.317321
1410,PS1-13arp,0.8495189,-21.430676,32.574276,-31.009497
1411,PS1-13wr,-3.6189997,30.99223,30.652748,17.88516
1412,PS15akf,23.583658,-20.350494,26.599806,11.796509
1413,PS15aoq,38.468575,14.152281,18.857615,-15.452698
1414,PS15asb,38.568436,-7.033877,13.918729,-15.294071
1415,PS15bif,39.054146,-8.761395,2.098493,6.9864397
1416,PS15cut,27.554487,-20.247696,29.799603,-14.270082
1417,PSN J20435314+1230304,24.867035,-23.760023,30.300114,2.3667026
1418,PTF09cnd,18.80143,8.0723095,-8.518875,-3.5837252
1419,PTF11cml,50.389404,-2.764956,4.2288685,-7.8233743
1420,PTF11dec,27.805178,5.7966394,18.369686,-0.83723485
1421,PTF11kmb,11.455938,0.06585039,42.38465,6.952524
1422,PTF12csy,4.6943655,14.202143,17.002892,10.897642
1423,PTF12gzk,22.678816,-7.2329407,27.79216,10.960962
1424,SN2003fg,6.048751,20.068262,19.51789,-2.0425122
1425,SN2003fn,-10.658299,37.661213,9.211742,-12.8017025
1426,SN2003fp,-11.4254,14.485171,41.78583,-14.345846
1427,SN2003ha,0.097603336,9.983386,20.643335,-21.177708
1428,SN2004ef,35.08244,-5.3364606,28.207066,-8.127465
1429,SN2004ex,9.735581,8.689708,40.935753,-15.664194
1430,SN2004ey,39.490616,11.103821,6.6795807,-14.410931
1431,SN2004fe,22.843458,3.515761,42.639137,-8.7796955
1432,SN2004ff,4.6454835,6.066791,38.907562,-4.397608
1433,SN2004gc,32.628994,-13.357247,14.736812,11.05198
1434,SN2004gq,9.52742,13.547701,35.43067,0.47718465
1435,SN2004gs,29.223757,-21.145674,25.007019,-4.5326476
1436,SN2004gu,44.053814,11.932993,11.48368,-5.800522
1437,SN2004gv,1.7464528,12.436254,36.373867,-17.128002
1438,SN2005A,9.781406,-20.936758,36.579697,13.661193
1439,SN2005M,50.75668,6.4086585,16.706152,-10.682147
1440,SN2005ag,40.84785,1.956351,7.7210364,-2.8084428
1441,SN2005al,31.304028,6.9370413,21.273123,-29.9426
1442,SN2005be,35.778,-11.157744,40.45502,-5.1824045
1443,SN2005el,29.850725,2.176867,23.376364,-22.544949
1444,SN2005em,16.830656,9.306826,24.108576,-22.970116
1445,SN2005eq,43.848373,17.30934,3.8292747,-6.4584765
1446,SN2005hc,47.25828,11.110631,12.597053,-16.17018
1447,SN2005hj,50.38482,10.100025,5.6128306,-8.532836
1448,SN2005iq,38.78099,1.8684914,24.423141,-30.654902
1449,SN2005ir,47.251675,12.038952,7.0937266,9.009771
1450,SN2005kc,31.957094,-4.563677,18.73716,10.959709
1451,SN2005ki,29.423729,-2.0663857,25.751554,-30.940151
1452,SN2005lu,35.351852,-6.971467,11.207883,23.495092
1453,SN2005mc,17.110743,-14.718693,28.173124,4.206274
1454,SN2005na,35.797157,5.163241,12.341561,-18.694359
1455,SN2006D,42.781918,-7.0270367,25.665304,-21.43794
1456,SN2006T,12.73751,4.690123,35.37998,-6.077743
1457,SN2006X,3.976428,-18.59913,38.581024,17.627085
1458,SN2006ax,39.46754,9.274218,13.677864,-27.187412
1459,SN2006ba,4.9048753,7.663423,29.309782,2.8437
1460,SN2006bd,8.674293,-13.084103,39.58025,1.9594792
1461,SN2006bf,7.243017,9.89045,52.125893,10.665855
1462,SN2006bh,39.9151,-1.9855455,30.281948,-23.448746
1463,SN2006br,17.114973,-9.726388,38.213234,22.312397
1464,SN2006bt,41.597294,8.491736,-7.4768558,-24.432775
1465,SN2006ef,42.09339,-15.968253,33.778114,-1.2837689
1466,SN2006ej,33.057117,3.8888147,32.983,-17.724705
1467,SN2006ev,37.8979,0.78275526,35.71131,-2.0235097
1468,SN2006fo,1.2067701,2.5985641,28.220798,-7.386995
1469,SN2006gt,18.043425,-22.460571,33.539257,-3.1644986
1470,SN2006hb,20.262455,-9.40643,38.35533,9.216562
1471,SN2006ir,10.509684,-3.5739455,28.079031,21.146084
1472,SN2006is,50.1499,4.846914,27.830479,-14.677879
1473,SN2006kf,26.045677,-11.221975,24.36976,-6.623315
1474,SN2006lc,6.613363,1.6531601,50.716766,7.572307
1475,SN2006lu,43.199036,2.013891,22.602322,-3.4686863
1476,SN2006mr,3.7414832,-14.157551,46.87698,-2.4392252
1477,SN2006ob,33.7199,-15.888383,23.476515,-13.157719
1478,SN2006os,21.091536,-9.785314,21.475765,16.560163
1479,SN2006ot,16.24195,-13.584805,8.123266,-8.483588
1480,SN2007N,5.395954,-9.969992,48.402485,5.7000785
1481,SN2007S,36.312504,3.2777975,24.03608,10.224401
1482,SN2007Y,18.88175,24.17321,31.633482,-13.3781395
1483,SN2007af,33.045765,7.3694363,10.920436,-9.642744
1484,SN2007ai,25.831703,0.050637156,25.937517,7.316058
1485,SN2007as,37.556458,7.2354136,22.712526,-23.49054
1486,SN2007ax,12.036099,-14.816429,48.190937,-2.475025
1487,SN2007ba,25.330568,4.1449614,38.150642,5.6266007
1488,SN2007bm,30.754755,-10.600453,24.423935,15.514477
1489,SN2007ca,34.90058,9.435173,16.482794,5.989592
1490,SN2007if,20.36301,-5.4074,16.485914,3.754716
1491,SN2007jg,39.48053,2.376832,20.91716,-14.574729
1492,SN2007kj,23.926142,14.051441,38.003223,-9.454231
1493,SN2007le,36.88887,9.99406,23.404001,-1.4301871
1494,SN2007mm,15.822714,-5.449748,45.390274,-0.8430052
1495,SN2007nq,30.907747,-8.707921,28.117683,-16.334932
1496,SN2007on,26.009422,-14.42547,37.004395,-12.578171
1497,SN2007rz,21.672112,8.325024,25.17857,28.107834
1498,SN2008R,28.273388,-20.123608,35.171913,-5.7800746
1499,SN2008aq,6.1698923,3.223936,35.584778,-17.946539
1500,SN2008fp,26.83451,0.40008894,30.719704,16.286694
1501,SN2008gc,-0.39818737,14.826183,7.102969,-20.596283
1502,SN2008gp,41.926235,3.5429873,10.360933,-12.276558
1503,SN2008hh,8.2656355,12.278168,29.527027,-14.532765
1504,SN2008hv,33.468037,7.1886363,30.753525,-26.817427
1505,SN2008ia,28.927582,0.77431256,29.057219,-8.383476
1506,SN2009F,6.926771,-6.242126,45.029774,-4.7284536
1507,SN2009K,1.4445965,-4.3955107,30.056635,-15.75934
1508,SN2009Z,6.7607594,11.782496,31.517052,-22.707817
1509,SN2009bb,5.4420114,3.2298515,42.80355,14.8251705
1510,SN2009ca,-2.0998013,-7.880273,36.797276,-10.042397
1511,SN2009dc,17.432604,11.364796,-35.233757,-33.18915
1512,SN2009dp,-5.7406716,-0.18420576,32.666935,1.8186507
1513,SN2009dt,-5.874282,17.174366,37.742855,12.726713
1514,SN2010ar,47.044727,3.6250334,-5.178655,9.403235
1515,SN2010bc,6.9570975,18.985281,21.972078,-26.030186
1516,SN2010fs,-7.2310767,-24.554987,31.833656,-19.462784
1517,SN2011jq,23.571228,-3.7860708,37.85943,0.4381484
1518,SN2012aw,7.2518144,-21.51423,19.37533,4.7302103
1519,SN2013cs,34.743607,8.501034,21.354736,-11.257571
1520,SN2013cv,41.716007,17.321922,7.8858905,-23.235115
1521,SN2016J,39.94975,2.5070214,13.067907,12.461136
1522,SN2016K,30.927193,-12.960753,22.285364,-22.424538
1523,SN2016aqb,45.452866,4.053592,7.5577755,-22.172245
1524,SN2016blj,37.701347,10.682272,4.221527,-0.10060874
1525,SN2016bmc,35.98265,-11.982699,36.762154,8.22793
1526,SN2016cuv,43.548912,-11.22454,20.057652,3.3743382
1527,SN2016ija,-13.200724,10.439546,38.138718,31.020365
1528,SN2017ln,28.131031,12.245885,15.181841,-20.182455
1529,SNLS-03D3ay,-6.220483,11.564904,35.699158,-6.008056
1530,SNLS-04D1dc,8.074541,7.4741373,19.289177,-2.2849452
1531,SNLS-04D3fk,1.4645767,21.040552,37.817013,9.165814
1532,SNLS-04D4fu,17.825588,15.335314,16.891039,19.811832
1533,SNLS-04D4ib,-7.4116907,11.894592,33.39536,18.662708
1534,SNLS-05D2fq,-11.857901,8.061007,45.882347,21.067802
1535,SNLS-05D2hc,1.5635445,16.483074,39.610172,18.744188
1536,SNLS-05D2ie,13.299547,28.066751,28.787792,17.050924
1537,SNLS-05D3dd,-7.415525,14.78906,45.802086,9.690899
1538,SNLS-05D3ht,-20.644531,0.7231966,40.231186,30.640707
1539,SNLS-05D3jq,-1.7695631,1.4273916,33.48442,24.057823
1540,SNLS-05D3kp,-13.165263,2.477185,40.20393,19.722433
1541,SNLS-05D4bm,-8.200437,10.513632,38.110046,3.2632103
1542,SNLS-05D4fo,0.010009717,12.103429,37.230457,7.9367533
1543,SNLS-06D2ga,-14.045527,2.9586143,42.74805,28.301744
1544,SNLS-06D3cn,-10.151467,23.850956,31.622389,-5.747619
1545,SNLS-06D3dt,-5.728963,11.682645,27.636452,-0.118043184
1546,SNLS-06D3el,-7.3989253,1.2381628,40.785854,6.9769235
1547,SNLS-06D3fp,-1.1777825,18.62842,40.94143,-0.2909626
1548,SNLS-06D4dh,0.24428871,20.606754,27.04046,-14.482726
1549,SNLS-06D4eu,-12.3410845,21.731064,33.97115,9.446172
1550,SNLS-07D2bv,-7.858383,24.158964,39.714874,18.12794
1551,iPTF13ehe,-7.514427,-44.43643,12.945625,-9.1790695
1552,LSQ13ry,35.207382,-0.75045097,17.906597,-26.53619
1553,SN2013ab,0.5320284,7.5541797,-11.247529,-9.368323
1554,SN2013hy,-21.509745,31.39888,25.168339,-11.869456
1555,CSS151120:044526-190158,48.334538,-9.261093,-10.303827,6.826266
1556,Gaia15abc,24.427856,-23.818184,4.4630923,23.276747
1557,PS1-10bls,21.792883,25.79012,0.03232155,-2.8728619
1558,PS1-11aea,18.099068,-11.540583,29.245628,-20.754038
1559,PS1-13bni,15.31746,-16.806673,-27.528376,-28.897192
1560,PS1-14bj,-40.83414,-5.035097,27.257898,-11.867065
1561,PS17yt,49.14988,-9.183996,6.0256042,-20.171034
1562,SN2005aw,-7.3661895,-12.59521,34.4759,0.58232826
1563,SN2010id,-6.0789495,24.043196,9.7491,0.25277
1564,SNLS-04D2fp,-12.600757,4.2481985,39.683586,-4.2964272
1565,SNLS-05D2he,-18.339706,2.542216,45.935593,13.15015
1566,SNLS-05D3lb,-33.096478,11.722218,41.53408,10.276178
1567,SNLS-05D4hn,-19.39852,8.823475,38.854347,25.621847
