0,1,2,3,4,5,6,7
SDSS-II SN 20719 (g'r'i'),-0.86052597,0.32348165,-3.0766628,1.6259855,-1.1884723,0.4407217,3.314646
SDSS-II SN 20721 (g'r'i'),0.29994217,2.2490206,-1.1285781,2.9779816,-0.3508089,0.818432,2.6081111
SDSS-II SN 20727 (g'r'i'),1.3516809,-0.29341918,-2.7179115,1.2806077,-0.6695684,0.8692422,1.6490723
SDSS-II SN 2078 (g'r'i'),1.9540576,-0.88501215,-1.1970091,-0.9247827,0.6141043,-1.4572597,1.8260382
SDSS-II SN 20791 (g'r'i'),0.36255166,1.8152559,-2.4476697,2.6750946,-1.183143,0.40977043,3.2573054
SDSS-II SN 20805 (g'r'i'),1.883775,0.08380948,-2.1874735,0.7216172,0.0881601,0.69409174,1.2445781
SDSS-II SN 20806 (g'r'i'),0.40755838,1.2062675,-1.3488004,0.59075934,-1.3845617,-1.9835424,3.0594451
SDSS-II SN 20819 (g'r'i'),2.0658073,-0.5084942,0.09401188,-0.53941995,1.1946514,0.53959614,-0.71311545
SDSS-II SN 20820 (g'r'i'),1.87864,-1.0239071,-0.07824634,-1.211036,1.1365575,-1.6210129,0.26031625
SDSS-II SN 20837 (g'r'i'),1.0343332,-2.2427084,1.8424523,-1.1298416,-1.0184829,-3.1807926,-2.757763
SDSS-II SN 20853 (g'r'i'),-2.0669944,3.3010025,-0.10431453,2.9342914,-0.3847233,0.5820624,3.3074813
SDSS-II SN 20870 (g'r'i'),1.5187043,0.75741476,-1.2981775,2.1382718,-0.7984895,0.81421214,1.252719
SDSS-II SN 20874 (g'r'i'),-0.4600362,1.7824674,-2.136516,2.4542718,0.28580505,1.1427737,2.4551425
SDSS-II SN 20877 (g'r'i'),2.0717366,-1.6605879,1.05556,0.0084925275,-0.67285204,-1.970631,-0.8479438
SDSS-II SN 20891 (g'r'i'),1.2820997,0.6686587,-1.3455682,2.3061705,-1.0024229,0.85364324,1.5047239
SDSS-II SN 20895 (g'r'i'),0.86461025,0.5863191,-2.8631527,1.5686604,-1.2371532,0.34338716,3.0393422
SDSS-II SN 20905 (g'r'i'),2.188861,0.80718154,-1.4391583,0.6340732,1.1378008,-0.092150174,1.1431516
SDSS-II SN 20916 (g'r'i'),0.9466467,-0.80221605,-2.2977574,1.5068934,-1.492192,0.9600292,0.796213
SDSS-II SN 20920 (g'r'i'),-1.8364007,1.8552767,-1.8135637,2.9582934,-1.1778765,0.6415542,3.3833416
SDSS-II SN 20925 (g'r'i'),1.7893336,-0.021230824,-1.1203151,-0.8632334,0.56296885,-2.017953,2.2367313
SDSS-II SN 20926 (g'r'i'),-0.07607436,2.7177093,-1.2422615,2.8528268,-0.11266667,0.61834687,3.0194166
SDSS-II SN 2093 (g'r'i'),-0.92404604,-3.8655236,3.6185377,-2.332898,0.76460934,-2.9907997,-4.8515167
SDSS-II SN 20932 (g'r'i'),1.3531886,1.5583024,-1.2427567,1.1225,-1.6192939,-1.1940814,3.128383
SDSS-II SN 20947 (g'r'i'),-2.2086089,3.7338905,-0.42825162,2.0840032,0.78868777,0.33508542,3.5391457
SDSS-II SN 20953 (g'r'i'),1.8832766,-0.29229227,-2.164674,0.75790936,-0.21615744,0.65934217,1.1002914
SDSS-II SN 20956 (g'r'i'),1.1907086,2.337101,-1.8635871,1.7696388,0.7486916,0.68184155,2.9344459
SDSS-II SN 20965 (g'r'i'),1.368037,0.12384108,-1.6207235,0.74959356,-0.08427829,1.238386,0.23548935
SDSS-II SN 20968 (g'r'i'),0.7640424,-0.7609866,1.0835612,0.801105,1.6000894,0.76835144,-2.5745387
SDSS-II SN 20969 (g'r'i'),1.2729144,-0.92680144,0.61271405,1.5618714,-0.18735765,1.711813,-0.9473391
SDSS-II SN 20990 (g'r'i'),1.5046794,0.64981973,-1.4829947,-0.42939413,1.9303955,-0.39034605,1.8627243
SDSS-II SN 20998 (g'r'i'),-0.06713937,2.7126074,-1.2726778,2.8471594,-0.18694057,0.5642629,3.0747912
SDSS-II SN 21005 (g'r'i'),2.053333,0.6871532,-1.2781421,0.44337806,1.6925468,-0.009019513,0.9072188
SDSS-II SN 21065 (g'r'i'),-1.8664947,2.209794,-1.2746125,2.898589,-1.4942377,0.22351629,3.7000728
SDSS-II SN 21081 (g'r'i'),1.3172607,0.6181045,-0.98176765,1.5370178,-0.06244524,1.5064529,0.39648148
SDSS-II SN 2118 (g'r'i'),-0.4915259,-2.409991,2.357652,-3.0756352,0.7093466,-3.424002,-4.006612
SDSS-II SN 2128 (g'r'i'),-0.7152633,-3.491645,3.0989347,-2.0974715,-0.70035446,-3.1360621,-4.0293274
SDSS-II SN 21327 (g'r'i'),1.2612572,-1.2663525,-0.2823604,-0.9081876,-1.7649542,0.37803233,2.108249
SDSS-II SN 21356 (g'r'i'),1.3918164,-0.32240462,-0.74069864,0.95998055,-1.1377736,1.1726384,-0.4530294
SDSS-II SN 21359 (g'r'i'),0.69436,-3.155226,2.6803954,-1.1075649,0.21695362,-4.4524794,-3.973518
SDSS-II SN 21360 (g'r'i'),0.8435259,2.4498572,-1.7470211,1.9956979,0.68774503,0.6989667,2.8896935
SDSS-II SN 21380 (g'r'i'),2.2599044,-0.46007434,-0.56561035,0.63716143,-1.457294,-0.4158891,1.030572
SDSS-II SN 21381 (g'r'i'),2.2215388,-0.8476119,-0.98382306,0.33874577,-0.9356387,-0.34976125,1.108377
SDSS-II SN 21389 (g'r'i'),1.393144,-2.1385338,-1.2521725,0.31125137,-1.0486931,0.17992282,1.4482145
SDSS-II SN 21401 (g'r'i'),-1.242423,-0.14270526,-2.9744225,1.6799108,-1.2789822,0.65511954,2.968104
SDSS-II SN 21402 (g'r'i'),-1.9235066,2.825478,-0.7813027,3.1213977,-0.78050435,0.6659037,3.4056232
SDSS-II SN 21406 (g'r'i'),1.3099442,1.0070488,-3.0706584,1.2648889,-1.3614736,-0.3377792,3.6362207
SDSS-II SN 2143 (g'r'i'),-0.90345824,-2.7454464,3.4212081,-3.2488003,-1.0302607,-1.7105397,-3.9825146
SDSS-II SN 21478 (g'r'i'),-0.050479636,-3.5833871,2.9285264,-1.8816372,1.4390087,-3.6892822,-4.7331514
SDSS-II SN 2148 (g'r'i'),-0.14939447,-2.135556,1.8961585,-1.3605886,-1.6589783,-2.6938152,-2.1963341
SDSS-II SN 2149 (g'r'i'),1.7715678,-0.49258664,-0.9097432,-1.2880743,0.6676388,0.53390586,1.8026499
SDSS-II SN 21559 (g'r'i'),1.8599634,-0.24936584,-0.8863719,0.18985961,-1.3848988,-1.2847908,2.117709
SDSS-II SN 21582 (g'r'i'),1.1597564,0.10728757,-2.0694015,-0.0895369,-1.1117371,-0.52519524,3.2760084
SDSS-II SN 21600 (g'r'i'),1.7035831,-1.9828016,1.5638016,-0.8136012,-0.417249,-3.020627,-2.46537
SDSS-II SN 2162 (g'r'i'),-1.9561976,1.5456992,-0.99172556,0.2212483,1.4124807,2.0374384,-0.32942608
SDSS-II SN 21682 (g'r'i'),1.0880836,1.0854079,-0.43400627,0.93550694,-2.244172,-0.29330847,2.758392
SDSS-II SN 21709 (g'r'i'),-1.0386395,3.1674573,-1.5841182,1.9805404,0.85631114,0.46597,3.448204
SDSS-II SN 21711 (g'r'i'),0.23517829,2.6285973,-1.602759,2.2358894,0.6865841,0.7278775,2.8395226
SDSS-II SN 2183 (g'r'i'),1.1856042,-2.6332712,1.7995763,-1.0404105,-1.8114377,-2.2741792,-2.7096474
SDSS-II SN 21874 (g'r'i'),1.3566762,0.22365007,-1.6808863,1.9594016,-1.8021055,0.11013552,2.1581092
SDSS-II SN 21890 (g'r'i'),-0.97776514,2.7595713,-1.1546731,3.060747,-0.49244505,0.6283094,3.2738464
SDSS-II SN 2244 (g'r'i'),-0.21541682,-2.248015,1.809527,-1.6911143,-1.7925059,-3.0143323,-1.9288719
SDSS-II SN 2306 (g'r'i'),1.4881356,-2.103045,1.7768587,-1.3191859,-0.86837417,-3.046525,-2.9282346
SDSS-II SN 2319 (g'r'i'),-1.4042581,0.35724232,0.2985383,-1.5240145,1.2991272,1.4038204,-2.2260392
SDSS-II SN 2325 (g'r'i'),1.1810445,-1.7436571,1.7356884,-2.7288353,-0.41906524,-2.8561928,-3.0317895
SDSS-II SN 2329 (g'r'i'),2.0953953,-2.3653424,1.2622042,-0.63186264,-1.4037123,-1.9946992,-1.9048908
SDSS-II SN 2350 (g'r'i'),-1.0862347,-2.4905703,3.2066267,-1.6100683,-0.1503786,-0.8081191,-4.3132143
SDSS-II SN 2423 (g'r'i'),-0.60675365,-1.441818,1.9139413,-0.7965127,0.19509819,-0.2106395,-3.694723
SDSS-II SN 2450 (g'r'i'),2.045313,-0.66972893,-0.75904435,-1.3295695,1.3075074,-2.0647466,1.4978753
SDSS-II SN 2537 (g'r'i'),-0.7535104,0.53277785,0.68390423,1.0808762,-1.6153427,1.7446923,-0.6341117
SDSS-II SN 2538 (g'r'i'),1.0246694,-1.7973745,0.8912716,-2.4312873,0.10727772,-2.3936076,-2.7081125
SDSS-II SN 2545 (g'r'i'),-0.3348273,-0.841858,1.005289,-1.3103787,0.5941218,0.24052362,-3.0212915
SDSS-II SN 2551 (g'r'i'),1.986583,-1.0115596,-0.40869015,-1.2881002,1.1883705,-1.9856415,0.8439296
SDSS-II SN 2615 (g'r'i'),2.214059,-2.3147492,1.2507293,-0.6959054,-1.0760086,-2.280764,-1.974975
SDSS-II SN 2620 (g'r'i'),-0.047883898,-2.1194403,2.523881,-3.185723,-0.54374087,-2.689285,-3.3643196
SDSS-II SN 2621 (g'r'i'),0.7617212,-0.8388046,0.17574893,-1.7077417,-0.60712636,-2.0069041,0.6762288
SDSS-II SN 2630 (g'r'i'),1.8886628,-0.06938844,-2.140475,0.5991653,0.10499922,0.71628356,1.0928209
SDSS-II SN 2632 (g'r'i'),1.1212772,0.19900462,-2.5973513,0.5419191,-0.48191345,1.191203,2.5502906
SDSS-II SN 2651 (g'r'i'),0.9154332,-1.9295743,0.6215175,-1.7285405,-0.74037397,-0.29738256,-0.6108383
SDSS-II SN 2661 (g'r'i'),-1.5836911,-1.7219183,3.234172,-1.4220926,-1.7006025,-0.77550995,-0.43534642
SDSS-II SN 2734 (g'r'i'),0.19455127,-0.50985724,0.6100487,-1.3214222,0.41310406,1.6093494,-2.058754
SDSS-II SN 2746 (g'r'i'),-1.077641,-2.4635403,3.1833951,-1.6309404,-0.17708558,-0.79464495,-4.295673
SDSS-II SN 2765 (g'r'i'),0.112322554,-3.3740916,2.718585,-1.8182575,0.8898186,-3.8306842,-4.509822
SDSS-II SN 2766 (g'r'i'),-0.4581022,0.79531795,-0.16946647,-1.3796535,0.29013127,-2.9050133,1.2985804
SDSS-II SN 2784 (g'r'i'),-0.8778034,1.6828839,-2.6814468,2.1329634,-1.0545347,-0.022713568,3.8650224
SDSS-II SN 2808 (g'r'i'),1.529035,0.1646153,-2.7408264,0.36704177,-0.38777098,-0.38221145,2.8852966
SDSS-II SN 2809 (g'r'i'),1.2642926,-2.6351707,1.1863837,0.016288895,0.9557225,-4.062983,-1.600812
SDSS-II SN 2855 (g'r'i'),1.0034993,-0.18642056,0.3637806,-1.7641939,0.8044988,1.7887149,-0.3476895
SDSS-II SN 2912 (g'r'i'),0.31092888,0.5987629,-0.6144866,-0.45602247,-1.0293133,-2.5343356,1.9698982
SDSS-II SN 2926 (g'r'i'),1.0006244,-1.518586,0.13511734,-1.9263314,-0.41336137,1.1507882,0.03530578
SDSS-II SN 3050 (g'r'i'),-0.2873725,-1.5189333,1.2802163,-1.2404939,-0.902035,-0.44485754,-3.0986314
SDSS-II SN 3068 (g'r'i'),1.4306834,-0.97722954,-2.7129338,0.6313808,-0.44792706,0.41207558,1.7548897
SDSS-II SN 3077 (g'r'i'),-0.59424096,0.17227158,1.2165709,-0.4901028,-0.11551881,2.3687363,-1.7513853
SDSS-II SN 3090 (g'r'i'),0.71265525,-3.0864685,2.7400546,-1.5038594,1.0627375,-4.3132596,-4.2460985
SDSS-II SN 3112 (g'r'i'),-0.30743247,-1.8058635,1.4968972,-1.6459532,-1.6164474,-2.366814,-2.3163948
SDSS-II SN 3118 (g'r'i'),1.9241592,-0.6983428,-0.5819809,-1.4231241,1.461245,-1.8711591,1.1227264
SDSS-II SN 3150 (g'r'i'),0.11374363,-0.76706743,1.081778,-0.3232154,-3.0334895,0.4705446,0.92552114
SDSS-II SN 3175 (g'r'i'),1.8595314,-0.34038076,-1.4091834,-0.8136968,0.7733021,-0.9076311,2.113748
SDSS-II SN 3184 (g'r'i'),0.93325055,-2.7401118,1.9984561,-1.5308881,1.7342954,-3.663245,-4.093129
SDSS-II SN 3196 (g'r'i'),-0.38669553,-2.5163925,2.9879613,-3.1035573,-1.1141967,-2.081448,-3.6217327
SDSS-II SN 3205 (g'r'i'),0.3577525,-0.75583476,0.6502115,-0.87328255,0.087440245,2.1507223,-2.2054832
SDSS-II SN 3223 (g'r'i'),0.76398945,-2.9689298,2.2549958,-0.91872054,-1.8553346,-2.4232771,-3.6523585
SDSS-II SN 3294 (g'r'i'),-0.68041515,-1.5188389,2.203951,-0.45180148,0.35669896,-0.075904325,-3.8959491
SDSS-II SN 3341 (g'r'i'),-1.6073145,1.782412,-2.1032276,2.5371819,-1.4555883,0.059422716,3.8822134
SDSS-II SN 3344 (g'r'i'),0.48297584,-3.2795491,1.2332532,-0.7912339,0.6927003,-4.0214243,-3.2446558
SDSS-II SN 3368 (g'r'i'),0.7333524,-2.1977499,1.4561795,-0.69432604,-1.7414101,1.1560031,0.256485
SDSS-II SN 3370 (g'r'i'),0.7639853,1.5852547,-1.253291,2.5390115,-1.869763,-0.12463515,2.9891672
SDSS-II SN 3417 (g'r'i'),0.13248149,1.0495682,-2.2619286,1.4492257,1.146976,1.4085832,1.0180154
SDSS-II SN 3506 (g'r'i'),-0.40715563,0.08038289,0.7617458,-0.7879317,0.92008597,2.028778,-2.226826
SDSS-II SN 3508 (g'r'i'),0.9459055,-2.1587214,-0.07224483,-0.157751,-1.2638217,1.6083988,1.1179464
SDSS-II SN 3514 (g'r'i'),1.4898742,-1.7377927,1.2108529,0.02821093,0.667382,0.37858465,-1.7547624
SDSS-II SN 3529 (g'r'i'),-0.4868116,-3.6816225,3.1731808,-1.9500955,0.10362388,-3.4766572,-4.430031
SDSS-II SN 3533 (g'r'i'),1.21026,-1.5768199,0.334742,-1.6874847,-0.5476942,0.8246233,0.056117333
SDSS-II SN 3535 (g'r'i'),0.59540987,-0.35067025,1.2870678,-0.040676773,-1.4824547,2.326164,0.4905029
SDSS-II SN 3543 (g'r'i'),0.27192643,1.0195427,-1.6538188,2.0387206,0.70198226,1.5844619,1.1283368
SDSS-II SN 3558 (g'r'i'),1.8830421,-0.5154823,-1.2131214,-0.9685099,0.6092993,-1.6113867,2.1023042
SDSS-II SN 3565 (g'r'i'),0.13843319,0.54683703,0.49847052,-1.3151348,0.5562316,2.8517494,-0.89527565
SDSS-II SN 3669 (g'r'i'),-0.011731828,-0.34351856,-2.1652076,-0.42145184,-1.6060863,-0.17512247,3.5945137
SDSS-II SN 3674 (g'r'i'),0.581467,-0.38193434,0.70975906,-0.394948,0.7457673,2.3452682,-1.0090933
SDSS-II SN 3881 (g'r'i'),-0.022221927,-1.4199021,1.591977,-0.90365297,-1.2094585,2.3510416,-2.0302482
SDSS-II SN 3945 (g'r'i'),0.7204749,1.1142975,-0.76859,2.0522728,-0.39538908,1.5770578,-0.0022662035
SDSS-II SN 3957 (g'r'i'),1.2692045,-0.9499924,-0.3465823,-1.2392514,-0.30376792,1.3217202,1.0982378
SDSS-II SN 3959 (g'r'i'),0.73310095,1.9356893,-1.8999255,2.246622,-1.3863069,-0.28616577,3.4258351
SDSS-II SN 3983 (g'r'i'),1.2939497,-0.31891644,-0.617034,0.9511865,-1.1717263,1.2811632,-0.47058436
SDSS-II SN 4017 (g'r'i'),-0.69501245,-2.4768078,3.1381466,-3.2126517,-1.0843277,-1.6497624,-3.7994862
SDSS-II SN 4019 (g'r'i'),0.0711367,-0.7384691,1.5136455,-1.0286194,-0.12646233,1.7332003,-0.87358475
SDSS-II SN 4044 (g'r'i'),-0.061117068,-0.5652115,-2.6589897,0.72265047,-1.3435957,0.41457406,3.034674
SDSS-II SN 4048 (g'r'i'),-1.2960005,-0.7678173,0.10021624,-2.2476122,-1.5924245,0.9771904,-1.1217666
SDSS-II SN 4054 (g'r'i'),0.07857943,-0.082316786,-2.0640485,-0.25798702,-1.5450169,0.2190013,3.6154976
SDSS-II SN 4059 (g'r'i'),-0.8625561,2.4922748,-1.1533977,3.153514,-0.6647019,0.766398,3.048617
SDSS-II SN 4062 (g'r'i'),-1.0011102,-2.3736634,3.0667183,-1.3071741,0.14033495,-0.7029016,-4.453652
SDSS-II SN 4104 (g'r'i'),1.9797068,-0.9964858,-0.43961853,-1.2974076,1.1847551,-1.9956521,0.8956887
SDSS-II SN 4129 (g'r'i'),1.1965882,-1.5463687,-2.7966807,0.28864142,-0.3615852,0.09654689,1.9636524
SDSS-II SN 4181 (g'r'i'),0.87947935,-0.48531517,0.6107453,0.54263514,1.3291782,1.363542,-1.9501637
SDSS-II SN 4211 (g'r'i'),1.3560402,-2.1366289,1.2843955,-0.09244635,0.077051595,0.81321514,-1.5835723
SDSS-II SN 4226 (g'r'i'),0.7695014,-3.1640453,3.0365589,-1.4817085,1.0483278,-4.5050235,-4.3830013
SDSS-II SN 4229 (g'r'i'),1.223832,-1.2049637,-0.085886054,0.16389376,-0.42625433,2.1689608,0.7345814
SDSS-II SN 4231 (g'r'i'),1.6097803,-2.1823542,1.2551925,-0.06597556,0.7142327,-3.5425696,-1.6349815
SDSS-II SN 4236 (g'r'i'),0.73867434,-0.040432606,-0.43642575,0.6968096,-1.1666988,2.0927446,2.3201673
SDSS-II SN 4293 (g'r'i'),2.3844209,-1.5637282,0.26127478,0.2592113,-0.9503255,-1.6102232,0.495053
SDSS-II SN 4307 (g'r'i'),0.33557564,-0.12565097,0.52377075,-0.7237792,0.57111293,2.2220566,-1.3471696
SDSS-II SN 4330 (g'r'i'),0.10697367,-3.6719725,1.4739556,-0.60672057,1.0281694,-3.9465928,-3.5412567
SDSS-II SN 4333 (g'r'i'),0.61884004,-2.1876292,1.3065416,-0.6870704,-1.9919353,-0.8544938,-2.1800942
SDSS-II SN 4360 (g'r'i'),1.2588558,-0.8254901,0.19888817,-2.1947732,-0.24359919,0.73042613,0.039281525
SDSS-II SN 4375 (g'r'i'),0.107144654,-3.1045072,2.4403565,-1.9449171,0.5112012,-3.8607798,-4.202254
SDSS-II SN 4397 (g'r'i'),1.0878773,-1.8156617,0.9381675,-2.258759,0.14725855,-2.445962,-2.782166
SDSS-II SN 4465 (g'r'i'),-0.38642502,-3.8204367,3.2775617,-1.9040152,0.9867243,-3.4905877,-4.7957582
SDSS-II SN 4484 (g'r'i'),1.1813642,-0.22609563,0.27352542,0.66199124,2.0242586,0.78545415,-1.3603296
SDSS-II SN 4534 (g'r'i'),2.2266796,-1.515979,0.52843505,0.030897701,-0.66137064,-1.4872416,0.12444015
SDSS-II SN 4540 (g'r'i'),1.1494393,0.034024388,-2.1848593,1.6021298,-1.9978598,-0.31972796,2.8557003
SDSS-II SN 4557 (g'r'i'),-1.5666045,2.8069737,-0.73319364,3.1608584,-0.7656084,0.6627615,3.2847192
SDSS-II SN 4627 (g'r'i'),-1.7225246,-0.41461658,1.9147514,-0.03309723,0.14774182,0.91160506,-3.0843084
SDSS-II SN 4640 (g'r'i'),1.5064268,-1.5769542,1.1458076,-1.1615112,1.505622,-2.6674254,-2.9078648
SDSS-II SN 4651 (g'r'i'),0.35392168,0.92443097,-0.4700406,2.9692204,-0.83560175,1.5414909,1.3491433
SDSS-II SN 4652 (g'r'i'),-0.5682546,-4.1135364,3.5795872,-1.8125051,1.4693401,-3.2417269,-5.103102
SDSS-II SN 4655 (g'r'i'),-1.047856,-2.258839,3.0270448,-1.2684584,0.16428767,-0.5202027,-4.4053397
SDSS-II SN 4664 (g'r'i'),0.32567105,-2.0940027,1.3983002,-0.96943194,-1.8739268,-0.82637906,-2.270987
SDSS-II SN 4669 (g'r'i'),-0.14030087,-0.298757,0.005209245,1.8051809,-1.6765859,1.9455212,1.6414756
SDSS-II SN 4682 (g'r'i'),-1.3101445,1.8483179,-0.5790082,2.9346452,-1.541104,0.8106767,2.6907413
SDSS-II SN 4714 (g'r'i'),0.28758544,-1.0242877,0.5402633,2.0443323,-1.401559,2.4790766,0.13172458
SDSS-II SN 4768 (g'r'i'),2.2182982,-1.7046258,1.2194409,-0.10749781,1.0882574,-1.7139693,-2.5956025
SDSS-II SN 4803 (g'r'i'),1.2236327,-0.21090865,-2.905673,1.2680839,-0.59468347,0.9045332,1.9057522
SDSS-II SN 4864 (g'r'i'),-0.29419845,-1.9230874,1.6178137,-1.2206492,-1.594941,-0.8403343,-2.8670313
SDSS-II SN 4888 (g'r'i'),-0.93890125,-3.8602905,3.616167,-2.1931734,-0.06896841,-2.996817,-4.5269895
SDSS-II SN 4906 (g'r'i'),1.991339,-0.47279066,0.20475088,-0.4734988,1.0652585,0.93366545,-1.2256377
SDSS-II SN 4907 (g'r'i'),1.4141973,-0.3060047,-2.4384282,1.5148419,-0.96103233,0.8011973,1.6051488
SDSS-II SN 4953 (g'r'i'),0.67654383,0.9917507,0.017481852,2.560206,-0.0934727,1.6814305,0.48295766
SDSS-II SN 4966 (g'r'i'),1.5530998,-1.3645005,0.49677715,-1.3876097,-0.48486614,0.9178581,0.2144818
SDSS-II SN 4978 (g'r'i'),0.39060545,0.3904427,0.00021581212,1.593462,-0.9622047,2.1031182,1.0281892
SDSS-II SN 5001 (g'r'i'),-2.1874588,3.4760263,0.07551187,2.285961,1.6583611,1.033677,2.383886
SDSS-II SN 5235 (g'r'i'),0.069356,0.7236256,0.20132865,1.0583869,0.46292737,2.953065,0.3867538
SDSS-II SN 5314 (g'r'i'),-1.0754275,-3.982706,3.8321202,-1.9523251,0.8432342,-2.5014262,-5.052085
SDSS-II SN 5363 (g'r'i'),0.21672253,0.5749712,0.13176183,1.8700124,-1.156063,1.95958,1.0583477
SDSS-II SN 5383 (g'r'i'),-1.0356026,-2.3936486,3.109647,-1.396928,-0.64307004,-0.67887557,-3.883783
SDSS-II SN 5392 (g'r'i'),-0.31047297,-1.7785696,2.1185145,-0.4029078,0.49002716,-0.428242,-4.4323316
SDSS-II SN 5439 (g'r'i'),-1.4145631,-0.14564905,-2.86499,1.800202,-1.4593209,0.61079955,3.0212903
SDSS-II SN 5468 (g'r'i'),1.337544,-0.5293739,0.325695,-1.3914646,0.24577115,1.448906,-0.2883513
SDSS-II SN 5498 (g'r'i'),0.39821437,0.6167892,-1.6056116,2.6059687,0.27326608,1.7532716,1.850564
SDSS-II SN 5552 (g'r'i'),-2.4811726,2.290064,-0.81723386,1.5841429,2.094508,1.2024162,0.8641299
SDSS-II SN 5590 (g'r'i'),-1.7132149,0.69683164,-2.6260965,2.2292817,-0.33007324,1.4601741,2.1218545
SDSS-II SN 5595 (g'r'i'),0.9066933,0.30049765,-0.97359776,2.4218926,0.09330495,1.8107895,1.3723531
SDSS-II SN 5607 (g'r'i'),-0.56633675,-1.1946143,1.1748731,-1.4043082,-0.28167945,-0.52582496,-3.1861446
SDSS-II SN 5702 (g'r'i'),0.50666386,-0.74109715,0.6192258,-2.0419798,0.56433004,1.4063091,-1.8184788
SDSS-II SN 5731 (g'r'i'),1.8100642,-1.4275464,-1.162426,1.4158143,-1.4145422,0.63961095,0.9241282
SDSS-II SN 5735 (g'r'i'),1.2380186,-0.24026819,-0.74540573,0.64086264,-1.0013255,1.3103291,-0.71420586
SDSS-II SN 5781 (g'r'i'),-0.0073122475,2.3756273,-1.0882038,2.971429,-1.0861006,0.28059337,3.1429868
SDSS-II SN 5802 (g'r'i'),0.9426086,-0.4093789,-0.75327885,-0.6140351,-0.24809311,1.904618,1.3401569
SDSS-II SN 5806 (g'r'i'),-0.013508869,-1.2895745,1.87259,0.190277,0.8999846,0.17159523,-3.3630846
SDSS-II SN 5869 (g'r'i'),1.1900635,1.049954,-1.8766093,-0.4026243,1.2983732,-0.4145209,2.782729
SDSS-II SN 5877 (g'r'i'),0.80616724,0.29007292,-1.0674288,2.538623,0.124583706,1.8344418,1.5121435
SDSS-II SN 5890 (g'r'i'),-0.10355663,0.4568058,-0.09509496,-1.1061007,1.7046177,2.1123557,-1.2024968
SDSS-II SN 5897 (g'r'i'),0.43466607,-0.31961372,0.4922815,1.5462468,-1.2960318,2.332734,0.19562528
SDSS-II SN 5917 (g'r'i'),1.1117079,-0.5634487,0.30507424,-2.1357756,0.09871813,1.0925304,-0.24119437
SDSS-II SN 5943 (g'r'i'),-1.4057174,-0.7517986,1.9892097,-0.3577049,0.10222625,0.6326104,-3.076632
SDSS-II SN 5963 (g'r'i'),0.9114399,0.8723616,-2.057389,0.044374067,0.4706009,1.2351147,2.4992952
SDSS-II SN 6055 (g'r'i'),0.9898707,0.5334383,-3.1608717,0.5423539,0.059936155,-0.134183,3.1051016
SDSS-II SN 6216 (g'r'i'),1.0421103,1.8056198,-2.3914318,1.4331286,0.8651919,1.0128348,2.9022923
SDSS-II SN 6225 (g'r'i'),-0.81892085,1.6848019,-1.9229172,2.483545,0.5203242,1.3729864,1.9742911
SDSS-II SN 6288 (g'r'i'),0.579619,0.9296933,0.44739762,2.5829768,0.54580414,1.8936317,0.17713286
SDSS-II SN 6289 (g'r'i'),0.6383314,-0.7568472,1.1845648,0.9742347,1.6043634,0.82027245,-2.737458
SDSS-II SN 6326 (g'r'i'),0.28495157,0.5196161,0.35981086,1.9858097,1.0863396,2.2725308,0.22693323
SDSS-II SN 6333 (g'r'i'),0.30665773,-1.9624945,1.2713008,-1.0455074,-1.6734474,-0.54758614,-2.147169
SDSS-II SN 6433 (g'r'i'),1.324682,-0.45550025,-0.5161359,1.0641013,-0.92158127,1.3971711,-0.8903291
SDSS-II SN 6501 (g'r'i'),0.11881352,-0.9007009,2.2549646,0.042496756,-2.0114663,2.2639704,0.44264784
SDSS-II SN 6502 (g'r'i'),1.1819108,-1.2312233,1.1817507,0.36845154,1.2590836,0.34066874,-2.278973
SDSS-II SN 6520 (g'r'i'),-0.28872362,-1.6792265,1.3984134,-1.2085305,-1.533196,-0.5919637,-2.6351943
SDSS-II SN 6556 (g'r'i'),-0.2449479,-1.10513,0.5996045,-0.9833836,-1.5780268,1.3699657,-1.6299616
SDSS-II SN 6560 (g'r'i'),-0.6562407,1.465218,-2.8919766,1.883979,-0.99416137,-0.045124475,3.8322487
SDSS-II SN 6618 (g'r'i'),1.3479227,-0.140147,-1.0154631,0.69315296,-0.65962356,1.2731816,-0.6162248
SDSS-II SN 6635 (g'r'i'),0.72615695,-1.1574526,1.3129177,0.108246185,1.1753368,0.23451196,-2.6831617
SDSS-II SN 6696 (g'r'i'),0.8918279,-0.75787634,1.2857394,1.2511523,0.59126526,1.862387,-0.6468424
SDSS-II SN 6709 (g'r'i'),0.3638918,1.9040592,-0.5803604,2.8205502,-1.8337352,-0.011413053,2.9361172
SDSS-II SN 6714 (g'r'i'),1.2168638,-1.2186772,0.29976046,-0.031414405,-1.857058,1.4936119,1.0989931
SDSS-II SN 6715 (g'r'i'),0.94376117,-2.5708163,1.3243059,-1.5238327,0.76184684,-3.6254535,-3.617157
SDSS-II SN 6816 (g'r'i'),0.5280326,1.959291,-1.6862202,2.5490737,-1.4138298,-0.061197,3.2790258
SDSS-II SN 6831 (g'r'i'),0.6199389,1.771726,-2.119337,1.9803648,-1.3687716,-0.44771287,3.5559676
SDSS-II SN 6851 (g'r'i'),0.778436,1.0301994,-3.0642967,0.8682279,-0.2549081,-0.1983931,3.421281
