0,1,2,3,4,5,6,7,8,9
SDSS-II SN 20874 (g'r'i'),2.041021,3.2507412,-1.4858233,-0.525271,-0.2124006,-0.3047199,-0.10408587,-0.7175833,1.1227298
SDSS-II SN 20877 (g'r'i'),-0.7978356,-2.4405887,0.8718353,-1.1857889,0.5633544,-1.1031322,-0.3823337,-1.0752224,-0.586391
SDSS-II SN 20891 (g'r'i'),0.6089403,1.8278749,-0.7147829,-1.7445825,0.35741693,-0.5337974,-0.6675303,-0.9768315,1.631467
SDSS-II SN 20895 (g'r'i'),1.6431764,2.0702379,-0.9121625,-0.47181237,0.7509888,-1.7718587,-0.60190475,-1.5588875,2.3453352
SDSS-II SN 20905 (g'r'i'),0.6202717,-0.12221475,-1.8452822,-0.9206053,-1.0592023,-0.7658438,-0.12205505,-0.5883663,1.4770918
SDSS-II SN 20916 (g'r'i'),1.3298746,1.00724,0.47831035,-1.52084,1.1354685,-0.7346668,-0.19860493,-0.28354248,2.1281784
SDSS-II SN 20920 (g'r'i'),2.541675,4.007435,-0.5434603,0.11283065,0.73956466,0.31726652,-0.842712,-1.8255451,0.96656334
SDSS-II SN 20925 (g'r'i'),0.90285647,-1.41251,-1.3888938,0.6848251,-0.47435004,-1.2652925,-0.3586558,-2.1169202,1.0831338
SDSS-II SN 20926 (g'r'i'),1.3825091,3.578041,-2.079635,-0.4988318,-0.31294215,0.20674542,-0.8162579,-1.7100728,1.01386
SDSS-II SN 2093 (g'r'i'),-3.421363,-4.928718,2.5387404,0.2223309,-0.92386556,-0.13259855,-0.14330733,2.6583927,-2.6859932
SDSS-II SN 20932 (g'r'i'),0.5122909,1.2459658,-1.550501,0.02233268,0.4492124,-1.072419,-1.7721856,-2.6712964,1.6529928
SDSS-II SN 20947 (g'r'i'),2.032096,3.6737835,-2.156114,1.3760262,-0.7517112,1.9691598,-0.45572665,-1.8464805,0.41149315
SDSS-II SN 20953 (g'r'i'),0.91366225,0.20938784,-0.6340576,-1.1853073,0.0862404,-1.0807962,0.13863343,-0.31052917,2.324646
SDSS-II SN 20956 (g'r'i'),1.0556631,2.5026438,-2.6339302,-0.4683419,-0.88271654,-0.79885274,-0.21790378,-1.2875613,1.6356382
SDSS-II SN 20965 (g'r'i'),0.57920307,0.48124263,-0.6005238,-1.17292,0.10081929,-0.31601238,0.21261337,0.5115085,1.786414
SDSS-II SN 20968 (g'r'i'),-0.55783,-0.82251966,0.20758861,-2.031816,-0.5659933,0.5569468,0.6701988,1.575546,-1.5066462
SDSS-II SN 20969 (g'r'i'),-0.591418,0.3012992,0.59594905,-2.4569702,0.37984866,0.5791786,0.7334769,0.37876686,0.24079894
SDSS-II SN 20990 (g'r'i'),1.0682446,-0.39657363,-2.0098357,0.35939887,-1.3894575,-0.9124375,0.63340354,-0.81006,1.1655867
SDSS-II SN 20998 (g'r'i'),1.397694,3.575254,-2.072827,-0.47260645,-0.26147583,0.16593908,-0.86696523,-1.7732089,1.0425149
SDSS-II SN 21005 (g'r'i'),0.66399884,-0.34552512,-1.8799335,-0.86737186,-1.349838,-0.65563446,0.25911433,-0.31461936,1.1635603
SDSS-II SN 21065 (g'r'i'),2.2331197,3.9608498,-0.63253564,0.40720832,0.82472724,0.6589394,-1.2227005,-2.417796,0.90533316
SDSS-II SN 21081 (g'r'i'),0.16454574,1.2158551,-0.7826335,-1.6218821,-0.1767281,-0.0031664292,0.008477572,0.22699586,1.4198093
SDSS-II SN 2118 (g'r'i'),-2.2303076,-4.7826586,1.3408326,1.2592627,-0.00060016266,-0.45041528,0.03558828,2.1743076,-2.4965794
SDSS-II SN 2128 (g'r'i'),-3.2446249,-4.561247,2.5341787,0.41229498,0.1290385,-0.36021522,-0.9524413,1.8655866,-1.8644512
SDSS-II SN 21327 (g'r'i'),-0.6470328,-0.20069046,0.7167882,0.49756745,1.2374448,-1.0299122,0.45534718,-1.617462,1.9095119
SDSS-II SN 21356 (g'r'i'),-0.08113597,0.20544198,0.23098934,-1.6585823,0.7517308,0.23152392,-0.2450358,0.33914137,1.4962065
SDSS-II SN 21359 (g'r'i'),-2.2507353,-4.9784017,2.0054693,-0.25386527,-0.14434591,-1.7157074,-1.1047857,1.0522069,-2.9144526
SDSS-II SN 21360 (g'r'i'),1.182066,2.7423115,-2.5507913,-0.45610029,-0.8131807,-0.5334917,-0.29458287,-1.283312,1.4423115
SDSS-II SN 21380 (g'r'i'),-0.29859996,-0.52617204,-0.14631334,-1.2442442,0.6423962,-0.7580074,-0.73011804,-1.4594784,1.7150431
SDSS-II SN 21381 (g'r'i'),0.13158175,-0.7714276,-0.10544079,-1.0631677,0.4377559,-1.0309267,-0.2189783,-1.2559329,1.8593627
SDSS-II SN 21389 (g'r'i'),0.7444959,-0.4555559,0.96099114,-0.8733278,0.9355742,-1.129166,0.7265158,-1.3552909,1.7910194
SDSS-II SN 21401 (g'r'i'),2.7254076,2.4109924,0.41094297,0.16501236,1.1089213,-1.077054,-0.019822901,-1.2885996,1.6457034
SDSS-II SN 21402 (g'r'i'),1.9891169,4.3139987,-1.0790836,0.2633875,0.22547667,1.3044087,-0.9787113,-2.0455062,0.6416634
SDSS-II SN 21406 (g'r'i'),1.5868049,1.8442729,-1.5166501,-0.08497867,0.70095354,-2.2053642,-1.0488732,-2.1219907,2.5566611
SDSS-II SN 2143 (g'r'i'),-3.496344,-3.7698221,2.4606025,0.788673,0.73243016,0.28708756,0.36198956,2.3467562,-1.1343491
SDSS-II SN 21478 (g'r'i'),-2.3995805,-5.252596,2.0694594,-0.017932964,-1.0919226,-0.75378895,-0.23143463,2.1377714,-3.2589617
SDSS-II SN 2148 (g'r'i'),-2.1294427,-3.0522406,1.8531909,0.5939331,1.008153,-0.64821714,-1.3159082,0.30480525,-1.017795
SDSS-II SN 2149 (g'r'i'),0.070913255,-0.7003637,-0.61029536,0.49316987,-0.58944035,-0.80399257,1.2399848,-0.8354764,1.9024448
SDSS-II SN 21559 (g'r'i'),0.16197194,-0.51600593,-0.49011764,-0.27889666,0.64378357,-1.3058625,-0.91285163,-2.2533503,1.6074991
SDSS-II SN 21582 (g'r'i'),0.95608824,0.6162821,-0.72772527,0.6961862,0.49599347,-1.8860766,-0.45633107,-2.0765412,2.2195263
SDSS-II SN 21600 (g'r'i'),-1.0205408,-3.7023573,1.3684429,-0.63261014,0.7260151,-1.3633554,-0.48851666,-0.08157881,-1.7094127
SDSS-II SN 2162 (g'r'i'),0.91666335,2.1499636,-0.73728085,0.7462195,-0.6403713,0.61561424,0.77698654,1.841448,-0.684188
SDSS-II SN 21682 (g'r'i'),-0.31160408,1.4439231,-0.45178378,-0.070068315,0.5362843,-0.617115,-1.5381423,-2.3468757,1.6545712
SDSS-II SN 21709 (g'r'i'),2.1307473,3.4436104,-2.4867065,0.78085834,-0.70189357,0.5388574,-0.3639926,-1.4656702,0.9772087
SDSS-II SN 21711 (g'r'i'),1.4382913,3.0661817,-2.4411693,-0.31889257,-0.7545686,-0.108111076,-0.34190863,-1.2318075,1.1603131
SDSS-II SN 2183 (g'r'i'),-1.6024585,-3.5048294,2.4270716,-0.57669485,1.4310423,-0.62290114,-0.85085493,0.16878174,-0.98356354
SDSS-II SN 21874 (g'r'i'),0.8199272,1.4733857,-0.3938598,-1.3332151,0.97684747,-1.0429533,-0.98028934,-1.7494043,1.9672545
SDSS-II SN 21890 (g'r'i'),1.7885103,4.0309815,-1.6207635,-0.15072498,0.007463474,0.6442875,-0.9372299,-1.9001231,0.87249136
SDSS-II SN 2244 (g'r'i'),-2.2415202,-3.3457813,1.729164,0.9322483,1.0603415,-0.7410127,-1.3910812,0.14153755,-0.7467194
SDSS-II SN 2306 (g'r'i'),-1.29777,-3.9795864,1.7626433,-0.33597934,1.1618863,-1.2612848,-0.48858756,0.3298954,-1.6707212
SDSS-II SN 2319 (g'r'i'),0.017953482,-0.28822628,0.4688735,0.9877452,-0.8866413,1.2003633,0.74311167,2.5483677,-0.97290486
SDSS-II SN 2325 (g'r'i'),-1.2394387,-4.3174996,1.4184839,0.63439703,1.2155674,-0.92848295,0.3230902,0.9030029,-1.505441
SDSS-II SN 2329 (g'r'i'),-0.8537012,-3.2289898,1.8904096,-1.1115677,1.2716681,-0.76312935,-0.43131554,-0.620902,-0.70452565
SDSS-II SN 2350 (g'r'i'),-2.7735949,-2.6886203,2.6220958,-0.12653227,0.054405794,0.80196863,0.040543504,2.4999793,-2.087813
SDSS-II SN 2423 (g'r'i'),-1.2284677,-1.698613,1.927956,-0.3725291,0.22289373,0.8630576,-0.10182943,1.9579054,-2.1614692
SDSS-II SN 2450 (g'r'i'),0.872059,-2.3645241,-1.0945913,0.57940793,-0.95357275,-1.117781,0.2418212,-1.6860949,0.6661083
SDSS-II SN 2537 (g'r'i'),-0.5885734,1.6403216,1.2329007,-0.631928,0.49640173,0.8680038,-0.6900569,0.7793245,-0.0005563479
SDSS-II SN 2538 (g'r'i'),-0.42835084,-3.9340703,1.2680918,0.66371125,0.6521666,-0.4375977,0.13598801,0.7503523,-1.3810102
SDSS-II SN 2545 (g'r'i'),-0.43242455,-1.567629,1.1860626,0.113418974,0.048010014,1.0180883,0.4623774,1.8536273,-1.5507382
SDSS-II SN 2551 (g'r'i'),0.6410261,-2.601844,-0.68008554,0.29078117,-0.74957407,-0.94844705,0.35985824,-1.3583328,0.31570196
SDSS-II SN 2615 (g'r'i'),-0.7430463,-3.4726036,1.720493,-1.0690318,1.0993164,-0.93878394,-0.36315426,-0.6193069,-0.9292312
SDSS-II SN 2620 (g'r'i'),-2.407858,-4.188623,1.6499773,1.0977924,0.8809547,-0.48568553,0.2707417,1.6157372,-1.4426014
SDSS-II SN 2621 (g'r'i'),0.0056699733,-2.001858,0.016288895,1.0952418,0.7961836,-0.3644175,-0.29527593,-1.4765831,0.049042314
SDSS-II SN 2630 (g'r'i'),0.86664766,0.19526203,-0.88016456,-1.0269989,-0.15349045,-1.0431772,0.23294495,-0.17214179,2.278391
SDSS-II SN 2632 (g'r'i'),1.0283887,1.5348978,-0.7392311,-0.17261149,0.1983297,-1.6945107,0.35665652,-0.69963205,2.5685172
SDSS-II SN 2651 (g'r'i'),-0.5548189,-2.0587368,1.1696049,0.36288494,1.0388848,0.312499,0.73463774,-0.42802164,0.22308391
SDSS-II SN 2661 (g'r'i'),-1.9148688,-1.5580059,3.7608695,0.37388083,-0.76342916,1.0920695,-1.0824261,-0.72094136,-0.3808507
SDSS-II SN 2734 (g'r'i'),-0.5465167,-0.9348381,0.7243548,-0.07825028,0.04858758,1.3156629,1.0682157,1.8492894,-0.081042685
SDSS-II SN 2746 (g'r'i'),-2.7567227,-2.6710758,2.6089237,-0.10570556,0.09197242,0.80385196,0.050925054,2.4915617,-2.062036
SDSS-II SN 2765 (g'r'i'),-2.2946374,-5.1811705,2.0281224,0.032901,-0.60099405,-0.9088209,-0.52916944,1.8874708,-3.0196016
SDSS-II SN 2766 (g'r'i'),0.5017099,-1.2195022,-1.706306,1.7700508,0.62820673,-0.5844915,-0.51642317,-1.59319,-1.0778308
SDSS-II SN 2784 (g'r'i'),2.6302996,3.2052479,-1.1952996,0.49893478,0.7455589,-0.8219805,-0.92063266,-2.1207528,1.5851568
SDSS-II SN 2808 (g'r'i'),1.5432479,0.53871465,-1.2067558,0.05106747,0.1206726,-1.920578,-0.24298257,-1.6126797,2.4918778
SDSS-II SN 2809 (g'r'i'),-0.8296582,-3.9128373,0.801698,-0.47556835,-1.1607028,-1.6557806,-1.2205919,-0.6020838,-1.8669938
SDSS-II SN 2855 (g'r'i'),-0.8863032,-0.7731887,-0.20946522,0.30053905,-0.47177148,0.7187716,1.5715215,0.98756737,1.0367193
SDSS-II SN 2912 (g'r'i'),0.5552084,-0.47424906,-1.1080679,1.0407828,0.8995845,-0.970273,-1.2995273,-2.2676544,0.06450632
SDSS-II SN 2926 (g'r'i'),-0.5722591,-1.1882398,0.7731137,0.48331124,0.6709557,0.43397623,1.5438195,0.001677614,1.266077
SDSS-II SN 3050 (g'r'i'),-0.9645181,-1.918942,1.9943705,0.18645054,0.9805444,0.72586733,-0.35534784,1.3094416,-1.3733567
SDSS-II SN 3068 (g'r'i'),1.6115564,0.27578652,-0.14578815,-0.7747905,0.41519678,-1.5706816,0.36703143,-0.7258164,2.4593565
SDSS-II SN 3077 (g'r'i'),-0.7121748,0.5056614,1.1474408,-0.35493124,-0.37394732,1.8720472,0.6352077,1.8539666,0.09671412
SDSS-II SN 3090 (g'r'i'),-2.1028562,-5.2117944,1.698497,-0.20571837,-0.56665146,-1.5482628,-0.5058286,1.416724,-3.2380981
SDSS-II SN 3112 (g'r'i'),-1.7205333,-2.8324747,1.8044775,0.95812064,1.1311594,-0.44832572,-1.1832806,0.59915644,-0.93772334
SDSS-II SN 3118 (g'r'i'),0.73771834,-2.392394,-1.0118543,0.5444435,-1.0049927,-0.9055043,0.4281914,-1.3472738,0.4653649
SDSS-II SN 3150 (g'r'i'),-0.9082381,0.19586428,1.4496282,-0.20374638,0.65847266,0.55423605,-1.2160348,-1.4899687,1.4415956
SDSS-II SN 3175 (g'r'i'),0.8810436,-1.0532113,-1.126428,0.41464055,-0.6342541,-1.2928566,0.3948299,-1.5063423,1.6020274
SDSS-II SN 3184 (g'r'i'),-1.1476824,-4.9230595,1.3595055,-0.21817689,-0.81146044,-1.0835577,-0.025031129,1.3910056,-3.230218
SDSS-II SN 3196 (g'r'i'),-2.9757292,-3.9027157,2.2235315,0.78515637,0.9824817,-0.09177572,0.22012904,1.8497686,-1.103726
SDSS-II SN 3205 (g'r'i'),-0.7960501,-0.5207115,0.7865634,-0.44494694,0.5726061,1.5478756,1.2369591,1.7941312,-0.09224671
SDSS-II SN 3223 (g'r'i'),-2.025095,-3.7478108,2.9172878,-0.70636886,1.3794379,-0.50047326,-1.161419,0.8603718,-1.5365148
SDSS-II SN 3294 (g'r'i'),-1.4177777,-1.544493,2.0193863,-0.74484855,0.061520144,0.89589936,-0.14163591,2.1097202,-2.3559184
SDSS-II SN 3341 (g'r'i'),2.6274843,3.6238356,-0.68973374,0.5391508,0.96640706,-0.11771649,-1.0849293,-2.3448846,1.2520237
SDSS-II SN 3344 (g'r'i'),-0.970637,-4.5774293,1.9553366,0.16098642,-0.81446886,-1.1611245,-1.3254355,0.56199116,-2.5011606
SDSS-II SN 3368 (g'r'i'),-1.2278746,-0.5656117,2.0429425,-0.2543823,0.70945674,0.81741875,0.73223954,-1.1938553,0.9375159
SDSS-II SN 3370 (g'r'i'),0.8178764,2.610576,-1.0981054,-0.8394896,0.7969935,-0.5883681,-1.5712506,-2.429086,1.5211893
SDSS-II SN 3417 (g'r'i'),1.7495592,1.833394,-1.3043923,-0.6941409,-0.58880645,-0.42571568,0.4758883,0.6205546,1.1537282
SDSS-II SN 3506 (g'r'i'),-0.5179699,-0.111342765,0.5231496,-0.21053487,-0.47996077,1.4876732,1.0210105,2.3246334,-0.53442055
SDSS-II SN 3508 (g'r'i'),-0.3557429,0.20012675,1.510457,-0.53578156,1.0192918,-0.17541121,1.401438,-0.9236822,1.634788
SDSS-II SN 3514 (g'r'i'),-0.7244926,-1.3125834,0.5898036,-1.423609,0.28023258,0.3138017,1.1544521,0.22951573,-1.0691943
SDSS-II SN 3529 (g'r'i'),-3.0728698,-4.9564514,2.449158,0.15072787,-0.39544073,-0.5774637,-0.77996165,2.0304513,-2.4827852
SDSS-II SN 3533 (g'r'i'),-0.73440725,-1.3456466,0.8091562,0.3050662,0.6219568,0.3289781,1.2379153,-0.3007191,1.1425251
SDSS-II SN 3535 (g'r'i'),-1.6736289,0.9855656,0.8494033,-0.30956686,0.29479623,0.9854852,0.39137393,-0.33817902,1.1278951
SDSS-II SN 3543 (g'r'i'),1.3223776,2.214815,-1.1030152,-1.2169595,-0.46028626,-0.15640688,0.345595,0.19205222,1.0692629
SDSS-II SN 3558 (g'r'i'),0.92253196,-1.541493,-1.0297782,0.5584465,-0.48225498,-1.3487146,0.08495961,-1.8914593,1.3143271
SDSS-II SN 3565 (g'r'i'),-1.1313148,0.44440192,-0.20394081,0.3913094,-0.20989934,1.4469625,1.3526306,1.7142117,0.6010957
SDSS-II SN 3669 (g'r'i'),1.2567427,1.0813626,0.11635884,1.479727,1.0492482,-1.8911413,-0.17132652,-1.9504994,1.9202638
SDSS-II SN 3674 (g'r'i'),-0.9222823,0.047067884,0.24012333,-0.75372994,-0.2583287,0.9784111,1.5589336,1.2766147,0.2376173
SDSS-II SN 3881 (g'r'i'),-1.7062066,0.040118247,1.3891428,0.14814752,0.9118074,1.8702133,0.7273214,0.69564664,-0.21143444
SDSS-II SN 3945 (g'r'i'),0.2808027,1.776391,-0.65898484,-1.7165204,-0.033180013,0.55528617,-0.5100071,0.47017807,1.0307311
SDSS-II SN 3957 (g'r'i'),-0.594943,-0.3641285,0.167829,0.3192977,0.38687178,-0.3664455,1.36702,-0.38250104,1.6880348
SDSS-II SN 3959 (g'r'i'),1.276607,2.6797967,-1.7014585,-0.36141297,0.5579649,-0.99568355,-1.4702333,-2.3827164,1.6888106
SDSS-II SN 3983 (g'r'i'),-0.1739901,0.2936068,0.303304,-1.6210772,0.76392305,0.31235498,-0.21070471,0.3697114,1.436991
SDSS-II SN 4017 (g'r'i'),-3.1492743,-3.6167636,2.311591,0.82492864,0.9373227,0.23086013,0.39739966,2.158115,-1.0848981
SDSS-II SN 4019 (g'r'i'),-0.9479494,-0.43740833,1.3999584,-0.3210033,-0.5018922,1.3513414,1.022624,0.80022806,0.46909523
SDSS-II SN 4044 (g'r'i'),1.8966154,1.543487,0.29134822,0.3147514,1.0221497,-1.6154443,0.077471085,-1.4974929,2.0852785
SDSS-II SN 4048 (g'r'i'),0.23795877,-0.8179528,1.7154132,1.3911518,0.44755253,1.7172993,-0.39181682,0.62443805,0.6647508
SDSS-II SN 4054 (g'r'i'),1.0342971,1.4480368,-0.014621282,1.3251729,0.9122342,-1.8209311,-0.09805373,-1.854833,2.0293665
SDSS-II SN 4059 (g'r'i'),1.6763203,3.9878187,-1.369883,-0.43038976,0.12359541,0.5346035,-0.92394006,-1.7661965,0.8734505
SDSS-II SN 4062 (g'r'i'),-2.5120924,-2.5616953,2.5100842,-0.38351685,-0.021892734,0.8107952,0.027902387,2.5796022,-2.3618727
SDSS-II SN 4104 (g'r'i'),0.6629737,-2.5869977,-0.70134044,0.32268146,-0.7504681,-0.9636119,0.35100022,-1.3852015,0.3443424
SDSS-II SN 4129 (g'r'i'),1.9504722,-0.080877125,0.18728948,-0.4009476,0.47637135,-1.7065749,0.6136063,-0.9556238,2.3571708
SDSS-II SN 4181 (g'r'i'),-0.58326733,-0.39890644,-0.052922346,-1.6951588,-0.3774269,0.5753774,0.89359474,1.4923377,-0.67590284
SDSS-II SN 4211 (g'r'i'),-1.0242579,-0.88156635,0.8202391,-1.1353761,0.7719795,0.5324293,1.3277516,0.025890438,-0.87434006
SDSS-II SN 4226 (g'r'i'),-2.359105,-5.344447,1.7521505,-0.31595373,-0.56629664,-1.7302805,-0.5020621,1.4654253,-3.3727596
SDSS-II SN 4229 (g'r'i'),-0.583473,0.50768256,0.69691825,-1.0227004,0.3524454,0.017984606,1.5045934,-0.15922308,1.6593248
SDSS-II SN 4231 (g'r'i'),-0.74521554,-3.5956109,0.716911,-0.713422,-0.62915415,-1.5853533,-0.79303145,-0.6191637,-1.8145622
SDSS-II SN 4236 (g'r'i'),-0.596397,2.0368977,0.3239285,-0.39272207,0.28184903,-0.8169627,0.5908806,-0.92517686,1.766119
SDSS-II SN 4293 (g'r'i'),-0.38323674,-1.9298049,0.47275755,-1.3031926,0.4842403,-1.2593281,-0.40989116,-1.7945595,0.6303831
SDSS-II SN 4307 (g'r'i'),-0.73877746,-0.05155705,0.28743356,-0.40708858,-0.18048058,1.1271554,1.2697335,1.6571953,0.2762561
SDSS-II SN 4330 (g'r'i'),-1.2094202,-4.554827,2.2692215,0.15690827,-1.3166705,-1.0054437,-1.3161384,0.8010133,-2.8152618
SDSS-II SN 4333 (g'r'i'),-1.3744626,-2.0112731,2.1437745,-0.39428756,1.7352612,0.17828195,-0.6398288,-0.0020474235,-0.6929078
SDSS-II SN 4360 (g'r'i'),-0.29953334,-1.5101504,0.447246,0.5037413,0.054210924,0.5465911,1.115949,0.03368788,1.5509064
SDSS-II SN 4375 (g'r'i'),-2.1502893,-5.057845,1.8776976,0.29685035,-0.23191583,-0.9235158,-0.6798246,1.7093908,-2.7341244
SDSS-II SN 4397 (g'r'i'),-0.43118867,-3.9337707,1.2841958,0.5180312,0.6284183,-0.5035017,0.09782764,0.72653645,-1.5112501
SDSS-II SN 4465 (g'r'i'),-2.9161878,-5.152089,2.3850596,-0.04909614,-0.98070097,-0.57124513,-0.3943771,2.2787642,-3.011713
SDSS-II SN 4484 (g'r'i'),-0.0485182,-0.62380695,-0.6716806,-1.6847649,-1.0528939,0.23644745,0.885912,1.0795655,-0.6249388
SDSS-II SN 4534 (g'r'i'),-0.49782372,-2.0005214,0.5309411,-1.1431735,0.37888205,-0.99115354,-0.20395637,-1.4657122,0.27705845
SDSS-II SN 4540 (g'r'i'),1.242547,1.3985502,-0.37610748,-0.7283403,1.241183,-1.5866557,-1.0003213,-2.2065256,2.1593683
SDSS-II SN 4557 (g'r'i'),1.7745692,4.215831,-1.2050908,0.028447326,0.16278361,1.1763048,-1.0137138,-2.0305815,0.67179054
SDSS-II SN 4627 (g'r'i'),-0.86257267,0.258055,1.7757698,-0.32864097,-0.19102517,1.2715434,-0.5239102,1.8924842,-1.7687505
SDSS-II SN 4640 (g'r'i'),-0.18041399,-3.71089,0.6282183,-0.3339158,-0.26469338,-0.8555318,0.33530432,0.5618144,-2.565847
SDSS-II SN 4651 (g'r'i'),0.3998505,2.822998,-0.3289113,-1.8806182,0.18531258,0.20742258,-0.4241744,-0.8304356,0.80768144
SDSS-II SN 4652 (g'r'i'),-3.0926552,-5.132676,2.574415,-0.26859316,-1.4834697,-0.3664704,-0.1485354,2.555808,-3.267844
SDSS-II SN 4655 (g'r'i'),-2.4366426,-2.3647115,2.4875247,-0.37929836,-0.03244128,0.9096407,0.082113735,2.5995796,-2.338527
SDSS-II SN 4664 (g'r'i'),-1.4025352,-2.0665572,2.2169502,-0.12184773,1.5346953,0.3027582,-0.611443,0.267646,-0.6726978
SDSS-II SN 4669 (g'r'i'),-0.25737524,2.4995644,1.0219604,-0.95413893,0.79766303,-0.18458626,0.16673648,-0.85693055,0.878408
SDSS-II SN 4682 (g'r'i'),1.2921942,3.6853955,-0.25209633,-0.33607408,0.66975296,0.81778854,-1.0823443,-1.7689828,0.72001344
SDSS-II SN 4714 (g'r'i'),-0.8495879,1.7988642,1.1949772,-1.8507988,1.2202799,0.27960494,0.580491,-0.12478338,0.29648304
SDSS-II SN 4768 (g'r'i'),-0.1461752,-2.8957274,0.7617631,-1.5677048,0.03914649,-0.6898388,0.5021414,0.04982635,-2.2480617
SDSS-II SN 4803 (g'r'i'),1.5938851,1.2899679,-0.5213398,-1.020197,0.42956713,-1.527502,0.10771116,-0.5462749,2.5095344
SDSS-II SN 4864 (g'r'i'),-1.5988501,-2.0783079,2.2919931,0.22094451,1.2642447,0.47877765,-0.694749,1.0044596,-1.043548
SDSS-II SN 4888 (g'r'i'),-3.6319718,-4.7441077,2.7082253,0.21637684,-0.46121973,-0.20730545,-0.57454354,2.3402069,-2.2231722
SDSS-II SN 4906 (g'r'i'),-0.69392955,-1.4186642,-0.38214386,-1.2667981,-0.36305127,0.09644728,0.93933415,1.0151466,0.41056553
SDSS-II SN 4907 (g'r'i'),1.241983,1.1586853,-0.30920157,-1.4062618,0.6182755,-1.2551781,-0.14600103,-0.7045301,2.3597648
SDSS-II SN 4953 (g'r'i'),-0.05602935,2.1218538,-0.60705304,-2.007575,-0.38081923,0.603331,-0.16103044,-0.2136642,0.5136706
SDSS-II SN 4966 (g'r'i'),-1.007535,-1.232315,0.6719614,-0.015516731,0.30296054,0.2497198,1.1002113,-0.43173864,1.2974746
SDSS-II SN 4978 (g'r'i'),-0.5032144,2.1604578,0.16377604,-1.1191504,0.25268087,0.2297946,0.12401596,-0.33310065,1.0016592
SDSS-II SN 5001 (g'r'i'),1.6808013,3.499971,-2.0204635,0.5311084,-1.3194331,2.38872,0.27128235,-0.9500514,-0.055774257
SDSS-II SN 5235 (g'r'i'),-0.4755762,2.1888776,-0.023532491,-0.96346,-0.52909887,0.6911762,1.2009417,0.8353448,0.6802021
SDSS-II SN 5314 (g'r'i'),-3.5193145,-4.5454807,2.826682,-0.16090366,-1.1065576,0.14973918,-0.12371045,2.8118143,-2.7976222
SDSS-II SN 5363 (g'r'i'),-0.45598885,2.369148,0.18567556,-1.1569171,0.31636646,0.39883474,-0.15651184,-0.5151448,0.82772315
SDSS-II SN 5383 (g'r'i'),-2.7160652,-2.3692,2.7482302,-0.12669419,0.24644077,0.82556003,-0.22369738,2.0724332,-1.748421
SDSS-II SN 5392 (g'r'i'),-1.3133054,-2.0929353,2.05585,-1.0197814,0.30404446,0.68835795,-0.14089186,2.2264783,-2.7704422
SDSS-II SN 5439 (g'r'i'),2.7511976,2.5202048,0.54131204,0.16989857,1.2194488,-0.93843526,-0.11501896,-1.4240856,1.5532398
SDSS-II SN 5468 (g'r'i'),-0.791487,-0.94088686,0.14059116,-0.17344289,-0.2052205,0.50549924,1.224386,0.5923029,1.25525
SDSS-II SN 5498 (g'r'i'),1.2902204,2.7050552,-0.7925098,-1.5875902,-0.2354522,-0.59682995,0.4716911,-0.5215405,1.2442164
SDSS-II SN 5552 (g'r'i'),1.9378406,2.8514802,-1.6282684,0.50171715,-0.89656657,1.2153045,0.87073636,0.4905842,-1.0316252
SDSS-II SN 5590 (g'r'i'),2.7141917,3.2034297,-0.015004529,-0.1220785,0.4168068,-0.31798232,0.19660006,-0.2506188,1.0023663
SDSS-II SN 5595 (g'r'i'),0.583136,2.164219,-0.5321681,-1.9469991,-0.23419318,-0.36527437,0.47111717,-0.48641634,1.2267255
SDSS-II SN 5607 (g'r'i'),-0.80926484,-1.8530098,1.6962806,0.5042183,0.6008703,0.7262293,-0.2483962,1.6313742,-1.7062428
SDSS-II SN 5702 (g'r'i'),-0.58269507,-1.536354,0.6408737,0.3049502,-0.04990973,1.2709337,1.3785499,1.6347551,0.19818322
SDSS-II SN 5731 (g'r'i'),0.37620062,0.21635774,0.63085425,-1.9807855,0.97411823,-0.7697738,0.13070983,-1.0597988,1.9266019
SDSS-II SN 5735 (g'r'i'),-0.085501365,0.09434296,0.2185779,-1.4041526,0.6990246,0.39954442,-0.11475529,0.7156776,1.4446509
SDSS-II SN 5781 (g'r'i'),1.196188,3.479578,-1.5581073,-0.61809367,0.29011875,0.082102686,-1.2923167,-2.2069783,1.1153321
SDSS-II SN 5802 (g'r'i'),-0.35643202,0.6549328,-0.0073300656,0.11977032,0.23495047,-0.49982473,1.2847809,-0.0804747,1.8335607
SDSS-II SN 5806 (g'r'i'),-1.0529356,-1.2922074,1.3412063,-1.4130627,-0.2151749,0.6946252,0.15912,1.7242566,-2.1660872
SDSS-II SN 5869 (g'r'i'),1.2749296,0.30652425,-2.1192484,0.8919347,-0.97374207,-1.122427,0.3571479,-1.3375344,1.5901324
SDSS-II SN 5877 (g'r'i'),0.72558904,2.3181367,-0.5268362,-1.9489887,-0.22570342,-0.43873516,0.5179181,-0.54574126,1.2131736
SDSS-II SN 5890 (g'r'i'),-0.39477327,0.05545675,-0.5960181,0.26990005,-0.70880264,0.7617912,1.5103234,2.1194515,-0.13096939
SDSS-II SN 5897 (g'r'i'),-1.0014793,1.6905081,0.73948276,-1.4856881,0.836573,0.4742509,0.27215126,-0.0009923585,0.63709253
