,SN,0,1,2,3,4,5,6,7
902,SDSS-II SN 15935,-4.9597597,-2.6785612,0.66789085,0.36943,6.2200193,6.5803046,-0.2603413,-2.1293135
903,SDSS-II SN 16111,-7.2100534,-2.6645305,2.1443598,-4.1213903,1.1266997,8.768321,4.9587502,-0.39598122
904,SDSS-II SN 16148,3.4522374,4.6956367,0.72316086,2.2346716,1.4501268,9.006164,3.7219448,4.1145096
905,SDSS-II SN 16200,1.2118016,1.5648557,1.4797914,-7.7658806,-1.0406399,-9.661442,-1.8009247,-1.3712903
906,SDSS-II SN 16220,4.3596253,-7.825006,1.9324949,-9.154342,-3.7702549,-2.2081122,1.3707945,-2.5709047
907,SDSS-II SN 16237,-2.8273957,-8.082713,7.877217,-4.67332,-1.6732979,2.7412512,-3.454822,3.2486513
908,SDSS-II SN 16302,-4.7621946,3.1781504,8.729767,-1.0380677,-7.1986747,-0.16290763,3.6620529,-0.7611991
909,SDSS-II SN 1656,5.8919873,4.228264,-4.4375467,0.022538066,1.4631132,1.7469445,-3.7003934,0.040609058
910,SDSS-II SN 16572,-4.6376953,-1.5341218,2.2373247,-4.084331,1.9113562,-0.608095,-6.189272,5.007684
911,SDSS-II SN 1658,-8.244526,1.787976,7.2511926,-5.6280527,0.0015205938,3.1115787,-5.4983864,-0.40118673
912,SDSS-II SN 17324,6.0853133,-3.2548325,3.6999142,-8.041818,-0.056849185,-4.9128094,-1.9670057,-5.9554725
913,SDSS-II SN 17436,0.2430622,2.9794245,10.383562,1.6019994,0.073756225,-9.231891,3.700791,3.2915971
914,SDSS-II SN 17509,-4.068953,-1.85172,2.4090006,0.83286035,-7.215476,-6.949587,8.280967,4.393225
915,SDSS-II SN 17641,5.6603065,-9.4199295,0.9138526,2.1707492,3.7698572,2.8816228,2.6243644,-0.0206401
916,SDSS-II SN 17647,-0.6706285,-0.42763558,5.596977,-1.7944479,7.2188272,6.354189,6.869188,1.4112967
917,SDSS-II SN 17683,-1.9750936,1.2154521,3.4951682,-1.5045865,-0.7158963,1.6313906,-8.660139,-6.512649
918,SDSS-II SN 17695,6.79283,-4.3760424,-2.3546784,-7.416359,5.3940024,5.223035,3.2200413,-1.5833311
919,SDSS-II SN 17696,5.139609,0.9093785,-3.6551096,-2.4222407,1.6394242,6.637168,5.337094,0.07799512
920,SDSS-II SN 17818,-2.5307457,-3.8099744,3.9220264,-5.576219,-6.45839,-0.07710388,-2.0787585,-4.254662
921,SDSS-II SN 17820,0.75317746,-3.5870967,-0.38534948,-8.301935,-0.9310444,8.638592,4.4558325,-3.16055
922,SDSS-II SN 17837,4.7397213,8.323923,-1.1865958,-6.8450537,1.2716451,-6.401092,2.4085019,5.345445
923,SDSS-II SN 17854,1.1081026,-2.5769773,5.2473736,4.71892,-1.0250357,-11.493846,1.2199137,1.9129602
924,SDSS-II SN 17860,-0.71973145,-0.6119703,0.8737913,-3.783127,1.1641053,-14.597647,1.7641379,2.7895153
925,SDSS-II SN 17882,3.918606,1.0268396,3.6924152,-7.929592,-5.5361547,-3.4391053,2.7963903,-3.8210347
926,SDSS-II SN 17899,0.29844514,-7.865576,8.241508,0.7632684,0.1140756,7.345319,-1.2362158,4.480515
927,SDSS-II SN 17909,-4.0885487,2.9741168,-135.71725,-14.216626,-5.670795,-3.068424,6.6593575,-1.9274722
928,SDSS-II SN 18079,3.0384674,3.0107343,-0.6619064,-2.6259868,-2.577287,0.22692709,-7.0803914,1.1317027
929,SDSS-II SN 1810,9.402825,7.8809104,0.09003934,1.0429828,-3.6627765,-2.5413246,-0.84200156,0.6934473
930,SDSS-II SN 1823,-1.720355,3.7403178,5.1100907,-2.4218073,-0.9425295,-0.23437639,-3.3064191,6.8315883
931,SDSS-II SN 18374,1.5393628,-6.0439906,2.9113708,-14.00568,-0.054908406,-1.960675,2.567693,3.9552772
932,SDSS-II SN 18425,-12.145505,0.563093,2.878064,-6.212225,-3.3818562,1.26138,3.584606,3.4805312
933,SDSS-II SN 18704,10.964854,3.3188868,2.973261,-6.168874,3.4357977,3.8961504,-0.023999408,-3.6916473
934,SDSS-II SN 18814,-6.8164086,-4.459578,4.188305,-0.61041635,2.2566128,-4.5685453,9.332907,1.1819223
935,SDSS-II SN 18941,-1.8022834,-3.0726764,1.3810523,-7.2765503,-4.5333247,1.1314124,4.7994146,0.070190914
936,SDSS-II SN 19000,-3.7211707,0.85962284,5.2958755,-7.5607843,4.955091,4.032208,6.103499,0.6717751
937,SDSS-II SN 19205,-2.1725214,-0.85192597,0.74102914,-3.2207644,1.8480368,12.838963,2.1920972,-2.5167174
938,SDSS-II SN 19322,-3.5097075,-2.511976,0.44662985,-2.4309971,-1.3244082,-0.09846575,-8.93409,12.984534
939,SDSS-II SN 19408,3.632382,-3.6033955,-9.666082,-3.1922772,2.0313368,-5.2059655,1.2455132,-4.4946156
940,SDSS-II SN 19424,-4.3270087,-4.046265,-0.52728593,-2.207017,6.092145,8.409693,-8.182645,-4.337445
941,SDSS-II SN 19449,-1.8764272,-5.5135136,3.7298331,-1.186861,3.2535274,0.6284931,-1.621118,0.5544038
942,SDSS-II SN 19468,-1.3567872,-0.7646349,-10.836384,-2.3456206,6.803317,0.5920714,-0.35566792,1.6577938
943,SDSS-II SN 19575,3.424456,8.611472,-0.5426658,2.6440778,5.1270447,7.057331,-0.4453067,-0.40827328
944,SDSS-II SN 19636,0.82954246,-5.8001633,11.286566,-2.3312864,-5.239501,4.330492,-1.0169408,1.3600193
945,SDSS-II SN 1975,4.147356,-2.8743641,2.740772,-2.7574782,1.9753045,-10.012223,1.9604254,-2.242158
946,SDSS-II SN 20033,-1.7027489,-0.69231373,2.7766955,-6.5542684,2.1024423,7.9331007,-0.57191885,-1.9605203
947,SDSS-II SN 20043,7.9679866,-5.340947,0.25669432,2.359903,-3.7496777,-4.040593,-0.8561518,5.402073
948,SDSS-II SN 20090,-5.475209,-5.6796317,0.66618425,-5.486198,-2.6011844,-2.216884,-1.4043719,4.697607
949,SDSS-II SN 20171,3.4290216,-7.855593,0.72528726,-8.488037,2.2008379,-3.238107,3.0593798,-6.200725
950,SDSS-II SN 20505,1.530495,1.9182684,-6.7857103,0.3866117,0.15470883,2.4493883,-9.795317,2.0510457
951,SDSS-II SN 2063,2.4060316,-1.1092315,-0.46743676,-7.107009,-2.3436046,-0.39071444,10.140451,-0.8596827
952,SDSS-II SN 20727,2.613367,-4.9914794,0.102847114,-3.2994397,-1.4279226,1.1808684,-1.9623506,-7.400869
953,SDSS-II SN 20860,5.081734,1.2216613,3.221312,-2.7560809,6.4873214,2.2048602,1.1250972,0.9998293
954,SDSS-II SN 20928,5.0658484,-9.05122,-4.077044,-2.0879238,-0.76936316,4.0854673,1.9936801,-5.13658
955,SDSS-II SN 20968,11.311881,1.479481,1.2139086,3.8684256,1.4871114,2.9620767,-0.019776419,1.1372405
956,SDSS-II SN 20990,5.0729218,2.2033193,-7.4545546,-1.3416559,8.749023,-0.7111486,-3.6964016,4.5942492
957,SDSS-II SN 20998,-2.5465095,-0.5082865,2.521678,-4.289051,7.4372334,3.9089332,-4.723048,-0.76814073
958,SDSS-II SN 21407,1.8830912,2.2190456,-3.0805628,-1.1627848,2.8247993,2.9785678,-3.9095185,5.2090187
959,SDSS-II SN 2306,-0.79198563,3.4090178,1.8264015,-8.653179,-3.2439876,4.548393,-7.1041765,-7.338094
960,SDSS-II SN 2319,-1.9978126,3.6088576,4.1230807,-7.2208323,-6.6090856,-3.8864536,4.439706,8.776376
961,SDSS-II SN 2423,6.5297213,4.499671,6.169422,-0.4432406,-6.582759,-5.767324,0.78304714,2.5362625
962,SDSS-II SN 2537,0.70441586,-1.3301077,7.1848955,-6.8918867,9.344416,0.116553694,-3.1321797,-2.804711
963,SDSS-II SN 2538,-3.391994,-2.6913645,5.7482004,-0.76088375,-6.8585443,1.5193505,5.787994,-7.533955
964,SDSS-II SN 2545,-0.51479733,-7.13451,1.8335031,0.06901134,6.5956235,-0.7846209,8.60562,3.3830326
965,SDSS-II SN 2746,5.819846,0.67733747,-2.7742262,-5.8062615,-2.0623138,-7.413417,1.8742287,-1.3578652
966,SDSS-II SN 2855,-2.7038374,7.240863,5.228275,-6.709564,-4.7789745,6.0186276,2.4907691,-0.665043
967,SDSS-II SN 2926,2.480335,-2.937729,2.6953228,-4.1213665,-13.642093,-4.9311724,1.2378919,1.2147872
968,SDSS-II SN 3068,2.9739892,-1.997953,0.9154399,-0.35177624,5.9343266,2.562987,8.089734,-9.383511
969,SDSS-II SN 3077,-1.3607639,-1.8787383,4.6198573,-10.941431,-0.28609183,-3.2236052,-5.393592,2.6355412
970,SDSS-II SN 3175,-4.4009995,0.7111527,8.220707,-0.112188525,1.185392,8.507274,-1.316346,2.8856242
971,SDSS-II SN 3184,0.91588026,0.110130385,8.272766,2.3337815,1.2524718,-7.616465,1.0604805,-4.552407
972,SDSS-II SN 3506,-1.3270423,5.0743175,10.443095,3.7366667,-5.17475,-0.1554169,-3.5327187,3.5579405
973,SDSS-II SN 3881,12.08057,-1.8194953,4.2884254,-2.149801,0.12222792,-2.8383417,0.18471657,-0.31995806
974,SDSS-II SN 3897,-0.2947057,2.8949065,1.4548247,-7.1085916,-5.4437046,-8.675569,9.647202,1.6627018
975,SDSS-II SN 3908,2.6694562,-5.913276,0.9090952,-0.05643722,-1.9659287,1.6061372,0.56352454,-0.23117138
976,SDSS-II SN 4048,-2.1399977,3.3392775,-4.258684,-10.033568,-0.7830408,5.2827945,-8.239042,-0.69009185
977,SDSS-II SN 4236,-0.29291996,-0.05165307,2.5018356,-5.2076335,-0.36261576,9.402826,-1.6189167,-9.083666
978,SDSS-II SN 4397,1.2022396,-1.5118374,5.550174,3.59005,-4.263774,6.3391848,3.4687965,-5.8959565
979,SDSS-II SN 4484,6.41516,6.7248535,5.6640515,4.2364845,-0.3151338,0.87066895,0.10429298,-3.5740283
980,SDSS-II SN 4627,6.9291105,8.4718485,7.197245,0.6637241,-3.1864007,4.8824544,1.5655494,2.4205024
981,SDSS-II SN 4640,-6.751183,3.6426013,6.116271,2.0575793,-0.6510082,-9.337996,1.1657885,5.6022134
982,SDSS-II SN 4664,-6.1017146,-6.251997,-0.43568715,-4.288776,1.2577592,0.9111695,-11.282077,-4.857462
983,SDSS-II SN 4669,1.3143024,0.7379114,2.3756697,-2.6796117,13.916131,1.9460379,-5.513669,-0.19998063
984,SDSS-II SN 5552,2.6677268,5.7982364,0.5665654,-5.8071384,5.0148406,-1.4555932,8.09928,2.796282
985,SDSS-II SN 5702,-5.0628767,-3.310538,8.968464,3.6473885,1.7686312,3.2107506,2.5118396,0.879638
986,SDSS-II SN 5735,-0.23432752,3.3031974,3.382613,-3.809652,7.544424,8.106828,-3.0571504,-4.360892
987,SDSS-II SN 5802,3.614735,-1.8444378,8.338738,-8.322871,-5.1744027,1.0655879,-4.8381453,-2.7576692
988,SDSS-II SN 5917,2.0503507,0.3737682,11.947977,-2.3522975,3.2451663,3.216878,-4.637766,4.509974
989,SDSS-II SN 6502,7.2732277,0.68025875,2.4717226,-3.6196473,-10.682894,1.5743257,-0.6257193,2.1976075
990,SDSS-II SN 6520,-5.3663526,0.06142983,-0.53153574,-6.6794477,5.412213,4.189919,-6.3522124,-6.3046036
991,SDSS-II SN 6535,3.523525,-9.410791,-1.2791492,-5.0318484,1.9785242,8.150073,1.8269365,0.7679141
992,SDSS-II SN 6709,-0.6638033,-3.3639495,-0.08089991,-1.295541,0.72248983,0.49136776,-8.851384,-0.5023992
993,SDSS-II SN 6851,1.1574776,-1.055325,5.9067087,-2.613395,-1.2347441,3.1118782,3.423494,-6.3788643
994,SDSS-II SN 6854,3.580205,0.7908789,7.835086,-0.50064737,-2.4640825,-6.93357,6.295421,-2.765723
995,SDSS-II SN 6973,-6.6680098,-1.5973483,-1.7464623,-4.0738764,-0.6994906,2.5880675,1.0996015,-2.652952
996,SDSS-II SN 716,-13.326479,-0.5570022,0.5245649,0.54639286,0.25082126,0.26109356,3.2254527,-0.60119027
997,SDSS-II SN 7205,6.9143577,0.90578747,5.1448092,2.7251122,6.210172,-4.870684,-1.2020586,-0.28799
998,SDSS-II SN 7231,5.5795665,-7.308077,3.1883411,1.3146341,-0.7239919,-1.428289,4.043962,9.292771
999,SDSS-II SN 7304,-4.640465,-8.679171,6.5745926,-0.31572315,0.5713378,1.3217773,5.0998816,3.9046645
1000,SDSS-II SN 7444,-5.481083,2.766101,3.3386955,-7.4307184,7.4776397,0.19788143,-5.9130077,1.8651056
1001,SDSS-II SN 8127,6.5382795,-5.596594,3.9906602,-0.09562088,-3.1221817,1.9679769,4.2252607,-9.382083
1002,SDSS-II SN 822,-2.4528956,-7.929713,-4.1571984,-0.39724568,6.695816,1.707429,-2.7138822,4.9
1003,SDSS-II SN 8297,-0.1814665,-1.2950633,2.8859665,-13.588934,2.4070976,-0.53888464,4.3010874,-0.88798434
1004,SDSS-II SN 841,0.33891547,-3.3498902,8.891409,-5.357424,4.9809813,-0.287602,-5.2765117,4.1149206
1005,SDSS-II SN 859,0.52431726,-5.370465,-0.72557837,-0.25234976,6.1141796,7.0007563,3.0457256,4.804907
1006,SDSS-II SN 8742,1.0545075,-2.7065792,2.302502,0.7069065,-5.296582,7.0769005,4.4221997,3.732534
1007,SDSS-II SN 9109,-0.3938251,-4.967723,6.6798596,-0.7579512,-0.31973135,-3.5794983,2.459993,9.684726
1008,SDSS-II SN 9954,-4.187512,7.886318,4.0225935,-5.989122,1.163998,0.57305884,-2.4721365,2.5364194
1009,SN1000+0216,-2.114388,-9.5043,-6.94347,-3.400379,-0.11415737,2.7957985,-8.24838,-1.8609611
1010,SN2005gj,6.91296,-0.22896639,4.9955144,-1.7531728,-0.4833353,4.251915,8.071582,-4.84239
1011,SN2005hm,-5.2360024,-4.5319176,3.4414375,-8.376533,1.1037767,4.9309883,-9.272221,3.5341172
1012,SN2005in,-0.76999205,5.3902097,0.7413323,-9.478112,-5.6707916,-1.5561563,-0.50451547,6.3407154
1013,SN2005iv,-0.04640941,1.5104069,1.4012902,-0.041458417,6.3980827,11.558985,-2.0694506,4.8794203
1014,SN2005jm,-5.079736,3.8241189,-1.1025081,-7.5527797,0.85608894,-2.98154,-2.5242512,3.9847186
1015,SN2005ju,-1.4311017,-4.048656,9.332788,-8.174746,-7.0767283,3.6591837,-1.1858426,1.0292236
1016,SN2005jx,-4.4274483,-0.4003732,-6.8909836,-3.470117,-0.38227305,-0.2889251,-5.53616,3.6423066
1017,SN2005lb,3.3326623,-3.6274538,-2.0102525,-2.4920452,3.556612,1.8419405,-2.1010017,-1.4217571
1018,SN2005lc,1.0389917,-6.0618052,1.5205405,-4.179788,0.4732728,-0.5052025,1.6023221,-13.801134
1019,SN2005mj,5.080349,4.418021,2.091389,-6.050036,-1.8398215,-9.059288,5.5312333,3.890871
1020,SN2006aa,-1.5432162,-3.8204918,8.311458,7.0830207,2.0897963,-4.8874655,1.8699987,2.0413291
1021,SN2006er,1.3016723,-0.37418628,9.698551,1.2941027,-8.12465,-3.483773,3.9233963,2.9347386
1022,SN2006ex,2.851612,-0.020610569,4.839578,-4.277148,-7.739132,-2.0497575,8.239022,1.8378485
1023,SN2006ez,-10.603828,2.882528,2.9571705,-0.11856646,-0.31448278,-4.272467,2.8335927,8.248433
1024,SN2006fb,0.9644881,-1.9431254,6.091729,3.341323,0.18782061,10.953202,3.6421,0.7807073
1025,SN2006fj,3.1067336,-0.75201386,6.232749,-1.4720551,-1.1993759,-2.1436217,1.1950947,5.719778
1026,SN2006fl,-1.3679968,2.6650615,5.259913,-2.2453501,-2.7035692,1.4708627,6.654381,11.272137
1027,SN2006fs,10.119267,-1.7864908,-3.479817,0.05514619,2.5357523,-0.53344095,-3.2485182,4.6943045
1028,SN2006fu,-0.27231112,1.0584633,3.2851996,-3.7587545,4.335241,-0.19937912,7.4278617,10.899511
1029,SN2006gg,0.5546504,1.1107291,14.826306,-7.6014996,-0.22378631,-1.8405765,0.36064118,0.4736473
1030,SN2006gh,3.9806745,1.602953,9.588157,-5.708703,-0.013071317,3.2902403,4.799999,-0.011424948
1031,SN2006hd,-1.7560698,-5.5879593,9.841318,0.7926816,4.9395385,-2.3119915,-6.072674,1.7489918
1032,SN2006he,-2.3873203,4.698658,11.773622,-7.0205536,2.0052416,2.132299,-1.4598069,0.7033456
1033,SN2006hf,-2.8152704,2.3192573,11.644629,-1.6785318,2.242797,1.7970568,6.5805182,2.2185106
1034,SN2006hg,2.764445,2.1484208,-0.860478,-7.801335,5.72879,3.478204,7.1893225,-3.780315
1035,SN2006hp,4.9412293,4.534603,10.093094,-5.624148,-4.045737,-1.0442464,0.1364846,3.4098914
1036,SN2006hr,-1.8993701,1.5949415,10.794022,-6.2619743,-7.406917,8.112205,0.98417664,2.0197725
1037,SN2006hu,7.1401596,-3.5775561,-3.6541,-7.9082303,-0.26739606,0.7953717,4.074123,8.590143
1038,SN2006hv,3.4748297,1.0352404,6.80017,0.99110615,-1.0403266,-0.09696142,8.736248,7.9955497
1039,SN2006hy,0.59223855,6.29139,7.754788,0.019466946,-2.1758916,-2.1363544,2.2474916,12.502674
1040,SN2006hz,-8.257517,-0.053423632,5.8423796,0.93863314,4.280869,-6.019952,-1.9380441,0.45920384
1041,SN2006ix,-6.9428296,-0.039695982,-0.24855903,-3.2635057,2.631665,-7.4214926,2.634819,5.3127847
1042,SN2006iy,0.20022091,4.9484515,7.5552416,-10.023604,-1.7137896,-5.675655,-0.8591574,2.04987
1043,SN2006jh,0.77811104,1.5484596,-1.877027,-9.336573,6.7082205,-1.350397,1.5645491,5.078241
1044,SN2006jj,5.164053,-4.4806867,8.50605,2.7318635,-3.3106155,-2.7176847,-0.23411149,0.8078377
1045,SN2006jk,-1.4778092,-7.017109,4.634541,-0.06825987,0.599018,-0.6957661,-6.8583317,8.156746
1046,SN2006jn,4.3431053,3.4775503,10.518441,1.9660499,3.7866805,0.59546804,1.4552487,1.676354
1047,SN2006jr,-1.7859092,6.3774076,9.0423765,-2.9597547,-8.098844,-3.6179147,1.8756043,6.6893716
1048,SN2006ju,1.8651928,0.35063595,3.3536556,-11.004393,-0.6999239,-5.0277147,2.3802378,4.434962
1049,SN2006jy,7.561678,-5.176608,-4.7398796,-6.526557,5.717356,-1.7258353,-0.67455447,3.2293994
1050,SN2006ka,-0.9585747,-4.8165774,-0.549341,-3.1882899,1.7460562,0.847556,0.35750285,9.724955
1051,SN2006kb,-0.55285436,6.572141,6.9074197,-3.633973,-5.688558,4.3175836,3.1490245,9.046605
1052,SN2006kc,-2.8819401,3.3701482,8.727371,-8.1267395,-5.351614,1.2219024,-0.8193693,-3.2921412
1053,SN2006kl,0.45482686,3.245125,11.872457,0.41557482,-2.9926915,-1.3947438,0.07217735,-3.3201666
1054,SN2006km,-6.589961,-6.213531,8.639658,-6.379346,-0.1154341,0.33135906,0.7401181,-0.38271672
1055,SN2006ko,-0.043499537,-11.816233,0.95281154,-6.355689,-1.2279264,-3.686815,-0.37933716,1.4191296
1056,SN2006ky,0.95717484,-2.509639,8.927832,2.3712363,0.74787354,1.7540683,3.557631,9.346796
1057,SN2006kz,1.4521017,3.4357607,-2.507143,-8.6733265,-0.82661766,0.101716846,5.0400085,9.188884
1058,SN2006lb,-7.8219876,2.1073256,5.1356583,0.3904946,-9.744145,1.9411502,0.31497,4.4461327
1059,SN2006lj,-4.1742134,7.6129103,3.1028392,-0.051652625,0.9044167,6.7882924,5.4830713,4.4207163
1060,SN2006ln,-4.0048175,-1.7791389,2.7765706,1.5256106,-2.0259397,6.0603714,6.7978487,3.5112782
1061,SN2006lo,6.05037,0.38931406,-5.0053787,-9.008371,1.9357367,-1.5758678,4.507204,3.4190292
1062,SN2006lp,1.1359771,-8.347119,8.714528,-8.681514,2.3613408,-2.412578,-6.955017,0.13219744
1063,SN2006mv,-2.6702244,-0.4769988,-4.8260255,-4.7679887,1.8118027,5.9326315,2.879882,5.6592913
1064,SN2006na,-1.6200716,-1.850181,0.280894,-4.678355,5.318657,-0.8352119,11.216849,-6.0232234
1065,SN2006nb,-4.698672,1.8908792,6.0367146,-1.376457,5.2093163,0.80284595,-1.2414086,8.3241
1066,SN2006nd,2.719503,-1.7563598,-0.161834,-4.6882997,9.514774,-2.2332273,1.3386157,7.083045
1067,SN2006ni,6.194357,-4.284113,2.6296492,-12.831643,-2.5744922,0.7573519,-4.4864807,1.6806539
1068,SN2006nj,0.19500978,-9.651336,-0.6334599,-7.4629188,6.5239816,3.2052405,0.583915,-2.3087137
1069,SN2006nk,2.4602487,1.3082762,0.82353604,-9.958442,-1.4953372,-5.4181,-3.1989412,8.653544
1070,SN2006nl,-9.667056,-0.36024988,3.3676782,-0.17925115,-1.4758885,2.775732,-2.4544144,6.720687
1071,SN2006nn,2.8305557,-2.3140428,10.461491,1.4684068,-1.7507204,0.44060776,6.216664,0.19271433
1072,SN2006nv,3.244636,2.8413053,3.0046122,-10.365081,-0.43554085,-0.8685973,-5.048332,-0.2590394
1073,SN2006nx,3.233307,-5.7157536,3.8988163,-3.436135,8.698824,3.3884175,-3.2027235,-4.8297143
1074,SN2006od,0.9921012,4.565099,10.035347,-3.7722971,0.7771027,-4.6389294,-0.5159625,6.7714043
1075,SN2006of,0.15328762,1.3166503,7.400025,-1.4120567,-6.931217,-1.039432,0.6479342,11.572998
1076,SN2006oh,-0.12597816,9.037091,1.4694666,-2.6074378,0.2732172,2.7375178,1.6148173,10.483932
1077,SN2006oi,-3.4431605,-0.7764638,11.663282,-0.110105015,-4.8293233,-1.7017499,-1.1551068,1.0190494
1078,SN2006ol,6.161563,0.6380496,-2.230803,-7.25621,-2.1991596,0.47779882,-0.82225525,4.884241
1079,SN2006om,-1.5110775,0.9144013,8.854163,-0.25338244,5.1173553,-1.4819112,1.6334217,3.5400455
1080,SN2006pa,-5.552959,5.1889687,3.5257893,-4.8588414,-5.15969,-0.47730735,0.5214937,10.62052
1081,SN2006pf,-3.3303545,-3.0520182,-2.9117615,16.076962,7.6923904,4.914732,-3.116783,0.7483645
1082,SN2006pq,4.202665,3.1849384,4.696672,-0.507836,-3.8198874,0.072547026,4.2723446,0.84723043
1083,SN2006qg,-2.7145534,2.5580728,-30.793724,-7.049899,5.1419396,4.946164,1.2929183,18.625229
1084,SN2007id,3.9074998,5.0378857,-8.049186,-4.1988897,2.8631663,4.827372,0.91238093,6.908578
1085,SN2007je,-4.5553555,2.262266,5.496622,-7.3057647,-1.6296268,-0.009387549,7.942665,4.5987706
1086,SN2007jh,3.3281312,-5.770445,1.2445905,-10.304721,9.372121,4.7349234,-3.9211166,3.4564593
1087,SN2007jl,-10.223294,-1.6332538,4.161992,-3.6352415,3.074189,6.2816463,-0.043016717,0.9839522
1088,SN2007jm,5.907823,3.2675574,2.4118485,-5.2188244,3.105443,-1.3753346,-1.3792007,-9.846833
1089,SN2007jw,5.705549,0.7935838,1.8999864,-10.143833,-5.904844,-3.1431541,-0.61834466,4.7584333
1090,SN2007kr,-1.1663471,-0.13431334,9.257398,-1.059976,-5.4239345,6.0312915,-2.0192769,-2.372299
1091,SN2007kt,-1.7443212,-0.8510167,1.42521,-5.938903,-1.1606864,-3.5243282,7.870917,8.678646
1092,SN2007kv,-1.1330192,1.2097842,3.0266001,-3.6745741,-5.7068977,8.651852,3.275581,-0.812878
1093,SN2007kx,2.1020093,-1.8594698,-7.413417,-3.5151496,-0.092034966,2.0475836,7.9111686,8.784234
1094,SN2007lb,7.9909635,-2.5729167,2.98482,-1.2979248,5.2057467,0.17196263,7.579968,-1.6568971
1095,SN2007lc,1.7902426,0.89942616,-1.5167238,-5.0088005,-0.44473478,-3.8953888,1.3461864,6.1994467
1096,SN2007lh,-1.714587,-3.9523609,4.935175,-4.9019156,-2.8848116,5.0496874,7.910524,5.856996
1097,SN2007ll,2.706039,3.5635488,4.2044244,-0.55127764,5.418765,9.158703,3.9574628,-2.4022007
1098,SN2007ln,-0.06667641,3.6170046,6.9561677,-3.0129535,-7.7303877,0.6670819,-3.3028188,2.3127065
1099,SN2007lo,-4.1759286,-1.806849,7.2779274,0.42576554,1.8581846,-1.6560671,6.6867275,7.771421
1100,SN2007lp,1.2903525,-4.0672956,-3.8906596,-8.31294,-3.4744353,3.1780698,-1.6810391,6.39942
1101,SN2007lt,4.370612,6.4779186,1.8463696,-5.1117215,-2.64968,2.6712356,7.04317,12.569301
1102,SN2007mc,-0.54500365,2.5781188,9.542256,-5.813571,-2.3896494,-5.49815,4.4568486,9.379896
1103,SN2007me,-0.20983383,2.3625944,9.439879,0.93287885,-7.418779,4.487305,4.005052,3.6086397
1104,SN2007mj,3.8372183,0.42665395,3.9962273,-3.1061506,-3.7678576,-3.4734375,3.914464,13.027876
1105,SN2007mk,-6.6344366,2.3562977,10.186187,-3.2567735,-3.3762019,-0.614315,4.3828325,8.499167
1106,SN2007ml,3.1277156,1.7188009,-2.6342149,-12.65546,0.115790516,-2.2021933,0.10524659,3.3436918
1107,SN2007mv,0.1482023,-5.2662497,10.171018,-10.571836,4.0048523,-0.23244688,3.585943,-2.2650113
1108,SN2007mz,-0.35967726,-11.51903,6.590615,-4.640152,-0.17620207,4.371683,1.7071334,-0.4707148
1109,SN2007ne,-0.054696593,8.086421,10.324763,-0.43426597,0.4584816,-0.99193025,0.34921616,1.6314026
1110,SN2007nh,0.08675873,1.93533,9.344724,-6.33898,7.560662,1.8346916,2.6073887,2.9358602
1111,SN2007ni,-2.9137964,0.1520281,5.3029323,-4.9145646,8.052847,-3.8481274,4.655638,0.18174413
1112,SN2007nj,2.1400702,-2.7519212,13.110252,-0.357973,0.23069985,-3.497184,4.0537353,6.016366
1113,SN2007nu,-3.2943597,4.4957175,-2.9592528,-5.2498035,-7.194653,6.460185,-0.2395926,4.711194
1114,SN2007oe,1.1508114,-8.085371,11.955019,4.9173484,0.5602119,0.93957543,0.52417403,1.1268771
1115,SN2007oj,8.209057,4.1888657,-2.49133,-0.5834823,-0.29631257,3.2547767,-0.26102307,11.018972
1116,SN2007ok,-1.4716505,5.6608644,3.9265454,-7.2222514,0.17906965,-4.244769,1.8435887,9.525805
1117,SN2007ot,-3.8533876,0.031881858,11.903149,-2.1297948,0.8218432,-3.2436492,1.2924982,8.814857
1118,SN2007ou,5.6754427,-3.9963353,3.7758021,-9.595951,1.6946838,1.7482497,5.6260724,-2.4199169
1119,SN2007ow,-0.91941786,-1.3944067,-1.4361366,-8.69607,9.26521,1.5656644,-2.4567652,-0.7092425
1120,SN2007ph,-1.3389206,-3.9935448,-1.590798,-10.340926,1.6402762,2.2848642,-4.2995114,4.224413
1121,SN2007pn,9.759236,-4.7201967,2.1980224,-1.6941584,-2.2955678,-0.2701361,4.9328732,1.9246856
1122,SN2007po,-4.8468046,-5.616679,7.298296,-1.4328784,-5.8424335,5.3958693,2.9796574,-0.17185692
1123,SN2007pp,7.5863166,-8.005542,6.457802,-5.884371,4.2107296,4.7636585,3.2829762,-0.39061663
1124,SN2007pw,8.716168,-4.3021894,-7.2399373,-1.2040043,0.8294569,-0.5773171,5.8481293,-1.2478086
1125,SN2007qf,-5.565719,1.5088845,8.788528,-7.112282,-3.985396,-1.180971,-1.5091031,3.7340133
1126,SN2007qg,-0.6556606,-5.999578,12.804526,-3.116525,4.3438225,3.1597269,-2.2971003,2.9222186
1127,SN2007qh,-8.706008,0.7651767,-0.7415742,-6.4796963,1.920256,9.345465,0.31537205,-0.09201428
1128,SN2007qm,-2.9978726,-0.22717053,2.0171814,-2.8545313,1.763135,2.5111601,3.703464,5.03036
1129,SN2007qp,-8.06812,7.189694,5.3137975,0.775876,-1.822562,0.92779833,0.4842558,1.9090986
1130,SN2007qq,0.39879137,0.9210498,1.047239,-4.538276,1.697569,0.70258003,-2.396808,-3.8820236
